location,price,beds,baths,house_size,land_size
Nugegoda,130000000,9,6,5127.0,20.0
Piliyandala,17500000,4,3,2900.0,7.0
Nugegoda,9000000,3,2,1426.0,7.0
Maharagama,17500000,4,1,1900.0,13.5
Athurugiriya,11000000,3,3,1250.0,7.3
Nugegoda,17500000,3,1,1800.0,5.0
Kottawa,24000000,4,4,2800.0,10.0
Piliyandala,21000000,5,5,3245.0,6.5
Piliyandala,16000000,4,2,2200.0,6.5
Colombo 7,4000000,2,1,546.0,2.0
Piliyandala,26000000,4,4,3500.0,7.5
Talawatugoda,34500000,4,4,3750.0,12.0
Maharagama,24000000,6,4,3452.0,8.5
Battaramulla,37000000,5,5,3800.0,7.5
Piliyandala,21000000,4,3,3000.0,8.0
Homagama,22000000,4,4,3200.0,24.0
Wellampitiya,9500000,2,2,1600.0,8.0
Kolonnawa,13000000,2,2,500.0,3.0
Malabe,14500000,5,3,3500.0,6.0
Athurugiriya,9300000,3,2,1500.0,7.8
Maharagama,45000000,4,2,2500.0,16.0
Talawatugoda,36000000,3,3,3500.0,7.5
Kaduwela,12500000,8,3,4500.0,14.0
Battaramulla,37500000,4,4,3700.0,8.0
Dehiwala,72323000,4,3,3500.0,23.33
Rajagiriya,17500000,3,2,2000.0,6.0
Kolonnawa,1300000000,6,6,7500.0,53.0
Boralesgamuwa,33000000,5,4,3500.0,8.0
Malabe,22000000,3,3,2000.0,8.75
Malabe,28000000,7,3,3700.0,20.0
Talawatugoda,26300000,4,4,3550.0,6.5
Kottawa,13900000,3,2,1687.0,8.6
Wellampitiya,13000000,4,2,2725.0,10.0
Piliyandala,21000000,4,3,2986.0,8.0
Piliyandala,11000000,3,2,1200.0,6.75
Battaramulla,180000000,5,5,6600.0,38.0
Nawala,73000000,3,3,2800.0,11.94
Battaramulla,39000000,4,3,4250.0,12.0
Piliyandala,10500000,2,1,850.0,7.5
Battaramulla,47500000,4,3,2100.0,10.8
Kaduwela,8500000,2,1,1500.0,12.0
Mount Lavinia,56016000,4,3,3000.0,15.56
Talawatugoda,47500000,4,4,4000.0,10.5
Talawatugoda,35500000,4,4,3200.0,8.0
Piliyandala,13700000,3,3,1523.0,10.0
Moratuwa,12990000,5,3,2200.0,4.87
Maharagama,42500000,4,2,3500.0,10.3
Homagama,3800000,2,1,2000.0,9.0
Maharagama,29500000,4,4,3000.0,7.3
Kolonnawa,3400000,2,2,800.0,2.9
Battaramulla,30000000,4,3,3200.0,10.2
Piliyandala,18500000,5,4,2890.0,8.0
Homagama,16500000,5,3,3000.0,10.5
Kesbewa,22500000,5,4,3540.0,9.0
Piliyandala,20000000,5,5,3452.0,6.0
Dehiwala,80000000,8,8,5000.0,14.75
Malabe,37000000,5,4,3000.0,15.0
Boralesgamuwa,42000000,7,3,2500.0,15.0
Pannipitiya,25000000,4,4,3145.0,7.5
Maharagama,27500000,4,3,2500.0,12.5
Piliyandala,15000000,4,3,1586.0,13.0
Piliyandala,26000000,4,4,3152.0,7.5
Malabe,28000000,4,4,4000.0,10.0
Avissawella,8300000,3,2,2000.0,12.75
Piliyandala,22000000,4,4,3000.0,8.0
Kottawa,30500000,4,3,3500.0,11.5
Pannipitiya,29500000,4,4,3000.0,7.3
Talawatugoda,30000000,4,3,3250.0,11.0
Talawatugoda,34000000,4,3,3100.0,9.0
Malabe,24000000,4,4,2700.0,8.0
Pannipitiya,18500000,4,3,2600.0,8.0
Piliyandala,7500000,3,1,2000.0,10.5
Kottawa,26500000,4,4,3200.0,6.5
Battaramulla,80000000,4,4,5000.0,14.0
Boralesgamuwa,34000000,4,3,3100.0,6.0
Homagama,2500000,2,1,800.0,11.5
Piliyandala,21000000,3,3,2400.0,11.0
Malabe,29000000,5,4,3100.0,10.0
Athurugiriya,33000000,4,4,3800.0,20.0
Dehiwala,39000000,4,4,2200.0,6.0
Mount Lavinia,22000000,4,3,1200.0,4.0
Athurugiriya,16800000,4,3,2400.0,6.3
Piliyandala,15000000,4,3,1650.0,13.0
Colombo 7,11000000,3,3,2500.0,20.0
Kolonnawa,22000000,6,4,1632.0,6.0
Kohuwala,40000000,4,3,2500.0,14.0
Pannipitiya,30625000,3,2,2750.0,35.0
Nugegoda,102000000,4,4,3500.0,40.0
Kotte,45000000,5,3,2500.0,20.0
Boralesgamuwa,26000000,4,2,4000.0,6.5
Athurugiriya,14000000,3,3,1400.0,9.0
Kottawa,11000000,3,2,1200.0,9.0
Malabe,14800000,3,2,1280.0,7.5
Avissawella,8500000,2,2,600.0,14.0
Talawatugoda,100000000,4,4,5200.0,30.0
Piliyandala,19800000,5,3,3000.0,9.0
Dehiwala,9500000,2,1,800.0,3.0
Piliyandala,22500000,5,4,3085.0,9.0
Battaramulla,39000000,4,4,2700.0,7.0
Piliyandala,75000000,7,6,6200.0,36.4
Piliyandala,18500000,4,3,3010.0,8.0
Kotte,120000000,5,4,93000.0,18.0
Moratuwa,163500000,4,4,12000.0,43.0
Malabe,10800000,3,3,1250.0,6.0
Nugegoda,32000000,4,3,2750.0,8.7
Maharagama,42000000,7,7,2500.0,9.0
Athurugiriya,13100000,3,3,2050.0,10.0
Rajagiriya,82000000,4,4,6500.0,18.5
Malabe,26000000,3,2,2500.0,13.0
Battaramulla,34000000,4,3,3500.0,7.0
Dehiwala,40000000,4,3,3250.0,8.0
Kotte,21000000,3,2,2000.0,7.0
Athurugiriya,15500000,3,3,2020.0,10.0
Malabe,17000000,4,4,2400.0,8.0
Talawatugoda,39500000,4,4,3600.0,14.0
Talawatugoda,45000000,4,4,4000.0,10.5
Piliyandala,12000000,3,3,1550.0,8.0
Piliyandala,16000000,3,2,1800.0,10.0
Malabe,24000000,4,4,2550.0,8.0
Boralesgamuwa,14000000,2,2,1250.0,8.16
Padukka,5500000,4,1,1700.0,80.0
Piliyandala,8800000,3,2,1650.0,7.5
Homagama,8500000,3,2,1200.0,11.2
Piliyandala,22500000,5,4,3125.0,8.5
Dehiwala,42000000,4,6,4000.0,5.5
Malabe,28000000,4,4,2500.0,12.0
Athurugiriya,14500000,4,3,2500.0,10.0
Malabe,17800000,3,3,1650.0,10.0
Boralesgamuwa,24500000,4,3,2200.0,6.5
Kottawa,7900000,2,1,1100.0,4.5
Athurugiriya,5000000,3,1,1000.0,6.2
Kesbewa,10000000,3,1,2500.0,8.5
Pannipitiya,27000000,6,2,2700.0,11.42
Kesbewa,6600000,2,1,1100.0,7.5
Dehiwala,26000000,3,2,2000.0,10.5
Kottawa,18000000,3,2,1402.0,20.0
Kesbewa,7500000,3,2,1500.0,14.8
Malabe,16800000,4,3,2400.0,6.3
Homagama,5000000,3,1,1300.0,10.5
Kesbewa,11000000,3,2,1700.0,6.0
Piliyandala,22500000,5,4,3012.0,9.0
Homagama,8000000,3,1,1800.0,10.5
Maharagama,75000000,9,6,5000.0,26.0
Talawatugoda,48500000,4,4,3500.0,10.5
Athurugiriya,22000000,4,4,2650.0,11.6
Mount Lavinia,10000000,2,2,1595.0,1.6
Piliyandala,22500000,5,4,3215.0,9.0
Piliyandala,21500000,4,4,2750.0,7.0
Athurugiriya,33800000,4,3,3150.0,10.0
Malabe,22000000,4,3,2250.0,6.5
Talawatugoda,32500000,4,3,2650.0,12.4
Nugegoda,45000000,4,3,3000.0,10.0
Maharagama,6500000,3,1,1500.0,7.0
Piliyandala,24900000,7,6,4000.0,19.0
Dehiwala,17500000,3,3,1200.0,4.5
Athurugiriya,11700000,3,3,1650.0,9.0
Kottawa,25000000,4,4,2850.0,7.2
Boralesgamuwa,13500000,4,3,2252.0,2.9
Nugegoda,15000000,4,1,1200.0,7.0
Kottawa,7500000,2,2,3000.0,6.3
Pannipitiya,18000000,4,2,4200.0,7.5
Athurugiriya,4000000,2,1,600.0,6.0
Piliyandala,27500000,5,5,3210.0,8.2
Colombo 5,40000000,5,4,3600.0,7.65
Pannipitiya,39000000,3,2,2200.0,16.0
Talawatugoda,34000000,4,3,3100.0,7.5
Nugegoda,65000000,4,3,3600.0,10.0
Malabe,19000000,4,4,2200.0,10.0
Piliyandala,12300000,2,1,1200.0,7.8
Piliyandala,13700000,3,3,1345.0,10.0
Nugegoda,38000000,3,3,1998.0,8.1
Colombo 5,95000000,3,2,2900.0,7.8
Athurugiriya,16500000,4,3,2200.0,8.0
Colombo 10,70000000,7,4,3000.0,9.5
Athurugiriya,15000000,4,3,1900.0,8.0
Battaramulla,165000000,4,4,4000.0,21.0
Piliyandala,24000000,5,3,4000.0,10.2
Kolonnawa,3800000,2,1,993.62,2.7
Ratmalana,15000000,6,4,3012.0,8.6
Malabe,23500000,4,4,2450.0,7.25
Athurugiriya,19500000,4,4,2400.0,10.0
Piliyandala,13500000,3,2,1500.0,10.0
Piliyandala,22500000,5,4,3246.0,9.0
Piliyandala,20000000,5,4,4000.0,12.6
Piliyandala,14200000,3,3,2150.0,8.6
Piliyandala,11800000,3,2,1540.0,10.0
Talawatugoda,21000000,4,3,2100.0,8.8
Nawala,175000000,5,4,4000.0,19.0
Mount Lavinia,55000000,4,4,2400.0,13.25
Boralesgamuwa,37500000,5,4,4000.0,15.0
Piliyandala,21000000,3,4,2578.0,11.0
Boralesgamuwa,17000000,5,3,2500.0,9.8
Malabe,24000000,4,4,2450.0,8.0
Kesbewa,7500000,3,1,1150.0,10.0
Dehiwala,47000000,6,4,2600.0,6.4
Piliyandala,13700000,3,3,1502.0,10.0
Piliyandala,26500000,5,4,3600.0,8.2
Rajagiriya,110000000,9,9,6500.0,36.3
Rajagiriya,20000000,3,1,1500.0,12.5
Kaduwela,5200000,2,1,540.0,18.0
Nugegoda,30000000,4,4,2500.0,6.0
Kotte,25000000,5,4,2100.0,5.5
Piliyandala,13500000,3,3,1450.0,10.0
Malabe,10800000,3,1,1300.0,7.4
Nugegoda,64500000,3,2,2600.0,26.85
Athurugiriya,17000000,4,2,2200.0,6.0
Malabe,22000000,4,4,2700.0,11.6
Athurugiriya,13000000,3,3,1345.0,10.0
Moratuwa,26000000,3,1,2720.0,16.5
Piliyandala,17500000,4,4,2956.0,9.8
Piliyandala,22500000,5,4,3100.0,9.0
Piliyandala,25500000,4,3,3500.0,10.0
Piliyandala,4700000,1,1,800.0,10.0
Malabe,36500000,4,4,3200.0,11.8
Piliyandala,7000000,2,2,1300.0,11.25
Mount Lavinia,36500000,7,4,4020.0,10.07
Malabe,24500000,4,4,2850.0,6.5
Piliyandala,21500000,5,3,2500.0,8.2
Piliyandala,28000000,4,3,3300.0,21.0
Kolonnawa,32000000,3,2,2000.0,14.5
Pannipitiya,16500000,3,2,1450.0,8.9
Maharagama,24500000,4,2,2960.0,10.0
Wellampitiya,4700000,2,1,980.0,3.0
Piliyandala,21000000,4,4,2789.0,8.0
Piliyandala,10000000,3,2,1670.0,8.0
Battaramulla,35000000,5,3,2800.0,15.0
Nugegoda,12500000,2,2,1700.0,3.7
Piliyandala,13700000,3,2,1452.0,10.0
Piliyandala,15000000,4,2,2145.0,6.5
Kolonnawa,3200000,2,1,500.0,2.5
Piliyandala,22500000,4,3,2500.0,10.0
Piliyandala,21000000,4,4,2300.0,7.0
Nugegoda,42500000,5,3,3200.0,7.0
Malabe,16000000,4,3,22000.0,6.5
Angoda,50000000,8,5,7000.0,16.5
Battaramulla,155000000,6,5,5544.0,20.0
Piliyandala,25500000,5,4,3850.0,11.0
Colombo 10,13000000,2,1,1100.0,4.0
Boralesgamuwa,26000000,5,4,3589.0,11.0
Battaramulla,46000000,5,5,4500.0,10.0
Battaramulla,30000000,5,3,2600.0,14.0
Kottawa,26000000,4,4,2500.0,7.5
Pannipitiya,29500000,4,4,3100.0,7.3
Boralesgamuwa,26000000,4,2,2600.0,16.5
Maharagama,29000000,5,3,4200.0,10.0
Malabe,28500000,5,5,3500.0,7.5
Piliyandala,15000000,4,2,2100.0,6.0
Maharagama,12000000,3,1,1500.0,9.5
Talawatugoda,24000000,4,4,2800.0,8.0
Talawatugoda,35500000,4,4,3400.0,8.0
Malabe,18000000,4,4,2150.0,7.3
Piliyandala,21500000,4,4,2200.0,7.0
Colombo 6,65000000,6,4,2500.0,8.9
Piliyandala,17500000,4,4,2890.0,9.5
Boralesgamuwa,25500000,5,4,3850.0,11.0
Kotte,50000000,5,2,3643.0,9.33
Nugegoda,42000000,5,4,4000.0,10.5
Colombo 10,6950000,2,2,690.0,2.5
Colombo 6,75000000,4,3,2850.0,7.5
Wellampitiya,7500000,3,2,900.0,6.0
Nugegoda,38000000,4,3,2724.0,9.0
Kesbewa,30000000,5,4,4500.0,16.0
Colombo 9,190000000,10,10,2600.0,12.5
Boralesgamuwa,35000000,4,3,2000.0,6.0
Boralesgamuwa,22000000,3,2,3500.0,7.0
Homagama,7200000,2,1,1000.0,6.26
Moratuwa,30000000,4,4,2700.0,10.0
Kottawa,62500000,6,4,5000.0,15.0
Piliyandala,22500000,5,4,3500.0,9.0
Dehiwala,35500000,3,3,1900.0,6.7
Kesbewa,22000000,5,4,2500.0,30.0
Rajagiriya,125000000,5,4,4000.0,17.5
Homagama,14700000,5,4,1950.0,6.0
Nugegoda,34000000,4,3,3500.0,8.13
Mount Lavinia,80000000,5,3,4500.0,13.5
Moratuwa,220000000,5,2,2000.0,10.0
Talawatugoda,32500000,4,3,3800.0,7.5
Nugegoda,98000000,6,6,5500.0,15.0
Athurugiriya,29000000,4,4,4000.0,10.0
Homagama,6800000,2,1,1450.0,10.6
Colombo 13,33000000,2,2,872.0,3.2
Malabe,22000000,4,4,3000.0,11.0
Piliyandala,16000000,4,3,2100.0,6.5
Athurugiriya,18000000,4,4,2100.0,7.3
Piliyandala,5800000,2,1,750.0,10.0
Talawatugoda,24000000,4,4,2650.0,8.0
Homagama,23000000,3,1,5445.0,20.0
Nugegoda,70000000,6,9,4000.0,8.5
Homagama,7500000,3,1,1700.0,10.0
Nugegoda,220000000,4,4,4900.0,14.95
Athurugiriya,15000000,3,3,1920.0,10.0
Kaduwela,4500000,3,2,2500.0,11.0
Piliyandala,22500000,5,4,3245.0,8.5
Battaramulla,31000000,3,3,2500.0,7.75
Colombo 5,72500000,5,4,2901.0,9.0
Athurugiriya,13500000,3,3,2000.0,12.65
Wellampitiya,15500000,5,2,2722.5,11.0
Kesbewa,17500000,4,3,2650.0,9.0
Malabe,28500000,4,4,3200.0,10.5
Pannipitiya,24000000,4,4,2600.0,8.0
Malabe,33000000,4,3,3000.0,10.0
Angoda,19500000,4,3,3800.0,16.0
Piliyandala,21500000,5,4,2888.0,8.2
Kottawa,19000000,5,5,3100.0,9.0
Piliyandala,15000000,4,3,1685.0,13.0
Piliyandala,18500000,4,3,2786.0,8.0
Piliyandala,22500000,5,6,3800.0,6.0
Kaduwela,5500000,4,3,1222.0,11.2
Moratuwa,18500000,3,2,2100.0,10.0
Piliyandala,21500000,5,4,2856.0,8.2
Kotte,69000000,4,4,4500.0,11.2
Piliyandala,48000000,4,3,4200.0,15.0
Malabe,12600000,3,3,1300.0,6.0
Kesbewa,14600000,4,2,2400.0,10.0
Boralesgamuwa,21000000,4,4,2300.0,9.0
Homagama,8500000,4,2,2000.0,10.0
Malabe,29000000,4,4,4100.0,10.0
Homagama,29500000,5,4,3800.0,6.0
Avissawella,12500000,2,2,1500.0,10.0
Nugegoda,46000000,5,4,3600.0,15.0
Piliyandala,22500000,4,3,3650.0,10.0
Athurugiriya,23000000,4,4,2800.0,6.2
Kottawa,31000000,4,4,2800.0,8.0
Maharagama,49000000,7,7,9000.0,21.0
Piliyandala,6200000,2,3,1200.0,9.8
Piliyandala,12000000,3,3,1456.0,8.0
Piliyandala,12000000,3,2,2000.0,6.0
Talawatugoda,55000000,3,1,2500.0,21.0
Piliyandala,22500000,4,4,3240.0,9.0
Malabe,23000000,4,3,3220.0,8.0
Malabe,23900000,4,3,2400.0,8.0
Talawatugoda,32000000,3,2,1500.0,14.5
Nugegoda,55000000,4,5,3200.0,9.6
Rajagiriya,30000000,4,2,2800.0,15.0
Rajagiriya,82000000,4,3,6000.0,18.5
Piliyandala,16000000,3,2,1700.0,25.0
Piliyandala,22000000,4,3,2500.0,6.0
Battaramulla,61000000,4,3,3500.0,13.25
Piliyandala,22000000,4,4,2758.0,8.0
Nawala,85000000,6,6,4500.0,14.0
Mount Lavinia,55000000,8,3,3500.0,9.5
Maharagama,24000000,4,2,2000.0,10.0
Kesbewa,18500000,4,4,2600.0,6.5
Kottawa,11000000,3,2,1300.0,10.0
Dehiwala,46500000,8,6,3700.0,18.5
Kolonnawa,17000000,4,3,1200.0,6.0
Malabe,25800000,4,3,2500.0,10.5
Talawatugoda,42000000,4,4,3500.0,10.0
Kolonnawa,12000000,2,1,850.0,8.0
Malabe,17800000,3,3,1750.0,10.0
Rajagiriya,9900000,2,1,1361.25,5.0
Maharagama,26000000,5,4,1900.0,8.5
Nugegoda,49500000,3,3,4400.0,6.0
Kottawa,29500000,4,4,3000.0,7.3
Malabe,26500000,4,3,3500.0,6.4
Kottawa,17500000,3,1,1700.0,20.0
Piliyandala,30000000,5,4,4500.0,16.0
Homagama,7000000,3,2,1480.0,13.7
Piliyandala,11800000,3,3,1640.0,10.0
Ratmalana,28000000,9,6,3450.0,5.05
Piliyandala,16000000,4,3,2400.0,8.5
Kottawa,16500000,4,4,1810.0,10.4
Athurugiriya,16200000,5,3,3250.0,9.5
Piliyandala,8300000,2,1,1400.0,8.0
Nugegoda,32000000,4,3,4000.0,15.0
Athurugiriya,9300000,3,1,1500.0,7.8
Homagama,6900000,2,1,1400.0,10.0
Athurugiriya,13500000,3,3,1600.0,10.0
Pannipitiya,26000000,4,4,3600.0,7.5
Piliyandala,25500000,5,3,3500.0,10.0
Malabe,20000000,3,3,2300.0,9.0
Homagama,11000000,2,2,1800.0,11.8
Battaramulla,39000000,5,5,3900.0,10.0
Moratuwa,43000000,6,3,5760.0,15.0
Piliyandala,15000000,4,3,1675.0,13.0
Dehiwala,31500000,4,4,2286.0,5.3
Rajagiriya,110000000,6,8,12000.0,34.5
Kottawa,8500000,3,2,2000.0,11.0
Talawatugoda,34000000,4,4,3500.0,8.0
Kohuwala,80000000,3,3,3500.0,14.67
Malabe,21500000,4,3,2550.0,7.0
Dehiwala,47000000,4,4,3300.0,11.5
Piliyandala,21000000,3,4,2500.0,11.0
Piliyandala,26000000,5,4,3758.0,11.0
Talawatugoda,28500000,4,3,2950.0,15.0
Malabe,29000000,5,5,3100.0,10.0
Piliyandala,21000000,5,5,3250.0,6.7
Piliyandala,21500000,5,3,2550.0,8.2
Nugegoda,160000000,4,4,4000.0,14.5
Colombo 8,900000000,4,3,3200.0,9.0
Piliyandala,21500000,5,4,2756.0,8.2
Kaduwela,8500000,4,2,1200.0,11.0
Nugegoda,70000000,8,4,4000.0,26.0
Kottawa,26000000,4,4,3600.0,7.15
Malabe,18000000,4,4,2450.0,8.0
Kesbewa,6800000,3,2,1180.0,12.76
Kesbewa,9800000,3,2,1850.0,11.5
Kotte,32000000,6,4,2200.0,12.6
Athurugiriya,5900000,2,1,1000.0,6.0
Piliyandala,15500000,4,2,1800.0,6.6
Boralesgamuwa,33000000,5,4,3458.0,8.0
Angoda,9500000,4,2,2500.0,9.0
Athurugiriya,28000000,4,4,4100.0,10.0
Dehiwala,47000000,4,3,3300.0,6.8
Talawatugoda,34500000,4,4,3000.0,8.0
Piliyandala,22500000,4,3,3400.0,9.0
Kottawa,14500000,5,2,2451.0,17.2
Piliyandala,32500000,5,4,4522.0,16.0
Rajagiriya,28000000,5,3,2800.0,10.8
Athurugiriya,8500000,3,2,1100.0,10.0
Nugegoda,45000000,5,4,3600.0,15.0
Nugegoda,40000000,4,3,4100.0,8.0
Homagama,8700000,4,3,2400.0,10.0
Kottawa,19500000,3,3,2200.0,6.0
Battaramulla,49000000,5,4,3400.0,11.0
Talawatugoda,85000000,5,5,9000.0,31.0
Maharagama,27000000,4,3,3456.0,9.5
Piliyandala,10500000,2,1,750.0,7.5
Piliyandala,22000000,4,4,2850.0,11.0
Piliyandala,25500000,5,4,3245.0,10.0
Boralesgamuwa,33400000,5,4,3485.0,10.0
Malabe,18800000,4,3,2225.0,6.5
Nugegoda,98000000,6,6,6000.0,14.5
Maharagama,28500000,5,3,3500.0,9.8
Maharagama,22500000,5,4,3650.0,10.0
Kottawa,14700000,3,3,2102.0,8.6
Rajagiriya,30000000,4,2,2600.0,15.0
Nugegoda,8000000,4,2,1500.0,4.0
Rajagiriya,75000000,5,5,3000.0,14.3
Colombo 4,49000000,2,1,1475.0,1.6
Piliyandala,26000000,5,4,3400.0,11.5
Boralesgamuwa,31000000,4,5,3400.0,6.5
Piliyandala,17500000,4,4,2400.0,9.0
Colombo 7,300000000,5,4,4000.0,15.0
Battaramulla,165000000,5,4,5500.0,40.0
Piliyandala,20000000,4,3,3000.0,8.5
Piliyandala,20000000,4,3,3500.0,8.5
Piliyandala,14700000,3,3,1990.0,9.0
Piliyandala,15000000,3,2,1600.0,13.0
Piliyandala,19000000,4,3,3500.0,10.0
Wellampitiya,7425000,3,2,1000.0,3.9
Piliyandala,26500000,6,3,3000.0,13.5
Avissawella,30000000,4,2,3000.0,200.0
Piliyandala,34000000,5,4,3850.0,10.0
Dehiwala,11900000,4,4,760.0,2.25
Piliyandala,29000000,5,4,4250.0,16.0
Piliyandala,17500000,4,4,1800.0,8.75
Piliyandala,7800000,3,2,1500.0,7.5
Padukka,7500000,5,2,1400.0,12.0
Talawatugoda,34000000,4,4,3400.0,10.0
Piliyandala,15500000,3,3,2100.0,7.0
Nugegoda,32500000,4,3,3500.0,10.0
Malabe,28000000,4,4,3000.0,8.0
Boralesgamuwa,22000000,4,4,2860.0,6.1
Kottawa,27000000,5,4,5400.0,12.8
Dehiwala,57000000,4,3,3000.0,15.5
Piliyandala,29500000,4,3,2885.0,25.1
Nawala,69500000,6,4,4000.0,10.0
Battaramulla,48500000,4,3,3200.0,10.5
Kesbewa,26500000,4,2,2000.0,42.0
Piliyandala,12000000,4,2,2200.0,10.0
Colombo 9,2700000,2,1,1570.0,1.5
Talawatugoda,30000000,4,2,2000.0,10.0
Angoda,12500000,3,2,1500.0,8.0
Nugegoda,37500000,5,4,3300.0,10.0
Kesbewa,14800000,3,2,1800.0,8.7
Piliyandala,32000000,5,4,4600.0,16.0
Piliyandala,13750000,3,3,2150.0,8.5
Malabe,35000000,6,4,3700.0,18.0
Kaduwela,8100000,3,2,1100.0,16.0
Kottawa,22500000,3,3,1850.0,10.0
Kesbewa,15000000,3,2,1500.0,7.5
Colombo 6,44887500,4,2,2500.0,9.5
Mount Lavinia,10000000,2,2,995.0,3.5
Piliyandala,22000000,4,4,3450.0,10.0
Piliyandala,21000000,4,3,3024.0,8.0
Kesbewa,9000000,2,2,1050.0,8.0
Malabe,28000000,4,2,4200.0,18.2
Kotte,25000000,4,4,2500.0,8.5
Battaramulla,45000000,8,6,6000.0,21.0
Piliyandala,22500000,5,4,3600.0,8.5
Colombo 7,482000000,6,5,6000.0,31.0
Battaramulla,50000000,4,3,4000.0,21.0
Kaduwela,23500000,3,3,2000.0,8.0
Angoda,6000000,2,1,1100.0,6.5
Athurugiriya,18000000,4,4,2400.0,10.0
Piliyandala,14700000,3,3,2014.0,8.6
Homagama,10000000,3,1,810.0,17.4
Piliyandala,13500000,3,3,1456.0,10.0
Piliyandala,17500000,4,3,2100.0,9.0
Dehiwala,15000000,3,3,2000.0,12.9
Dehiwala,45000000,4,3,2750.0,6.0
Kotte,72000000,5,4,4200.0,9.5
Malabe,12500000,3,3,1250.0,6.0
Athurugiriya,10800000,3,2,1200.0,7.0
Nugegoda,29500000,6,6,4500.0,10.0
Dehiwala,31000000,5,3,1500.0,5.0
Piliyandala,25500000,4,4,2800.0,10.0
Talawatugoda,34000000,4,4,3100.0,7.0
Maharagama,19000000,3,2,1300.0,15.0
Boralesgamuwa,29000000,5,4,3500.0,6.5
Homagama,5900000,4,1,1800.0,10.0
Nawala,48000000,4,3,2850.0,8.0
Kottawa,6800000,3,2,1000.0,3.0
Piliyandala,13800000,3,3,1450.0,10.0
Pannipitiya,31000000,4,4,3000.0,9.0
Colombo 15,65000000,4,3,3500.0,10.0
Piliyandala,21500000,5,4,2988.0,8.2
Talawatugoda,45000000,4,3,4100.0,12.0
Battaramulla,35000000,5,4,3500.0,7.2
Dehiwala,47000000,4,4,2750.0,6.5
Talawatugoda,42000000,4,4,2800.0,10.0
Nugegoda,44500000,4,5,4200.0,10.0
Colombo 14,3500000,2,2,450.0,1.5
Boralesgamuwa,36500000,7,6,5000.0,6.1
Athurugiriya,19500000,4,3,2520.0,10.2
Homagama,6800000,2,1,1100.0,6.5
Piliyandala,11000000,3,2,1500.0,20.0
Piliyandala,15700000,4,3,2100.0,6.72
Talawatugoda,45000000,4,4,2200.0,12.0
Maharagama,35000000,4,3,3000.0,20.0
Dehiwala,45000000,6,5,4000.0,17.0
Piliyandala,15000000,3,2,1503.0,7.5
Kottawa,18000000,4,2,2450.0,8.26
Piliyandala,12600000,3,2,1300.0,6.0
Kesbewa,6500000,3,2,1500.0,6.5
Athurugiriya,22000000,5,3,2400.0,18.5
Mount Lavinia,20000000,6,4,2000.0,6.0
Piliyandala,22500000,5,4,3450.0,9.0
Piliyandala,21500000,5,4,2951.0,8.2
Malabe,26000000,4,3,2950.0,6.5
Kotte,25000000,4,2,2000.0,11.0
Battaramulla,36000000,5,5,3000.0,10.0
Colombo 15,45000000,8,5,1400.0,5.0
Colombo 5,180000000,5,5,4600.0,8.5
Angoda,4000000,2,1,800.0,5.5
Piliyandala,25500000,4,2,3000.0,10.0
Maharagama,78000000,6,3,6000.0,30.0
Pannipitiya,20000000,3,2,1295.0,14.3
Malabe,23000000,4,3,2800.0,8.0
Kesbewa,7000000,2,1,960.0,8.0
Kottawa,14000000,3,2,2100.0,14.3
Moratuwa,13000000,5,4,2000.0,6.0
Homagama,11000000,2,1,1300.0,10.1
Piliyandala,22000000,4,4,3001.0,10.0
Piliyandala,11500000,3,3,1580.0,8.0
Homagama,7600000,3,2,1500.0,8.0
Piliyandala,21000000,5,4,3251.0,7.0
Malabe,36000000,5,4,3500.0,11.8
Piliyandala,22000000,4,4,3140.0,10.0
Kottawa,25000000,4,4,2680.0,7.5
Piliyandala,17500000,4,4,2856.0,9.5
Battaramulla,65000000,4,4,3500.0,32.4
Malabe,69000000,8,8,5300.0,21.0
Kesbewa,15000000,4,3,1600.0,13.0
Kottawa,12000000,5,3,2000.0,12.0
Boralesgamuwa,25500000,5,4,3750.0,11.0
Piliyandala,15000000,4,3,2300.0,10.0
Piliyandala,8900000,2,1,1200.0,8.0
Battaramulla,5800000,2,1,1000.0,3.5
Kesbewa,17000000,4,3,2100.0,7.5
Ratmalana,29000000,5,3,2700.0,6.0
Piliyandala,15000000,4,4,1750.0,10.5
Kotte,50000000,4,3,3500.0,18.5
Boralesgamuwa,29000000,5,5,3450.0,6.5
Piliyandala,26000000,3,3,3100.0,7.95
Kottawa,16500000,5,3,2700.0,7.75
Pannipitiya,11000000,3,2,1100.0,15.0
Piliyandala,15000000,4,3,1678.0,13.0
Pannipitiya,29000000,5,4,3145.0,10.0
Kohuwala,40000000,4,3,3000.0,10.0
Talawatugoda,20000000,4,3,4500.0,11.0
Talawatugoda,44000000,5,5,4400.0,10.0
Kottawa,26000000,4,4,2800.0,7.2
Piliyandala,15000000,4,3,1800.0,6.6
Kottawa,5800000,2,1,1000.0,4.0
Malabe,22500000,4,4,2890.0,6.0
Malabe,16000000,4,2,1700.0,12.0
Kottawa,19000000,4,3,2850.0,8.0
Piliyandala,21000000,5,5,3248.0,6.5
Piliyandala,168000000,4,2,1600.0,42.0
Maharagama,42250000,3,3,2200.0,2200.0
Piliyandala,26000000,5,4,3600.0,11.0
Kottawa,15500000,3,2,2027.0,14.3
Boralesgamuwa,22500000,4,4,1850.0,7.0
