,0,1,2,3,4,5,6,7,8,9
14,"කුරුණෑගල, අස්වැද්දුම බස් පාරට යාබද දෙමහල් නිවස සහිත පර්චස් 27ක්",19 Jul  2:36 pm,"Kurunegala, Kurunegala","15,500,000","කුරුණෑගල, අස්වැද්දුම බස් පාරට යාබද දෙමහල් නිවස සහිත පර්චස් 27ක ඉඩම විකිණීමට, නගරයට කිලෝ මීටර් 2 යි.","අස්වැද්දුම, කුරුණෑගල",5,3,"3,500.0 sqft",27.0 perches
15,House for Sale in Mawathagama,19 Jul  1:36 pm,"Mawathagama, Kurunegala","5,500,000","මාවතගම නගරය ට ආසන්න ව අගනා නිවසටයිල් කරන ලද ගෙබිම, වට තාප්පයගෙට්ටුව,නොසිදෙන ළිං ජලයඅයිතිකරු වන් විදෙස් ගත වන බැවින් ඉක්මනින් විකිණීමට",3,1,"1,500.0 sqft",15.0 perches,
16,House For Sale In Wariyapola,19 Jul  7:41 am,"Wariyapola, Kurunegala","12,500,000","2 HousesGalagedara Rode, Randeniya, Wariyapola4 Bed Rooms 1 Bath RoomFully Tiled FloorWater, Electricity  & other facilities160 Perches","Galagedara Rode, Randeniya, Wariyapola",4,1,"1,266.0 sqft",160.0 perches
17,House for Sale - Kuunagala,18 Jul  6:49 pm,"Kurunegala, Kurunegala","3,950,000","පොතුහැර  අහුගොඩ. අඩක් නිම කල නිවාස ඉක්මනින් විකිණීමට.ලින් ජලය, පොතුහැර දුම්රියපොළ ට  විනාඩි 5යි.",Kurunegala Pothuhara Ahugoda,2,1,"1,800.0 sqft",16.5 perches
18,House for Sale in Kurunegala,18 Jul  3:14 pm,"Kurunegala, Kurunegala","42,000,000","House for sale in Kurunegala two storied house with 3 bed room 3 bathroom  ,with two servant room and bath rooms.parapet wall. 4 vehicle parking garage.",kurunegala,3,3,"2,500.0 sqft",40.0 perches
19,House in Pannala,17 Jul 10:46 pm,"Pannala, Kurunegala","8,500,000","PANNALA NAGARAYATA METER 500, PANNALA JATHIKA PAASALATA METER 100, DURAKATHANA SAHA JALA NALA PAHASUKAM SAHITHA PERCHES 45 KA IDAMAK SAMAGA WARGA ADI 1500 KA WISHAALA GEYAK WIKINEEMATA. WEDI WISTHARA SANDAHA PAHATHA  NUMBERYATA KATHAA KARANNA.",Pannala,4,2,"1,500.0 sqft",45.0 perches
20,House for Sale - Kumbukwewa,17 Jul  7:34 pm,"Ibbagamuwa, Kurunegala","3,500,000",15pජල පහසුකම් (ළිද)තෙකලා විදුලිය කාමර 2යිබාත්රූම් 1යිඉබ්බාගමුව නගරයට මඩගල්ල පාරේ සිට 6KmSerious buyers only,"Deeyawa, kumbukwewa",2,1,"1,500.0 sqft",15.0 perches
21,House for sale Kuliyapitiya,17 Jul  2:25 pm,"Kuliyapitiya, Kurunegala","7,500,000","House Kuliyapitiya - Ebawaකුලියාපිටිය - ඇඹව පාසල අසල බෝවත්ත - හෙට්ටිපොල මාර්ගයට යාබදව පිහිටි අංග සම්පූර්ණ නිවස සහ පර්. 32 ක ඉඩම විකිණීමට... - කුලියාපිටිය නගරයට කි.මී 01 - කාමර 04, බාත්රූම් 01, සාලය 02 - වර්. අඩි 1200 - මුදල් අවශ්‍යතාවයක් මත ඉක්මණින් විකිණේ.",Ebawa,4,1,"1,200.0 sqft",32.0 perches
22,Full Functional House for Sale Kurunegala,17 Jul  1:59 pm,"Kurunegala, Kurunegala","4,500,000",A beautiful completed house with every facilities. Perfect for newly married couple. Please contact for more details.,"No: 84, Pillawa, Wellawa. Kurunegala",2,1,400.0 sqft,5.0 perches
23,House with Land for Sale in - Kurunegala,17 Jul  1:20 pm,"Kurunegala, Kurunegala","5,500,000","පර්චස් 34ක ඉඩමේ අවශ්‍ය පහසුකම් සහිත ගෙයක් අඩු මිලකට විකිණීමට ඇත .ළිං ජලය සහා නල ජලය කැප්පිටිගල කුරුණෑගල මර්ගයේ සිට මීටර් 300ක් දුරින් රම්බඩගල්ල නිවාස යෝජනාක්‍රමයේ පිහිටා ඇත .පොල් ගස් 8කරත්තකොලොම්බන් ගස් 3අලි පේර , ජම්බු, වෙරලු, කජු දූරියන්, කෝපි, ගම්මිරිස් වැනි ගස් ඇත .ඉක්මනින් විකිණීමට අවශ්‍යයි..",3,2,"1,575.0 sqft",34.0 perches,
