,0,1,2,3,4,5,6,7
25,2 Acres Land for Sale in Mirissa,13 Jul  2:39 pm,"Weligama, Matara","965,000","Situated in Mirissa tourists zone.100m to Coconut tree hill.Faced to Matara-Colombo main road. For sale with a house containing 6 bedrooms, 2 attach bathrooms, Separate servant's toilet, Kitchen, Garage. Situated in front of a luxury apartment.Clear partitioned deed.Can take a bank loan at anytime for this clear partitioned deed.","Mirissa, Bandaramulla",Commercial,2.0 acres
26,Land for Sale in Tourism Mirissa,27 Jun  7:15 am,"Weligama, Matara","245,000","Best location for hotel, Resort, Cabana.............","Rotary road, Mirissa","Commercial, Residential, Other",60.0 perches
27,Land for Sale -Thalalla,28 Jun  3:36 pm,"Weligama, Matara","525,000",Land For Sale  in Thalalla===================#   Thalalla South Naurunna tourism area.#   86P#   From Land  to See  Beach 100m#   Immediately Sale,Thalalla South Naurunna,"Commercial, Residential",86.0 perches
28,Mirissa great land,24 Jun 12:12 am,"Weligama, Matara","850,000",සංචාරකයන් වැඩියෙන්ම  එන මිරිස්සෙන්   ඉඩමක්,Mirissa,"Commercial, Residential, Other",7.5 perches
29,Land For Sale - Weligama,20 Jul 11:40 am,"Weligama, Matara","30,000,000",The 32 Perches Highly Commercially Worth Land On The Galle Road With Sea View In Land Side.,"No:132 A, Thalaramba East, Weligama.",Commercial,32.0 perches
30,Land with a house for sale - Weligama,23 Jul  1:56 pm,"Weligama, Matara","3,800,000","10+ perches land with a house for sale near kumbalgama railway station facing to the Old Galle road Kumbalgama Weligama. House with shop space facilitate with plumbing water, well water and electricity. ","Kumbalgama, Weligama","Commercial, Residential",10.0 perches
31,Land for Sale in Mirissa,27 Jun  7:15 am,"Weligama, Matara","245,000",මේ දිනවල ඉහලටම යන සංචාරක කර්මාන්තයේ සංචාරකයන් වැඩියෙන්ම මිරිස්සට එන හේතුව ඔබ දැන සිටියාද? ඒ තල්මසුන් නැරඹීමටය. ,"Rotary road, Mirissa","Commercial, Residential, Other",60.0 perches
32,Mirissa Land for Sale,27 Jun  7:15 am,"Weligama, Matara","245,000","ඔබ දැන සිටියාද තල්මසුන් නැරඹිය හැකි එකම තැන නිසා, සංචාරකයන් වැඩියෙන්ම එන්නේ මිරිස්සට බව. මිරිස්සෙන් පර්චස් 6 සිට බිම් කොටස් කීපයක් අඩු මිලට ලක්ෂ 2.45 pp සිට ","Rotary road, Mirissa","Commercial, Residential, Other",6.0 perches
33,මැණික් ඉල්ලම් සහිත අක්කර 30ක ඉඩම විකිණීමට - තෙලිජ්ජවිල, 3 Jul  9:47 am,"Weligama, Matara","200,000,000",මැණික් ඉල්ලම් සහිත ඉඩමකි.(මේ ප්‍රදේශය මැණික් සඳහා ප්‍රසිද්ධය)දැනට පොල් සහ රබර් වගාව සහිතයි.එමඟින් ආදායම ලබන වත්තකි.නිරවද්‍ය ඔප්පු සහ ලියවිලි සහිත පාරම්පරික ඉඩමකි.විදුලිය ඇත.ඕනෑම කටයුත්තක් සඳහා යෝග්‍ය පිහිටි පොළවක් සහ පරිසර තත්වයක් ඇති ඉඩමකි.කිසිදින නොසිඳෙන ජල බිබුලක් ( උල්පතක් ) ඇත.,තෙලිජ්ජවිල නාපෙ හන්දියෙන් උස්ගොඩ පාර,"Agricultural, Commercial, Residential, Other",30.0 acres
34,Land for sale in Mirissa,17 Jun  9:04 am,"Weligama, Matara","10,000,000","a sea-side land with an extent of ten perches ideal for a guest house is for immediate sale. five minute walking distance to the beach. with foundation and pillars already put up for the guest house. approved plan, clear deeds (bimsaviya). genuine buyers only.",Commercial,10.0 perches,
35,Land for Sale in Weligama,15 Jun 10:01 am,"Weligama, Matara","160,000","water , electricity , 30 feet wide tarring road available.prime finance easy payment and bank loan facilities available.beautiful paddy field view","WELIGAMA , AKURESSA ROAD",Residential,10.0 perches
36,Land for Sale in Weligama,13 Jun  4:54 pm,"Weligama, Matara","150,000","water , electricity , 20 feet wide tarring road , concrete drains availableprime finance easy payment and bank loan facilities available.6 months interest free period approved.beautiful paddy field viewbeautiful , quite clam environment.","WELIGAMA , AKURESSA ROAD",Residential,10.0 perches
37,Land For sale In Mirissa,13 Jun 11:14 am,"Weligama, Matara","1,700,000",මිරිස්සේ තැපැල් කාර්යාලය ඉදිරිපිට ගාලුපාරට මුහුනලා පෞද්ගලික පිවිසුම් මාර්ගයක් සමග අගනා නිවාස  දෙකක් (කාමර 6)  අගනා ඉඩමක් සoචාරක කර්මාන්තය සදහා සුදුසුකම්ලත් (හොස්ටල් / හෝටල්) නිරවුල් A ශ්‍රේණියේ ඔප්පු සහිතව විකිණීමට.,"Madushani,Mirissa,South,Mirissa.","Commercial, Residential, Other",34.0 perches
38,Land For Sale in Weligama,12 Jun  7:48 pm,"Weligama, Matara","95,000",1km to Beach2km to Weligama TownQuick Sale,Modara Denipitiya Road,"Commercial, Residential",20.0 perches
