,0,1,2,3,4,5,6,7,8,9
57,Upstairs House for Rent - Talawatugoda,18 Jul  9:09 pm,"Talawatugoda, Colombo","55,000",# 3 Bed rooms with Balconies# 1 Attached bathroom with hot water# 1 common bathroom# Living area with balcony# Kitchen with pantry cupboards & dinning area# Rooftop (300 sf )# I covered parking# Remote roller door# Decent neighborhood # Walking distance to Talangama lake# 3km to talawatugoda Junction & Hemas private Hospital# 3km to SPAR super market & ARPICO super market# 3.5km to the Overseas school of Colombo ( International school )# 14km to Colombo Fort# All banks /super market /....etc with 3km # We are looking 4 member family or less# Foreigners are welcome # 6 or 12 months key money# Agent fee applicable ,Lake rd  Hokandara Thalawatugoda,3,2,"1,000.0 sqft",10.0 perches
58,House for Rent in - Thalawathugoda, 5 Jun  6:24 pm,"Talawatugoda, Colombo","75,000","Fully Furnished Spacious Single Storied House on 24 Perches Land Located in A Calm and Quiet Environment with An Exclusive Neighborhood Having Granite Floor, Large Verandah Open to A Serene Garden, Four Bedrooms, Three of Which with A/c and Attached Bathrooms, Sitting Areas, Dining Areas Kitchen and Pantry and Separate Worker’s Bath.Facilities Available Includes Electricity, Water, Telephone, Peo Tv and Convenient Renting Options Mobile",4,4,"2,200.0 sqft",24.0 perches,
59,3 Bedroom House for Rent - Thalawathugoda, 5 Jun  2:30 pm,"Talawatugoda, Colombo","50,000","3 Bedroom House for rent in Samagi Mawatha, Thalawathugoda, in close proximity to convenience and food outlets. Single Car GarageMaster Bedroom equipped with A/C and attached BathBathrooms equipped with hot waterNewly TiledWooden Pantry Remote Controlled Security Alarm","424/43, 2nd Lane Promised Land, Samagi Mawatha, Thalawathugoda",3,2,"3,000.0 sqft",10.0 perches
60,Two Storied House at Talawatugoda for rent, 5 Jun  3:08 pm,"Talawatugoda, Colombo","95,000","4 Bed room house for rent in Thalawatugoda. - 3 A/C rooms. - 1 non A/C room-  3 bath rooms, (one wash room attach to Master bedroom & Two common wash rooms for                             other bed rooms) - pantry with 4 burner gas cooker & pantry cupboards with granite top. -  Dining room & living room with garden view- Living room can be converted to a home cinema. - Fully tiled.- solar hot water- CCTV - PABX provides a telephone in each room- Landscaped garden, 2 vehicles can be parked. - Balcony & open terrace. - 4000 liter overhead water tanks.  1 km to Thalawatugoda city, 1.5 km to Hemas hospital, 1 km to Vidura college & sport centers, shopping malls, supper markets are at close proximity.  One year advance.",4,3,"2,600.0 sqft",8.0 perches,
61,3 Storey House for Rent - Talawatugoda,17 Jul  2:03 pm,"Talawatugoda, Colombo","65,000","3 Storey House for Rent  School Lane , Kalalgode , Thalawathugode.Five Bed Rooms, Attached Bath RoomsServent Room2 Vehicles Can Be ParkRs65000 / MonthNo Brokers Please!Genuine Tenants Only",5,3,"3,500.0 sqft",8.0 perches,
62,House for Rent in Hokandara,10 Jun  3:14 pm,"Talawatugoda, Colombo","68,000","Newly built house for rent in Hokandara, off Wanaguru Mawatha. 7.6 perches. Approximately 3000 SqFt. 5 Bedrooms, 4 Bathrooms, 2 A/C rooms, Hot water, Pantry, Wet Kitchen, Servants / Store rooms and Garage. 2 Vehicles can be parked inside and ample street parking. Decent and professional neighbourhood. 5 minute drive to the expressway. 10 minutes to Thalawathugoda and Malabe towns",Wanaguru Mawatha,5,4,"3,000.0 sqft",7.6 perches
63,Thalawathugoda Home for Rent,28 May  4:04 pm,"Talawatugoda, Colombo","80,000",•200M to Thalawathugoda main road•2Km to Thalawathugoda,Thalawathogoda  Kanatta Road(Akuregoda Lake Road),4,5,"4,000.0 sqft",16.0 perches
64,House for Rent in Thalawathugoda,28 May  2:53 pm,"Talawatugoda, Colombo","35,000",Upstair House For Rent In Thalawathugoda ,2,1,800.0 sqft,10.0 perches,
65,Spacious 4 Bedroom House in Hokandara South,28 May  1:44 pm,"Talawatugoda, Colombo","150,000","•	Ideally located within minutes of Thalawathugoda Junction •	4 Bedrooms w/ 3 bathrooms (A/C MBR w/ private balcony + in-suite bathroom)•	Large living room, dining area and den•	Fully equipped pantry and kitchen•	Solar powered hot water and electricity, washing machine•	Satellite TV and internet ready•	Gated/walled with sizable garden w/ veranda plus parking for two cars•	Separate servant and driver quarters with bathroom",4,3,"4,000.0 sqft",23.0 perches,
66,House for Rent in Thalawathugoda,27 May  6:20 pm,"Talawatugoda, Colombo","50,000","House for rent in thalavathugoda. Calm n peacefull environment. 100m to 174 bus route. Hospitals,banks,supermarkets and international schools nearby. Friendly neighbourhood. One year key money required.",4,1,"1,850.0 sqft",11.0 perches,
67,House for Rent - Talawatugoda,27 May  9:30 am,"Talawatugoda, Colombo","60,000",Upstair house located in peaceful enviornment.5 minutes drive to thalawathugoda junction.2 vechicle parking spaces.,5,3,"3,600.0 sqft",10.0 perches,
68,Thalawathugoda Down Stair Unit for Rent,26 May  4:08 pm,"Talawatugoda, Colombo","50,000",# 700 m to Thalawathugoda Junction # 200m from Hokandara road# 30 Ft Wide Road# Separate entrance with parking# 3 Bed Rooms ( 1 AC)# 2 Bath Rooms# Large living area with pantry# Highly residential  area.,"I. V. Y. Park, Thalawathugoda",3,2,"1,200.0 sqft",10.0 perches
69,3 Storey House for Rent Thalawathugoda Junction,25 May 10:59 am,"Talawatugoda, Colombo","130,000","3 Storey House For Rent Thalawathugoda Hokandara Road.---------------06 Bed Rooms 02Bath Rooms with 3 Attached.Living Hall, Kitchen with Pantry.1 car parkingBalconies.",200meters to Thalawatugoda junction,6,5,"3,500.0 sqft",9.0 perches
