,0,1,2,3,4,5,6,7,8,9
17,House for Sale - Wellampitiya,22 Jun  3:56 pm,"Wellampitiya, Colombo","5,000,000",*Good environment*Calm and peaceful area*150m to Avissawella main Rd*fully tiled house with concrete roof*Parking space available*100m to jummah mosque*access to all buses,2,1,570.0 sqft,2.0 perches,
18,House for Sale in Wellampitiya, 8 Jul  9:29 am,"Wellampitiya, Colombo","42,000,000",House for sale in Wellampitiya=======================,203/5 Wenna watta Wellampitiya,5,2,"1,500.0 sqft",33.0 perches
19,Super luxury house for sale in Buthgamuwa,19 Jun  1:03 pm,"Wellampitiya, Colombo","28,000,000","Super Luxurious Newly Built Brand NEW modern House for immediate sale or rent...In Temple Road,Buthgamuwa,Kotikawatta100 Meters to Main road4500sqftBuilt based on Italian Architectural Designing12 perch 2 storied house with Indoor landscape gardenFully Tiled with Glass Finishing6 bedroom Including 2 Master bedroom 2 Attached bathroom and 2 common bathroom1 Servant toilet1 Indoor Fish Pond in the Hall2 Main Hall1 Dinning HallWith a Colonial Type VerandahFully LED lights decor with garden lights...With Parking Available for 4 vehiclesAuto Remote DoorExpecting 28mnExchange possible house,land,apartments or vehicles ect.....Price negotiable",6,4,"4,500.0 sqft",12.0 perches,
20,මහබුත්ගමුව අගනා නිවසක් විකිනීමට,12 Jun 11:09 am,"Wellampitiya, Colombo","15,000,000","මහබුත්ගමුව අගනා නිවසක් විකිනීමට----------------------------------- ප්‍රමානවත් ඉඩකඩ සහිත දෙමහල් නිවසක්,නිදන කාමර 05,කුස්සි (with Pantry), ඉඩකඩ ඇති සාලය සහ කැම කාමරය,ඇතුලත තිරරෙදි දමා ඇත, සේවක වැසිකිලියකින්ද සමන්විත වේ,වාහන් ගාල් කිරීමටද ඉඩකඩ ඇති ඉඩමේ ප්‍රමානය පර්චස් 6.7 වේ.පදින්චියට ඉතා සුදුසු,166/164/143 බස් මාර්ගයට ඉතා නුදුරින් පිහිටි ඉඩමකි.බොරැල්ල නගරයට ඇත්තේ කි.මි 04 කි.(මිලදී ගැනීම සදහා ගැනුම් කරු පමනක් අමතන්න,තැරැව් කරුවන් සම්බන්ධ කර නොගැනේ)",5,2,"2,200.0 sqft",6.7 perches,
21,Two Storied House - Wellampitiya,11 Jun 12:13 pm,"Wellampitiya, Colombo","9,500,000","Close to Zaras garden jummah mosque. Newly built two storied house, please call Serious buyers only.","389/3G, Zaras garden, Wellampitiya.",4,2,"1,470.0 sqft",2.7 perches
22,House for Sale in Wellampitiya,11 Jun 12:12 pm,"Wellampitiya, Colombo","8,500,000",Two bed room big living area hall and bathroom finishing by tile modern bathroom fitings roof completed by slab sorounding by wall and gate two coconut trees in side the land 1km to wellampitiya junction pihiti polovak,Wellampitiya,2,1,"1,200.0 sqft",6.0 perches
23,House for Sale - Wellampitiya,11 Jul  7:34 pm,"Wellampitiya, Colombo","14,000,000",Clear title deed V have * Certified COC report  *2 asesment  numbers* 2 electricity connections  *Water supply  *Land phone line  *Vehicle parking more than 5 vehicles *Separate entrance for 1st floor with seperate electric bill Residental peaceful calm area Bank loan even can go,125 / 13 wennawatha road wellampitiya,6,4,"2,720.0 sqft",9.0 perches
24,House with an Annex for Sale in Wellampitiya, 7 Jun  2:57 pm,"Wellampitiya, Colombo","14,000,000","70m to Low level Road, Pettah, Borella, Rajagiriya,Peliyagoda, Kiribathgoda, within 6km.7.5km to Highway entrance.Annex available if needed for rent.",Brandiyawatta,3,2,"2,000.0 sqft",10.0 perches
25,House for Sale in Wellampitiya, 7 Jun  1:28 pm,"Wellampitiya, Colombo","12,000,000",Wellampitiya Ambathale Road Kotuwila 3 House in 8.5 perch Land 2 House in 2 Story Building and Single House 2500sqf 2km form Kelaniya Bridg 2km from Wellampitiya a Town,Wellampitiya,6,3,"2,500.0 sqft",8.5 perches
26,House for Sale in Wellampitiya, 9 Jul 12:19 pm,"Wellampitiya, Colombo","6,000,000",Newly build house2 bedrooms2 bathroomsMaster bedroom with attached bathroomFully tile with slabHighly residential areaL S perera mawatha brandiyawatta wellampitiya,Brandiyawatta wellampitiya,2,2,750.0 sqft,3.0 perches
27,2 Storied House For Sale In Kotikawatta, 6 Jun  8:20 am,"Wellampitiya, Colombo","55,000,000",150M to Kotikawatta Junction 30M to Low level Road5KM to Colombo,"kotikawatta , wellampitiya",6,4,"2,800.0 sqft",10.0 perches
28,House with Land for Sale - Sedawaththa, 3 Jun 10:21 am,"Wellampitiya, Colombo","9,000,000","ideal for commercial or residential purpose, 500m to Colombo city limit (Baseline Road),1 KM to the Colombo-Negombo expressway entrance, 20 feet wide road to the land, Approved Plan, Clear Title",Sedawaththa,3,1,"3,375.0 sqft",6.0 perches
29,2 Story House for Sale in Kohilawatte - Wellampitiya,30 May 10:04 am,"Wellampitiya, Colombo","40,000,000","Two story house for sale in Kohilawattte, Wellampitiya. The house consists of a hall, 3 Bedrooms, 2 Bathrooms, Diningroom & a Kitchen,. A garden with Coconut & King Coconut trees. Parking facility available within the garden area for 2-3 vehicles. ","98/3, Ambatale Road, Kohilawatte, Wellampitiya",3,2,"1,300.0 sqft",20.0 perches
30,House for Sale in Megoda Kolonnawa Wellampitiya,26 May  1:48 pm,"Wellampitiya, Colombo","9,700,000",Not flooded areaCan park 2 vehicles3bedrooms and 2 bathrooms 1 bedroom with an A/C and an attached bathroomHave a small gardenContact for more detailsRamees,3,2,"1,740.0 sqft",10.0 perches,
31,Newly Build House Kolonnawa,15 Jun  7:58 pm,"Wellampitiya, Colombo","4,350,000","Newly build house, 2 bed rooms,Hall,Kitchen,Bath Room, two story house and one floor completed, glazed tile,  LED Lights, electricity, Water, 2 road access from two sides, nice view,New walk park","Haritha Uyana, Megoda Kolonnawa",2,1,600.0 sqft,2.5 perches
