,0,1,2,3,4,5,6,7
10,Showroom Space for Rent in Colombo 03,19 Jul 11:35 am,"Colombo 3, Colombo","450,000",A showroom consisting of approximately 3000 square feet is available for immediate long term rent.,Other,"St.Anthony's Mawatha, Colombo 03","3,000 sqft"
11,Office Building Rent in Colombo 3,18 Jul  3:06 pm,"Colombo 3, Colombo","300,000","Office Building Rent in Colombo 3, Sqft 3000, Rent Rs 300,000/ per month make and earlier appointment",Building,Colombo 3,"3,000 sqft"
12,Office Building Rent Colombo 3,18 Jul  3:02 pm,"Colombo 3, Colombo","200,000","Office Building Rent in Colombo 3, Sqft 2000, Rent Rs 200,000/ per month make and earlier appointment",Building,Colombo 3,"2,000 sqft"
13,Office Space for Rent in Colombo 3 (938 B ),18 Jul  2:59 pm,"Colombo 3, Colombo","550,000",First Floor available with  seven Bedrooms and four Bathrooms ( 2 attached and 2 common )Three Story Building3000 sqft,Office,GALLE ROAD,"3,000 sqft"
14,1000 Sq.ft. Rent at Kolpetty Colombo 3,16 Jul  1:12 am,"Colombo 3, Colombo","108,000","Upper Floor Office Space for Rent Kollupitiya ,1000sq,ft.",Office,"T.G. jayawardane Mawatha, Colombo 3","1,000 sqft"
15,Office Space for Rent in Colombo 3 (860 B),15 Jul 11:24 am,"Colombo 3, Colombo","85,000",two story house first floor is availableground floor owner is there,Office,Cornel T.G.Jayawardena Mawatha,"1,000 sqft"
16,Office/Stores for Rent - Colombo 03,15 Jul  9:56 am,"Colombo 3, Colombo","90,000","NB - ""Principals Only"" ""Principals Only""  ""Principals Only""!!!!!!",Office,Flower Road Colombo 03.,630 sqft
17,31000sqft Commercial Building for Rent - Colombo 3,15 Jul  1:50 am,"Colombo 3, Colombo","7,750,000","31,000  square feet brand new office building available for rent facing Duplication Road, Colombo 3, Sri Lanka",Building,"Facing Duplication Road, Colombo 3","31,000 sqft"
18,Office Space for Rent or Lease Facing Duplication Road,10 Jul  1:50 pm,"Colombo 3, Colombo","150,000",Facing duplication road Colombo 31250sqFirst floor Closer to liberty plaza,Office,facing to duplication road Colombo 3,"1,250 sqft"
19,Office Space for Rent in Col3, 9 Jul  4:20 pm,"Colombo 3, Colombo","200,000",near liberty,Office,dharmapala mawatha,"1,100 sqft"
20,Building for Rent in - Colombo 03, 9 Jul  2:24 pm,"Colombo 3, Colombo","110,000","A Great Location Situated in A Generally Busy Street in The Heart of Colombo.Ideal for A Coffee Shop, Boutique Shop or A Warehouse.to Be Rented out Immediately for A Period of One to Two Years.",Building,Hudson road,750 sqft
21,Office Space for Rent in Colo 3, 8 Jul  7:04 am,"Colombo 3, Colombo","176,000","3 large room, 3 bath room, large Hall, pantry, kitchen, fully tiled,car park, 1 St floor,2nd block from galle road,1500sq,6months deposit.  AGENT FEE HALF MONTHS",Office,Schofield place Colombo 3,"1,500 sqft"
22,Showroom Space Facing Galle Rd - Colombo 3, 7 Jul  9:58 am,"Colombo 3, Colombo","600,000","Ground floor showroom space available for rent facing Galle Road, Colombo 3, Sri Lanka",Shop,Showroom Facing Galle Rd Col 3,"2,300 sqft"
23,Brand New Building for Rent Colombo 3, 7 Jul  4:41 am,"Colombo 3, Colombo","2,750,000","Building for rent facing duplication road Kollupitiya 10000 sqft monthly rent 2,750,000 advance 6 month  half month broker fees please no brokers",Building,duplication road colombo 3,"10,000 sqft"
24,Office Space for Rent in Colombo 3 (1116B/3), 5 Jul  1:42 pm,"Colombo 3, Colombo","500,000",Totally 11 floors9th floor available2500 square feet,Office,GALLE ROAD,"2,500 sqft"
25,Brand New Office Space for Rent in Colombo 3 (1116 B/4), 5 Jul  1:38 pm,"Colombo 3, Colombo","3,240,000","Totally 12 floors10th and 11th floors available with 7 Bedrooms and 3 Bathrooms (Both floors are connected with staircase)12,000 square feet",Office,GALLE ROAD,"12,000 sqft"
26,Office Space for Rent - Col-03, 4 Jul  6:44 pm,"Colombo 3, Colombo","185,000",1200 SQF OFFICE SHOWROOM SPACE ON THE GALLE ROAD NEW BUILDING AVAILABLE FOR RENT WITH PARKING COL-03	 DETAILS,Office,"1,200 sqft",
27,Prime Commercial Space Available For Lease at Colombo 03, 4 Jul  3:26 pm,"Colombo 3, Colombo","650,000",√ 2750 SQFT,Office,"2,750 sqft",
28,Office Space Rent Colombo 3, 8 Jul  6:01 pm,"Colombo 3, Colombo","180,000","Office Space unfinished Rent in Colombo 3, 1500 Sqft,  Rent Rs 180,000/ per month make and earlier appointment",Office,180000,"1,500 sqft"
29,Building for Rent in - Colombo 03, 9 Jul  2:24 pm,"Colombo 3, Colombo","110,000","A Great Location Situated in A Generally Busy Street in The Heart of Colombo.Ideal for A Coffee Shop, Boutique Shop or A Warehouse.to Be Rented out Immediately for A Period of One to Two Years.",Building,Hudson road,750 sqft
30,Small and large private office spaces in Colombo 03 with parking,15 Jul  6:46 am,"Colombo 3, Colombo","55,000","Modern commercial building complexStarting fat Rs 55,000 for 300 sqft - all inclusive and fully serviced Private and separated office spaces can be arranged according to the space requirement 500 meters from the train station and 10 meters to the bus standAllocated, private car parking and visitor parking areaNewly installed Air Conditioning and lighting Located in and around Galle road near Liberty Plaza,Kelly Felder, Gflock, ACBT, Sponge, Pan Asia Bank, Metropolitain, PlazaOutside waiting area for visitorsSeparate smoking, lunch and tea areaNewly installed wood flooring and vinyl flooring Fingerprint entrance and remote lock control via mobile app for maximum security 24 Hour CCTV monitoring with CCTV mobile app connectivity for live viewing Spacious rooftop to hangout and celebrate special occasions Office cleaning and maintenance services are included 24 hour access and security Free running and drinking water supply Separate meter for electricityTea, Coffee making can be arranged - Charged separatelySecurity deposit of 6 months PLEASE CONTACT US AND ARRANGE FOR VIEWING THE PREMISES",Office,Galle road address,"34,000 sqft"
31,"6 Bed Roomed Fully Furnished House for Rent – Alfred Place , Colombo 03", 4 Jul 11:58 am,"Colombo 3, Colombo","360,000","6 Bed roomed fully furnished house for rent – Alfred place , Colombo 03 Suitable for Residential or Commercial ",Office,Colombo 03,"6,000 sqft"
32,Prime Office Space For Rent – Alfred Place Colombo-03, 4 Jul  4:34 am,"Colombo 3, Colombo","150,000",Prime office space for rent – Alfred Place Colombo-03,Office,Colombo 03,"1,200 sqft"
33,Upper Floor Commercial Space for Rent in Colombo 3., 3 Jul  2:01 pm,"Colombo 3, Colombo","110,000","Upper Floor Office Space for Rent Kollupitiya ,1000sq,ft.",Office,"Colombo 3, T.G.Jayawardana Mawatha.","1,000 sqft"
34,Office Place for Rent in Colombo.03, 3 Jul  8:48 am,"Colombo 3, Colombo","150,000","Office Place For Rent in Kollupity Colombo.03 @ Fully Tiled,Carparkings,Washroom,Lunch Room @ Very Close To Galle Road & Marine Drive & Duplication Road, Colombo City's & etc... For more details Plz Call",Office,Kollupity Colombo.03,"1,500 sqft"
35,Office Sapce for Rent in Colombo 3(1260 B),30 Jun 12:22 pm,"Colombo 3, Colombo","1,100,000",Two Stroy Building with Four Halls and 4 bathrooms,Office,LAND SIDE,"4,200 sqft"
36,Office Space Rent in Colombo 3 (915 B/1),28 Jun 11:52 am,"Colombo 3, Colombo","40,000",Four story building Ground floor is available250 square feetHall with one bathroomOne car parkSeparate meters,Office,CLOSE TO KOLLUPITIYA JUNCTION,250 sqft
37,Shop for Rent - Facing Liberty Plaza,27 Jun 11:33 am,"Colombo 3, Colombo","75,000",SHOP FOR RENT - FACING LIBERTY PLAZA (DUPLICATION ROAD)7 FEET WIDTH35 FEET LENGTH1 YEAR KEY MONEY. *NEGOTIABLEIDEAL LOCATION FOR A SNACK BAR/ JUICE BAR/ COMMUNICATION/ PHONE SHOP OR TEXTILES***NEGOTIATIONS CAN BE DONE AFTER THE INSPECTION OF THE PROPERTY.,Shop,"247/A, R A DE MEL MAWATHA, COLOMBO 3",240 sqft
38,Office Space for Rent in Colombo 3 (335 B/1),25 Jun  1:44 pm,"Colombo 3, Colombo","175,000",Five story building4th floor available with one large hall and one common bathroom1200 square feet,Office,WALUKARAMA,"1,200 sqft"
39,Commercial Building for Rent in Colombo 3(1091 B/2),23 Jun 12:20 pm,"Colombo 3, Colombo","120,000",Eleven story building3rd floor available400 square feet,Office,Galle Road,400 sqft
40,Showroom Office Space for Rent in Colombo 3(1084 B/4),22 Jun 12:10 pm,"Colombo 3, Colombo","600,000",Two story two buildings in one land availableWith eight rooms and seven bathrooms6000 square feet ,Office,GREENPATH,"6,000 sqft"
41,Office Space for Rent in Colombo 3 (1084 B),22 Jun 11:40 am,"Colombo 3, Colombo","300,000",Two story building available with four rooms and four bathrooms3000 square feet ,Office,GREENPATH,"3,000 sqft"
42,Commercial Space for Rent in Colombo 03 [hr23],20 Jun  8:16 pm,"Colombo 3, Colombo","475,000","Well located 3,000 square foot commercial space available for rent, suitable for a office, showroom or retail shop.  Located on Col TG Jayawardena Mawatha with significant frontage facing both Col TG Jayawardena Mawatha & Palm Grove. Strategically located only 200 meters away from both R. A. De Mel Mawatha & Ananda Coomaraswamy Mawatha. ",Building,"Col TG Jayawardena Mawatha, Colombo 03","3,000 sqft"
43,Office for Rent in Colombo 3 (1272 B ),20 Jun  6:41 pm,"Colombo 3, Colombo","80,000",First Floor available with Three Bedrooms and Two common Bathrooms4 Story Building1200 sqft,Office,8th LANE,"1,200 sqft"
44,Show Room For Rent In Colombo 03,30 Jun  9:41 am,"Colombo 3, Colombo","150,000",Show Room For Rent In Colombo 03==============================,Shop,800 sqft,
45,Commercial Property for Rent in Colombo 03,18 Jun  1:17 pm,"Colombo 3, Colombo","95,000",Most suitable for office/shopFew feet away from duplication road Fully Carpeted 2 Office spaces Contact as soon as possible,Office,"No 16, Govt.Flats,St Anthony Mawatha,Colombo 03",600 sqft
46,"3880 Sq.Ft & 7660 Luxury ""A"" Grade Office Rent Colombo 3",15 Jun  8:39 pm,"Colombo 3, Colombo","970,000","“A” Grade Luxury Office Space for OFFICE SPACE For RentEach Floor 3880 Sq.Ft Monthly Rent Rs 970,000Two Floors Available 7760 Sq.Ft Office Space - Rs 1,940,000 Per Month ",Office,"7,760 sqft",
47,Office Space Kollupitiya,15 Jun  6:09 pm,"Colombo 3, Colombo","42,000","PRIME LOCATION: Off Alfred house avenue, between Galle road and Duplication. Walking Distance to the following locations. -  British Council-  Gallery Café-  Green Cabin-  Fashion bug-  Cargills Bank",Office,Off Alfred House Avenue Kollupitiya,420 sqft
48,Commercial Building for Rent/lease in Colombo 03,21 Jun 10:50 am,"Colombo 3, Colombo","400,000","•       Prime space for a Showroom, Restaurant or Office.•        Located in the Duplication Road in Colombo 3. •        3294 Sq.ft area with car parking.",Building,"R.A. De Mel Mw, Colombo 3","3,294 sqft"
49,Commercial Building for Rent in Colombo 03,21 Jun 10:51 am,"Colombo 3, Colombo","750,000","•       Prime space for a Showroom, Restaurant or Office.•        Located facing the Duplication Road in Colombo 3. (Close to the CEB Colombo city office)•        2604 Sq.ft area with car parking.",Building,"R.A. De Mel Mw, Colombo 3","2,604 sqft"
50,Class Rooms Rent in Colombo 3,11 Jun  1:58 pm,"Colombo 3, Colombo","2,000","Class Rooms, with or without AC.  Available,for short term training/ classes on weekdays and Sundays @ attractive rates (Per hr rate 2000 with A/c )",Building,"No 28, School lane, Colpetty","1,250 sqft"
51,Office Space Rent in Colombo 3, 8 Jul  6:00 pm,"Colombo 3, Colombo","200,000","Office Space rent in Colombo 3, 2000 Sqf, Rent Rs, 200,000/ Walking distance to Liberty plaza Make and earlier appointment",Office,Colombo 3,"2,000 sqft"
52,Private Offices for Rent - Colombo 3, 8 Jun  1:03 pm,"Colombo 3, Colombo","155,000","Available: Newly renovated 6-Seater Private Rooms situated at Likuid Spaces, a popular co-working space in Colpetty, Colombo 3 (business centre).",Office,"Likuid Spaces, 5 Charles Place, Colpetty, Colombo, 00300, Sri Lanka",350 sqft
53,Office Space for Rent in Col 3, 8 Jul  5:43 am,"Colombo 3, Colombo","140,000","Four rooms 3 attached bathroom hall,ground floor  close to Galle road parking for 1 vehicles 6 MONTHS advance  AGENT FEE HALF MONTHS",Office,10th Lane colombo 3,"1,208 sqft"
54,L Khub - Affordable Office Space for Rent in Colombo 03,24 Jun 12:49 pm,"Colombo 3, Colombo","10,000",LKHUB - Affordable Shared Office Space in Col 3,Office,Deanston Place Colombo 03,"1,000 sqft"
55,Commercial House for Rent in Colombo 3, 8 Jul  1:02 pm,"Colombo 3, Colombo","225,000",- 20 feet Access Road- 3 storied Good condition house for rent- 4 bedrooms with 3 bathrooms- 3700 sqft- 8.5 perches- living area and dining area- Kitchen with pantry- Parking for 2 cars (Outside parking space available)- 3 phase electricity + Solar power-Most suitable for Office and Hostal- 200m from the liberty junction,Office,"3,700 sqft",
56,Building for Rent in - Colombo 03, 9 Jul  2:24 pm,"Colombo 3, Colombo","110,000","A Great Location Situated in A Generally Busy Street in The Heart of Colombo.Ideal for A Coffee Shop, Boutique Shop or A Warehouse.to Be Rented out Immediately for A Period of One to Two Years.",Building,Hudson road,750 sqft
57,Small and large private office spaces in Colombo 03 with parking,15 Jul  6:46 am,"Colombo 3, Colombo","55,000","Modern commercial building complexStarting fat Rs 55,000 for 300 sqft - all inclusive and fully serviced Private and separated office spaces can be arranged according to the space requirement 500 meters from the train station and 10 meters to the bus standAllocated, private car parking and visitor parking areaNewly installed Air Conditioning and lighting Located in and around Galle road near Liberty Plaza,Kelly Felder, Gflock, ACBT, Sponge, Pan Asia Bank, Metropolitain, PlazaOutside waiting area for visitorsSeparate smoking, lunch and tea areaNewly installed wood flooring and vinyl flooring Fingerprint entrance and remote lock control via mobile app for maximum security 24 Hour CCTV monitoring with CCTV mobile app connectivity for live viewing Spacious rooftop to hangout and celebrate special occasions Office cleaning and maintenance services are included 24 hour access and security Free running and drinking water supply Separate meter for electricityTea, Coffee making can be arranged - Charged separatelySecurity deposit of 6 months PLEASE CONTACT US AND ARRANGE FOR VIEWING THE PREMISES",Office,Galle road address,"34,000 sqft"
58,3880 Sq.Ft Office For Rent - Colombo 3, 6 Jun 12:19 pm,"Colombo 3, Colombo","970,000","3880 Sq. Feet "" A"" Grade Luxury Office for RentWith Following Facilities",Office,"3,880 sqft",
59,"""A"" Grade 7760 Sq.ft Office for Rent - Colombo 3", 6 Jun 12:15 pm,"Colombo 3, Colombo","1,940,000","One Floor 3880 Sq.Ft - Rs 970,000Two Floors Available for Rent - 7760 Sq,Ft - Rs 1,940,000Luxury "" A"" Grade Office SpaceWith Following Facilities",Office,"7,760 sqft",
60,Office Space for Rent in Colombo 3, 4 Jun  1:31 am,"Colombo 3, Colombo","750,000",STRICTLY NO AGENTS.,Office,COLOMBO 3,"5,500 sqft"
61,Commercial Property for Rent in Colombo 3 ( Kollupitiya), 3 Jun  9:18 am,"Colombo 3, Colombo","1,000,000","4000 square ft1st & 2nd FloorLift Fire Certificate 5-7 vehicle parking Road parking Close to Galle Road, railway station, restaurants, banks and other commercial hotspots. ",Office,Colpetty,"4,000 sqft"
62,Office for Rent in Kollupitiya Colombo 03,30 Jun  8:38 pm,"Colombo 3, Colombo","150,000","Office Place For Rent in Kollupity Colombo.03 @ Fully Tiled,Washroom,Carparkings & etc...",Office,Kollupity Colombo.03,"1,500 sqft"
63,Luxury Restaurant for Rent Colombo 3,28 Jun 10:26 am,"Colombo 3, Colombo","1,800,000",Luxury restaurant for rent two storey 5000 sqft 15 vehicles car parking monthly rent 18 lakh 6 month advance half month broker fees please no brokers,Restaurant,galle road colombo 3,"5,000 sqft"
64,Office For Rent in Duplication Road Kollupitiya Colombo.03,30 Jun  8:38 pm,"Colombo 3, Colombo","391,000","Office Place For Rent in Duplication Road Kollupity Colombo.03 @ Fully Tiled & Carparkings,Washroom,Lift Services,24 Hour Security Services,Bug Up Generater & including +Tax & etc...",Office,Duplication Road Kollupity Colombo.03,"3,400 sqft"
65,Building For Rent in Galle Road Kollupity Colombo.3,30 Jun  8:38 pm,"Colombo 3, Colombo","600,000","4 Stories Building For Rent in Galle Road Kollupity Colombo.3 @ Fully Tiled,Carparkings,Washroom & etc...",Building,Galle Road Kollupity Colombo.3,"4,000 sqft"
66,Commercial Space for Rent in Colombo 3,30 May  3:31 pm,"Colombo 3, Colombo","525,000","3000 sq. ft. commercial space available for rent in a prime location in the heart of Colombo, which is facing both Col. TG Jayawardena Mawatha & Palm Grove and easily accessed by both R. A. De Mel Mawatha & Ananda Coomaraswamy Mawatha. This property is perfect for an office, showroom, cafe, educational institute, retail shop or similar business",Office,"26, Col TG Jayawardena Mawatha, Colombo 03","3,000 sqft"
