,0,1,2,3,4,5,6,7,8,9
0,title,posted date,location,price,description,Address:,Beds:,Baths:,House size:,Land size:
1,18p 2 Storied Architect Design Luxury House for Sale in Mt Lavinia, 8 Jul 12:43 pm,"Mount Lavinia, Colombo","70,000,000","18 PERCHES 2 STORIED ARCHITECT DESIGN LUXURY HOUSE FOR SALE CLOSE TO GALLE ROAD DISTANCE  WITH ALL FACILITIES SUPPER MAKETS, SHOPPING MALLS, BUS ROUTE, MEDICAL CENTER, BANK'S GOVERNMENT AND INTERNATIONAL SCHOOLS, RESTAURANT, 10 MINUTES DRIVE TO DEHIWALA JUNCTION, HOTEL ROAD, 30 MINUTES DRIVE TO HIGHWAY. ",MT LAVINIA LAND SIDE,7,7,"6,000.0 sqft",18.0 perches
2,"['18p 2 Storied Architect Design Luxury House for Sale in Mt Lavinia', ' 8 Jul 12:43 pm', 'Mount Lavinia, Colombo', '70,000,000', ""18 PERCHES 2 STORIED ARCHITECT DESIGN LUXURY HOUSE FOR SALE CLOSE TO GALLE ROAD DISTANCE  WITH ALL FACILITIES SUPPER MAKETS, SHOPPING MALLS, BUS ROUTE, MEDICAL CENTER, BANK'S GOVERNMENT AND INTERNATIONAL SCHOOLS, RESTAURANT, 10 MINUTES DRIVE TO DEHIWALA JUNCTION, HOTEL ROAD, 30 MINUTES DRIVE TO HIGHWAY. "", 'MT LAVINIA LAND SIDE', '7', '7', '6,000.0 sqft', '18.0 perches']","['title', 'posted date', 'location', 'price', 'description', 'Address:', 'Beds:', 'Baths:', 'House size:', 'Land size:']",,,,,,,,
3,Brand New Architect Design Modern Contemporary House in Mount Lavinia, 7 Jul  2:05 pm,"Mount Lavinia, Colombo","68,000,000","Brand new architect design modern contemporary house, located at Templers road Mount Lavinia with 6 perches site extent. 1.1 km from Mount Lavinia Junction. 1.6 km to Mount Lavinia Hotel and Rail way station. 200ms from Siddhalepa Ayurveda Hospital. 1.5 km from St Thomas College Mount Lavinia and 300ms to Science College.  ","No 1, Major Gunarathne Mw, De Soysa Mw, Templers Road, Mount Lavinia.",5,4,"3,750.0 sqft",6.0 perches
4,House for Sale in - Mount Lavinia,20 Jul  4:16 pm,"Mount Lavinia, Colombo","40,000,000",OWNER MIGRATING 2 Units House ,10350. Mount Lavinia,5,5,"2,200.0 sqft",8.5 perches
5,Land with An Old House for Sale in Mount Lavinia,20 Jul 11:43 am,"Mount Lavinia, Colombo","25,000,000","An old single story house built on 9.53 perches available down Dakshinarama road, Mount Lavinia.",3,2,"1,200.0 sqft",9.53 perches,
6,Brand New House for sale in Mt Lavinia,20 Jul  8:12 am,"Mount Lavinia, Colombo","25,000,000",3 bedroom 4 bath room hall Modern kitchen fully tiled car park remote Gate small garden area 30 feet Wide Road high residential area  2 story condominium deed sale price 25m,templers road mt lavinia,3,4,"1,500.0 sqft",4.0 perches
7,House For Sale - Mt Lavinia,19 Jul  8:58 am,"Mount Lavinia, Colombo","11,500,000","Old House for Sale in Bakery Junction, Mount Lavinia. Can renovate and use the house. Curently house is consist with;",3,1,900.0 sqft,8.0 perches,
8,03 Story House & 25.5 P Sale Mt.lavinia,18 Jul 11:45 pm,"Mount Lavinia, Colombo","135,000,000",03 STORIED ARCHITECT DESIGN SUPER LUXURY HOUSE & 25.5 P SALE AT MT LAVINIA  ,150 METERS TO GALLE ROAD MT.LAVINEA,5,5,"6,000.0 sqft",25.5 perches
9,Full Luxury 3 Floor Modern House at Mount Lavinia Dehiwala,17 Jul 12:52 pm,"Mount Lavinia, Colombo","40,000,000",10 Perch LandClose to Galle Road and Mt Lavinia Town150 Metres to 	Mt Lavinia TownGood for Tourism Business tooLand Value - 25 MillionHouse Value - 30 MillionSelling together cheap for 40 MillionAlso servant toilet/bathroomroof terrace and enough free space. In the upstairs you can make another big room if you wanted or can keep as free space,Mount Lavinia Dehiwala Galle Road,3,2,"3,000.0 sqft",10.0 perches
