,0,1,2,3,4,5,6,7
19,Land and making house pannipitiya,19 Jul 12:48 pm,"Pannipitiya, Colombo","900,000",1)1km to dharamapala vidyalaya pannipitiya (138 bus root)2)1km to sikuradapola junction (255 bus root)3) niwase sita 20m durin pradana para 4) 20m durin bus station (297 bus root )5)nidahas watapitawa idama wata gas walin piri atha6) idama pitupasa wel yaya(cool environment)7) maharagama kottawa piliyanadalata ikmnin ya haka8)ikmanin laba gnnawa nn sulu mudalak adu kra gata haka.,752 arawwala pannipitiya,Residential,15.0 perches
20,Land for Sale - Pannipitiya,19 Jul  8:01 am,"Pannipitiya, Colombo","30,000,000",highly residence area arawwalaface to pannipitiya arawwala roadpannipitiya junctions to 1.5 kmclear documentimmediate sale,pannipitiya arawwala,"Commercial, Residential",31.0 perches
21,Land || in Pannipitiya,17 Jul 11:08 am,"Pannipitiya, Colombo","850,000",10 perchesSituated in residential areaFace to 20 feet roadClear deeds,Pannipitiya,"Commercial, Residential",10.0 perches
22,Rare Good Land Lot at Moraketiya Palenwatte Pannipitiya,16 Jul  8:23 pm,"Pannipitiya, Colombo","4,800,000","8 Perch LandClose to Highlevel RoadClose to Makumbura, Highway, Maharagama and Kottawa200 Metres to 297 Bus Route (Mahargama - Sikurad Pola)0.5 Km to Polkotuwa Junction, 296 Bus1.3 Km To Moraketiya, 138 Bus2 Km To KottawaGood Residential Area, All New HousesPrice is less than market value (Above 700 per perch)Close to  Shops, Towns, Supermarkets, Buses20 Feet  Road  Private Road, near 12 FeetLand is mostly square  in shapeSelling Urgently, Loan also okNo other land available in the areaNear Templeand a Paddy fieldNo Brokers PlsPlans Approved",Pannipitiya Kottawa Rathmaldeniya Road,Residential,8.0 perches
23,Land for Sale Pannipitiya,18 Jul 10:27 am,"Pannipitiya, Colombo","10,557,000",Super Land for sale in kottawa malabe road pannipitiya60.mt to kottawa malabe bus Road850.mt high level road pannipitiyaHighly residential areaLana facing 20.feet roadPer perch 1025000 // totale price 10557000 negotiable,Malabe Road Pannipitiya,Residential,10.3 perches
24,Land for Sale Habarakada Homagama,19 Jul  9:54 am,"Pannipitiya, Colombo","825,000","පිරිසිදු ඔප්පුනල ජලය හා තෙකලා විදුලිය,මීගොඩ-බොරැල්ල බස් පාර අසළතැනිතලා ඉඩම","Borella Road, Habarakada, Homagama",Residential,10.5 perches
25,Land at Pannipitiya 10 Perches,15 Jul  4:08 pm,"Pannipitiya, Colombo","300,000","Land at Depanama,Pannipitiya *******************************************Near the Dewram Vehera Tempale දෙවිරමි වෙහෙර පන්සල අසල *******************************************10 Perches 8 Minute to Kottawa high way entrance 3 Km to Pannipitiya","Depanama,Pannipitiya",Residential,10.0 perches
26,Land for Sale in Pannipitiya,15 Jul 11:47 am,"Pannipitiya, Colombo","200,000",පන්නිපිටිය නගරයට 5Km,"No 55,Kalalgoda,Pannipitiya",Residential,28.0 perches
27,Nice Land for Sale in Kottawa,16 Jul  2:01 pm,"Pannipitiya, Colombo","8,000,000","Nice Land 11 perches 3 sided walls with Remote controlled gatePaddy in the backside, with a hilly sloped land1 Km to MoraketiyaClose to Kottawa, Maharagama and PiliyandalaClose to 296, 297, 255 and Highlevel RoadVery Good neighbourhood20 Feet Road accessVery rare land in the areaLess than market rate",Rathmaldeniya Pannipitiya Moraketiya,Residential,11.0 perches
28,20 Feet Road Land for Sale Pannipitiya,14 Jul  7:44 am,"Pannipitiya, Colombo","165,000",good property,pannipitiya high level road,Residential,29.0 perches
29,Best Land Plot Facing to 20 Feet Access Road in Pannipitiya,13 Jul  9:22 pm,"Pannipitiya, Colombo","875,000",Best Residential 10.75p LandPerfect Rectangular shape 20 Feet Access rdAccess from Maharagama - Malabe ( 993 ) bus route & Weera Mawatha650m to Maharagama - Malabe ( 993 ) bus route 1.3km to Kottawa - Borella ( 174 ) bus route,Weera Uyana Weera Mw Pannipitiya,Residential,10.75 perches
30,Land for Sale Pannipitiya,22 Jul 11:25 am,"Pannipitiya, Colombo","1,000,000",2.2 km to pannipitiya1.8 km to ambagas hathara junction800m to kalalgoda junction2.2 km to thalawathugoda,"Surakisewana Road,weera mawatha,Pannipitiya",Residential,10.25 perches
31,Best Land Plot Facing to 20 Feet Access Road in Pannipitiya,13 Jul  9:22 pm,"Pannipitiya, Colombo","875,000",Best Residential 10.75p LandPerfect Rectangular shape 20 Feet Access rdAccess from Maharagama - Malabe ( 993 ) bus route & Weera Mawatha650m to Maharagama - Malabe ( 993 ) bus route 1.3km to Kottawa - Borella ( 174 ) bus route,Weera Uyana Weera Mw Pannipitiya,Residential,10.75 perches
32,Land for Sale at Pannipitiya,13 Jul  3:49 pm,"Pannipitiya, Colombo","1,275,000",Land For Sale at PANNIPITIYA Makumbura💠 Good Land 💠 Calm Place ,L-PANNIPITIYA-03,"Commercial, Residential",10.0 perches
33,Land for Sale at Pannipitiya,13 Jul  3:46 pm,"Pannipitiya, Colombo","1,300,000",Land For Sale at PANNIPITIYA💠 Good Land 💠 Calm Place 💠 with house and shop (land value only)💠 Water & Power 💠 In pannipitiya Town Area ,L-PANNIPITIYA-02,"Commercial, Residential",13.0 perches
34,Land For Sale at Pannipitiya,13 Jul  3:35 pm,"Pannipitiya, Colombo","990,000",Land For Sale at PANNIPITIYA💠 Good Land 💠 Calm Place 💠 Flat Land 💠 Water & Power 💠 Fence Surrounded The Land  💠 Very Use Full For Resident or Business        For Quickly Sell☎ Call For More Details...,L-PANNIPITIYA-01,"Commercial, Residential",31.25 perches
35,Land for Sale in Diyagama,19 Jul 10:12 am,"Pannipitiya, Colombo","300,000","යෝජිත තාක්ෂණික අගනගරය -හෝමාගම දියගම තාක්ෂණික විශ්වවිද්‍යාලයට සහා දියගම මහින්ද රාජපක්ෂ ක්‍රීඩාංගනයට ලගම ඉඩම නලජලය, විදුලිය, පහසුගෙවීමේ ක්‍රමපුළුල් මාර්ග සුන්දර වෙල්යායකට මුහුණලා ස්වභාවික විපත් වලින් තොර කලාපයක් විනාඩි 10න් හෝමාගම නගරයට සහ හයිලෙවල් පාරටවිනාඩි 5 කින්කහතුඩුව අධිවේගී පිවිසුමට විනාඩි 15 කින් කොට්ටාව අධිවේගී පිවිසුමට මූලික ගෙවීම 40% බැංකු ණය පහසුකම් සහ විශේෂ ගෙවීමේ කුම සහිතයි(අවුරැදු 7ක් දක්වා)එකවර මුදල් ගෙවීමේදි විශේෂ වට්ටම්","Homagama, Diyagama","Agricultural, Residential, Other",7.0 perches
36,Land for sale in Pannipitiya,21 Jul  8:26 pm,"Pannipitiya, Colombo","1,450,000","Property Details 10 perch land in Kalalgoda Road, 800 meters from Malabe Kottawa main bus road and 1Km from Thalawathugoda Bus Road. Property surrounded by residential houses and never built on. Clear Title Deeds, Safe / Quiet Area, Great Location and Good neighborhood. ","Kalalgoda Road, Pannipitiya",Residential,10.0 perches
37,Super Land for Sale Pannipitiya,10 Jul 12:29 pm,"Pannipitiya, Colombo","11,000,000",50 m to main pannipitiya malabe Rd 500 m to Nursing home 750 m to High Leval Rd 11 perches square land 12ft Rd facing highly residential area very close to pannipitiya kottawa High way entrance price 1000000 per no brokers genuine buyers well come after appointments,pannipitiya near Nursing home,Residential,11.0 perches
38,Land with House for Sale in Pannipitiya,10 Jul 11:56 am,"Pannipitiya, Colombo","6,500,000",Land For Sale in Pannipitiya With House. Peaceful environment. With Water and Electricity Facility. Very convenient location.,117/85  Horahena Road Winsel park Rukmale  Pannipitiya,Residential,6.2 perches
39,Best Residential Land Plot in Hokandara, 9 Jul 10:57 pm,"Pannipitiya, Colombo","800,000",Perfect rectangular plot20 feet acces rd600m away from Malabe-Kottawa/Maharagama ( 336/993 bus route )1 km to Vidura College 4km to Talawatugoda Junction 2km to southern highway interchange Athurugiriya 1km to Vidiyaloka Junction,Ranawaka Watta Kalalgoda Hokandara,Residential,9.3 perches
40,Land for Sale Pannipitiya,11 Jul 10:34 pm,"Pannipitiya, Colombo","750,000","Land For Sale In Kanatta Rd, Pannipitiya.","Kanatta Rd, pannipitiya.","Residential, Other",19.5 perches
41,Land For Sale Pannipitiya, 9 Jul  4:44 pm,"Pannipitiya, Colombo","975,000","50 m away from Malabe - Kottawa Road, Near Amuatamulla Junction, Very Residential area with 15 ft Concrete Access Road,   Part from existing land2 Km to Pannipitiya Town2.5 Km to Kottawa Highway Entrance 10 perches Land","Malabe Road, Pannipitiya",Residential,10.0 perches
42,20P Land Facing Malabe Road For Vidyalaya Junction, 5 Jul  9:33 pm,"Pannipitiya, Colombo","2,000,000",20 P & Old House Sale For Vidyalaya Junction ,Vidyalaya Junction,"Commercial, Residential, Other",20.0 perches
43,Land for sale in Pannipitiya, 5 Jul 11:49 am,"Pannipitiya, Colombo","4,900,000",Land for sale in Pannipitiya Pelanwatta,Residential,9.2 perches,
44,Lands for Sale in Kottawa, 4 Jul 12:18 pm,"Pannipitiya, Colombo","711,000","Just 2KM to Kottawa town. Within School Circle. Extent 7 Perches 1 block available.With Pipe-borne Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities.Free Transport can be arranged to visit the land.","Pannipitiya,Kottawa",Residential,7.0 perches
45,Lands for Sale in Pannipitiya, 4 Jul 12:17 pm,"Pannipitiya, Colombo","711,000","Just 2KM to Kottawa town. Within School Circle. Extent 7 Perches 1 block available.With Pipe-borne Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities.Free Transport can be arranged to visit the land.","Pannipitiya,Kottawa",Residential,7.0 perches
46,14 P Bare Land Sale For Pannipitiya, 4 Jul  9:01 am,"Pannipitiya, Colombo","750,000",14P Bare Land Sale For Pannipitiya ,"Delgahawatta Road, Pannipitiya",Residential,14.0 perches
47,Land || in Pannipitiya, 8 Jul  9:25 am,"Pannipitiya, Colombo","700,000",50 perchesPaddy field location Situated in residential area30 feet carpet road1km to high level roadClear deeds,Pannipitiya,Residential,50.0 perches
48,Land || in Pannipitiya, 8 Jul  9:25 am,"Pannipitiya, Colombo","800,000",7 perches20 feet road1.5km to pannipitiya dharmapala school1km to high level roadcalm and residential areaIdeal opportunity to build your house,Pannipitiya,Residential,7.0 perches
