,0,1,2,3,4,5,6,7
115,"Villa for Sale in Seththappaduwa, Negombo", 4 Jun  3:37 pm,"Negombo, Gampaha","35,000,000",A Luxury villa facing Negombo Lagoon in Seththappaduwa. This property situated in good residential locality within MC limits of Negombo and it  can be use for a tourist guest house.,Hotel,"2,750 sqft",
116,Commercial Unit for Sale in Ekala,23 Jul  9:25 am,"Ja-Ela, Gampaha","85,000,000",Commercial Unit at Ekala Shopping complex Facing main road,Building,Ekala Junction,"5,769 sqft"
117,Commercial Building for Sale in Yakkala,23 Jul  9:25 am,"Gampaha, Gampaha","55,000,000",Commercial building situated at Yakkalasuitable for any commercial purposesFacing main road,Building,Yakkala,"4,816 sqft"
118,Shop for Sale in Nittambuwa - Veyangoda., 3 Jun 12:09 pm,"Gampaha, Gampaha","7,000,000","Nittambuwa-Airport (Negombo road) main road. 2 km to Nittambuwa town (Kandy road) & 2 km to Veyangoda. Suitable for Show Room, mini Super Market, Educational Institute, medical centre, office or any other commercial purpose. 2 Phase Electricity, Attached bathroom , Security service , 2 parking blocks with 500 Sqft Ground floor shop",Shop,"SANASA Shopping Complex, Nittambuwa Airport road, Udammita.",500 sqft
119,"4,600 Sq Ft Office Building - Delgoda", 2 Jun  2:31 pm,"Delgoda, Gampaha","40,000,000","Delgoda Makola North, Makola road G+3 floors of commercial establishment for sale. 234 bus route, near kadawatha junction. 4,600 sq ft building on 10 perches land. presently use as garment factory. Next to Motor cycle show room.",Factory / Workshop,"Makola road, Makola North","4,500 sqft"
120,Commercial Property for Sale - Pugoda, 2 Jun  1:08 pm,"Gampaha, Gampaha","7,700,000",දෙමහල් ගොඩනැගිල්ල දැනට පවතින හෝටලයඔනම ව්‍යාපාරයකට සුදුසු  ඉතා  ඉක්මනින් විකිණීමට,Hotel,"24/w/2 kirindiwela rd, pugoda","1,800 sqft"
121,Warehouse - Mahabage / Ragama Negombo Main Road, 6 Jul 12:56 pm,"Ragama, Gampaha","187,499,999","WAREHOUSE FACILITIES FOR SALE, FACING NEGOMBO MAIN ROAD මීගමු පාරට මුහුණලා මෙම ගබඩා පහසුකම් පිහිටා ඇත ",Warehouse / Storage,"10,000 sqft",
122,Building with Land for Sale in Negombo Kattuwa, 8 Jun  4:03 pm,"Negombo, Gampaha","35,000,000","# කොළඹ - හලාවත ප්‍රධාන පාරට මුහුණලා , මීගමුව / කට්ටුව නගරයෙන් , දැනට ඉදි වෙමින් පවතින තෙමහල් ( එක් මහලක වර්ග අඩි 2000ක්   පමණ ) ගොඩනැගිල්ල සමඟ පර්චස් 13.5 ක වටිනා ඉඩමක් විකිණීමට තිබේ ....# Constructing Building with Land of 13.5 perches to be sold in Negombo / Kattuwa ....# Land is faced to Colombo - Chilaw Main Road....# Just 5 Minutes to Negombo ....# Suitable for any kind of business ....# Since there is a high demand please buy early...# Please call over for more  details",Building,Kattuwa / Negombo,"6,000 sqft"
123,Building for Sale - Kadawatha,18 Jul  6:52 pm,"Kadawatha, Gampaha","13,000,000",SHOP FACING TO KANDY ROAD IN KADAWATHA FOR URGENT SALE.2 STORIES BUILDING WITH A SEPARATE ENTRANCE UPSTAIR WITH AN ANNEXMORE DETAIL PLS CALL,Building,700 sqft,
124,Warehouse for sale in peliyagoda, 1 Jun 12:17 pm,"Wattala, Gampaha","120,000,000","Ample parking available40 perches of full land 20000 sqft warehouse with 40 feet container access.loading unloading bays offfice space , washroom with all the facilities for a warehouse / storage",Warehouse / Storage,"colombo , peliyagoda","20,000 sqft"
125,Shops for Sale - Kadawatha, 1 Jun  5:08 am,"Kadawatha, Gampaha","1,250,000",මෙට්රෝ සාප්පු සංකීර්ණය කඩවත කිරිල්ලවල     TWO SHOPS   දියුණුවට දිරියක්,Shop,TWO SHOPS  218 X 2 = 436 sqft,436 sqft
126,Shop for Sale - Kadawatha, 3 Jun  9:51 pm,"Kadawatha, Gampaha","2,950,000","facing Kandy road , easy payment120 soft, facing kandy road washing room availabletwo lifts , parking and stare case available , 2 km to the highway entrance ",Shop,120 sqft,
127,Boarding House for Sale - Seeduwa,31 May 10:15 am,"Katunayake, Gampaha","4,500,000",දැනට මාසික ආදායම රැ.25000.00 සහිත බෝඩින් කාමර 4ක් සහ කඩ කාමරයක් සහිත විශාල ඉඩම මුදල් හදිසියකට වහාම විකිණීමට...පිටත නාන කාමරය...,Other,"Church Road,Liyanagemulla, Seeduwa","1,000 sqft"
128,Commercial Property Sale Negombo, 4 Jun  3:38 pm,"Negombo, Gampaha","117,500,000","47 perch to sell Colombo chillaw road commercial property. Good location with hospitals , private schools and hotels surrounding .. This is to sell . Full price is Rs:117,500,000",Other,"1,190 sqft",
129,Shop for Sale in Kandana,23 Jul  2:39 pm,"Ja-Ela, Gampaha","7,700,000","45000×5 years for lease6.1 perches2 stairsGround floor seperatedNeat to 2 schools and crowded areaNear to bus stops and ja ela,Kandana.Seĺling due to abroadMoney urgent",Shop,"No.2,pantalin Mawatha,rillaulla,kandana","1,500 sqft"
