,0,1,2,3,4,5,6,7
14,පර්චස් 15 ක් සමඟ ව්‍යාපාරික ස්ථානය විකිණ්මට - තංගල්ල,22 Jul  1:08 pm,"Tangalla, Hambantota","12,000,000","ගොයම්බොක්ක වෙරළට විනාඩියක දුර.තංගල්ල මාතර ප්‍රධාන පාරට මීටර් 100විදුලිය,නල ජලය,දුරකථන පහසුකම් සහිතයි.පිරිසිදු ලියකියවිලි,අනන්තරා හෝටලය සහ ෆාම් පැරඩයිස් හෝටලයට මායිම් වූ  සංචාරකයින් සඳහා නේවාසික පහසුකම් ලබාදෙනු ලබන කබානා 3 කින් සමන්විතඅඩි 12 ක් පළල වෙරළ පිවිසුම් මාර්ගයට මුහුනලා ඇතිපර්චස් 15 ක පමණ ඉඩම.","Goyambokka,Tangalle",Commercial,15.0 perches
15,Land for Sale - Ambalantota,22 Jul 12:45 pm,"Ambalantota, Hambantota","75,000",+ For Immediate sale+ Good Residential Property in Lunama+ Peaceful neighborhood+ Easy Access to Main Road+ Genuine buyers are welcomeWith in 15 minutes to AmbalantotaPlease call for more information,"50m to Main road, Lunama, Ambalantota",Residential,60.0 perches
16,Beach view land for sales Ambalanthota,21 Jul 10:48 pm,"Ambalantota, Hambantota","275,000",මාතර තිස්ස  පාර සිට -2 KM  දුරින්  පිහිටා  තිබෙන  පර්චස් 85 ක හතරැස් ඉඩම  වෙරළට මායිව පිහිටා අැත සුන්දර පරිසරයක  පිහිටි මෙම ඉඩම  විකිණීමට ඇත....🛑✔️ වෙරළත මුහුණත පළල අඩි-80.✔️පර්චස්-85✔️අම්බලන්තොට ට -4 KM.✔️වරායට 5 KM✔️හතරැස් ඉඩමකි✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ගසා  ආවරණය කර ඇත.✔️ අඩි 25 පලලින් යුතුය  මාර්ග පහසුකම් .✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️ඕනෑම ව්‍යාපාරයක් සදහා සුදුසුයි.,Ambalantota,Commercial,85.0 perches
17,Eco Land for Sale - Ambalanthota,21 Jul 12:11 pm,"Ambalantota, Hambantota","120,000",මාතර ;තිස්ස - පාරට ම්ටර්  50   පමන  දුරින්  පර්චස් 110 ක හතරැස් ඉඩම  සංචාරක හෝ හොටෙල් ව්‍යාපාරයකට විකිණීමට ඇත....🛑✔️මුහුණත පළල අඩි-89.✔️පර්චස්-120.✔️අම්බලන්තොට -1.5 KM.✔️වරායට -4 KM✔️හයිවේ පිවිසුමට 5 KM✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ගසා ආවරණය කර ඇත.✔️අවට දර්සනීය කුඔුරැ යායකි.✔️මුහුදු වෙරලට 2 KM,Ambalantota,Agricultural,120.0 perches
18,Lake View Land for Sales Gonnoruwa,21 Jul 11:44 am,"Hambantota, Hambantota","9,000",අක්කර  10 ක   වැව  මායිව     අගනා ඉඩම  විකිනිමට හමිබන්තොට වරායට   12 km හමිබන්තොට  නගරයට 8 kmමත්තල  නගරයට 15 kmහයිවේ පිවිසුමට  10 kmවිදුලි සහ නල ජලය හෝ වාරි ජලය සහිත හමිබන්තොට  මත්තල  පුලුල් මාර්ගයට  සිට   800  m  දුරින්   පිහිටි මෙම ඉඩම ව්‍යාපාරකට හෝ වගා කටියුතු සදහා කර්මාන්ත ශාලාවකට අනගියි. පර්චස් 1600පිරිසිදු ඔප්පු සහිතයි (නිරවුල්). .       viber   w p   imo,Hambanthota,Agricultural,10.0 perches
19,Land for Sale - Beliatta,20 Jul  5:34 pm,"Beliatta, Hambantota","75,000","බෙලිඅත්ත ගැටමාන්න  කිරින්ද ප්‍රධාන පාරේ මීටර් 350ක් නුදුරින් පිහිටි පර් 11ක සින්නක්කර ඉඩමක් වික්ණීමට ඇත.ගොරකා, පොල්, දවට, කොස් නල ඡලය විදුලිය සහිතයි",Gatamanna,"Agricultural, Commercial, Residential",111.0 perches
20,හම්බන්තෝටා පදිංචියට සහ ව්‍යාපාරයට ඉඩමක් විකිනිමට,20 Jul  5:07 pm,"Hambantota, Hambantota","50,000",හම්බන්තොට -මත්තල -පාරට මුහුනලා  පිහිටි පදිංචියට සහ ව්‍යාපාරයට  ඉතා සුදුසු කෙසෙල් අඔ අැතුලු ඔනෑම වගාවන්  සුදුසු පර්චස් 110  ක  පමන ඉඩම  විකිණීමට ඇත....🛑✔️ ප්‍රදාන පාරට  මුහුණත පළල අඩි-70 .✔️පර්චස්- 110 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 20 KM✔️ හම්බන්තොට වරායට 8 ✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ආවරණය කර ඇත.✔️ජල  විදුලි පහසුකම් .✔️ පදිංචියට නිවසක් අැත ✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️.හම්බන්තොට  නගරයට  විනාඩි 10 න් 🔴🔴පර්චස්  1ක් සදහා රජයේ තක්සේරුව-රැ-750000/=🔴🔴🔥පිරිසිදු ඔප්පු හා බැoකු ණය සදහා අවශ්‍ය සියලු ලිපි ලේඛණ ඇත.,Hambanthota,Commercial,110.0 perches
21,වීරකැටිය වටිනා ඉඩම වහාම විකිණීමට,22 Jul 10:44 am,"Tangalla, Hambantota","110,000",වීරකැටිය නගරයට  මීටර් 600 දුරින් රන්න ප්රධාන මාර්ගයට මීටර් 50ක් ඇතුලතින් ඇති ඉඩම ඉක්මනින්ම විකිණීමට තිබේ. නල ජලය තෙකලා විදුලිය හා මාර්ග පහසුකම් ඇත.,Residential,14.0 perches,
22,Lagoon View Land for Sales - Tangalla,20 Jul  9:22 am,"Tangalla, Hambantota","4,000,000","Commercial Value Land in kahadamoder  Southern SL 1 acres bare land with  facing lagoon    . 200 feet lagoon   frontage. 10 km to Ranna town, 4 km to beach , 15 km to  tangool  highway enter   . Land suitable for commercial operation including HOTEL ,RESIDENT ,CABANAS  etc. Price expected 4.M  but negotiable. Call for images and plan.",Kahadamoder,Commercial,160.0 perches
23,Land For Sale - Tissamaharama,19 Jul  4:33 pm,"Tissamaharama, Hambantota","79,000",Land For Sale In Tissamaharama==========================,Tissamaharama,"Commercial, Residential",80.0 perches
