,0,1,2,3,4,5,6,7
15,Wadduwa Hotel for Sale - MCP462,15 Jul  8:42 pm,"Wadduwa, Kalutara","2,500,000,000",Hotel adjoin the sea with wonderful view130 perch land and currently running a reception hall with all furniture & facilities4 storied building with 45 bed rooms with attached bath room.,Hotel,"96,876 sqft",
16,Business Place & House in Bandaragama Town,13 Jul 10:13 pm,"Bandaragama, Kalutara","18,000,000",Business Place & New House for sale in Bandaragama Town* ඕනෑම ව්‍යපාරයකට සුදුසු ව්‍යාපාරික ස්ථානය සමග* කාමර 5ක නව නිවස* පර් 23 ක ඉඩම සමග* බණ්ඩාරගම නගරයට සහ ගැළනිගම අධිවේගී පිවිසුමට විනාඩි 2,Building,Bandaragama Town,"1,900 sqft"
17,Galle Road Facing Bulding for Sale,19 Jul  2:45 pm,"Panadura, Kalutara","12,500,000",මොරටුව  එගොඩඋයන අලුත් ගාලු පාරට මුහුණලා වටිනා පර්චස් 9ක වර්ග අඩි 2700ක ගොඩනැගිල්ලක් විකිණීමට ඇත .,Building,Moratuwa egodauyana,"2,700 sqft"
18,Kalutara Hotel for Sale - CC544,10 Jul 10:14 am,"Kalutara, Kalutara","95,000,000",River facing Hotel at Kalutara#. 400 Conference Capacity #. Conference hall 280 can occupy and can extended up to 600 with garden#. 4 km to Kalutara town,Hotel,"17,000 sqft",
19,Shop for Sale in Bandaragama, 9 Jul  4:37 pm,"Bandaragama, Kalutara","14,500,000",බණ්ඩාරගම නගරයේ කළුතර බස් පාරට පෙනෙන දුරින් පර්චස් 7.76ක ඉඩමේ ඉදිකරමින් පවතින දෙමහල් ගොඩනැගිල්ල‌ේ පහත මහල නිම කර ඇත. උඩු මහල නිවසකට අනුමත කර ඇත.,Shop,Bandaragama,564 sqft
20,Band New Commercial Building for Sale in Panadura,23 Jul 10:06 am,"Panadura, Kalutara","40,000,000",Band New Commercial Building for sale in Panadura. Built on 12 perches Land with 3000 sq.ft floor area. Fully A/C and Tiled building with all facilities.,Building,Panadura,"3,000 sqft"
21,Hotel for Sale in Kaluthara, 5 Jul  6:33 pm,"Kalutara, Kalutara","48,000,000","""mahakumara white house hotel"" 184 Temple road, Kaluthara North. Kaluthara100m from galle road- land side seven luxury rooms A/C,T.V. ,swimming pool 40x16 , Baby pool, for get the pictrues please visit Booking.Com",Hotel,"1,500 sqft",
22,Commercial Property for sale Panadura, 6 Jul  4:50 pm,"Panadura, Kalutara","62,500,000",Commercial Property for sale Panadura================================,Building,"5,000 sqft",
23,Shops with Service Station Sale in Wadduwa, 5 Jul 12:53 pm,"Wadduwa, Kalutara","9,000,000",# වෙරගම ප්‍රධාන පාරට මුහුණලා # දැනට සාර්තකව පවත්වාගෙන යන Tvs සර්විස් ස්ථානය සමග# කඩ කාමර 2 ක් හා සර්විස් ස්ථානය විකිණීමට # පර් 34.5 ක ඉඩම# ඕනැම වියාපාරයකට සුදුසුයි # ඉතා ඉක්මනින් විකිණේ # ලක්ෂ 90,Shop,"Maha Wadduwa , Wadduwa","1,200 sqft"
24,Building for Sale in Panadura, 3 Jul  2:00 pm,"Panadura, Kalutara","60,000,000",Building for Sale in Panadura======================,Building,"6,000 sqft",
25,තෙමහල් ව්‍යාපාරික ස්ථානය විකිණීමට - වාද්දුව,25 Jun  7:12 am,"Wadduwa, Kalutara","28,000,000","වාද්දුව ගාලු පාරට මුහුණලා පිහිටි තෙමහල් ව්‍යාපාරික ස්ථානය විකිණීමට..බිම් මහල කඩ කාමර 4යි..Shop no 01 ව.අ 380 ,shop no 02 ව.අ 300, shop no 3  ව්.අ 350, shop no 4 ව්.අ 35,- පලමු මහල ව.අ 750 , දෙවන මහල 10×10 කාමර 3යි lobby 1, ඉල්ලුම් කරුවන් පමණක්  අමතන්න.",Building,"ගාලු පාර , වාද්දුව.","2,500 sqft"
26,Commercial Building for Sale in Panadura Town,24 Jun  3:14 pm,"Panadura, Kalutara","129,000,000",Commercial Building for sale in Panadura Town,Building,"10,000 sqft",
27,Building For Sale - Kidelpitiya,19 Jun  1:48 pm,"Bandaragama, Kalutara","21,000,000",*3phase and single phase electricity*10 pherchers 2300 square feet*water facilities -motor and main*infront of the kesbawa bandaragama main road*down floor is suitable for business*upstair can live family*Parking area also here,Building,"253,Bandaragama road,Kidelpitiya","2,300 sqft"
28,Gym for Sale - Beruwala,18 Jul  1:20 pm,"Beruwala, Kalutara","3,500,000","The Equipment and Space is in Good ConditionThe Rent Will be taken monthly for the space.( Contact me for further details)And the amount displayed here is for the gym equipment.Feel Free to Come to Massala, Beruwala to check out the premises and equipment.",Other,"Massala, Beruwala","1,200 sqft"
29,Sea View Villa Type Hotel For Sale.,18 Jun  7:06 pm,"Wadduwa, Kalutara","14,000,000","Sea View Villa Type Hotel, 10 Purchers, 4 Bed Room, Living, Dinning,Pantry, Swimming Pool,  Driver and Staff Quarters, Office Room, Excellent environment, Sea View Tourist Hotel,",Hotel,"Kaluthara, Wadduwa","2,600 sqft"
30,Factory for Sale at Wadduwa,18 Jun  4:00 pm,"Wadduwa, Kalutara","16,250,000",Professionally designed Factory Premises & Office for SALE.,Warehouse / Storage,"Sunray Park, Molligoda Road, Mawala South, Wadduwa","2,800 sqft"
31,Commercial Building for Sale - Horana,15 Jun  1:24 pm,"Horana, Kalutara","12,800,000",immediately saleA building is located at 285 (Horana- Matugama) .can reach to Harana about 10 min. suit for all kind of business.  perch-28 හොරන මතුගම 285 පාරට මුහුණලා පිහිටි වටිනා ව්‍යාපාරික ගොඩනැගිල්ල විකිණිමට.හොරන වෙත විනාඩි 10 යි . පර්චසය-28,Building,kahathudwa polgasowita,"1,600 sqft"
32,Shop For Sale in Panadura,28 Jun 11:27 am,"Panadura, Kalutara","150,000",Facing main Galle road in panadura town,Shop,Gall Road Panadura,100 sqft
33,110 P 2 Storied Architect Design Super Luxury Villa for Sale Alutgama, 8 Jul 12:43 pm,"Alutgama, Kalutara","250,000,000","110P ARCHITECTED DESIGN SUPER LUXURY VILLA FOR SALE RIVER  FRONT, WITH ALL FACILITIES, CLOSE TO MANY BEACH SIDE HOTEL'S, RESTAURANT'S, BANK'S, SUPER MARKET'S 1 KM FROM ALUTHGAMA TOWN,BUS ROUTE, 30 MINUTES DRIVE FROM COLOMBO 20 MINUTES DRIVE FROM HIGHWAY ENTRANCE, VERY BEAUTIFUL SURROUNDING. ",Hotel,ALUTHGAMA,"8,060 sqft"
34,Commercial Building & 9 P Panadura,11 Jun  4:51 pm,"Panadura, Kalutara","27,500,000","VERY URGENT & IMMEDIATELY SALE   Facing Old Galle Rd, Panadura9p Land3 story BuildingSuitable for  LUXURY House /OFFICE BULDING/ Business/school, warehouse3000 SQFT",Building,FACING OLD GALLE ROAD PANADURA,"3,000 sqft"
35,Garment Factory for Sale in Kalutara, 9 Jun 10:32 am,"Kalutara, Kalutara","6,000,000","Fully equipped garment factor in Kalutara with,42 sewing machinesA cutting machine & cutting tableA steam boilerTwo vacuum iron tables and a complete office with furniture.",Factory / Workshop,Kaluthara,"3,600 sqft"
36,Commercial Building for Sale in Panadura, 7 Jun  1:54 pm,"Panadura, Kalutara","32,500,000",Three storyed shop with 8.25 perches land for sale.Shop is situated in Kurusa Handiya.Tel:,Building,"3,600 sqft",
37,Unique 5 - Storied Showroom for Sale in Kalutara, 9 Jul  1:21 pm,"Kalutara, Kalutara","110,000,000","•	5-storied showroom space plus basement. •	Extent: 8000 sqft•	Excellent location: •	At the heart of the Kalutara town facing Galle Road, conveniently facing 2 other by-roads.•	Located on the sea-side•	Clear titles with approved building and surveyor plans•	Ideal for fashion store/multi-shopping store/department store•	Constructed in 2006*Investors/Buyers are welcome. Price will be discussed with interested parties.",Shop,"8,000 sqft",
38,Factory for Sale - Galpatha,30 May 12:05 pm,"Horana, Kalutara","15,000,000",ඉදිවෙමින් පවතින මිල්ලනිය ගල්පාත කර්මාන්තපුරය අසල බටගොඩ හන්දියේ පිහිටි රබර් කාපට් නිෂ්පාදනය කල දෙමහල් කර්මාන්තශාලාව විකිණීමට ඇත. ඉඩම පර්චස් 238 පමණ වන අතර වර්ග අඩි 4000ක කර්මාන්තශාලා ගොඩනැගිල්ල සහ අනෙකුත් (කර්මාන්තශාලාවට අවශ්‍ය පරිදි) ගොඩනැගිල්ල ඉදිකර ඇත. සියළු පහසුකම් වලින් යුක්ත වන අතර හොරණ කළුතර ප්‍රධාන පාරට මීටර 450කි. හොරණ නගරයට කි.මි. 13යි. කළුතර නගරයට කි.මි. 13යි.  ‍පිරිසිදු ඔප්පු,Factory / Workshop,"89බී, හරිත උයන, බටගොඩ, ගල්පාත, කළුතර.","4,000 sqft"
39,Building for Sale - Panadura,28 May  3:16 pm,"Panadura, Kalutara","18,000,000",පයචස් 6.4 ක් වූ මෙම ව්‍යාපාරික ගොඩනැගිල්ල පානදුර ශ්‍රී සුමංගල බාලිකාව ඉදිරිපිට ඇත no.347 ගාලු පාර පානදුර,Building,500 sqft,
40,Building for Sale - Panadura,27 May  8:29 pm,"Panadura, Kalutara","35,000,000",7.8 perch land with building for sale in Panadura opposite the Private Bus Depot,Building,"4,000 sqft",
