,0,1,2,3,4,5,6,7,8,9
21,2 Story House & 24.5 P Sale at Pitakotte, 7 Jul  9:31 am,"Kotte, Colombo","62,000,000","Rs 62,000,000",Dhrmapala mawatha baddagana pitakotte,5,3,"2,500.0 sqft",24.5 perches
22,Single Story House with 14 P Ethulkotte,13 Jul  3:00 pm,"Kotte, Colombo","63,000,000",SINGLE STORY HOUSE & 14 P SALE AT MALIGAWA ROAD ETHULKOTTE 100 METERS TO MAIN ROADFACING 30 FEET ROAD ,MALIGAWA ROAD ETHULKOTTE,3,2,"1,800.0 sqft",14.0 perches
23,02 Story House & 10 P Sale at Madiwela Kotte, 6 Jul  1:22 am,"Kotte, Colombo","19,500,000",Rs 19500000.00 LAKHSNegotiable,30 METERS TO MAIN ROAD ( PITAKOTTE -THALAWATHUGODA ROAD ) MADIWELA KOTTE,4,3,"2,900.0 sqft",10.0 perches
24,Two Storied House for sale in Pita kotte, 5 Jul  5:04 pm,"Kotte, Colombo","50,000,000","A valuable Two Storied House for sale in Rajamahavihara Road, Pita kotte. House Built on 18.25 Perches land with 2,500.0 sq.ft. floor area. House consist 5 bedrooms, 4 attached bathrooms, living, dining areas, Large Veranda, Sitting , Pantry, kitchen, Solar power system, 2 Roller Gate with ample parking inside. Highly Residential Area with good neighborhood.",Rajamahavihara Road,5,4,"2,500.0 sqft",18.25 perches
25,House for Sale in - Pitakotte, 5 Jul  1:25 pm,"Kotte, Colombo","50,000,000",House for Sale in Pitakotte======================,"No.07, Quinlon Mawatha, Rajamahavihara Road, Pitakotte",5,4,"2,500.0 sqft",18.25 perches
26,House for Sale Ethul Kotte - HH625, 5 Jul 10:01 am,"Kotte, Colombo","68,000,000","#. BEAUTIFUL 2 STORIED HOUSE AT SRI JAYAWARDENAPURA MAWATHA, ETHULKOTTE",5,4,"3,600.0 sqft",9.5 perches,
27,"House For Sale In Madiwala, Kotte.",19 Jul  2:33 pm,"Kotte, Colombo","6,500,000","*Two bed rooms. *One bath room. *Vehicle park available. *Madiwala, Kotte.*Call for more details.",2,1,"1,800.0 sqft",4.47 perches,
28,House for Sale - Kotte, 9 Jul  4:25 pm,"Kotte, Colombo","29,000,000","House For Sale at 9th Lane , Ethulkotte2 Story Complete House With Garden Space Garage (Parking 3 More Vehicle )20 Feet Wide Road 8.5 Perch 50m to Green Cabin , 500m Keels SuperNear to  School , Temple ,Church ,  Super Market etc..No Brokers Please","9th Lane , Ethulkotte",3,3,"2,000.0 sqft",8.5 perches
29,House for Sale in Athurugiriya, 4 Jul  4:57 pm,"Kotte, Colombo","45,000,000",House for sale in Athurugiriya3 stores new house with swimming pool1.5km to athurugiriya highway ,Pathiniya pore Athurugiriya,6,4,"5,000.0 sqft",20.0 perches
30,Modern Luxury Three Storied House In Pita Kotte,15 Jul  2:03 am,"Kotte, Colombo","140,000,000","Architecturally designed modern brand new spacious three storied luxury house is available for sale at Pitakotte. Facing 30 ft wide access road. 18 perch land. Ideally located in a respective neighborhood with picture perfect surroundings. Just 150 meters to main road. Thoughtfully designed over 03 floors and with modern concepts/neat finishes and very large window spans to accommodate light and wider view of the surroundings. ll wood work completed with “Suriya Mara”.Spacious 05 bedrooms (air conditioned) with 04 bathrooms Master bedroom consists of 600 sq. feet of area, with twin shower cubical and a two seater Jacuzzi along with two balconies and a walk-in wardrobe area.Provision for a grand dining table up to 20 seats. Elegant staircase with over 6ft wide steps. Large living area located on the ground floor500 sq. feet of area allocated for Cinema room on first floor Separate male/female maid’s quarters with toilets. Laundry and Shrine rooms. Separate open concept elegant/modern pantry and closed wet kitchen.provision for an infinity pool on the 02 Floor level with size of 30 feet x 17 feet. A natural grass lawn based on the first floor with 500 Sq. feet (approx.).Rear garden spanning over 1000 Sq. feet. Parking facility for 05 vehicles. Net metering system, provision for 02 standby generators and 5500 liter overhead water tank capacity.","Beddagana, Pita Kotte",5,5,"9,500.0 sqft",18.0 perches
31,Luxury Two Story House - For Sale in Kotte, 3 Jul  6:54 pm,"Kotte, Colombo","37,500,000","Two story luxury house for sale, - Sitting - Dining - Pantry / Kitchen- Two large balcony - TV / Lobby - Utility Room - Hot water / A/C- Remote control Roller Door - Parking for two vehicles- Every room with attached bathroom","Vijithapura, Pita Kotte",3,5,"3,000.0 sqft",10.0 perches
