,0,1,2,3,4,5,6,7
54,Land For Sale - Mawanella,25 Jun  6:07 pm,"Mawanella, Kegalle","6,500,000","Total 5acres, 3.5acres Rubber and 1.5acres Tea and Black Pepper.","Hemmathagama, Mawanella, Sri Lanka",Agricultural,5.0 acres
55,Land for sale in Rambukkana,25 Jun  1:17 pm,"Rambukkana, Kegalle","100,000","හූරියමළුව, රඹුක්කන වෙල්යායකට සමීපව, මනරම් පරිසරයක පිහිටි පර්චස් 64 ක ඉඩමක් විකිනීමට ඇත.ඵලදාව සහිත කොස්, පොල්, අඹ ගස් වලින් සමන්විතයි.ඉඩමට නල ජලය, විදුලිය සපයා ඇත.දුරකථන පහසුකම්ද ලබා ගත හැක.රඹුක්කන ටවුමේ සිට ඉඩමට විනාඩි 15 කි.Station එකට 500 m යි.පොලිසියට ආසන්නයි.තවද ඉඩමේ පැරණි, භාවිතයට ගත හැකි නිවසක් ඇත.","D7, Huriyamaluwa, Rambukkana","Agricultural, Commercial, Residential, Other",64.0 perches
56,Land for Sale in Kegalle,27 Jun  8:58 am,"Kegalle, Kegalle","590,000","# Value for your money.# Highly residential and walking distance to city limits.# Adjacent land to the St. Joseph Girl's College (Convent) Kegalle.# Very limited (Only two) land lots available.# Clear deeds and bank loans can be arranged.# Owned by a Doctor and an Engineer.# Call only who are really interested to buy.# Government valuation goes around 900,000/= per perch. # If someone buy two lots at once will have additional 1.55 perch free (allocated for Road)",Residential,10.0 perches,
57,Land for Sale in kithulgala,13 Jul 10:47 am,"Kitulgala, Kegalle","1,000,000","50 Acres Land with Tea, Rubber, Rambutan and Durian etc.,Nice mountain view and forest areaIdeal for who's looking Land for Nature/Adventure park and Holiday bungalowLocated at Kithulgala Gonagamuwa , 4km from Bibilioya junction to Hulankapolla JunctionGoogle map - 7.010268, 80.373066Total Price 50,000,000.00","Agricultural, Commercial, Other",50.0 acres,
58,Agricultural Land for Sale - Yatiyanthota,25 Jun 10:14 am,"Yatiyantota, Kegalle","1,500,000","30 acres. Registered for tea cultivation. Land is situated in yatiyanthota divisional secretariat area, 3Km away from yatiyanthota police station through Panawatta Road. Bounded to the Kelani river. Motorable and electricity available.",Agricultural,30.0 acres,
59,Land for Sale in Kegalle, 8 Jul 10:20 am,"Kegalle, Kegalle","4,500,000",පර් 32 මෙම ඉඩම කෑගල්ල හෙට්ටිමුල්ල මාර්ගයේ ගම්සභා හංදිය ආසන්නයේ ප්‍රධාන මාර්ගයට මුහුනලා පිහිටා ඇත.කෑගල්ල නගරයට 5km කි.ප්‍රධාන පාසල් 2 කට මැදිව පිහිටා ඇත.tution ගොඩනැගිල්ලකට හෝ ඕනෑම ව්‍යාපාරයකට කදිමයි. පර්චසය ලක් 3 කට වැඩියෙන් වටිනා විශාල සෙනගක් ගැවසෙන ප්‍රදේශයකි . loan එකකට යා හැකි ලෙස ඔප්පු නිරවුල් වේ.වාහන මාරැවකට වුවද සලකා බැලේ.,කෑගල්ල- හ‍ෙට්ටිමුල්ල,Residential,32.0 perches
60,Land for sale in kegalle,23 Jun  4:24 pm,"Kegalle, Kegalle","9,500,000",17 km from kegalle townElectricityWaterAccess800 perchClear documentsRs.9500000.00  (negotiate after inspection),"Agricultural, Other",5.0 acres,
61,දෙබත්ගම කෑගල්ල මර්ගයට නුදුරු ඉඩමක්,23 Jun 12:16 pm,"Kegalle, Kegalle","25,000",දෙබත්ගම කෑගල්ල මර්ගයට නුදුරු යොජිත කොළඹ ගම්පල මර්ගයට මීටර 50 ක පමන දුරකින් පිහිටි වග කරන ලද  පොල් සහිත තෙනිතල ඉඩමක්  වහාම  විකිණීමට ඇත.,"Kehelwatta,kegalle","Commercial, Residential",160.0 perches
62,13.25 Acre Fertile Coconut Land For Sale In Kegalle,29 Jun 11:38 am,"Kegalle, Kegalle","3,250,000","13.25 acres of fertile coconut land in Madana, Kegalle district available for Immediate sale. ","Madanawatte,Madana,Hiriwadunna,Kegalle","Agricultural, Commercial",13.25 acres
63,Land for Sale - Warakapola,21 Jun  2:33 pm,"Warakapola, Kegalle","1,250,000",Algama kanitu viduhala paare algama nagaraya aasannawa akkarayakata wedi rubber wagawa sahitha idama vikinimata..kirikapana rubber gas etha..carpet paarata 100m..niraul oppu..,"algama,warakapola.",Agricultural,1.0 acres
64,Tea Estate for Sale - Kegalle,21 Jun  1:48 pm,"Kegalle, Kegalle","4,800,000","A tea estate with fertile land,valuable trees.Can obtain 1lkh per month approximately from tea.Call for more details.",Agricultural,3.5 acres,
65,Land for sale in Hemmathagama,21 Jun 10:37 am,"Mawanella, Kegalle","3,200,000",නුවරඑළිය - කොළඹ නව මාර්ගයේ ගම්පොල හෙම්මාතගම ප්‍රධාන මාර්ගයට මුහුණලා පිහිටා ඇත. මාවනැල්ල නගරයට කි.මී. 17 යි. ගම්පොල නගරයට කි.මී. 9 යි.  නව පුලුල් මාර්ගය නිසා ඉතා ඉක්මනින් ගම්පොලටත් මාවනැල්ලටත් ලගාවිය හැක. ප්‍රධාන පාර දෙසට පළල අඩි 40 යි. පිරිසිදු නිරවුල් ඔප්පුපදිංචියට හෝ ඕනෑම ව්‍යාපාරික කටයුත්තකටද සුදුසුයි. සියලු පහසුකම් සහිතයි.,"Balathgamuwa, Hemmathagama","Agricultural, Commercial, Residential, Other",25.0 perches
66,"Land in Kongashandiya, Kegalle",20 Jun  1:42 pm,"Kegalle, Kegalle","85,000",Quick  sale,"firefieald kongashandiya,kegalle, 71000",Other,15.0 perches
67,Residential Land for Sale in Kurunegala,23 Jul  9:00 am,"Kegalle, Kegalle","160,000",නගරාසන්නයේම දිනෙන් දින වටිනාකම් වැඩිවනසියල් සපිරි සුපිරි නේවාසික පරිසරය_____කුරුණෑගල - වඳුරාගලින්_____,"Kurunegala rd, Wanduragala",Residential,15.0 perches
68,Land for Sale - Kagallata,13 Jul  2:32 pm,"Kegalle, Kegalle","250,000",kagallata 2km,Commercial,20.0 perches,
69,Dinen Dina Diyunu Wena Kegalle Nagarayen Idamak,13 Jul  2:32 pm,"Kegalle, Kegalle","130,000",hettimulla viduhalata 500 meter,Commercial,105.09 perches,
70,Land for Sale in Kegalle.,13 Jul  2:32 pm,"Kegalle, Kegalle","200,000",hettimulla viduhalata 500 meter,hettimulla nagarayen,Commercial,8.74 perches
71,Land for sale - Kegalle,13 Jul  2:32 pm,"Kegalle, Kegalle","200,000",hettimulla viduhalata 500 meterdinen dina diyunu wena nagarayen1gamananthayak nisa pahasuwen gamanyame hakiyawa,hettimulla nagarayen,Commercial,7.5 perches
72,Land for Sale - Nagarayen 12,13 Jul  2:32 pm,"Kegalle, Kegalle","200,000",hettimulla viduhalata 500 meter,hettimulla nagarayen,Commercial,10.0 perches
73,Land for Sale in - Kegalle,13 Jul  2:32 pm,"Kegalle, Kegalle","150,000",hettimulla viduhalata 500 meterdinen dina diyunu wena nagarayen27,hettimulla nagarayen,Commercial,13.21 perches
74,Land for Sale in Kegalle - Pinnawala,18 Jun  8:49 am,"Kegalle, Kegalle","165,000",පින්නවල සංචාරක කලාපය තුළින්මප්‍රධාන මාර්ගයට සමීපවමපින්නවල මධ්‍ය මහා විද්‍යාලයටත්සත්වෝද්‍යානයටත් ඉතාම සමීපවසියළු පහසුකම් සහිත සුපිරි බිම්කොටස් ව්‍යාපෘතියආයෝජනයටත් පදිංචියටත් කැමති ඔබ වෙනුවෙන්ම...,Pinnawala,"Commercial, Residential",10.0 perches
75,Land for Sale in Kegalle,13 Jul  4:16 pm,"Kegalle, Kegalle","500,000","Walking distance to city limits.400m to Colombo Kandy Bypass road800m to St.Marys' College and St.Josheps' College 600m St.Josheps' Primary section 1.4m to Teaching Hospital Kegalle 1Km to Kegalle town All facilities including banks, supermarkets are nearbyDecent and Calm environment Rs 500 000 per Perch",Residential,15.0 perches,
76,Land for sale in Mawanella,15 Jun  8:31 pm,"Mawanella, Kegalle","1,200,000","මාවනැල්ලට නුදුරින් අඩි 8ක පාරක් සහිත ජල ,විදුලි පහසුකම් සහිතව නිවසකට සුදුසු පර්චස් 15 ක ඉඩමක් විකිණීමට ඇත . ඉඩම පිහිටි ලිපිනය ,","Dehimaduwa, Mawanella.",Residential,15.0 perches
77,මුදල් හදිසියකට ඉතා ඉක්මනින් විකිනේ,15 Jun  6:00 pm,"Kegalle, Kegalle","2,200,000",කෑගල්ල උසාවි හන්දියේ සිට 1800 m දුරින් නගරයේ ප්‍රධාන පාසල් 2 කට ඉතා ආසන්නයේ පිහිටි ඉඩම ජලය සහ විදුලිය සහිතව තැනිතලා ඉඩම මුදල් හදිසියකට ඉතා ඉක්මනින් විකිනේ බ්‍රෝකර්වරුන් අනවශ්‍යයි .,Commercial,14.5 perches,
78,Land for Sale in Deraniyagala,15 Jun  5:08 pm,"Deraniyagala, Kegalle","3,750,000","දැරණියගල ,මවත්තැන්න",Deraniyagala,"Agricultural, Commercial",137.0 perches
79,"රංවල, කෑගල්ල ඉඩමක්",15 Jun  4:18 pm,"Kegalle, Kegalle","150,000","කෑගල්ල නගරයේ සිට කොළඹ පැත්තට 02 Km නුදුරින් පිහිටි රංවල පරණගම්පල පිහිටි නිස්සකයේ වත්ත නැමැති ඉඩම පර්චස් 23.5 ක වපසරියක් ඇති පොල්, කොස්, දෙල් සහ වෙනත් භෝග ඇති ඉඩම විකුණනු ලැබේ. වෙල්යාය මැදින් ඉඩමට පාර ඇත. විදුලිය ඇත. නිරවුල් ඔප්පු සහිතයි. කෑගල්ල නගරයට විනාඩි 5 න් යා හැක. රංවල මහානාග විදුහලට මීටර් 100 ක් ඇත.","නිස්සකයේ වත්ත,පරණගම්පල, රංවල, කෑගල්ල",Residential,23.5 perches
80,Land for Sale Mawanella,15 Jun  7:54 pm,"Mawanella, Kegalle","85,000","27p Land for Sale.100% Flat LandElectricity , Water 10ft Road75m to Hingula - Aluthnuwara Main road.","Dowzan Park, Manikkawa , Hingula",Residential,27.0 perches
81,Land for Sale Warakapola,17 Jun  4:34 pm,"Warakapola, Kegalle","375,000",වරකාපොල  නගරයට  100 m නුවර පාරට 150m දුරින්. සියලු පහසුකම් සහිතයි.මුදල් හදිස්සියකට  ඉතා ඉක්මනින්  විකිණේ.මිල සාකච්ඡා  කර ගත හැක.බැංකු ණය ලබා ගත හැක.,"Agricultural, Commercial, Residential, Other",17.0 perches,
82,Land for Sale at Rambukkana, 8 Jul 10:18 am,"Rambukkana, Kegalle","70,000",The land situated in rambukkana.. easy access to high way..just 5minites... ,"No 53, Anagarika Dharmapala mw ,Kandy","Commercial, Residential, Other",15.0 perches
83,Land for Sale in kithulgala,13 Jul 10:47 am,"Kitulgala, Kegalle","1,000,000","50 Acres Land with Tea, Rubber, Rambutan and Durian etc.,Nice mountain view and forest areaIdeal for who's looking Land for Nature/Adventure park and Holiday bungalowLocated at Kithulgala Gonagamuwa , 4km from Bibilioya junction to Hulankapolla JunctionGoogle map - 7.010268, 80.373066Total Price 50,000,000.00","Agricultural, Commercial, Other",50.0 acres,
84,Land for Sale in Kegalle,27 Jun  8:58 am,"Kegalle, Kegalle","590,000","# Value for your money.# Highly residential and walking distance to city limits.# Adjacent land to the St. Joseph Girl's College (Convent) Kegalle.# Very limited (Only two) land lots available.# Clear deeds and bank loans can be arranged.# Owned by a Doctor and an Engineer.# Call only who are really interested to buy.# Government valuation goes around 900,000/= per perch. # If someone buy two lots at once will have additional 1.55 perch free (allocated for Road)",Residential,10.0 perches,
85,Land in Mawanalla,15 Jun 12:06 pm,"Mawanella, Kegalle","2,000,000",මාවනැල්ල වෑගන්නල මාර්ගයට මුහුන ලා.පර්චස් 30ක ඉඩම පහසු කම් සහිතයි.විකිනිමට ඇත.,"Gamini Vijayarathna uthuvankantha,mawanalla",Other,30.0 perches
86,6.5 Acres Land in Kegalle,14 Jun  8:31 am,"Galigamuwa, Kegalle","6,500,000","6.5 Acres Land in Kegalle Kadigamuwa Village ,Avissawella road,Gaigamuwa town ,kegalle 5 km to Galigamuwa town 9 km to kegalle town 35 Km to Avissawella 1500 Old Rubber Trees Calm and peaceful / Cool  environment. **********************************************************කෑගල්ල ගලිගමුව නගරයේ අවිස්සාවෙිල්ල පාරේ කඩිගමුව ගමෙි නිස්කලංක පරිසරයක මෙම ඉඩම පිහිටා ඇතඉඩමටම පාර ඇතපරන රබර් ගස් 1500 පමන ඇතකුරැදු /පොල් රබර් /ආදි ඹිනෑම බෝගයක් වගා කල හැක***********************************************************",kegalle -Galigamuwa,Agricultural,6.5 acres
87,Land for Sale in Kegalle - Pinnawala,18 Jun  8:35 am,"Kegalle, Kegalle","135,000",පින්නවල සංචාරක කලාපයෙන්ප්‍රධාන මාර්ගයට ආසන්නයේ....,Pinnawala,"Commercial, Residential",10.0 perches
88,Land for Sale in Mawanella Town,13 Jun 11:16 am,"Mawanella, Kegalle","140,000",~~~ ආයෝජනයටත් පදිංචියටත් ~~~,"Hendeniya Rd , Mawanella Town","Commercial, Residential",10.0 perches
89,Land for Sale in Ruwanwella,20 Jul 11:02 am,"Ruwanwella, Kegalle","115,000","RUWANWELLA   clocktower   within   500m.   4   residential/commercial   blocks.    10p   and   3x15p   at   Morawatte,   immediately   off   Veyangoda/Nittambuwa-Ruwanwella   road.    All   facilities,   wide roads.  Single/double  road frontages.    Clear   title.    Rs110,000 - 125,000p/p","Commercial, Residential",15.0 perches,
90,Land for Sale in Kegalle,11 Jun 10:06 pm,"Kegalle, Kegalle","200,000",14.5 perches land for sale in Kegalle- Polgahawela road. 1 KM to Kandy Colombo road (from Ranwala Junction) clear deed with water and electricity.,Residential,14.5 perches,
91,ඉඩමක් විකිණීමට වරකාප‍ොල,21 Jun  5:35 pm,"Warakapola, Kegalle","800,000","පර්චස් 12.5වරකාප‍ොල කරවනැල්ල මාර්ගය‍ේ ගණිතපුර , මැදග‍ොඩ ඉඩම පිහිටා ඇතවරකාප‍ොල නගරයට 2 kmවිදුලිය / ජල පහසුකම් ඇත.ඹයකට මායිම්වූ සුන්දර පරිසරයකි.ඉඩමටම ක‍ොන්ක්‍රිට් පාර ඇතවැඩි ව්ස්තර සදහා කථා කරන්නමිල ගණන්කථා කරගත හැක.####........#####........#####.......####",අංක ඊ 34 . ශ්‍රි ගුණානන්ද මාවත . මැදග‍ොඩ . වරකාප‍ොල,Residential,12.5 perches
92,Land for Sale in Kegalle,11 Jun  1:00 pm,"Kegalle, Kegalle","3,000,000",කෑගල්ල නගර සීමාව තුල කොළඹ නුවර පාරේ සිට මීටර් 300ක් දුරින් සියලු පහසුකම් සහිත පර්චස් 10ක නිරවුල් ඉඩම විකිණීමට ඇතපදිංචියට ඉතා සුදුසුය,"Mirihella Road, KeÜlle","Commercial, Residential",10.0 perches
