,0,1,2,3,4,5,6,7
81,Land for Sale in - Dehiwala, 5 Jul 10:25 am,"Dehiwala, Colombo","3,500,000",100 Meter to Galle Road 15 Feet Wide Road Facing,muwer road dehiwala,"Commercial, Residential",2.8 perches
82,Land for sale -Dehiwala,25 Jun 11:11 am,"Dehiwala, Colombo","27,200,000",Dehiwala off kadawata road 16 purchases bare land for sale for immediate cash ideal for a commercial or residencies 16@17 pp negotiable,Residential,16.0 perches,
83,22 Perches Land for Sale in Dehiwala,12 Jun  7:21 am,"Dehiwala, Colombo","2,600,000",Land for LUXURY RESIDENCES or APARTMENTS in DEHIWALA ,"Commercial, Residential",22.0 perches,
84,Land for Sale - Ratmalana,18 Jul 11:33 am,"Dehiwala, Colombo","1,700,000","Near 192 & 117 Bus RouteFlat Bare LandClose to colombo airportclear documentscan be use warehouse, office, yard, small apartment or personal usevaluable land","Katukurunda watte, Rathmalana","Commercial, Residential",54.0 perches
85,8.5 Perches Square Block Land for Sale in Dehiwala,24 Jun  9:53 pm,"Dehiwala, Colombo","25,000,000",STRICTLY NO AGENTS OR BROKERS!,"KADAWATHA ROAD,DEHIWALA.",Residential,8.5 perches
86,8.5 Perches Square Block Land for Sale in Dehiwala,16 Jul  9:26 am,"Dehiwala, Colombo","23,500,000",STRICTLY NO AGENTS OR BROKERS!,"KADAWATHA ROAD,DEHIWALA.",Residential,8.5 perches
87,36 P Comm /resi Land Sale Dehiwala,21 Jun  8:48 pm,"Dehiwala, Colombo","3,700,000",Rs 3700000.00 LAKHSPER PERCH,DEHIWALA,"Commercial, Residential",36.0 perches
88,"7.5 Perches Land for Sale in Dehiwala, Off Zoo Road",21 Jun 12:38 pm,"Dehiwala, Colombo","2,600,000",7.5 PerchesRectangle blockClear title Bare land 20 feet wide road,Dehiwala,Residential,7.5 perches
89,Land for Sale - Kalubowila,28 Jun  2:52 pm,"Dehiwala, Colombo","1,650,000","Suitable for build apartments,houses.start from 10/20/50 perches for sale",kalubowila,"Commercial, Residential, Other",100.0 perches
90,Sqaure Block Land for Sale in Dehiwala,16 Jul  9:28 am,"Dehiwala, Colombo","2,700,000",SQUARE BLOCK LAND FOR SALE IN DEHIWALA.,"KADAWATHA ROAD,DEHIWALA.",Residential,8.5 perches
91,Land for sale in Dehiwala,20 Jun  2:04 pm,"Dehiwala, Colombo","2,500,000",17.5 perches of bare land for sale near Dehiwella zoo,Residential,17.5 perches,
92,Land For Sale Kalubowila,19 Jun 10:47 pm,"Dehiwala, Colombo","3,000,000",Old house with land for sale kalubowila 2 min  wallking hospitel .facing from de silva road .good resident land. Call for more information.,de silva road kalubowila,"Commercial, Residential",15.0 perches
93,Land For Sale Kalubowila, 4 Jul  7:38 pm,"Dehiwala, Colombo","23,500,000",Old house with land for sale kalubowila wallking from mosque.good resident area call for more information.,kadawatha road kalubowila,Residential,8.5 perches
94,Land for Sale Dehiwala,28 Jun 11:34 am,"Dehiwala, Colombo","2,850,000","100m FROM ANDERSON RD, ANURA MW.SQUARE BLOCK, WITH COMPACT SOILIDEAL FOR RESIDENTIAL PURPOSES.VERY GOOD & DECENT NEIGHBOURHOOD.RS 28.5 LAKHS PER PERCH.GENUINE BUYERS ONLY. INSPECTION BY PRIOR APPOINTMENT.",Residential,10.0 perches,
95,Land for Sale in Dehiwala,29 Jun  2:18 am,"Dehiwala, Colombo","2,100,000","300M FROM HILL STREET SQUARE BLOCK.QUIET & PEACEFUL AREA, ONLY FOR RESIDENTIAL PURPOSES.SELLING AT A BARGAIN PRICE, COMPARED TO PROPERTIES IN THE VICINITY.RS. 21 LAKHS PER PERCH.GENUINE BUYERS ONLY. INSPECTION OPEN ANYTIME.",somananda rd hill st dehiwala,Residential,12.0 perches
96,Land for Sale - Dehiwala,21 Jun  8:05 pm,"Dehiwala, Colombo","6,200,000",Land and building selling immediately...Face the main road..,"dehiwala mansandiya,heredity.","Commercial, Residential, Other",7.3 perches
97,7.66 Land for sale Dehiwala,19 Jun 11:56 am,"Dehiwala, Colombo","5,000,000","Land for sale In Initium Road, Dehiwala.150meter to Galle Road.100 meter to up coming Marine drive.Land with old house, price is only for land.Brockers also welcome.Price can be negotiable after inspection.","Commercial, Residential",7.66 perches,
98,Land for Sale - Kalubowila,28 Jun  2:52 pm,"Dehiwala, Colombo","3,200,000",Best place immediate sale,Anderson road kalubowila,"Commercial, Residential, Other",25.0 perches
99,Land for Sale in Dehiwala, 8 Jul  6:00 pm,"Dehiwala, Colombo","3,500,000","Land for Sale in Dehiwala 8.75 perches per perch Rs 3.5 million walking distance to Galle Rd easy access to Market and Masjid,  Bank,  Junction,  make and earlier appointment buyer's only",Dehiwala,"Commercial, Residential",8.75 perches
100,6 Perch Land for Sale in - Dehiwala,17 Jun  5:26 pm,"Dehiwala, Colombo","4,200,000",6 Perch Land for Sale Facing Siriwardana Road Off Hill Street. Just 100 Metres from Hill Street. Suitable for Residential and Commercial.,Residential,6.0 perches,
101,Land for Sale Dehiwala,28 Jun  2:52 pm,"Dehiwala, Colombo","3,500,000",Anderson road facing kalubowila,kalubowila Anderson road,"Commercial, Residential, Other",25.0 perches
102,Land for Sale in Dehiwala,17 Jun  1:29 pm,"Dehiwala, Colombo","2,400,000",High Residential Property in DehiwalaLocated in Aponsu Mawatha,"Aponsu Mawatha, Dehiwala","Residential, Other",16.0 perches
103,Residential Land for Sale in Dehiwala,15 Jun  9:44 pm,"Dehiwala, Colombo","2,800,000","2 x 6 perches residential land for sale in Robert Place, Dehiwala. Very close to Prathibimbarama Road, Quarry Road and Jayasiri Mawatha. Price will be negotiable at a very reasonable price due to a quick sale, please call me to discuss the price.",Residential,12.0 perches,
104,Land for Sale in Kalubowila,28 Jun  2:52 pm,"Dehiwala, Colombo","3,000,000",Kalubowila Anderson road 10 perches with old house 3 million per perch,Kalubowila Anderson road,Residential,10.0 perches
105,Land for Sale in Dehiwala, 8 Jul  6:00 pm,"Dehiwala, Colombo","7,500,000","Land for Sale in Dehiwala suitable for commercial 28 perches, facing Galle Rd,  per perch Rs 7.5 million negotiable,  make and earlier appointment buyer's only",Dehiwala,Commercial,28.0 perches
106,20P Land with Old House for Sale, 8 Jul 12:43 pm,"Dehiwala, Colombo","48,000,000","20P OLD HOUSE WITH LAND FOR SALE DEHIWALA, MANY ACCESS ROAD WAY TO THIS LAND.  WITH ALL FACILITIES 10 MINUTES DRIVE TO DEHIWALA JUNCTION .5 MINUTES TO HILL STREET 30 MINUTES DRIVE TO HIGHWAY. ",DEHIWALA KAWDANA,"Residential, Other",20.0 perches
107,Land at Dehiwala Town,24 Jun 10:34 am,"Dehiwala, Colombo","29,000,000",Selling due to migrate….super offer….Beautiful land for sale in heart of Dehiwala for unbelievable price. 15 perch..Price 2.9 million per perch...please contact Peaceful and quiet environment facing to the main road which connect to the upcoming marine drive. 20 feet wide road. Beautiful area which is can use commercial & residential or condominium apartment. 150m to galle road & 50 m to upcoming marine drive. this is ideal for future investment current price also higher than our offer. this clear deed family own property which is having all approval documents. No Brokers Please.,"Near Galle road & marin drive ,Dehiwala",Residential,15.0 perches
