,0,1,2,3,4,5,6,7,8
22,Sea Brice 2 Bed Rooms Apartment in Colombo - 4,19 Jul 12:40 pm,"Colombo 4, Colombo","5,500","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",37th lane colombo-4,Apartment,2,2
23,Luxury Apartment in Sahara 3BR Col - 4,19 Jul  2:42 pm,"Colombo 4, Colombo","7,000","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",37; Sagara rd colombo-4,Apartment,3,2
24,3 Bed Room Apartment for Short and Long Rent - Colombo,19 Jul  9:22 am,"Colombo 4, Colombo","7,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.■ 3 Rooms, 1 Attached & 1 Common Bathroom.■ Living and Dining Area. ■ Fully Air conditioned & Fully Air Conditioned.■ 24 Hours Security and Parking. ■ Short and Long Stays.■ Daily - Rs 7,000+ Electrcity. ■ Long Term - Rs 185,000/month+Bills.",Colombo 3,Apartment,3,2
25,2 B/Room Apartment for Short and Long Stay Rent in Colombo 4 (01280),19 Jul 10:33 am,"Colombo 4, Colombo","5,500","AKARA Apartments - Lorenze Road, Colombo 4 (AS008)",44 Lorenz Road Colombo 04,Apartment,2,2
26,2 Rooms Apartment For Rent Col-4,17 Jul  8:56 pm,"Colombo 4, Colombo","6,500","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.","Lorenze Rd, Colombo 4, Colombo 4 - Bambalapitiya",Apartment,2,2
27,2 Rooms Apartment For Rent Col-4,17 Jul  8:56 pm,"Colombo 4, Colombo","6,500","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Lorenz Colombo  4,Apartment,2,2
28,1 Room Apartment Col - 4,17 Jul  8:56 pm,"Colombo 4, Colombo","4,500","All Apartments areFully Furnished including Fully Equipped Kitchen, Free WiFI, International TV Channels, Hot Water, Security. Towels, Toiletries, Option for daily cleaning and transport arrangement upon request.","Lorenze Rd, Colombo 4, Colombo 4 - Bambalapitiya",Apartment,1,1
29,2 Room Apartment for Short and Long Stay in Colombo 4,19 Jul  9:37 am,"Colombo 4, Colombo","5,500","AKARA Apartments - Lorenze Road, Colombo 4 (AS008)","Lorensz Road, Colombo 4.",Apartment,2,2
30,Fully Furnished Apartment - Colombo 3,17 Jul  9:14 pm,"Colombo 4, Colombo","5,000",We Have Around 100+ Apartments Short Term and Long Term Colombo 3.4.5.6.& Dehiwala SHORT STAYSVisiting Colombo for a Short Stay? We have a wide selection of Serviced and Self Catering Apartments in different locations.,HANAN Apartments Colombo 3,Apartment,3,2
31,Studio Type Apartment for Rent - Colombo 4,17 Jul  8:56 pm,"Colombo 4, Colombo","4,000","This Studio unit is located in Mayura Place in Colombo 6 (Wellawatte), with easy access to other parts of the city and all the amenities.","Lorenze Rd, Colombo 4,  Bambalapitiya",Apartment,1,1
32,New 3 Rooms Apartment For Rent Colombo,17 Jul  8:57 pm,"Colombo 4, Colombo","7,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.","Galle Rd, behind Lalson Tailors, Colombo 3 - Kollupitiya",Apartment,3,2
33,Grand New Apartment - Colombo 04,19 Jul  2:51 pm,"Colombo 4, Colombo","6,000",GRAND NEW APARTMENT. FULLY FURNISHED WITH AIR CONDITION. 24 HOUR SECURITY &  PARKING. SEA VIEW  &  KITCHEN FACILITIES. FREE WATER  &  GAS  &  INTER NATIONAL TV CHANNELS. PER DAY  6000/-  ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO NOW CALL.  WEDDING  &  PARTY  INVITE GOOD PLACE  CALL!!!!,NO  37  SAGARA ROAD COL 04,Apartment,2,2
34,Fully Furnished Apartment - Colombo 04,19 Jul  2:52 pm,"Colombo 4, Colombo","6,000",FULLY FURNISHED APARTMENT WITH AIR CONDITION.  24 HOUR SECURITY WITH PARKING. KITCHEN FACILITIES. SEA VIEW. FREE WATER AND GAS INTER NATIONAL TV CHANNELS.  PER DAY 6000/- ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO NOW CALL.  DAY AND WEEK AND MONTH CALL,NO 37 SAGARA ROAD COL 04,Apartment,2,2
35,2 Rooms Apartment for Rent Colombo 4,17 Jul  8:58 pm,"Colombo 4, Colombo","6,500","Fully Furnished including Fully Equipped Kitchen, Free WiFI, International TV Channels, Hot Water, Security. Towels, Toiletries, Option for daily cleaning and transport arrangement upon request",Lorenz Colombo  4,Apartment,2,2
36,Two Rooms Apartment For Rent Colombo 4,17 Jul  8:58 pm,"Colombo 4, Colombo","6,500","Fully Furnished including Fully Equipped Kitchen, Free WiFI, International TV Channels, Hot Water, Security. Towels, Toiletries, Option for daily cleaning and transport arrangement upon request","Lorenze Rd, Colombo 4, Colombo 4 - Bambalapitiya",Apartment,1,1
37,2 Rooms Apartment for Rent Col-4,17 Jul  8:58 pm,"Colombo 4, Colombo","5,500",Centrally Located Bought Furnished These Compact Apartments Are You Home Way from Home. Let It Be for Business or Holiday You Will Feel Right at Home. All the Apartments Are Fully Furnished Including a Fully Equipped Kitchen.,Sagra Road Colombo 4,Apartment,2,2
38,2BR Apartments in Col 4,19 Jul  2:56 pm,"Colombo 4, Colombo","6,000","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",SAGARA ROAD COLOMBO-04,Apartment,2,2
39,Apartment in Colombo 4,19 Jul  2:57 pm,"Colombo 4, Colombo","6,500",FULLY FURNISHED APARTMENT  WITH A/C.  24 HOUR SECURITY  WITH PARKING. KITCHEN FACILITIES. FREE  WATER AND GAS  INTER NATIONAL  TV  CHANNELS.  PER DAY  6500/-  ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO NOW CALL,no 37 good hope resident colombo 4,Apartment,2,2
40,1 Bed Room Apartment in Col-4,19 Jul  2:57 pm,"Colombo 4, Colombo","4,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. Sea view apartment near sea site one car park lift have,All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 1rooms 1 Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY7500/- ELE PERUNIT 50/- NOW CALL",37 sagara rd colombo-4,Apartment,1,1
41,3BR Furnished at Colombo - 4,19 Jul  2:58 pm,"Colombo 4, Colombo","6,500","COLOMBO APARTMENTS offers Fully Furnished 3 Room Apartments for short and extended/long stay. Sea view apartment near sea site one car park lift have,All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY7500/- ELE PERUNIT 50/- NOW CALL",38 kinross ave col#4,Apartment,3,2
42,2BR Sea View Apartment in Col - 4,19 Jul  2:58 pm,"Colombo 4, Colombo","5,500","COLOMBO APARTMENTS offers Fully Furnished 2Room Apartments for short and extended/long stay. Sea view apartment near sea site one car park lift have,All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 2Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY7500/- ELE PERUNIT 50/- NOW CALL",37 sagara rd colombo-4,Apartment,2,2
43,2 Bedroom Apartment Col 04,19 Jul  2:59 pm,"Colombo 4, Colombo","6,500",FULLY FURNISHED APARTMENT  WITH A/C.  24 HOUR SECURITY  WITH PARKING. KITCHEN FACILITIES. FREE  WATER AND GAS  INTER NATIONAL  TV  CHANNELS.  PER DAY  6500/-  ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO NOW CALL,NO  37  SAGARA ROAD  COL  04,Apartment,2,2
44,3BR Apartment for Rent in Colombo-04,19 Jul  3:00 pm,"Colombo 4, Colombo","6,000",The apartments are tastefully furnished including fully equipped kitchen.,SAGARA ROAD NO37 COLOMBO-04,Apartment,2,2
45,1 Rooms Apartment For Rent Colombo 4,17 Jul  9:00 pm,"Colombo 4, Colombo","5,000","This Penthouse Apartment is located in Lorenz Rd in Colombo 4 (Bambalapitiya), with easy access to other parts of the city and all the amenities. Most of Colombo’s attractions including Majestic City, Liberty Plaza, ODEL and major Hotels, Hospitals and Restaurants are all within 15mins drive from the Apartment. There are many fast food outlets within few minutes waking distance. Public transport is just few meters from the building.",Lorenz Road Colombo 4,Apartment,1,1
46,3BR Furnished Apartment in Colombo 4,19 Jul  3:36 pm,"Colombo 4, Colombo","7,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. Sea view apartment near sea site one car park lift have,All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Parties, wedding inculding.  PER DAY7500/- ELE PERUNIT 50/- NOW CALL",37 Sagara rd colombo-4,Apartment,3,2
47,Two Rooms Apartment For Rent - Colombo 4,17 Jul  9:01 pm,"Colombo 4, Colombo","6,500","Fully Furnished including Fully Equipped Kitchen, Free WiFI, International TV Channels, Hot Water, Security. Towels, Toiletries, Option for daily cleaning and transport arrangement upon request.",Lorenz Road Colombo 4,Apartment,2,2
48,City View Apartment For Rent Colombo 4,17 Jul  9:01 pm,"Colombo 4, Colombo","5,500","Fully Furnished including Fully Equipped Kitchen, Free WiFI, International TV Channels, Hot Water, Security. Towels, Toiletries, Option for daily cleaning and transport arrangement upon request.","Lorenze Rd, Colombo 4, Colombo 4 - Bambalapitiya",Apartment,2,2
