,0,1,2,3,4,5,6,7
34,Land for Sale in Wennappuwa,15 Jul  2:21 pm,"Wennappuwa, Puttalam","1,000,000","වෙන්නප්පුව, දෙමටපිටිය පර්චස් 15ක ඉඩමක් විකිණීමට....** තෙකලා විදුලිය** පිරිසිදු ජලය** සින්නක්කර ඔප්පු","Dematapitiya, Wennappuwa","Agricultural, Commercial, Residential, Other",15.0 perches
35,"6.25 Acres Coconut Land for Sale in Wilpotha, Puttalam",15 Jul 12:43 pm,"Puttalam, Puttalam","14,687,500",•Our Reference No. SL 9306(Please quote this reference number when inquiring.)	,"Wilpotha, Puttalam",Agricultural,6.25 acres
36,Land for Sale in Wennappuwa,14 Jul  8:57 pm,"Wennappuwa, Puttalam","4,000,000",Land for sale Wennappuwa dummaladeniya land side 500m for Colombo chilaw main road,Residential,16.0 perches,
37,Land Sale Chilaw,14 Jul  5:32 pm,"Chilaw, Puttalam","55,000","ඉඩමට ආසන්නව සියලුම පාහසුක්ම් ඇත,ආනවිලුන්දාව Railway Station,bank,school,ප්‍රා.සභාව,ප්‍රා.ලේ.කර් මිල ගනම් කතා කර ගත හැකවැඩි විස්තර සදහා අමතන්න.","ආනවිලුන්දාව,හලාවත","Commercial, Residential, Other",75.0 perches
38,පුත්තලම නගර සීමාවේ සුපිරි බිම් කොටස්,13 Jul  1:56 pm,"Puttalam, Puttalam","290,000",පුත්තලම නගරයෙන් අනුරාධපුර පාරට මුහුණලා  (පොලීසිය පාරේ)  අගනා ව්‍යාපාරික බිම් කොටස් 3 ක් සහ නේවාසික බිම් කොටසක් වහාම විකිණීමට. පුත්තලම ඔරලෝසු කණුවේ සිට මීටර් 800 ක් පමණ දුරකි.,"Commercial, Residential",13.0 perches,
39,Main Road Land for Sale in Dankotuwa Town,12 Jul  8:58 pm,"Dankotuwa, Puttalam","1,000,000",# A Valuable land for sale in Dankotuwa Town# Faced to Negombo - Kurunegala Main Bus Road (34 Bus Route) ..# Between Dankotuwa Hospital & Church ..# Since there is a high demand .....Genuine buyers are welcome ..# You can call over the landlord for more details...,Dankotuwa City,"Commercial, Residential, Other",54.0 perches
40,Land for Sale in Halawatha,12 Jul  5:53 pm,"Puttalam, Puttalam","2,200,000",Land for Sale in Halawatha=================,"Halawatha, Puttalam",Residential,37.0 perches
41,Land for Sale in Halawatha,12 Jul  5:52 pm,"Puttalam, Puttalam","1,600,000",Land for Sale in Halawatha=================,"Halawatha, Puttalam",Residential,16.0 perches
42,"Land for Sale in Wennappuwa, Marawila",19 Jul  2:23 pm,"Marawila, Puttalam","1,750,000",වෙන්නප්පුව මාරවිල මුදුකටුව පෙට්රෝල් ෂෙඩ් අසල ලංසිගම ප්රෝටෙස් තිසේරා මාවතේ අඩප්පරවත්ත පාරේ සින්නෝරා පාර්ක් හි ඉතිරි පෙර්චස් 15 බිම් කොටස් 5ක් වහා විකිණේ. පෙර්චෙස් 15ක බිම් කොටසම ලක්ෂ 17 1/2 සිට. මිඩ්ලන්ඩ් දේපල වෙළද සමාගමට වසර 33ක් පිරීම නිමිත්තෙන් මේ ජුලි මාසයේ 27වන දිනට ප්‍රථම එකවර මුදල් ගෙවන අයට 5% විශේෂ වට්ටම්. රු.ලක්ෂයක වාසිදායක ඉතිරියක්. බැංකුණය සහිති.,"Protes thisera mawatha, Marawila, wennappuwa","Agricultural, Commercial, Residential",75.0 perches
43,Land for Sale - Chilaw,11 Jul  5:37 pm,"Chilaw, Puttalam","4,800,000",3 acres agriculture and 3 acres paddy fields. Water pond in the centre of land. 100m from the mundalama junction. Pls cl,"Warnankattu para, no 412 watta, mundalama.",Agricultural,6.0 acres
