,0,1,2,3,4,5,6,7,8
16,Apartment For sale in Duplication Road Bambalapity Colombo.04,22 Jul  3:48 pm,"Colombo 4, Colombo","28,000,000","Fully Luxury Modern Hybrid Apartment For sale in Duplication Road Bambalapity Colombo.04 @ 2 Bedrooms,Bathroom,Living Root,Dining Hall,Kichen & Fully Air conditioned & Fully Fernichers,Carpakings,Swimming pool & Gym,24 Hours Security Services,2 passenger Lift @Very Close to Galle Road & Marine Drive,Wellawatte Beach,School,Hospital,Public Super Market,Foot City's & Restaurant,Very High Security Location @ etc... For more details Plz Call",Duplication Road Bambalapity Colombo.04,2,2,"1,075 sqft"
17,3 BR Apartment in An Ongoing Construction Bambalapitiya,12 Jul  4:20 pm,"Colombo 4, Colombo","37,500,000",This spacious 1550 sq.ft 3 Bedroom apartment is at Mary's Road in Bambalapitiya.,"16 Mary's Road, Colombo 4",3,3,"1,550 sqft"
18,Apartment for Sale Colombo 04 (202A),30 Jun  6:15 pm,"Colombo 4, Colombo","28,900,000",7th floor available with three bedrooms and two bathrooms (one attached and one common bathroom)1000 square feet ,SEA SIDE,3,2,"1,000 sqft"
19,Brand New Apartment For Sale (APT1006) Dehiwala,19 Jul 10:09 am,"Colombo 4, Colombo","28,000,000","*Address -Allen Avanue  Dehiwala*price - 2800000\=*Sqft - 1740*Floor- 6*Bedrooms -3*Bathrooms -3*Servant Room - 01*Servant Bathroom - 01*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. Facilities - Parking , Lift , Generator, Hot water,24/h",Allen Avanue  Dehiwala,3,3,"1,740 sqft"
20,Apartment for Sale in Colombo 4 (1268 B/3 ),29 Jun 10:30 am,"Colombo 4, Colombo","33,000,000",5th Floor available with Three Bedrooms and two Bathrooms (one attached and common bathroom)1410 square feet ,LAND SIDE,3,2,"1,410 sqft"
21,Apartment for Sale in Colombo 4 (1268 B/2 ),28 Jun  5:02 pm,"Colombo 4, Colombo","38,000,000",5th Floor available with Three Bedrooms and Three attached Bathrooms1450 square feet ,LAND SIDE,3,3,"1,450 sqft"
22,Specious 4 bed rooms apartment for sale in Bambalapitiya,28 Jun  4:13 pm,"Colombo 4, Colombo","44,000,000",Bambalapitiya Castle lane specious brand new apartment for sale. Available models,Castle Lane Bambalapitiya,4,2,"1,726 sqft"
23,Apartment for Sale in Colombo 4(970 B/3 ),28 Jun  2:31 pm,"Colombo 4, Colombo","36,000,000",6th floor available with 3 bedrooms and 2 bathrooms ( one common and one attached bathroom)1400 square feet ,SEA SIDE,3,2,"1,400 sqft"
24,Apartment for Sale in Colombo 4,28 Jun  8:03 am,"Colombo 4, Colombo","29,000,000",Colombo 04,BAMBALAPITIYA,2,2,900 sqft
25,Luxury Fully Furnished Apartment Sale 4 Br- Colo-04,26 Jun 10:55 am,"Colombo 4, Colombo","36,000,000","Luxury Apartment Fully Furnished 1st Floor (Only 3 Floors)Location Lauries Road Colombo 4 Bambalapitiya Between Galle Road & Duplication Road Very Close to Duplication Road 100 Meters to MC & Galle Road20 Meters To Duplication Road 02 Entrance 02 Road Access (Lauries Road & Another Private Road)Only 3 Floors Available1780 SQFT4 Bedrooms3 BathroomsPantry Kitchen RefrigeratorWashing machineFully Furnished Parking AvailableGround Floor Parking,1st Floor, 2nd Floor & 3rd Floor Each Floor 2 Apartments Clear Deed & COC Available Well Maintenance Apartment High Residential & Commercial AreaVery Good Neighbors Good Investment on this Property Price 36 Million Negotiable",Colombo 4 Bambalapitiya Lauries Road,4,3,"1,780 sqft"
26,Apartment for Sale in Colombo - 04,23 Jul  9:25 am,"Colombo 4, Colombo","30,000,000","Located on Kretser Place, one of the most residential areas in Colombo 04.","Kretser Place, Colombo - 04",2,2,"1,075 sqft"
27,APARTMENTS FOR SALE - COLOMBO 4,18 Jun  7:29 am,"Colombo 4, Colombo","63,000,000",OVER LOOKING THE DAZZLING COLOMBO CITYEXPERIENCE THE LUXURIOUS LIFE THAT COLOMBO HAS TO OFFER.,3,2,"1,770 sqft",
28,Apartment For sale in Duplication Road Bambalapity Colombo.04,22 Jul  3:48 pm,"Colombo 4, Colombo","28,000,000","Fully Luxury Modern Hybrid Apartment For sale in Duplication Road Bambalapity Colombo.04 @ 2 Bedrooms,Bathroom,Living Root,Dining Hall,Kichen & Fully Air conditioned & Fully Fernichers,Carpakings,Swimming pool & Gym,24 Hours Security Services,2 passenger Lift @Very Close to Galle Road & Marine Drive,Wellawatte Beach,School,Hospital,Public Super Market,Foot City's & Restaurant,Very High Security Location @ etc... For more details Plz Call",Duplication Road Bambalapity Colombo.04,2,2,"1,075 sqft"
29,Apartment for Sale Col-4,28 Jun  2:52 pm,"Colombo 4, Colombo","16,000,000",This is currently under loan. With car park and other regular facilities,Riddick road bambalapitiya nearby junction,2,2,"1,200 sqft"
30,Sea view Luxurious apartment in Marine Drive - Colombo 4,13 Jun  1:00 pm,"Colombo 4, Colombo","43,950,000","CORAL PLUS PROMISEInfinity Pool overlooking the Indian OceanLandscaped podium and rooftop with barbeque area20 story building with a dedicated car park for each unit on 5 levelsHandicap car parking and toiletsMahogany doors and pantry cupboardsThe perfect balance of lighting, ventilation and privacyMaster Bedroom with air conditioner (LG or equivalent) / provision for A/C in Living and other rooms24-hour security with full CCTV coverageStandby and backup generatorUnique bed lift facility with high speed liftsFire protection system according to CMC regulationsIntercom facility from security office to each apartmentDesignated conference room and librarySoffit and wall mounted energy saving LED lighting in common areasState of the art gymDouble glazed sound proof windowsThree-phase electricitySafe lightning arrester system Private balconies for living rooms and selected bedroomsAir-conditioned garbage storage area (ground floor)Hot water in main bathroom ; provision for other bathrooms (Ariston or equivalent geyser)","coral plus no,40,ridgeway place colombo,04",4,3,"1,465 sqft"
31,Apartment For sale in Duplication Road Colombo.04,22 Jul  3:48 pm,"Colombo 4, Colombo","28,000,000","Apartment For sale in Duplication Road Bambalapity Colombo.04 @ 2 Bedroom,2 Barthroom,Fully Tiled,Air conditioning,Dining Hall,Living Room,Modern Hybrid Kichen,Swimming Pool,Gym,24 Hour's Security Services,2 Passenger Lift & Carparkings & etc...",Bambalapity Duplication Road Colombo.04,2,2,"1,075 sqft"
32,Apartment For sale in Bambalapity Colombo.04,22 Jul  3:48 pm,"Colombo 4, Colombo","27,000,000","NEW AND NEW BRAND NEW Apartment For sale in Bambalapity Liyardz Road Of Loranz Road Colombo.04 @ Fully Tiled,Carparkings,Living Room & Kichen,24 Hours Security Services & Lift Services & Very Close to Galle Road & Duplication Road & Havalock Road,Foot City's,Shopping Mall,Restaurants,School,Public Super Market,Police Station,Beach & Colombo City & etc...",Bambalapity Liyardz Road Colombo.04,2,2,"1,000 sqft"
33,Oceanfront 4 Bedroom Unit at Colombo, 7 Jun  4:44 pm,"Colombo 4, Colombo","48,450,000",UNIT DETAILS 🛌 4 BEDROOM 🛀 3 BATHROOM🌁 CITY VIEW⛵️ SEA VIEW,No 42 Ridge way place Colombo 04,3,2,"1,615 sqft"
34,Indian Ocean Apartment at Marine Drive Colombo 04, 7 Jun  4:43 pm,"Colombo 4, Colombo","43,950,000","CORAL PLUS PROMISE🔑Infinity Pool overlooking the Indian Ocean🔑Landscaped podium and rooftop with barbeque area🔑20 story building with a dedicated car park for each unit on 5 levels🔑Handicap car parking and toilets🔑Mahogany doors and pantry cupboards🔑The perfect balance of lighting, ventilation and privacy🔑Master Bedroom with air conditioner (LG or equivalent) / provision for A/C in Living and other rooms🔑24-hour security with full CCTV coverage🔑Standby and backup generator🔑Unique bed lift facility with high speed lifts🔑Fire protection system according to CMC regulations🔑Intercom facility from security office to each apartment🔑Designated conference room and library🔑Soffit and wall mounted energy saving LED lighting in common areas🔑State of the art gym🔑Double glazed sound proof windows🔑Three-phase electricity🔑Safe lightning arrester system 🔑Private balconies for living rooms and selected bedrooms🔑Air-conditioned garbage storage area (ground floor)🔑Hot water in main bathroom ; provision for other bathrooms (Ariston or equivalent geyser)",No 42 Ridge way place Colombo 04,4,3,"1,465 sqft"
35,Apartment for Sale in Marine Drive, 7 Jun 11:51 am,"Colombo 4, Colombo","43,950,000",UNIT A - 1465 Sq. Ft.,No 42 Ridge way place Colombo 04,3,3,"1,465 sqft"
36,Apartment Complex on Marine Drive, 7 Jun 11:43 am,"Colombo 4, Colombo","28,350,000",UNIT C - 945 Sq. Ft.,No 42 Ridge way place Colombo 04,2,2,945 sqft
37,Sea View Apartment at Coral plus Colombo 04, 7 Jun 11:32 am,"Colombo 4, Colombo","22,200,000",UNIT DETAILS 🛌 1 BEDROOM 🛀 1 BATHROOM🌁 CITY VIEW⛵️ SEA VIEW ,"No -  42 Ridge way Road , Colombo 04",1,1,740 sqft
38,Ocean Facing Apartment in Bambalapitiya, 3 Jun  1:15 pm,"Colombo 4, Colombo","28,350,000","CORAL PLUS PROMISEInfinity Pool overlooking the Indian OceanLandscaped podium and rooftop with barbeque area20 story building with a dedicated car park for each unit on 5 levelsHandicap car parking and toiletsMahogany doors and pantry cupboardsThe perfect balance of lighting, ventilation and privacyMaster Bedroom with air conditioner (LG or equivalent) / provision for A/C in Living and other rooms24-hour security with full CCTV coverageStandby and backup generatorUnique bed lift facility with high speed liftsFire protection system according to CMC regulationsIntercom facility from security office to each apartmentDesignated conference room and librarySoffit and wall mounted energy saving LED lighting in common areasState of the art gymDouble glazed sound proof windowsThree-phase electricitySafe lightning arrester system Private balconies for living rooms and selected bedroomsAir-conditioned garbage storage area (ground floor)Hot water in main bathroom ; provision for other bathrooms (Ariston or equivalent geyser)“MINDFULNESS HELPS YOU GO HOME TO THE PRESENT.”","No,40 ridgeway place Colombo.04",2,2,945 sqft
39,Apartment for Sale in Duplication Road Bambalapitya Colombo 04,22 Jul  3:47 pm,"Colombo 4, Colombo","28,000,000","Apartment For sale in Bambalapity Duplication Road Colombo.04 @ Fully Tiled,Carparkings & 2 Bedroom,2Barthroom,Dining Room & Living Hall,Kichen &Servant Room & Servant Toilet & Lift Services,24 Hour Security Services & Swimming Pool & Gym & Children Play Ground @ Very Close to Galle Road,School,Foot City,Shopping Mall,Public Super Market,Hospital,Colombo City & Marine Drive , Beach & etc...",Duplication Road Bambalapity Colombo.04,2,2,"1,075 sqft"
40,2BR Furnished Apartment in Colombo 4,12 Jul 10:20 pm,"Colombo 4, Colombo","32,000,000",• Our Reference No - SA 316(Please quote this reference number when inquiring),Colombo 4,2,2,867 sqft
41,Apartment - Premier Pacific Colombo 04,31 May 10:49 am,"Colombo 4, Colombo","30,000,000",Apartment for SalePremier Pacific – Colombo 04,3,3,"1,200 sqft",
42,"Apartment for Sale, Havelock City",27 May  2:20 pm,"Colombo 4, Colombo","70,000,000","Havelock City Park Tower. Garden and Club House View. Apartment at 11th Floor. Available : Furnitures and Luxury Lamp shades, Fridege, Microwave, Brand new washing machine, Glassware, Kitchen items brand new. Garbage chute facility.Fully A/C, Hot water, Cable TV.2 Beds rooms, one master bedroom. One servant room. 2 car parking spaces. Swimming pool, 24hour security",Park Tower,3,3,"1,560 sqft"
