,0,1,2,3,4,5,6,7,8,9
33,Half Built House Minuwangoda, 8 Jun  2:40 pm,"Minuwangoda, Gampaha","10,000,000","2 Story house 4 Bed room, 2 Bath room, Living room, Dinning hall, Kitchen20 perches land","No.273/51, Nadun Uyana, Galoluwa, Minuwangoda.",4,2,"2,000.0 sqft",20.0 perches
34,House for sale in Minuwangoda Mathammana, 7 Jun 10:10 pm,"Minuwangoda, Gampaha","5,500,000","මිනුවන්ගොඩ ගම්පහ පාරට මිටර් 100 දුරින් මාතම්මන ප්‍රදේශයේ පිහිටි අංගසම්පූර්ණ නිවසක් විකිණීමට ඇත , මිල රු ලක්ෂ 55.","Mathammana,  Minuwangoda Gampaha Road",3,1,"1,500.0 sqft",11.5 perches
35,House for Sale in Balabowa Minuwangoda, 7 Jun 10:09 pm,"Minuwangoda, Gampaha","3,200,000",මිනුවන්ගොඩ බලබොව ප්‍රදේශයේ පිහිටි පර්ච් 13.5 ක ඉඩම සහ නිවසක් විකිණීමට ඇත . මිල රු ලක්ෂ 32.,"Balabowa,  Dewalapola Junction,  Minuwangoda Veyangoda Road",3,1,"1,500.0 sqft",13.5 perches
36,House for Sale Minuwangoda,20 Jun 12:33 pm,"Minuwangoda, Gampaha","9,500,000","කටුනායක, මිනුවන්ගොඩ ප්‍රධාන පාරට මීටර් 20","286,yatiyana,minuwangoda",3,1,"1,200.0 sqft",15.0 perches
37,12 Perch Land at Minuwangoda, 6 Jun  4:51 pm,"Minuwangoda, Gampaha","1,800,000","පර්චස් 12මිනුවන්ගොඩ, මැඩෑමුල්ලවාහන මාරුද සැලකේ, (කාර්, වෑන් විශේෂයි)මිල රුපියල් ලක්ෂ 18මිල ගණන් සාකච්ඡා කල හැකකොළඹ කුරුණෑගල ප්‍රධාන මාර්ගයට මීටර් 400මිනුවන්ගොඩ නගරයට කිලෝමීටර් 1 යිඅගනා ඉඩමකිපොදු ජල සැපයුම සහිතයි","Madamulla, Minuwangoda",3,1,"1,500.0 sqft",12.0 perches
38,15 Perch House for Sale in Minuwangoda, 5 Jun  2:47 pm,"Minuwangoda, Gampaha","15,000,000",Bed rooms - 04BathroomLiving roomDining roomKitchen & pantry Cupboard  Garden Vehicle parking Space Available15 Perch LandWater & Electricity Fully Tiled2km to TownComplete Brand new HouseBest Residential AreaClear deed,4,1,"2,500.0 sqft",15.0 perches,
39,House for sale in Minuwangoda, 5 Jun  1:04 pm,"Minuwangoda, Gampaha","3,600,000",3 Bed roomsAttached bath roomsvarandahTiledLiving roomKitchenSurrounded in parapet wall4 km to Katunayake Air port3 km to minuwangoda town,"Yagodamulla,Kotugoda",3,1,"1,200.0 sqft",10.0 perches
40,Hous for Sale in Minuwangoda, 1 Jun  6:40 pm,"Minuwangoda, Gampaha","4,650,000",#100m to gampaha minuwangoda main rode#3km to minuwangoda town#7km to gampaha town,"mathammana,salmaluyana,minuwangoda",4,1,"1,600.0 sqft",21.5 perches
41,Two Storied House for Sale in Minuwangoda,30 Jun  9:40 am,"Minuwangoda, Gampaha","11,000,000",Two Storied House for Sale in Minuwangoda==================================,"Divulapitiya, Minuwangoda",4,2,"2,600.0 sqft",15.0 perches
42,House for Sale in Minuwangoda, 1 Jun 10:22 pm,"Minuwangoda, Gampaha","16,500,000",මිනුවන්ගොඩ හන්දියට නුදුරින් පර්චස් 16.7ක ඉඩමෙහි පිහිටි අංග සම්පූර්ණ දෙමහල් නිවස විකිණීමට හෝ කුලියට දීමට * නිදන කාමර 3* බාත්රූම් 2* රූපවාහිනි කාමර 1*පැන්ටි‍්‍ර සමග කුස්සිය * විදුලිය සහ සියලු පහසුකම් සහිතයි.නිවසේ සිට කටුනායක ගුවන්තොටුපළට විනාඩි 10යි ලගාවිය හැකිය.,මිනුවන්ගොඩ කෝපිවත්ත,3,2,"3,500.0 sqft",16.7 perches
43,House for Sale - Minuwangoda, 7 Jun  4:14 pm,"Minuwangoda, Gampaha","4,200,000",ඔබට ගැලපෙන ඉඩමක් අ⁣ප⁣ගේ ව්‍යාපෘතියකින් තොරා ගන්න .ඹබෙම ගැලපෙන නිවාස සැලසුම තෝරා⁣ගෙගන ඔබට සරිලන නැකතකට මුල්ගල තබා වැඩ අරබන්න .ඔබෙ අධ්‍ක්ෂණය යටතෙ ඔබෙම නිවස විස්වාස වන්තව ඉදිිකරවා ගන්න .,minuwangoda,3,1,"1,100.0 sqft",12.5 perches
44,House for Sale in Kotugoda,26 Jun 12:30 pm,"Minuwangoda, Gampaha","18,000,000",HOUSE OWNER: -NILANKA  DONDEENUCOLOMBO BUS NO.5 ROOT50M NEAR MAIN ROADWATA THAPPA2 GATEGARAGEWATER WELL,"161/14,OPATHA, KOTUGODA",3,2,"1,600.0 sqft",18.0 perches
45,Partially Built House 40 Perch - Minuwangoda,27 May  3:47 pm,"Minuwangoda, Gampaha","5,300,000",Land for Sale in Minuwangoda Mathammana.,"Gampaha Minuwangoda Road, Mathammana, Minuwangoda",3,2,"2,000.0 sqft",40.0 perches
46,house for sale in minuwangoda,27 May 11:20 am,"Minuwangoda, Gampaha","3,000,000",We are trying to sell the house as soon as possible for further information contact the number given below,2 grayland city nilpanagoda nilpanagoda,2,1,"1,500.0 sqft",10.0 perches
