,0,1,2,3,4,5,6,7
16,Land for Sale in Tangalla, 4 Jul  8:48 am,"Tangalla, Hambantota","3,700,000","මිද්දෙනියේ සිට ජුලම්පිටිය හරහා වලස්මුල්ල මාර්ගයට මුහුනලා පර්චස් 100ක ඉඩමක් විකිනීමට ඇත. පර්චස් 1ක් 37,000/= මිල ගනන් සාකච්චා කර ගත හැක. Middeniya walasmulla margayata muhunala 100p vikinimata etha. 1p=37,000/=",මිද්දෙනියේ සිට ජුලම්පිටිය හරහා වලස්මුල්ල මාර්ගයේ.,"Agricultural, Commercial, Residential",100.0 perches
17,මත්තල ගුවන් තොටුපොල ආසන්නයේ වටිනා ඉඩමක්, 3 Jul  4:11 pm,"Tangalla, Hambantota","8,000,000",හම්බන්තොට දිස්ත්‍රික්කයේ ගොන්නොරුව පාරේ මත්තල ගුවන් තොටුපොල හා  මත්තල මහින්ද රාජපක්ෂ ක්‍රීඩාංගණයට ඉතාමත් ආසන්නයේ අන්දරවැව යන ගමේ පිහිටි උළු සෙවිලි කළ නිවසක්ද සහිත අන්දරවැව වත්ත යන ජලය විදුලිය පහසුකම් සහිත වටිනා නිරවුල් සින්නක්කර ඉඩම ඉතා ඉක්මනින් විකිණීමට..,අන්දරවැව,"Agricultural, Commercial, Residential, Other",15.0 acres
18,තංගල්ල නගරයට ආසන්න වට්නා පොල් ගස් සහිත ඉඩමක් විකිනීමට, 2 Jul  6:27 pm,"Tangalla, Hambantota","50,000","තංගල්ල නගරයට 5කි.මි දුරින්, බෙලිඅත්ත නගරයට 1.5 කි.මි දුරින් සාරවත් පොල් ඉඩමක් විකිනීමට.වැඩි විස්තර සන්ඳහා අමතන්න.","Agricultural, Commercial, Residential, Other",4.0 acres,
19,Land For Sale In Tangalle,30 Jun  2:35 pm,"Tangalla, Hambantota","395,000",තංගල්ල  මුහුදු වෙරළට ආසන්නව සංචාරක හෝටලයකට වඩාත් සුදුසු මෙම වටිනා ඉඩමෙ ඔබගේ ව්‍යාපාරය / නිවස ගොඩනගා ගන්න  *පර්චස් 10සින්නක්කර ඔප්පු  *තංගල්ල පරාක්‍රම මාවතේ මුහුදට ආසන්නව*තංගල්ල නගරයට ඇවිදින දුර 400mසියලුම නාගරික පහසුකම් සහිතව.- ආරක්ශිත වටපිටාවක්,"Tangalle Parakrama Road,Beach Side Land","Commercial, Residential",10.0 perches
20,Land Sale Tangalla,29 Jun  4:24 pm,"Tangalla, Hambantota","7,500,000",Tangala Town to Land 6 KM 03 Rooms in House01 Hall 01 Kitchen 01 Bathroom in houseLook Nice Area Comfortable Rooms Biliyatha Station to House 6 Km,"Embilamandiya, Nalagama vitharandeniya",Agricultural,160.0 perches
21,Land for Sale in Tangalle,26 Jun 10:50 am,"Tangalla, Hambantota","3,375,000","තංගල්ල - බෙලිඅත්ත ප්‍රධාන මාර්ගයේ සිට 500 M ක් දුරින් පිහිටා ඇත.තංගල්ල නගරයට විනාඩි 05 න් ළගා විය හැකජල විදුලි පහසුකම් සහිත ප්‍රදේශයනිරවුල් ඔප්පු සහිතයපර්චස් 01 ක් රු 135,000","Tangalle, Polommaruwa, Uthura","Agricultural, Residential",25.0 perches
22,"Land for Sale in Tangalle , Marakolliya",25 Jun 11:44 am,"Tangalla, Hambantota","765,000",*තංගල්ල නගරයට දුර  03 Km* තිස්ස කතරගම ප්‍රධාන මාර්ගයේ සිට 100 m* පර්චස් එකක් රු 45000 ක්* ජල විදුලි පහසුකම් සහිත වටපිටාවක්*නිරවුල් ඔප්පු සහිතය,"No,22 Marakolliya, Tangalle","Agricultural, Residential",17.2 perches
23,Commercial land for sales Tangalle,22 Jun 12:06 am,"Tangalla, Hambantota","750,000","Commercial Value Land in Tangalle  Southern SL 250 perch  bare land with  facing  tangalle   Beach  . 200 feet  beach   frontage. 2 km to Tangoole town, 14 km to  highway enter  . Land suitable for commercial operation including HOTEL ,RESIDENT ,CABANAS  etc. Price expected 750000 per perch  but negotiable. Call for images and",tangall,Commercial,250.0 perches
24,3.5 Acres Land Sale Tangalla,21 Jun  2:19 pm,"Tangalla, Hambantota","300,000","Rs 168,000,000",REKAWA RANNA TANGALLA,"Commercial, Residential",3.5 acres
25,"ත0ගල්ල,නෙටොල්පිටියෙන් අගනා සින්නක්කර ඉඩමක්",19 Jul 10:20 am,"Tangalla, Hambantota","23,000","ත0ගල්ල ,  නෙටොල්පිටියේ සිට කි.මී 1ක් දුරින් මෙම අගනා සින්නක්කර ඉඩම පිහිටා ඇත.නල ජලය ,විදුලිය ඇත.ඉතා ඉක්මනින් විකුණනු ලැබේ.කතා කරන්න.","Agricultural, Commercial, Other",11.0 acres,
26,නේවාසික ඉඩමක් විකිනීමට තිබේ - තංගල්ල,18 Jun  9:40 pm,"Tangalla, Hambantota","2,800,000",තංගල්ල හේනකඩුව පන්සල හා ගෞතම විහාරය ආසන්නයේ තිස්ස පාරට මීටර් 100 දුරින් නල ජලය විදුලියතංගල්ල නගර සීමාව තුල පිහිටා තිබේ,"හේනකඩුව, තිස්ස පාර, තංගල්ල",Residential,10.0 perches
27,"Land for Sale in Tangalle, Nalagama",27 Jun 11:48 am,"Tangalla, Hambantota","3,000,000","*බෙලිඅත්ත, තංගල්ල ප්‍රධාන මාර්ගයට දුර  මීටර් 500 * නලගම පාරට මුහුණලා පිහිටා ඇත* නිරවුල් ඔප්පු සහිතයි.* ජල, විදුලි පහසුකම් සහිතය*ඉඩම පිටුපස තාප්පය පමණක් බැද ඇත.","Godauda kanda, Nalagama, Tangalle","Commercial, Residential",20.0 perches
28,වීරකැටිය වටිනා ඉඩම වහාම විකිණීමට,22 Jul 10:44 am,"Tangalla, Hambantota","110,000",වීරකැටිය නගරයට  මීටර් 600 දුරින් රන්න ප්රධාන මාර්ගයට මීටර් 50ක් ඇතුලතින් ඇති ඉඩම ඉක්මනින්ම විකිණීමට තිබේ. නල ජලය තෙකලා විදුලිය හා මාර්ග පහසුකම් ඇත.,Residential,14.0 perches,
29,Land for Sale - Tangalla, 8 Jun 10:28 am,"Tangalla, Hambantota","55,000",නිවාඩු නිකේතනයක් ඉදි කිරීම සදහා විශේෂයී....,"Agricultural, Commercial, Residential",458.0 perches,
30,Land for Sale Tangalle, 4 Jun 11:36 am,"Tangalla, Hambantota","800,000",✅නිරවුල් සින්නක්කර ඔප්පු ✅රන්න නගරයේ සිට 2km දුරින් ✅නල ජලය සහ විදුලිය ලබා ගැනීමේ හැකියාව ✅පර්චස් 20කතා කරන්න ප්‍රදීප්..,"පන්සල් හන්දිය,රන්න","Commercial, Residential",20.0 perches
31,Land for Sale in Netolpitiya,26 May  9:23 pm,"Tangalla, Hambantota","65,000",තංගල්ල නෙටොල්පිටිය බුදුපිළිමයට ආසන්නයේ තංගල්ල හම්බන්තොට ප්‍රධාන මාර්ගයට මීටර් 35පොල් වගාව සහිත අක්කර 1 ක තැනිතලා ඉඩමජල විදුලි පහසුකම් ඇත.ඔප්පු ඇත.මිල ගණන් සාකච්ඡා කර ගත හැක.ඉක්මණින් විකිණිමට.පර්චස් 1 ක් රු. 65000 කි,"Chamith, Thissa Para, Netolpitiya","Agricultural, Commercial, Residential, Other",160.0 perches
