,0,1,2,3,4,5,6,7
18,Valuable Land for Sale Dambulla,22 Jul 12:52 pm,"Dambulla, Matale","12,500,000","දඹුල්ල මහ නගරසභා සීමාවතුල දඹුල්ල මාතලේ ප්‍රධාන මාර්ගයට මුහුණලාකපුවත්තේ පිහිටි අක්කරයක ඉඩම සහ කඩ කාමර 2 සමග නිවස, වර්ග අඩි 2000 ගබඩාවබැංකු ණය ලබාගත හැකියසින්නක්කර ඔප්පු","Kapuwatta, Dabulla","Commercial, Residential, Other",1.0 acres
19,Land For Sale In Palapathwela Matale,18 Jul  4:39 am,"Matale, Matale","110,000","මාතලේ පලාපත්වල  නගරයේ සිට කිලෝමීටරයක් පමණ දුරින්, මහනුවර-දඹුල්ල A9 ප්‍රධාන මාර්ගයේ සිට, මීටර් 500 පමණ රන්දිය උයන නිවාස සංකීර්ණය ඇතුළු පාරට මුහුණලා පිහිටා ඇති සමතලා හතරැස් එක ළඟ පිහිටි පර්චස් 15.6 ක සහ 14.2 ක ඉඩම් කැබලි දෙක විකිණීමට ඇත. ","Randiya Uyana, Palapathwela",Residential,29.8 perches
20,Land for sale in Wariyapola,17 Jul  3:55 pm,"Matale, Matale","1,900,000","මාතලේ වාරියපොළ ප්‍රධාන බස් මාර්ගයට ආසන්නව පර්චස් 18.22 ක පදිංචියට සුදුසු බිම් කොටසක් විකිනීමට ඇත. මාතලේ නගරයට 4 km. ජල, විදුලි පහසුකම් සහිතයි. බිම් කොටසම ලක්ෂ 19/- යි.","Matale, Wariyapola","Agricultural, Commercial, Residential, Other",18.22 perches
21,"Land for Sale in Dambulla,kiralagolla",17 Jul  9:04 am,"Dambulla, Matale","2,000,000",land 2 Km away from A9 road.suitable for long term investment/agriculture purpose.situated in kiralagolla.8Km from Dambulla town.clear deeds,"Ambulambe,Kiralagolla","Agricultural, Commercial",169.0 perches
22,Land and House for immediate Sale in Matale,16 Jul  4:12 pm,"Matale, Matale","13,500,000",මාතලේ නාගොල්ල ගම පාරේ පර්චස් 27ක ඉඩම සහ ඊට යාබද පර්චස් 18ක නිවස විකිනීමට තිබේ.,Residential,27.0 perches,
23,දඹුල්ල නගර සීමාවෙන්ම හොදම ඉඩමක්,23 Jul  1:27 pm,"Dambulla, Matale","1,275,000","👍දඹුල්ල - කන්ඩලම ප්‍රධාන මාර්ගයට 600m යි👍දඹුල්ල නගරයට විනාඩි 5ක දුර👍රන්ගිරි දඹුල්ල රජමහා විහාරයට, කන්ඩලම හන්දියට විනාඩි 3ක දුර 👍ජතික පාසලට, ආර්තික මද්‍යස්තානයට විනාඩි 4ක දුර👍කන්ඩලම වැවට විනඩි 10ක දුර👍කාපට් යෙදූ මාර්ගය ඉඩම අසලට👍විදුලිය, ජලය සහිත නිදහස් වටපිටාව👍නිරවුල්, සින්නක්කර ඔප්පු","අතුපාරයාය, දඹුල්ල","Commercial, Residential",15.0 perches
24,Lands in Sigiriya,15 Jul  5:40 pm,"Sigiriya, Matale","6,000,000",Two fantastic lands are available in Sigiriya; (Jayaboomi and Freehold),Commercial,120.0 perches,
25,Land for Sale - Dambulla,13 Jul  1:04 pm,"Dambulla, Matale","68,000","දඹුල්ල නගරයට 4kmක් දුරින් මාතලේ පාරේ යාපාගම,T.B.තෙන්නකෝන් මාවතේ 200m දුරින් අක්කර කාලක් විකිණීමට තිබේතෙකලා විදුලිය නල ජලය සහිතය වගා ළිඳක් ඇත අඩි 12 පාර.වගා කිරීමට හෝ පදිංචියට සුදුසු වේ හිස් ඉඩමකි අවශ්‍යතාවය අනුව පර්චස් ප්‍රමාණය වැඩි කර ගත හැකිය.පර්චසය රු 68000.00","Agricultural, Commercial, Residential, Other",40.0 perches,
26,242 Perches Land for Sale in Sigiriya.,23 Jul 10:06 am,"Sigiriya, Matale","40,000","242 Perches Land for Sale in Lenaw Junction, Sigiriya. Best view with paddy field and near by Lake. Surrounded by leading Star Class Hotels. Ideal for Tourism, Eco resort or Hotel project. Land is Sinnakkala Deed.",Lenaw Junction,"Agricultural, Commercial, Residential",242.0 perches
27,Land With House - Galewela,12 Jul  3:39 pm,"Galewela, Matale","3,000,000","# දඹුල්ල -කුරුණෑගල  ප්‍රධාන මාර්ගට  200m ක් දුරින්# ගලේවෙල  නගරයට 2.5 km යි# දිවුල්ගස්කොටුව  ප්‍රාථමික විද්‍යාලයට 300m යි# පිරිසිදු උල්පත් ජලය ,විදුලිය# සින්නක්කර නිරවුල් ඔප්පු #සාමකාමි නිසංසල පරිසරය",Residential,25.0 perches,
