,0,1,2,3,4,5,6,7
224,Land for Sale in Ambalangoda,18 Jun  1:02 pm,"Ambalangoda, Galle","1,200,000","water , electricity , 30 feet wide tarring road available. prime finance easy payment and bank loan facilities available.  facing to ambalangoda batapola bus root.","Ambalangoda , dalukkanda junction",Residential,10.0 perches
225,Tea Land for Sale in Habarakada,26 Jun  8:25 pm,"Galle, Galle","1,600,000",විදුලිය ඇත.වතුර.ඉඩමටම පාර,dunhen.habarakada,Agricultural,1.5 acres
226,හපුගලින් පදිංචියට අනර්ඝ ඉඩමක්,18 Jun  9:26 am,"Galle, Galle","170,000","* හපුගල - බටුවන්තුඩාව මාර්ගයේ ""Grand Panorama"" හි මනස්කාන්ත පරිසරයක Mount Calvery ජාත්‍යන්තර පාසලට 250m දුරිනි පිහිටි පර්චස්  13.5 ක ඉඩමක් විකිණීමට.* කරාපිටියට 3.5Km දුරින් (මිනිත්තු 5 )","""Grand panorama"" , බටුවන්තුඩාව පාර, හපුගල .",Residential,13.5 perches
227,Land for Sale in Ambalangoda,17 Jun  4:40 pm,"Ambalangoda, Galle","160,000",water electricity 30 feet wide tarring road available.one year interest free period approved.prime fiance easy payment and bank loan facilities available.10% discount granted for outright payments.,"Ambalangoda , dalukkanda junction",Residential,10.0 perches
228,Land sale Galle,17 Jun  4:11 pm,"Galle, Galle","2,800,000","මීපේ රෝහල පාරට මුහුනලා හබරාදුව නගරයට  කිලෝමීටර් 2යි, මීපේ රෝහලට මීටර් 500 ,පොල් ගස් 4, ව්‍යාපාරයකට හෝ පදිංචියට සුදුසු අනනා ඉඩම විකිණීමට.",Residential,10.0 perches,
229,Land for Sale in Baddegama Town,17 Jun 12:44 pm,"Baddegama, Galle","200,000",බද්දේගම - ඇල්පිටිය ප්‍රධාන මාර්ගයට ආසන්නයේ ජාතික පාසල් සීමාවේ පිහිටි දක්ෂිණ අධිවේගී පිවිසුමට 3 km දුරින්ද බද්දේගම ප්‍රධාන බස් නැවතුම්පොළට මිනිත්තු 5 කින් ලගා විය හැකි නිස්කලංක වටපිටාවක් සහිත ඉඩම විකිණීමට ඇත.,"Agricultural, Commercial, Residential",30.0 perches,
230,Tea Land for Sale - Baddegama,17 Jun 10:15 am,"Baddegama, Galle","98,000",Well maintained Tea Land for sale. 10 minute drive to Baddegama Highway Entrance.Location:  http://bit.ly/2IUU2yAClear deeds (නිරවුල් ඔප්පු),"Keradewala, Majuwana, Baddegama",Agricultural,240.0 perches
231,Land for Sale - Elpitiya,16 Jun  1:44 pm,"Elpitiya, Galle","1,790,000",300M for Ananda College 400M for Elpitiya TownBeautiful Environment opposite for Paddy field Calm and peaceful area,Elpitiya,Residential,13.15 perches
232,Land for Sale - Galle,21 Jun 12:41 pm,"Galle, Galle","1,600,000",ගාල්ලෙන් ඉඩමක්..කරාපිටියට 8km/ගාල්ලට 12km ..ගාල්ල ජයන්ති හන්දියේ සිට 450m දුරින් .සියලු පහසුකම්  සහිතය .වාරික 2න් ගෙවීමේ ක්‍රමයට.ඉක්මනින් විකිණීමට,"Commercial, Residential",13.0 perches,
233,Land for Sale in Kalahe Galle,15 Jun  6:28 pm,"Galle, Galle","150,000","කලහේ වංචාවල මහජන බැංකුව ඉදිරිපිට  අකුරැස්ස දෙනියාය ප්‍රධාන පාරේ  ඉඩම විකිණීමට.  ගාල්ල අධිවේගී පිවිසීමට කි.මී 2  යි.කොටස් පර්චස්14,16,18 වශයෙන් වුවද මිලදීගැනීමට හැක. ","Commercial, Residential",49.0 perches,
234,Bare Land for Sale in Weligama-,15 Jun  5:25 am,"Galle, Galle","50,000,000",• Our Reference No SL 9307( Please quote this reference number when inquiring),Weligama,Commercial,200.0 perches
235,Land for sale in Galle,15 Jun  1:10 am,"Galle, Galle","250,000","Land for sale in Hapugala Batuwanthudawa Galle105 perch or a lot of a land for saleSurrounded by very beautiful areaSuitable for Residential,guest house or villaTwo different road entranceFacing Hapugala Batuwanthudawa main roadShort distance away to Mount Calvary High School GalleOnly 7 km from Galle townPls call for more Details",Hapugala Batuwanthudawa Galle,"Agricultural, Residential, Other",105.0 perches
236,Land for Sale in - BALAPITIYA,14 Jun  8:08 pm,"Ambalangoda, Galle","80,000","300m Galu Parata DurinPathegamgoda Station Ekata NudurinWater,telephone Line,tree Place Electric LineItha Pirisidu OppuNidahas Wata PiawaBalapitiya Nagarayata Assana","Pathegama, Balapitiya",Commercial,32.0 perches
237,"Land for Sale in Galle, Uluwitike",14 Jun  3:29 pm,"Galle, Galle","5,100,000",පර් 17.6 (8.8 x 2) මුළු ඉඩමම ලක්ෂ 51යි කරාපිට්යේ සිට 3 km ක් දුරින් බද්දේගම ප්‍රධාන පාර ආසන්නව උළුවිටිකේ පිහිටි සුන්දර පරිසරයකින් සමන්විත වටිනා පර්. 8.8 කින් යුත් යාබද ඉඩම් කොටස් 2ක් විකිණීමට ඇත විමසීම් - විදර්ශන,"Uluwitike, Galle","Residential, Other",17.6 perches
238,Land in Baddegama,14 Jun  1:08 pm,"Baddegama, Galle","700,000",ජලය විදුලිය සහිත අගනා බිම්කැබැල්ලක්,හැම්මැලිය,Other,40.0 perches
239,Land for Sale in Galle,14 Jun 11:18 am,"Galle, Galle","3,780,000",* අවුරුදු 30ක  පිරිසිදු සින්නක්කර ඔප්පුව ,GALLE-WALAHANDUWA,Other,12.0 perches
240,Land for Sale in Ambalangoda,13 Jun  4:49 pm,"Ambalangoda, Galle","160,000","water , electricity , 30 feet wide tarring road , concrete drains available.one year interest free period approved.2 km to the ambalangoada townfacing to ambalangoda batapola bus rootprime finance easy payment and bank loan facilities available.","Ambalangoda , dalukkanda junction",Residential,10.0 perches
