,0,1,2,3,4,5,6,7,8,9
16,House and Land Ja Ela,19 Jul 12:40 pm,"Ja-Ela, Gampaha","3,200,000",කටුනායක නගරයට 8kmපර්චස් 10 යි.එකමේ ඉඩමේ නිවාස දෙකක් පිහිටා ඇත .එක නිවසක කාමර දෙකයි.නානකාමර එකයි.විදුලිය සහ ජල පහසුකම් නිවාස දෙකට වෙන්ව ලබා දි ඇත .අඩි 12 පාරකි .කොටුගොඩ camp එකට ඉතා ආසන්න ය.ජා-ඇල නගරයට 4 kmමිනුවන්ගොඩ නගරයට 8 kmමිගමුව නගරයට 10kmමිල ගනන් සාකච්ඡා කර ගත හැක.,"ekala, ja ela",4,2,900.0 sqft,10.0 perches
17,House for Sale in Ja-Ela,19 Jul 10:01 am,"Ja-Ela, Gampaha","11,000,000","Brand new 2 storey house (only ground floor is completed) in Ja-Ela, Roland Park. ",1,1,"1,094.18 sqft",10.0 perches,
18,House for Sale in Millennium City Ja-Ela,18 Jul  9:50 am,"Ja-Ela, Gampaha","10,250,000","Complete House for Sale in Millennium City, Ekala, Ja-Ela, just before the Heartland Housing Zone. Built on 7 Perches Land with 1,700 Sq.Ft floor area. This solidly built fully tiled house construction completed on 2017 almost brand new in condition, still managed Millenium Housing Developers.  The house consist 3 Bedrooms (A/C Master Bedroom/ Attached bathroom), Upstairs common bathrooms, Living & Dining, Pantry, Large Roof Top Terrace & other necessary facilities.",Millennium City,3,2,"1,700.0 sqft",7.0 perches
19,Complete House for Sale at Ja-Ela.,18 Jul  9:44 am,"Ja-Ela, Gampaha","9,000,000","Complete House for Sale at Phillip Neri Rd, Kanuwana, Ja Ela. just 300 Meters away from Negombo-Colombo main road and Easy access to Katunayake – Colombo highway entrance. built on 9.6 Perches Land area. Consist of 3 bedrooms, bathroom, servants toilet, living, dining area and kitchen, ceiling, Boundary Wall and other facilities.Good residential area with very decent neighborhood & all the facilities required for a modern happy life. Very conveniently located, 10 mints drive to Katunayake Airport Highway entrance, easy access to International Airport, Colombo, Negombo, Gampaha, Minuwangoda main cities.","Philip Neri Rd, Kanuwana,",3,1,"1,800.0 sqft",9.6 perches
20,Two Storey House for Sale in Ja-Ela,18 Jul  9:29 am,"Ja-Ela, Gampaha","10,000,000","1.2Km from the Ja-ela town in the Ekala road. Same distance to the Express way entrance.200M to CTB Juntion just beside the Temple road.Two Storey house.13 Perch Land3 bedrooms.2 bathrooms.Dinning roomKitchenUp stair big balcony areaDog cageServant Bathrooms behindFront and side garden areaNewly painted house with new bathroom utilities,","No 12/B, Temple road, Ja-ela",3,2,"2,400.0 sqft",13.0 perches
21,House for Sale Kotugoda,17 Jul 12:40 pm,"Ja-Ela, Gampaha","5,800,000",A corner house Ample parking facilities inside the block and outsideElectricity and pipe born water,"Heartland, Millenium city, Kotugoda",2,1,880.0 sqft,7.38 perches
22,House For Sale In Kotugoda,16 Jul  7:33 pm,"Ja-Ela, Gampaha","6,500,000",House For Sale In Kotugoda,"80/c pasgammana road,nedagamuwa,kotugoda",4,2,"1,800.0 sqft",22.0 perches
23,House for Sale in Bandigoda,16 Jul  8:14 pm,"Ja-Ela, Gampaha","4,600,000","This house is located in Jaela batagama bandigoda 250m to Awariwaththa road ,500m to 278 ganemulla bus road .rooms and bathroom fully tiled and ceiling .This house is surrounded by a wall.calm and  quit area .",batagama bandigoda,3,1,"1,000.0 sqft",6.5 perches
24,House for sale in Ja ela,15 Jul  6:28 pm,"Ja-Ela, Gampaha","30,000,000","Fully furnished two story house situated at Indivitiya Road, Hettigama, Ja-ElaFine Neighborhood & Calm & quiet area","Indivitiya Road, Hettigama, Ja-Ela",3,3,"2,800.0 sqft",10.0 perches
25,House for immediate sale in Millanium city - Ekala Ja-ela,15 Jul  1:50 pm,"Ja-Ela, Gampaha","4,650,000","Newly built house for immediate sale in Millanium city - Heart land residencies, Ekala Ja-Ela. Enough space to park two vehicles. 5 mins drive to Ja-Ela town and 40 mins to Colombo using the Expressway. Decent and calm neighbourhood, 24hr security.  Ideal for a couple.",1,1,750.0 sqft,6.1 perches,
