,0,1,2,3,4,5,6,7
44,Land in Kandana,26 Jun  1:15 pm,"Kandana, Gampaha","945,000","Just 150 m to the Negambo main road,Facing Nagoda church road.High residential aria with all facilities.","Nagoda church road, Kandana","Commercial, Residential",6.0 perches
45,Land for Sale in Kandana,24 Jul  7:46 pm,"Kandana, Gampaha","450,000",Highly residential areaGood environment Clear deedPeaceful surroundings and Good neighborhood Less than 5 minutes to Kandana junction,Bollatha - Kandana road,Residential,12.75 perches
46,Bare Land for Sale at Kandana,19 Jun  6:12 pm,"Kandana, Gampaha","1,000,000",KANDANA ( JUDE MW ) 25 PERCHES BARE LAND. AVAILABLE FOR SALE / 200 METERS COLOMBO NEGOMBO MAIN ROAD / WALKING DISTANCE TO KANDANA TOWN / SUPER MARKETS / BANKS  / ST.SEBESTIAN CONVENIENT AND COLLEGE / HIGHLY RESIDENTIAL AREA / NO FLOOD THREATS AND VISITS CAN BE ARRANGE ON APPOINMMENTS ONLY FOR APPOINMENTS PLEASE CALL -   ( PRICE PER PERCH 1 MILLION / NEGOTIABLE ),"Jude Mawatha , Kandana",Residential,25.0 perches
47,Residential Land for Sale - Kandana,18 Jun  3:10 am,"Kandana, Gampaha","7,000,000","- Situated in Jayasinghe Mawatha, kandana (near Upali Garage).- 300 metres to Colombo Negombo main road- 5 minutes to Kandana Town- Highly residential neighborhood- Electricity and Water facilities available- Fully Boundary Wall Done- Clear deeds","Jayasinghe Mawatha, Kandana",Residential,16.75 perches
48,Land for Sale in - Polpithimukalana,16 Jun  8:33 am,"Kandana, Gampaha","300,000","◆ Land for Sale in Polpithimukalana, Kandana.◆ 100 perches of square land. ◆ Residential & Commercial environment. ◆ 50 M distance to Gampaha- Kandana 276 bus route. ◆ Per perch Rs 300000/=◆ This land suitable for a housing project or business purposes. ◆ Please call genuine buyers only. ◆ Inspection strictly by appointment. ◆ No brokers please.","Polpithimukalana, Kandana.","Commercial, Residential, Other",100.0 perches
49,Land in Kandana,13 Jun 10:54 am,"Kandana, Gampaha","945,000",Just 150 m to the Negambo main road.Facing nagoda church road.High residential aria with all facilities.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Nagoda church road, Kandana","Commercial, Residential",6.0 perches
50,Resident land For Sale in Kadana,11 Jun 12:57 pm,"Kandana, Gampaha","5,900,000",Resident land For Sale in kadana500meters to Nugombo Road.Rilaulla Kadana,500meters to Nugombo Road.Rilaulla Kadana,Residential,12.0 perches
51,21.5 Perches Land for Sale in Kandana.,11 Jun 11:33 am,"Kandana, Gampaha","14,500,000",21.5 Perchase LAND FOR SALE IN Kandana,"Kandana, St Vincent Road near Rustic Restaurant","Commercial, Residential",21.5 perches
52,11.5 P Land for Sale in Kandana,11 Jun 11:25 am,"Kandana, Gampaha","7,800,000",11.5Perchase LAND FOR SALE IN Kandana.,"Kandana, St.Vincent Road near Rustic Restaurant.","Commercial, Residential",11.5 perches
53,10P Land for Sale in Kandana.,11 Jun 11:22 am,"Kandana, Gampaha","6,800,000",10 Perchase LAND FOR SALE IN Kandana,"Kandana, St.Vincent Road near Rustic Restaurant","Commercial, Residential",10.0 perches
