,Location,Price,Beds,Baths,House Size,Land Size
1798,18,25000000,3,3,1000.0,6.45
1799,35,50000000,5,4,3250.0,25.0
1800,26,90000000,5,6,6300.0,18.0
1801,25,10000000,2,1,700.0,7.5
1802,25,6500000,2,2,1000.0,5.6
1803,28,36500000,4,4,2800.0,10.0
1804,27,55000000,5,4,4100.0,11.5
1805,28,28800000,4,5,3500.0,6.5
1806,28,33000000,4,4,3000.0,10.0
1807,28,68000000,6,6,5300.0,21.0
1808,27,45500000,5,4,4600.0,10.0
1809,3,33000000,6,3,3900.0,10.0
1810,32,44000000,4,3,3000.0,7.5
1811,32,19000000,4,2,1200.0,4.0
1812,38,100000000,4,4,6900.0,35.0
1813,0,8500000,4,3,1800.0,7.8
1814,34,30000000,4,4,2680.0,8.0
1815,21,6500000,2,1,900.0,7.0
1816,25,29500000,4,4,3510.0,9.0
1817,0,39000000,6,3,4000.0,7.1
1818,38,57500000,5,5,3800.0,20.0
1819,20,6200000,4,1,1350.0,10.0
1820,6,30000000,4,3,750.0,2.8
1821,20,8500000,3,1,2383.0,10.5
1822,26,23500000,4,2,1950.0,6.0
1823,32,23500000,4,2,1950.0,6.0
1824,27,65000000,5,5,5000.0,14.0
1825,3,47500000,5,4,4000.0,15.0
1826,20,9500000,4,2,2000.0,7.5
1827,28,32500000,4,4,2900.0,8.0
1828,32,46000000,5,4,4000.0,10.0
1829,4,23000000,5,2,2500.0,8.6
1830,1,11400000,3,2,1500.0,9.3
1831,18,6500000,2,1,700.0,2.5
1832,38,47500000,5,4,4400.0,10.2
1833,25,18000000,3,4,2350.0,8.9
1834,1,19800000,4,4,2400.0,8.0
1835,1,31000000,4,5,4000.0,10.0
1836,32,40000000,5,3,3500.0,11.0
1837,25,17000000,4,3,2100.0,6.2
1838,32,28500000,4,2,2000.0,10.0
1839,38,34000000,4,4,3300.0,8.0
1840,1,14000000,3,3,1800.0,10.0
1841,22,13000000,3,3,1850.0,6.1
1842,28,16500000,3,4,2200.0,7.1
1843,25,22500000,4,3,2500.0,9.0
1844,35,10000000,3,1,1100.0,12.0
1845,25,20000000,4,4,2500.0,8.0
1846,21,45000000,3,2,1500.0,42.0
1847,1,8300000,2,1,1600.0,12.2
1848,38,34000000,4,4,3300.0,8.0
1849,1,28000000,5,4,2500.0,16.0
1850,28,85000000,3,2,1800.0,10.0
1851,38,33000000,4,4,3200.0,10.0
1852,1,11800000,3,3,1400.0,9.0
1853,18,18000000,3,1,2000.0,7.0
1854,38,21500000,4,3,2200.0,6.5
1855,38,32000000,4,4,3000.0,9.2
1856,28,33000000,6,6,3800.0,12.0
1857,28,18500000,3,3,2400.0,10.0
1858,35,18000000,5,3,3000.0,10.0
1859,1,7000000,2,1,1400.0,6.0
1860,39,8300000,5,1,800.0,2.6
1861,18,50000000,8,6,3000.0,12.0
1862,38,35800000,4,4,3500.0,10.5
1863,22,13000000,4,2,2000.0,11.5
1864,28,33000000,6,6,3900.0,12.0
1865,34,25000000,4,4,2700.0,7.0
1866,38,34000000,4,4,3300.0,8.0
1867,36,43000000,4,4,3000.0,6.25
1868,35,9000000,2,1,1250.0,6.0
1869,27,16200000,2,1,1500.0,10.5
1870,20,12500000,3,2,1300.0,6.5
1871,35,14000000,3,3,1850.0,12.0
1872,20,21000000,5,3,3000.0,12.0
1873,18,96660000,6,3,2500.0,17.9
1874,2,10500000,7,4,2500.0,10.0
1875,3,45000000,4,3,3300.0,7.0
1876,23,33000000,4,4,2900.0,8.0
1877,3,13500000,3,1,1500.0,7.0
1878,28,19800000,4,4,2400.0,8.0
1879,35,7950000,3,1,1400.0,7.0
1880,3,27500000,2,1,1200.0,8.5
1881,25,8900000,3,2,1380.0,6.0
1882,25,26000000,4,2,2700.0,13.0
1883,22,7900000,3,1,1300.0,9.5
1884,28,7800000,2,2,1000.0,6.0
1885,1,7000000,3,2,2450.0,10.0
1886,35,8000000,2,1,1100.0,6.0
1887,38,19000000,4,2,2300.0,8.8
1888,21,7000000,2,1,1300.0,8.0
1889,7,6800000,2,1,1000.0,28.3
1890,1,20000000,4,3,3300.0,7.5
1891,32,57000000,4,5,4500.0,10.0
1892,4,23000000,5,2,2500.0,8.6
1893,38,32500000,4,4,3200.0,10.0
1894,28,22000000,4,4,2450.0,7.0
1895,25,26000000,4,4,2900.0,10.0
1896,3,18000000,3,3,1800.0,10.5
1897,21,9000000,2,1,2000.0,9.0
1898,20,6500000,3,2,1048.0,10.5
1899,20,4400000,2,1,800.0,8.6
1900,28,19000000,3,3,2400.0,10.0
1901,34,26000000,6,4,2800.0,10.0
1902,38,23200000,5,3,3000.0,14.5
1903,37,8800000,5,2,1900.0,5.3
1904,34,29500000,8,4,1139.0,25.0
1905,3,45000000,4,5,3300.0,7.0
1906,16,2950000,1,1,920.0,3.5
1907,1,7500000,3,2,1200.0,7.0
1908,22,7000000,3,1,1800.0,20.0
1909,23,33000000,4,4,2900.0,8.0
1910,20,8990000,3,1,1800.0,27.8
1911,38,60000000,6,5,6500.0,23.0
1912,34,29000000,3,2,1600.0,17.0
1913,36,41000000,4,4,3600.0,30.0
1914,38,45000000,4,4,3700.0,15.0
1915,28,22000000,4,4,2450.0,7.0
1916,27,19500000,6,5,2700.0,10.0
1917,32,104000000,4,4,3500.0,40.0
1918,20,8400000,3,2,1300.0,7.4
1919,4,13500000,3,2,1800.0,11.0
1920,20,38250000,3,2,2600.0,34.0
1921,28,18000000,4,4,2200.0,7.0
1922,16,89000000,4,3,2500.0,10.8
1923,32,45000000,4,5,3500.0,7.0
1924,1,9500000,3,1,1800.0,16.5
1925,18,14500000,2,1,1340.0,6.0
1926,25,6250000,3,2,1000.0,5.5
1927,28,23500000,3,2,2500.0,10.5
1928,25,15000000,3,2,2600.0,10.3
1929,34,29000000,4,3,3600.0,10.0
1930,3,82000000,4,4,4500.0,8.0
1931,3,164000000,8,8,9000.0,16.0
1932,31,70000000,4,4,4000.0,10.0
1933,34,16000000,4,2,1700.0,10.0
1934,34,23000000,3,2,1800.0,26.0
1935,20,6800000,3,2,1200.0,10.0
1936,32,26000000,3,2,2500.0,6.4
1937,28,18000000,4,4,2200.0,7.0
1938,38,33500000,5,4,4200.0,7.0
1939,26,85000000,5,4,4400.0,24.25
1940,35,12500000,4,3,1800.0,6.1
1941,0,17500000,4,2,1795.0,15.37
1942,38,29500000,3,2,2700.0,15.0
1943,25,12000000,4,3,1400.8,8.5
1944,35,28800000,5,4,3600.0,8.2
1945,1,18000000,4,4,2200.0,8.0
1946,25,28000000,4,4,3600.0,10.0
1947,3,30000000,5,4,3500.0,16.0
1948,20,3600000,3,2,700.0,10.0
1949,35,20000000,3,1,1750.0,20.0
1950,3,19000000,5,2,1652.0,4.66
1951,20,5500000,3,1,1000.0,12.0
1952,38,22500000,4,3,2500.0,8.8
1953,22,25500000,4,3,3000.0,10.0
1954,25,12900000,4,2,1615.0,7.5
1955,25,9300000,2,2,1150.0,7.5
1956,34,65000000,4,4,3600.0,10.0
1957,35,13000000,4,4,2400.0,10.0
1958,20,11500000,3,2,1400.0,6.5
1959,31,75000000,4,4,3000.0,10.0
1960,1,18000000,4,4,2200.0,8.0
1961,28,20000000,4,3,2500.0,10.8
1962,25,29500000,4,4,3510.0,9.0
1963,3,45000000,5,5,3280.0,7.5
1964,28,21000000,4,4,2650.0,10.5
1965,38,29000000,3,3,2800.0,11.0
1966,1,12500000,3,3,1290.08,7.5
1967,36,20000000,4,2,2500.0,8.0
1968,3,175000000,4,4,4000.0,21.0
1969,32,13800000,2,1,1500.0,6.0
1970,28,40000000,6,3,1800.0,8.0
1971,23,45550000,4,2,1998.0,14.2
1972,29,15000000,5,2,2000.0,8.26
1973,3,26000000,5,2,2000.0,13.5
1974,4,18000000,4,5,2600.0,8.0
1975,38,33500000,6,4,4300.0,12.0
1976,20,5000000,3,1,1300.0,7.5
1977,20,9500000,3,1,2500.0,11.5
1978,28,14500000,5,3,1950.0,6.6
1979,22,6600000,3,1,1300.0,10.5
1980,28,19500000,3,3,2400.0,8.6
1981,22,7800000,3,2,1275.0,10.0
1982,37,12000000,4,3,1850.0,4.0
1983,28,18000000,4,4,2200.0,7.0
1984,3,27500000,2,2,1500.0,8.0
1985,28,19500000,3,3,2400.0,10.0
1986,28,22000000,4,4,2400.0,7.0
1987,38,30000000,4,3,2900.0,10.0
1988,38,21500000,6,3,3400.0,11.8
1989,4,32000000,3,2,2205.0,7.5
1990,25,29500000,4,4,3600.0,9.8
1991,38,22500000,4,3,2500.0,5.0
1992,33,4300000,3,2,1329.0,20.0
1993,18,24500000,6,3,2500.0,12.5
1994,18,30000000,3,2,2700.0,6.0
1995,21,4200000,1,1,1200.0,7.5
1996,4,6900000,3,1,1100.0,10.0
1997,4,16500000,5,2,2200.0,8.0
1998,32,160000000,5,5,8000.0,18.0
1999,28,18000000,4,4,2200.0,7.0
2000,17,30000000,5,2,3000.0,4.0
2001,32,45000000,4,5,3600.0,7.0
2002,3,115000000,5,3,3500.0,43.0
2003,28,18700000,3,3,1800.0,7.13
2004,28,32500000,5,4,2850.0,7.5
2005,18,50000000,5,5,3500.0,10.0
2006,28,26500000,5,5,4000.0,8.0
2007,30,39000000,5,4,2850.0,6.11
2008,21,19000000,4,4,2500.0,7.0
2009,4,25500000,4,3,2850.0,11.0
2010,19,4700000,2,2,1500.0,20.0
2011,34,25000000,5,3,6000.0,10.0
2012,5,6000000,3,1,1200.0,8.0
2013,9,3500000,1,1,400.0,1.5
2014,38,52000000,5,5,2800.0,16.45
2015,13,55000000,6,4,1500.0,9.92
2016,28,46000000,4,4,3500.0,11.8
2017,20,6800000,3,2,1200.0,10.0
2018,6,3400000,2,1,600.0,2.2
2019,6,6800000,2,1,600.0,4.4
2020,1,8500000,4,2,1600.0,10.0
2021,34,27500000,8,5,3980.0,15.0
2022,28,20000000,4,3,2450.0,8.0
2023,28,22500000,5,4,2850.0,6.5
2024,4,8000000,3,1,1000.0,9.5
2025,3,37000000,7,6,3500.0,10.0
2026,0,8000000,4,2,1100.0,7.0
2027,8,9500000,2,1,1250.0,4.8
2028,28,20000000,4,3,2500.0,10.8
2029,20,6000000,2,1,1361.25,7.0
2030,34,16500000,4,2,2750.0,10.0
2031,20,5450000,2,2,900.0,7.0
2032,28,11800000,3,2,3000.0,11.0
2033,25,12500000,3,1,1500.0,12.5
2034,4,27500000,6,4,4500.0,14.0
2035,32,39500000,5,5,3000.0,6.2
2036,22,12500000,3,1,2030.0,13.5
2037,25,20000000,4,3,2200.0,9.5
2038,38,10300000,4,2,1300.0,10.0
2039,29,8600000,2,1,800.0,7.5
2040,2,7700000,3,2,1750.0,10.7
2041,3,30000000,5,4,3500.0,16.0
2042,38,53000000,4,4,4000.0,10.5
2043,32,29000000,4,3,2800.0,8.33
2044,29,22750000,3,3,2600.0,7.0
2045,26,44000000,4,3,4000.0,10.3
2046,32,180000000,5,5,8000.0,18.0
2047,28,33500000,5,4,3500.0,12.0
2048,27,34000000,5,3,2000.0,15.0
2049,28,22000000,4,4,2450.0,7.0
2050,3,32000000,4,4,3300.0,10.0
2051,34,37500000,4,4,3000.0,11.0
2052,20,9500000,3,1,1300.0,12.0
2053,16,75000000,4,4,3000.0,10.0
2054,20,12700000,7,2,2860.0,15.0
2055,25,22000000,4,4,2780.0,8.0
2057,35,12000000,3,3,1300.0,7.5
2058,28,15500000,3,3,1483.0,9.5
2059,35,13000000,3,3,1600.0,10.0
2060,35,10500000,3,3,1300.0,7.5
2061,20,4800000,2,1,1824.08,6.7
2062,16,11500000,2,1,750.0,2.7
2063,25,3000000,2,1,1000.0,5.0
2064,28,22500000,4,3,2500.0,8.0
2065,3,43000000,4,4,3000.0,20.0
2066,28,21000000,4,4,2650.0,10.5
2067,4,29500000,4,3,2700.0,10.5
2068,3,37000000,4,4,2900.0,10.0
2069,25,22500000,4,3,2500.0,9.0
2070,22,9200000,3,1,1300.0,7.0
2071,1,16500000,3,3,1500.0,7.5
2072,9,9800000,4,2,1225.13,4.5
2073,4,35500000,4,2,2000.0,8.65
2074,20,7000000,3,1,1200.0,12.0
2075,1,19800000,4,4,2600.0,8.0
2076,1,18000000,4,4,2200.0,8.0
2077,28,22000000,4,4,2400.0,7.0
2078,34,15500000,3,3,1675.0,7.0
2079,4,12700000,3,2,700.0,9.0
2080,37,23500000,5,4,3500.0,7.5
2081,38,29500000,4,3,2567.0,10.0
2082,38,15000000,2,1,1250.0,12.0
2083,36,70000000,4,4,3500.0,24.0
2084,28,22500000,4,4,2800.0,8.0
2085,22,13800000,3,2,1550.0,7.62
2086,32,45000000,4,5,3500.0,7.0
2087,38,57500000,5,5,3500.0,20.0
2088,25,18900000,5,3,2650.0,8.2
2089,4,28000000,4,2,3000.0,11.0
2090,27,19800000,4,3,2750.0,8.0
2091,36,45000000,5,3,4500.0,16.0
2092,32,17500000,4,2,1820.0,13.0
2093,36,39000000,3,3,4000.0,16.5
2094,2,4000000,3,1,1200.0,31.0
2095,1,12000000,4,3,1600.0,8.4
2096,39,4500000,2,1,571.67,2.7
2097,37,33000000,4,4,2700.0,8.0
2098,18,50000000,5,6,3750.0,12.0
2099,39,5000000,2,1,570.0,2.0
2100,24,11500000,2,1,702.0,6.0
2101,1,38250000,3,2,2500.0,34.0
2102,37,16000000,6,2,4800.0,8.96
2103,28,21500000,4,3,2750.0,7.5
2104,35,7200000,3,1,1178.0,12.0
2105,20,5500000,3,1,2613.6,9.6
2106,1,19000000,4,3,2000.0,6.5
2107,36,37000000,4,4,3100.0,7.8
2108,35,10000000,3,2,1400.0,9.5
2109,4,27000000,4,4,2400.0,7.0
2110,28,24000000,4,4,2650.0,8.0
2111,28,12000000,3,3,1350.0,7.2
2112,28,26000000,5,4,3000.0,8.5
2113,4,7500000,1,1,1000.0,4.27
2114,18,35000000,8,8,3900.0,5.34
2115,34,29000000,3,2,1600.0,17.0
2116,22,11000000,3,2,1250.0,8.0
2117,22,18400000,4,2,1930.0,6.2
2118,1,11800000,3,3,1400.0,9.0
2119,18,45000000,4,1,2000.0,12.5
2120,28,11800000,3,3,1200.0,7.8
2121,20,7500000,3,1,1097.0,11.5
2122,1,9800000,3,1,1200.0,8.0
2123,28,20000000,4,3,2500.0,10.8
2124,32,46000000,5,4,4000.0,10.0
2125,28,28500000,5,4,3800.0,10.5
2126,28,18000000,4,4,2200.0,7.0
2127,25,27000000,4,4,2900.0,10.0
2128,29,16500000,2,1,2045.0,7.5
2129,38,75000000,5,4,3500.0,20.0
2130,28,19500000,3,4,2400.0,10.0
2131,28,28500000,5,4,3200.0,10.5
2132,30,27500000,4,4,2750.0,10.0
2133,13,325000000,4,6,6700.0,15.0
2134,28,26500000,5,5,4000.0,8.0
2135,4,35000000,4,3,1672.0,7.0
2136,28,22000000,4,4,2450.0,7.0
2137,1,11500000,3,2,1500.0,7.3
2138,28,40000000,4,3,4960.0,17.8
2139,24,37000000,2,1,1000.0,18.5
2140,35,22000000,5,2,2000.0,10.0
2141,22,6900000,3,2,2150.0,7.0
2142,26,54000000,7,5,4500.0,10.89
2143,18,16000000,4,3,1500.0,8.0
2144,25,21000000,5,3,2700.0,12.0
2145,28,20000000,3,2,2500.0,10.8
2146,1,13700000,3,2,1600.0,10.0
2147,2,7900000,5,3,2800.0,18.0
2148,25,22000000,4,3,2900.0,10.0
2149,27,60000000,4,3,3000.0,31.0
2150,20,5700000,3,2,1200.0,11.0
2151,32,70000000,6,5,3450.0,20.0
2152,29,22750000,3,3,2600.0,7.0
2153,28,19800000,4,4,2600.0,8.0
2154,28,24000000,4,4,2800.0,8.0
2155,25,29500000,4,3,3500.0,9.0
2156,28,33000000,6,6,3900.0,12.0
2157,25,27000000,4,4,2900.0,10.0
2158,28,18000000,4,4,2200.0,7.0
2159,32,30000000,4,3,2500.0,10.3
2161,22,7700000,3,1,1700.0,8.5
2162,4,160000000,5,5,4500.0,31.68
2163,32,64000000,3,2,950.0,20.0
2164,38,13500000,3,2,1800.0,16.0
2165,32,33000000,3,2,1560.0,10.0
2166,18,28500000,4,3,2500.0,6.4
2167,4,21000000,5,4,2500.0,9.9
2168,8,6500000,2,1,2000.0,1.75
2169,29,23000000,4,3,3500.0,17.0
2170,34,29000000,7,6,3000.0,9.38
2171,27,15300000,2,1,1000.0,7.0
2172,35,13000000,3,3,1600.0,6.1
2173,18,60000000,7,6,5000.0,10.0
2174,29,13000000,3,1,1500.0,11.0
2175,20,8500000,3,3,540.0,15.0
2176,28,13500000,3,2,1450.0,4.5
2177,4,28500000,2,1,2100.0,18.5
2178,30,22000000,3,2,2500.0,6.5
2179,28,24000000,4,4,2600.0,8.0
2180,35,16900000,3,2,1000.0,12.5
2181,18,30000000,3,3,2000.0,10.0
2182,28,10800000,3,3,1250.0,6.5
2183,35,17500000,4,3,2700.0,7.0
2184,22,12500000,3,3,1350.0,9.0
2185,35,9800000,3,3,1342.0,7.0
2186,35,22000000,4,4,3150.0,10.0
2187,4,60000000,7,5,4000.0,18.5
2188,13,65000000,7,5,2800.0,6.9
2189,21,13200000,5,3,3000.0,11.0
2190,35,21000000,3,4,2587.0,11.0
2191,1,16500000,4,4,2500.0,10.0
2192,28,18000000,4,4,2400.0,8.0
2193,28,18800000,3,2,1500.0,8.0
2194,14,120000000,6,4,3500.0,11.0
2195,28,26000000,4,4,3100.0,8.0
2196,4,18000000,5,3,3000.0,8.0
2197,35,16500000,5,2,2524.0,8.5
2198,26,50000000,4,4,4106.0,19.0
2199,0,19500000,3,1,1000.0,17.5
2200,18,27000000,3,2,2500.0,8.0
2201,32,220000000,5,4,6000.0,14.5
2202,26,80000000,4,3,2500.0,17.2
2203,28,28500000,4,4,3000.0,8.0
2204,4,57500000,7,5,4000.0,18.5
2205,28,14000000,5,3,1950.0,6.6
2206,38,37000000,4,4,4500.0,8.0
2207,28,33800000,4,4,3150.0,10.0
2208,36,28000000,4,2,3000.0,6.0
2209,35,11500000,3,2,1650.0,6.0
2210,28,18000000,4,4,2100.0,7.0
2211,18,39000000,3,3,2700.0,6.0
2212,28,13000000,3,3,1600.0,10.0
2213,35,11500000,3,2,1572.0,6.0
2214,13,37500000,5,4,2500.0,6.5
2215,35,21500000,5,4,2999.0,8.2
2216,18,27600000,3,2,1357.0,10.0
2217,35,11800000,3,2,1650.0,10.0
2218,35,25500000,5,4,3600.0,11.0
2219,35,32000000,5,4,4251.0,16.0
2220,35,19800000,3,4,2756.0,12.0
2221,35,17500000,4,4,2600.0,9.0
2222,24,9300000,3,2,1200.0,10.0
2223,1,17000000,4,3,2200.0,10.0
2224,3,63000000,4,4,4000.0,23.5
2225,27,29000000,5,4,3450.0,10.0
2226,28,36000000,4,4,3500.0,11.8
2227,38,44000000,4,5,3500.0,10.0
2228,25,13600000,3,2,1800.0,8.7
2229,0,26500000,3,3,2178.0,8.0
2230,25,19500000,3,3,2500.0,7.0
2231,35,22500000,5,4,3245.0,9.0
2232,22,11500000,3,2,1200.0,6.5
2233,34,20500000,4,2,2000.0,27.0
2234,35,15900000,6,3,2600.0,8.5
2235,28,28000000,4,4,4100.0,10.0
2236,28,32000000,6,5,3850.0,12.0
2237,1,11000000,3,3,1200.0,7.3
2238,38,48500000,5,4,4200.0,10.0
2239,1,12000000,3,2,1200.0,7.0
2240,38,31900000,4,4,3100.0,9.0
2241,1,5700000,3,3,1600.0,4.0
2242,3,39000000,8,2,3800.0,13.0
2243,35,12000000,4,2,2300.0,10.0
2244,0,20000000,4,3,3000.0,6.5
2245,35,19700000,4,4,3210.0,8.0
2246,29,18700000,3,1,1900.0,22.0
2247,18,44500000,4,3,3100.0,9.47
2248,1,22000000,4,4,2700.0,11.6
2249,38,19800000,8,3,4600.0,10.0
2250,4,22000000,4,4,2986.0,8.0
2251,35,21000000,3,3,2200.0,11.0
2252,25,14700000,3,3,2111.0,8.7
2253,39,6500000,2,2,1800.0,3.2
2254,1,11000000,3,3,1200.0,7.3
2255,22,8500000,2,1,1200.0,14.0
2256,20,7000000,5,2,2400.0,12.5
2257,32,36500000,7,6,3500.0,9.0
2258,13,180000000,6,6,4500.0,8.8
2259,35,22500000,5,4,3125.0,9.0
2260,1,22000000,4,4,2700.0,11.6
2261,35,4200000,3,1,1200.0,10.0
2262,28,23400000,5,4,2500.0,8.0
2263,31,60000000,3,3,2860.0,12.0
2264,35,11500000,3,2,1650.0,8.5
2265,28,20500000,4,4,2650.0,7.0
2266,28,29500000,4,4,2500.0,12.0
2267,28,13000000,2,1,1500.0,9.2
2268,28,24000000,4,4,2650.0,7.0
2269,3,10000000,3,2,1200.0,7.5
2270,4,33000000,6,3,4000.0,16.65
2271,28,36000000,5,4,3550.0,11.5
2272,35,11500000,3,2,1600.0,6.0
2273,35,17000000,4,3,2000.0,7.7
2274,1,33000000,6,4,3200.0,20.0
2275,28,16000000,3,3,1600.0,10.0
2276,3,26500000,4,3,3000.0,7.6
2277,38,110000000,5,5,7500.0,15.0
2279,28,16500000,3,2,1800.0,12.0
2280,30,40000000,6,5,2600.0,6.0
2281,35,12000000,3,3,1500.0,8.0
2282,3,180000000,9,7,12000.0,25.0
2283,20,6100000,2,1,1000.0,10.0
2284,35,11800000,3,3,1500.0,10.0
2285,35,22000000,4,4,3150.0,10.0
2286,25,15000000,4,3,1900.0,8.0
2287,30,115000000,5,5,6000.0,25.5
2288,37,16000000,5,3,3000.0,7.5
2289,28,20500000,4,4,2600.0,7.0
2290,27,31000000,4,3,3000.0,15.0
2291,25,15500000,3,2,2000.0,14.3
2292,25,31500000,4,3,2839.0,10.9
2293,25,62500000,6,5,5000.0,15.0
2294,34,39000000,5,3,4000.0,7.2
2295,35,19000000,4,3,3000.0,8.5
2296,4,27000000,4,4,2750.0,8.5
2297,29,45000000,4,3,4000.0,9.0
2298,28,31000000,5,4,4000.0,12.65
2299,28,21000000,4,4,2650.0,7.0
2300,28,29000000,4,4,4000.0,10.0
2301,24,19500000,3,2,1100.0,9.85
2302,27,80000000,5,2,2875.0,41.0
2303,27,13600000,3,3,1560.0,7.5
2304,39,80000000,10,3,6000.0,25.0
2305,28,25000000,5,2,2500.0,12.0
2306,25,12000000,3,2,1450.0,8.0
2307,38,20000000,4,3,2950.0,8.0
2308,32,68000000,6,5,4500.0,10.0
2309,22,10500000,3,2,1400.0,10.0
2310,21,6500000,3,1,1075.19,7.5
2311,35,13500000,3,3,1550.0,10.0
2312,35,22500000,4,4,3600.0,9.0
2313,35,15000000,4,3,1623.0,13.0
2314,38,39000000,7,4,5000.0,9.5
2315,34,7500000,2,1,1200.0,8.0
2316,4,26000000,4,3,2850.0,8.0
2317,20,15000000,5,3,2800.0,10.95
2318,25,15000000,3,3,1800.0,12.0
2319,38,34000000,4,4,3200.0,7.5
2320,20,7800000,3,2,1500.0,10.5
2321,32,47000000,9,5,5000.0,11.0
2322,3,48500000,4,4,3500.0,10.0
2323,35,12000000,3,3,1452.0,8.0
2324,38,26500000,4,4,3500.0,6.4
2325,29,9000000,3,1,1000.0,14.0
2326,38,26500000,4,4,3000.0,7.0
2327,1,13500000,3,3,1650.0,6.75
2328,4,29700000,4,3,3100.0,6.0
2329,38,45000000,4,4,3700.0,8.0
2330,3,100000000,7,6,6200.0,23.0
2331,38,34500000,4,4,3400.0,10.0
2332,35,22000000,4,4,3240.0,10.0
2334,35,17500000,4,3,2000.0,7.7
2335,31,85000000,5,5,2668.05,9.8
2336,38,45000000,4,4,4000.0,10.25
2337,18,74000000,4,3,2146.0,15.67
2338,38,100000000,4,4,5500.0,20.0
2339,35,17500000,4,4,2870.0,9.5
2340,3,35000000,5,4,3500.0,7.0
2341,4,35000000,3,2,2000.0,15.0
2342,28,22000000,4,4,2650.0,11.6
2343,35,11500000,3,2,1650.0,6.0
2344,20,9000000,3,2,1412.0,10.0
2345,9,12000000,4,2,1200.0,3.0
2346,24,45000000,5,4,3000.0,10.0
2347,35,17500000,4,4,2300.0,9.0
2348,35,13500000,3,3,1520.0,10.0
2349,1,13000000,3,3,1650.0,7.5
2350,25,25500000,4,4,2800.0,10.0
2351,25,16000000,4,3,2800.0,7.7
2352,3,42000000,4,3,3500.0,10.0
2353,16,127500000,6,5,3500.0,15.0
2354,28,28500000,4,3,2800.0,8.0
2355,1,22000000,4,4,2700.0,11.6
2356,5,4300000,1,1,850.0,2.5
2357,1,23000000,4,4,2650.0,8.0
2358,20,4500000,3,1,1200.0,9.0
2359,8,8700000,2,1,800.0,3.5
2360,28,25500000,4,4,2850.0,7.5
2361,35,12000000,3,3,1450.0,8.0
2362,1,8000000,3,2,950.0,8.5
2363,35,12500000,3,2,1250.0,7.7
2364,38,35500000,4,4,3500.0,8.0
2365,35,16500000,4,3,2000.0,6.5
2366,28,17500000,3,2,1400.0,10.0
2367,35,22500000,5,4,3200.0,9.0
2368,1,17000000,3,1,1200.0,15.0
2369,18,17500000,5,3,3200.0,5.95
2370,4,22000000,4,4,2650.0,7.5
2371,31,35000000,4,3,1800.0,5.49
2372,35,11500000,3,2,1580.0,6.0
2373,35,17500000,4,4,2785.0,9.5
2374,3,39000000,4,4,3000.0,9.0
2375,38,22000000,4,3,2860.0,7.0
2376,35,11800000,3,3,1550.0,10.0
2377,26,69000000,4,3,4500.0,11.2
2378,38,28500000,5,5,2300.0,7.5
2379,35,22000000,4,4,2200.0,8.0
2380,35,21500000,5,4,2985.0,8.2
2381,35,12000000,4,2,2300.0,10.0
2382,27,16000000,8,3,3800.0,17.0
2383,38,35000000,4,3,3500.0,13.0
2384,35,21000000,4,4,3100.0,8.0
2385,34,26000000,4,4,2800.0,7.2
2386,28,22000000,4,4,2650.0,11.6
2387,1,8500000,3,2,2400.0,10.5
2388,4,26000000,8,6,1500.0,6.0
2389,28,6800000,2,2,1200.0,10.0
2390,25,15500000,3,2,2000.0,14.3
2391,35,13700000,3,2,1600.0,10.0
2392,35,22000000,4,4,2850.0,6.0
2393,35,8800000,3,2,1345.0,7.5
2394,28,28000000,7,3,3200.0,20.0
2395,26,45000000,6,6,4500.0,8.0
2396,1,18000000,4,3,2250.0,7.2
2397,29,17000000,5,2,1800.0,7.5
2398,29,35000000,5,2,5000.0,35.0
2399,35,7800000,4,2,1400.0,10.08
2400,35,38000000,5,3,3100.0,30.0
2401,28,24000000,4,4,2500.0,8.0
2402,28,20000000,4,2,1600.0,10.0
2403,28,15700000,7,3,1500.0,10.0
2404,27,8200000,2,1,700.0,8.5
2405,1,14500000,5,2,2800.0,8.0
2406,3,150000000,7,6,6500.0,7.0
2407,35,17500000,4,4,2850.0,9.5
2408,35,7500000,3,1,1000.0,6.7
2409,3,19500000,1,1,1200.0,12.0
2410,35,7500000,2,1,1000.0,14.5
2411,18,16500000,5,3,1600.0,6.0
2412,3,16000000,7,3,2000.0,10.0
2413,25,25000000,5,5,4000.0,8.0
2414,1,13000000,3,3,1650.0,7.13
2415,38,80000000,4,4,4800.0,18.5
2416,39,45000000,3,2,2200.0,13.0
2417,31,98000000,4,5,3500.0,15.14
2418,35,13000000,4,1,1700.0,11.5
2419,38,36000000,4,3,3500.0,8.0
2420,38,45000000,4,4,1800.0,12.0
2421,28,24000000,4,4,2650.0,7.0
2422,28,24000000,4,4,2650.0,8.0
2423,3,28000000,4,2,2890.0,8.5
2424,4,18500000,4,3,2865.0,8.0
2425,18,95000000,6,4,4500.0,24.52
2426,27,20800000,4,4,2400.0,9.25
2427,31,45000000,4,4,2600.0,8.5
2428,3,12000000,2,1,1500.0,6.0
2429,35,21000000,4,3,3200.0,8.0
2430,35,7900000,3,2,1500.0,8.0
2431,28,28000000,4,5,3500.0,6.0
2432,35,10500000,3,2,1254.0,7.5
2433,38,26500000,4,4,3500.0,6.4
2434,27,27500000,3,3,2500.0,9.0
2435,18,27000000,6,3,2500.0,6.0
2436,29,21000000,3,2,1400.0,11.75
2437,38,35500000,4,4,3500.0,8.0
