,0,1,2,3,4,5,6,7
20,Boralesgamuwa Land | for Sale - LL686,12 Jul 10:53 pm,"Boralesgamuwa, Colombo","1,800,000","#.24 perch Squre block of land in a very residential location down Ruban Piris Mawatha, Boralesgamuwa.",Commercial,24.0 perches,
21,Land For Sale in Boralesgamuwa,12 Jul  5:49 pm,"Boralesgamuwa, Colombo","20,000,000","7.74 Perches at Boralesgamuwa, Egodawatte Road800m to Ja'pura Campus150m to Pirivena Junction 119 Bus RoutClose to Maharagama, NugegodaPartly Builded HouseTwo Separate Electricity & Water Supplies2 House NumbersHouse Plan ApprovedNo BrokersPrice: 20 Millions Negotiable","Egodawatte Road, Boralesgamuwa","Commercial, Residential",7.74 perches
22,6 Perches Highly Valuable Land for Sale in Boralesgamuwa,22 Jul 11:45 am,"Boralesgamuwa, Colombo","2,000,000","6 Perches Highly Valuable Land Available for Sale in Boralesgamuwa, one of the fast developing, popular, commercial and residential excellent area. It is very rare to find that kind of land extent in this area. Just 400m to Boralesgamuwa Junction.",Metishuddagara Road,"Residential, Other",6.0 perches
23,96 Perches Highly Valuable Land Available for Sale in Boralesgamuwa,12 Jul  2:09 pm,"Boralesgamuwa, Colombo","3,000,000","96 Perches Highly Valuable Land Available for Sale in Boralesgamuwa, one of the fast developing, popular, commercial and residential excellent area. It is very rare to find that kind of land extent in this area with 25 coconut trees. Just 400m to Boralesgamuwa Junction.Residential area and very close proximity to Banks, Super Markets, Private & Government  Institution, Hospitals, Government & International Schools etc.",Metishuddagara Road,"Commercial, Residential, Other",96.0 perches
24,Land For Sale In Boralesgamuwa,13 Jul  4:25 pm,"Boralesgamuwa, Colombo","1,250,000",Land with single storied house For Sale in Boralesgamuwa,Boralesgamuwa,"Commercial, Residential",17.21 perches
25,12 P Bare Land Sale at Boralesgamuwa,12 Jul 11:47 am,"Boralesgamuwa, Colombo","1,625,000","Rs 1,625,000.00 Lakhs per perchNegotiable",1st Lane Newton Senevitathne Mawatha Boralesgamuwa Or Pirivena Road,"Commercial, Residential",12.0 perches
26,Land for sale in Boralesgamuwa,12 Jul  9:08 am,"Boralesgamuwa, Colombo","1,850,000",Good land for sale in highly residential area in Boralesgmauwa 100m to Dehiwela - Maharagama main road600m to Boralesgamuwa Town / Colombo - Horana main road  2.4km to Maharagama Towan ,"O.P. Perera Mawatha, Lake Road , Boralesgamuwa",Residential,12.0 perches
27,Land in Bokundara,11 Jul  3:57 pm,"Boralesgamuwa, Colombo","7,500,000","Land in Bokundara, Solamon Mw, (In front of Sri Mahendraramaya temple, Arawwala Bokundara rd) 10p land extent, 20 feet carpeted rd to 15 feet by lane access, 3 parts of the land is covered by parapet walls, approved plan and with a bank loan ( valuation in 2017 for 6.5m) for quick sale. 1 km and 400 m to Bokundara junction, 800m to Arawwala- Bokundara bus route, calm and quiet residential area, 100m to grocery, and from Bokundara junction easy access to Piliyandala, Kottawa, Colombo, Moratuwa etc. Asking price 7.5m negotiable",Bokundara Piliyandala,Residential,10.0 perches
28,Bare Land Sale Boralesgamuwa,11 Jul  9:46 am,"Boralesgamuwa, Colombo","790,000",Rs 790000.00 LAKHS per perchNegotiable,FACING 10 TH MILE POST ROAD 10TH MILE POST KATUWAWALA,"Commercial, Residential",20.0 perches
29,Land for Sale in Boralesgamuwa,14 Jul  7:26 am,"Boralesgamuwa, Colombo","1,400,000",LAND with Private Access to BORALESGAMUWA - LAKE & WALKING TRACK ,"Commercial, Residential",25.0 perches,
30,Land For Sale in Boralesgamuwa,12 Jul  5:49 pm,"Boralesgamuwa, Colombo","20,000,000","7.74 Perches at Boralesgamuwa, Egodawatte Road800m to Ja'pura Campus150m to Pirivena Junction 119 Bus RoutClose to Maharagama, NugegodaPartly Builded HouseTwo Separate Electricity & Water Supplies2 House NumbersHouse Plan ApprovedNo BrokersPrice: 20 Millions Negotiable","Egodawatte Road, Boralesgamuwa","Commercial, Residential",7.74 perches
31,Sale a Land with House Borelasgamuwa,11 Jul  9:15 am,"Boralesgamuwa, Colombo","125,000,000",have a 2 bedrooms residence area,bokundara road Borelasgamuwa,Other,12.0 perches
32,Land for Sale in Boralesgamuwa,10 Jul  9:57 pm,"Boralesgamuwa, Colombo","15,750,000",Super land for sale in bellantota boralesgamuwa,Bellantota Boralesgamuwa,Residential,10.0 perches
