,0,1,2,3,4,5,6,7,8,9
24,House for Rent in Kotte (960 B/1 ), 9 Jul  2:46 pm,"Kotte, Colombo","150,000",Two story House with Three Bedrooms and Two common bathroom3500 sqft,BADDAGANA ROAD,3,2,"3,500.0 sqft",13.0 perches
25,Luxury House for Rent in Kotte, 9 Jul  7:08 pm,"Kotte, Colombo","100,000",Two storey modern house in Kotte in close proximity to Parliament is available for rent.,"38/20, 3rd Lane, Beddagana, Kotte.",5,4,"2,900.0 sqft",15.0 perches
26,House For Rent In Madiwela - Ground Floor, 8 Jul  8:11 pm,"Kotte, Colombo","42,000","A Ground floor House for rent in Madiwela - Kotte (Newly painted - Dulux, brilliant white) ]*** CAN BE INSPECT ONLY AFTER 10.00 am****Separate water electricity connectionPlease call only genuine tenants Strategic Location (5.2 KM to Mahragama, 4 KM to Nugegoda, 2.8 KM to Thalawathugoda 2.2 KM to Sri Jayawardhenapura Hospital, 3.4 KM Sri Jayawardhenapura University, 2.5 KM to Embuldeniya, 5.4 KM to Battaramulla) Hot Water Two bedrooms (One bedroom with A/C), Kitchen (with full Pantry cupboard), Living room  Separate Entrance for the upstairs house (no disturbances) Parking Available in By Lane Located in hill area - No flood and Drainage line problems Small Backyard (Can grow lite vegetable stuff outside) 1.7 KM to the jogging track (Near the Parliament) - Walkable distance walkable distance to the Bus roots (689 - Nugegoda- Hokanndara)  expecting 5 months of key money",Madiwela - Kotte,2,1,"1,200.0 sqft",6.5 perches
27,Two Storied House for Rent in Pita Kotte, 8 Jul  4:56 pm,"Kotte, Colombo","110,000",# Two Storied House for Rent in Pita Kotte# With all facilities # සියලු පහසුකම් සමඟ අoගසම්පූර්ණ නිවසක් පිට කෝට්ටේ නගරයෙන් කුලියට දීමට ඇත # වැඩි විස්තර සඳහා පහත අයිතිකරුගේ දුරකථන අoකයෙන් විමසන්න,Pita Kotte,3,2,"1,800.0 sqft",15.0 perches
28,House for Rent in Kotte,11 Jul  7:45 pm,"Kotte, Colombo","35,000","Thalawathugoda,pitakotte road vigithapura close to Pizza Hut Parking available for two cars.Upstair House","Thalawathugoda,pitakotte road vigithapura",2,1,"1,000.0 sqft",6.0 perches
29,House for Rent in Kotte (960 B/1 ), 9 Jul  2:46 pm,"Kotte, Colombo","150,000",Two story House with Three Bedrooms and Two common bathroom3500 sqft,BADDAGANA ROAD,3,2,"3,500.0 sqft",13.0 perches
30,Two Storied House for Rent in Pita Kotte, 8 Jul  4:56 pm,"Kotte, Colombo","110,000",# Two Storied House for Rent in Pita Kotte# With all facilities # සියලු පහසුකම් සමඟ අoගසම්පූර්ණ නිවසක් පිට කෝට්ටේ නගරයෙන් කුලියට දීමට ඇත # වැඩි විස්තර සඳහා පහත අයිතිකරුගේ දුරකථන අoකයෙන් විමසන්න,Pita Kotte,3,2,"1,800.0 sqft",15.0 perches
31,House With Roof Top also Suitable For Commercial In Pitta Kotte, 7 Jul  6:05 pm,"Kotte, Colombo","175,000",Ground Floor	– Parking available for 4-5 vehicles / Servant Bathroom,"No 12, Mission Road, Pitta Kotte.",3,2,"2,700.0 sqft",8.0 perches
32,Up Stair Unit for Rent - Kotte, 7 Jul  4:47 pm,"Kotte, Colombo","40,000",150m to main roadLooking for working capal or small familyParking availableSix months advance,Pitakotte,2,1,"1,100.0 sqft",6.0 perches
33,Up Stair House for Rent Kotte,18 Jul  9:29 pm,"Kotte, Colombo","50,000",Up stair house for rent KottekBedroom 4Bathroom 2Sitting Pantry Hot water 1 vehicles parking garage Kotte main road 50 metres Kotte junction 200 metresRs.500003 months advance Contact agent laksiri Agent fee half months,Kotte Madiwela Road,4,2,"1,200.0 sqft",8.0 perches
34,3 Bed Room House for Rent in Ethul Kotte, 5 Jul 10:50 pm,"Kotte, Colombo","58,000","Located in A Very Convenient Location.Ethul Kotte Junction. Master Bed Room with Attached Bathroom and A/c.Ground Floor Living Area.1st Floor 2 Bed Rooms, Kitchen, Tv Lobby and Common Bath Room.",3,2,"2,100.0 sqft",5.0 perches,
