,0,1,2,3,4,5,6,7
20,Land for Long Term Lease in Moratuwa,30 Jun  6:25 pm,"Moratuwa, Colombo","200,000",105 Perches Available for Lease or Business Investment. Access to Galle Road and rear borders Bolgoda Lake.,"535 Galle Road, Horethuduwa, Moratuwa","Agricultural, Commercial, Residential",105.0 Perches
21,1 Acre Bare Land for Long Term Lease in Kottawa,12 Jul 10:00 pm,"Kottawa, Colombo","3,600,000",• Our Reference No LC 708( Please quote this reference number when inquiring),"Piliyandala Road, Kottawa",Commercial,1.0 Acres
22,Land for Rent/Lease in Kohuwela, 3 Jul 12:25 pm,"Kohuwala, Colombo","1,500,000","*15 perch commercial property available for long term lease.*Currently occupied by a car sale.*Walking distance to Cargills and Keells supermarkets.*Water/Electricity available.*Easily accessible from Colombo-Piliyandala main road.*Suitable for car sale, stores, car wash etc.",Commercial,15.0 Perches,
23,Land for Rent in Pannipitiya,28 Jun  3:03 pm,"Kottawa, Colombo","540,000",9 perch land for rent near both high level road and Old road(Borella Road) at pannipitiya (infront of pannipitiya dharmapala maha vidyalaya).Ideal for commercial business which needs space.Advance for 12 Months.45000/= Per monthPrice slightly Negotiable after Inspection.,Commercial,9.0 Perches,
24,Land For Rent In Thalwathugoda,20 Jul 11:45 am,"Kottawa, Colombo","1,200,000",තලවතුගොඩ හොකන්දර ප්‍රධාන පාරට මුහුනලා ඇති ඉඩම බදු දිමට ඇත.ව්‍යාපාරික ස්ථානයකට වඩාත් සුදුසුය.,"Agricultural, Commercial, Other",11.0 Perches,
25,Land for Lease in Kaduwela,30 Jun  9:42 am,"Kaduwela, Colombo","1,800,000",Land for Lease in Kaduwela======================,Opposite to Kothalawala Highway exit,"Commercial, Other",20.0 Perches
26,Land for Rent in Colombo 07 20P,30 Jun 10:26 pm,"Colombo 7, Colombo","1,200,000",Never to be missed.Land for rent in Colombo 07.,Off Sir Marcus Silva Colombo 07,"Commercial, Residential",20.0 Perches
27,Land with Office for Rent - Malabe,24 Jun  2:45 pm,"Malabe, Colombo","660,000",25 perches land with an office for rent near malabe junction at Alisandri Appuhami road (opposite road to athurugiriya road at malabe junction). Ideal for agriculture and commercial businesses which needs space.,"Agricultural, Commercial, Other",25.0 Perches,
28,Land for Rent or Lease in Dehiwala,26 Jun  9:37 am,"Dehiwala, Colombo","1,800,000",119 දෙහිවල බස ්පාරට මුහුණලා හිල් වීදියේ ව්‍යාපාරික කටයුක්තකට සුදුසු පර්චස් 8.6 ක හිස් බිම් කොටසක් කුලියට හෝ බද්දට දීමට තිබේ.ජල විදුලි පහසුකම් සහිතයි.,Commercial,8.6 Perches,
29,Bare Land Available for Rent in:: Nawala-Rajagiriya,13 Jul 11:58 am,"Rajagiriya, Colombo","660,000","RENT / LEASE Only (NOT for sale). Located in Nawala-Rajagiriya area. Lot will be available after the current tenant leaves 31st August. Steel shed in the property in the pictures belongs to the tenant and will be removed when they leave. Monthly rent 55,000 with 6 monthadvance. Period of lease open for discussion (Min 2 yrs renewable every 2 years). NO BROKERS PLEASE!!**Note: No activity with excessive noise**",Commercial,30.0 Perches,
