,0,1,2,3,4,5,6,7,8,9
21,02 Story House & 6.9 p Col 05, 2 Jul  1:06 pm,"Colombo 5, Colombo","65,000,000",Rs 65000000.00 LAKHSNegotiable,MEGAHA PLACE THIBIRIGASYAYA ROAD COLOMBO 05,7,5,"2,800.0 sqft",6.9 perches
22,Luxury House for Sale in Seeduwa,30 Jun  2:59 pm,"Colombo 5, Colombo","50,000,000",This property is situated just 500 meters away from Seeduwa town.,4,5,"5,300.0 sqft",13.0 perches,
23,House for Sale in Colombo 05, 8 Jul  1:02 pm,"Colombo 5, Colombo","55,000,000","- 2 units up-stair house, 2 flat houses with separate entrance, each unit consists of 3 bedrooms, Living area, dining, pantry, 2 bathrooms, solar powered hot water, A/C, overhead water tank, Servant rooms with bathrooms, garage with roller shutter for 2 vehicles, Terrace and rooftop cum indoor and outdoor garden space, 9.92 perches land, each floor over 1500 sqft area, House Build in 2006 Close to Lanka hospital, supermarket , International schools and 2 mints to the High level road.- Asking Price is Rs.55m",6,4,"1,500.0 sqft",9.92 perches,
24,Beautiful 4 Bedroom House with Swimming Pool for Sale Colombo 5,22 Jun 12:30 pm,"Colombo 5, Colombo","310,000,000",4 Bedroom with 6 bathsMaids room with toiletDrivers room Swimming pool with GymFully a/c roomsSeperate TV roomSolar Wiring doneSeperate Kitchen and seperate pantry4 vehicle parkingSeperate service entry availableThe house is sold with the high end furnitures available,Skeleton Road,4,6,"6,700.0 sqft",15.0 perches
25,5 BR House | Colombo - Greenland Lane for Sale, 8 Jul  1:02 pm,"Colombo 5, Colombo","125,000,000",5 bedrooms House For sale In Colombo 5 ,Greenland Lane,5,4,"4,200.0 sqft",12.0 perches
26,House for sale in Thalangama,20 Jun 11:32 am,"Colombo 5, Colombo","32,500,000",New House2 Stories8.5 perches3000 square feet3 Bedrooms 3 bathrooms One balcony2 en suite rooms2 living areasGarage parking for 2 vehicles15 feet access roadCourtyardRoof top terraceFront gardenBackyardTiled floorMaid's quartersA/C roomsHot waterCCTV camera system ,"Bataketiya Road, Udumulla South, Thalangama",3,3,"3,000.0 sqft",8.5 perches
27,House for Sale in Colombo 5 (1076 B),19 Jun  4:01 pm,"Colombo 5, Colombo","55,000,000",Two story house with nine rooms and four bathrooms 4000 square feet,OFF WIJAYAKUMARATHUNGA MW,9,4,"4,000.0 sqft",11.0 perches
28,"House for Sale in Thalakotuwa Gardens, Colombo 05",17 Jul 10:49 am,"Colombo 5, Colombo","52,500,000",House for Sale in Colombo 05=======================,"Thalakotuwa Gardens, Colombo 05",2,1,"1,400.0 sqft",5.9 perches
29,House for Sale in Colombo 5, 8 Jul  1:02 pm,"Colombo 5, Colombo","55,000,000","Details Of The Property.2 units up-stair house, 2 flat houses with separate entrance, each unit consists of 3 bedrooms, Living area, dinning, pantry, 2 bathrooms, solar powered hot water, A/C, overhead water tank, Servant rooms with bathrooms, garage with roller shutter for 2 vehicles, Terrace and rooftop cum indoor and out door garden space, 9.92 perches land, each floor over 1500 sqft area, House Build in 2006 Close to Lanka hospital, super market , International schools and 2 mints to the High level road.Asking Price is Rs.55m","Robbert Drive, Robbertgunawardena mawatha, Col 5",6,4,"4,500.0 sqft",9.92 perches
30,Land with 2 Houses for Sale in Colombo 05,28 Jun  2:18 pm,"Colombo 5, Colombo","75,000,000",15.45 Perch Land with 2 Houses for Sale in Colombo 05,4,4,"2,500.0 sqft",15.45 perches,
31,House for Sale with Land in Colombo 05,28 Jun  2:52 pm,"Colombo 5, Colombo","90,000,000",Best descent place.house also in good condition,balapokuna road,6,4,"5,000.0 sqft",15.0 perches
32,House for Sale in Colombo 05,30 Jun  9:41 am,"Colombo 5, Colombo","7,800,000",House for Sale in Colombo 05===================,"Chithra Lane Flats, Colombo 05",3,1,"1,150.0 sqft",3.7 perches
33,House Two Storey for Sale in - Thimbirigasyaya,26 Jun  8:50 am,"Colombo 5, Colombo","120,000,000",5900sqft house. Well maintained house on a private residential road.Can be used as two different units. ,9,5,"5,900.0 sqft",17.5 perches,
34,House for Sale Kirulapone,28 Jun  2:52 pm,"Colombo 5, Colombo","23,000,000",Kirulapobe 6.5 perches 4 bedrooms house 23 million,Kirulapobe,4,3,"2,500.0 sqft",6.5 perches
35,House for sale in Colombo 05,14 Jun 11:12 pm,"Colombo 5, Colombo","39,000,000","Balapokuna Road, Colombo 05 2 floors house Servant bedroom and bathroomFacing to the Balapokuna Road Garage 39 Million",4,3,"4,200.0 sqft",10.5 perches,
36,2 Story House for Sale in Colombo 5,14 Jun 10:55 pm,"Colombo 5, Colombo","45,000,000","2 Storey House For immediate sale in Colombo5Sieble Avenue ,Colombo5","Sieble Avenue ,Colombo5",3,2,"2,000.0 sqft",5.6 perches
37,House for Sale in Colombo - 05,14 Jun  3:34 pm,"Colombo 5, Colombo","80,000,000",Highly Residential Property in Kirulapana (Sri Siddhartha Road),"Sri Siddhartha Passage ,Colombo 5",3,2,"3,000.0 sqft",20.0 perches
38,House for Sale in Colombo - 05,14 Jun  3:28 pm,"Colombo 5, Colombo","150,000,000",Good Residential Property in Colombo - 05 (Isipathana Road),"Isipathana Road, Colombo - 05",4,2,"2,500.0 sqft",10.0 perches
39,23 Perch Old Single Storey House Sale in Colombo 5,13 Jun 12:45 am,"Colombo 5, Colombo","130,000,000",Property Sale in Land Value Only Price 57Lakes Per Perch Negotiabl,"50 meters to nugegoda - kirulapone main Road,Colombo 5",4,2,"1,850.0 sqft",23.0 perches
40,03 Story House & 15 P Sale At Col 05,12 Jun  3:30 pm,"Colombo 5, Colombo","250,000,000",03 Story House & 15 P Sale At Colombo 05 ,Park Road Colombo 05,6,7,"3,800.0 sqft",15.0 perches
