,0,1,2,3,4,5,6,7,8,9
20,Two Storey House for Sale Rathmalana,10 Jul  9:08 am,"Ratmalana, Colombo","17,500,000",Two storey house for sale 6 bedrooms 3 bedrooms 2500 sqft perches 12 immediately sale price 175 lakh please no brokers,telawala road rathmalana,6,3,"2,500.0 sqft",12.0 perches
21,Half Done House for Sale in - Thelawala, 8 Jul  3:30 pm,"Ratmalana, Colombo","12,000,000",-1 km from galle road -3.3 peach -2 bedrooms -2 bathrooms -1 kitchen -1 carpark-10 feet road -contact for more information ,20/1 rohanapura road thelawala,2,2,750.0 sqft,3.3 perches
22,Two Story House for Sale - Ratmalana, 8 Jul  1:40 pm,"Ratmalana, Colombo","25,000,000","Fully tiled two story house, remote gate, available parking facilities. Please call for more details Mr Roshan",5,3,"2,000.0 sqft",8.5 perches,
23,House for Sale in Rathmalana, 8 Jul 11:32 am,"Ratmalana, Colombo","8,000,000","නිවසක් විකිනීමට තිබේ. රත්මලානේ ජයසුමනාරාම පාරෙන් දෙමහල් අඩක් ඉදිකළ කාමර 2ක්  ඇති නිවසකි. පර්චස් 3.4ක් ඇත. වාහන නැවැත්වීමේ පහසුකම්. අඩි 20ක පුළුල් මාර්ගය. ගාලු පාරට 900m.දුම්රිය පලට 700m.ආර්ථික මධ්‍යස්ථානයට 300m.ගුවන් තොටුපලට 1.5km.රත්මලාන ජුම්මා පල්ලියට 900m.කෝවිලට 100m.නිරවුල් ඔප්පු.2003 වර්ෂයේ සිට සියලු ලියකියවිලි ඇත (වරිපනම් බිල්, විදුලි බිල්,  ජල බිල්).මුදල් හදිස්සියක් සදහා ඉක්මනින් විකිනීමට ඇත.මිල ගණන් සාකච්චා කර ගත හැක.සතියේ සෑම දිනම දහවල් 11 ත් සවස 3 ත්  අතර නිවස බැලීමට හැක.මිල 8, 000, 000කි.",2,2,750.0 sqft,3.36 perches,
24,Ratmalana House for Sale - HH651-A, 7 Jul  4:04 pm,"Ratmalana, Colombo","65,000,000",#. This is situated in a very calm & quiet neighborhood down Ratmalana#. 4 bedrooms and 3 bathrooms #. Spacious living and dinning area,4,3,"2,500.0 sqft",20.0 perches,
25,House for Sale / Rathmalana Soysa Flats, 7 Jul  7:04 pm,"Ratmalana, Colombo","4,500,000",BED ROOMS 2 WITH  WALL CUPBOARDSWASH ROOM 1MAIN HALL 1KITCHEN WITH PANTRY CUPBOARDFULL TILES COMPLETE HOUSE2 nd   FLOOR,2nd FLOOR   SOYSA FLATS RATHMALANA,2,1,"1,000.0 sqft",3.0 perches
26,House for Sale in Ratmalana, 7 Jul  3:42 pm,"Ratmalana, Colombo","25,000,000",Ratmalana - Borupana - Facing Sangabo Mawatha 20 Perch rectangle block with a Large House( including a annex ) for immediate sale. This property is in a highly residencial area & ideal for peaceful living.,Ratmalana - Borupana,4,2,"3,000.0 sqft",20.0 perches
27,House for Sale Sirimaluyana Ratmalana, 7 Jul  9:12 am,"Ratmalana, Colombo","23,000,000",600 meter to galle road imediatly for sale 23 milion,sirimaluyana ratmalana,4,2,900.0 sqft,10.0 perches
28,House for Sale Mount Lavinia,16 Jul 10:08 am,"Ratmalana, Colombo","16,000,000",Fully tile parking 400 meter to galle road single story house imediatly for sale hiest offer,piriwena road mountlavinia,3,2,900.0 sqft,9.0 perches
29,House for Sale - Ratmalana,20 Jul  8:38 am,"Ratmalana, Colombo","44,000,000","We have beautifully designed, luxurious 3 bedroom house (2650 sq.ft.) with 2 Bathrooms in 8.5 Perch land, built to the highest quality, situated close to GALLE ROAD(100m),convenient location with many public & private institutions. ",Dammadara Road,3,2,"2,600.0 sqft",8.5 perches
