,0,1,2,3,4,5,6,7,8,9
10,නවීන පන්නයේ නිවසක් - මහනුවර,20 Jul  5:32 pm,"Kandy, Kandy","12,500,000","මහනුවර නගරයේ සිට 13km දුරින් එනම් රජමාවතට මුහුණල.හාරගම උඩරට සැදැල්ලේ (රිකිල්ලගස්කඩ/හගුරණ්කෙත) ප්‍රධාණ පරට 50m දුරින් පිහිටා ඇත,මගි බස්රථ සේවාව 24 පැයේම ඇත,මහනුවර නගරයට ව්නාඩි 20න් ගමන් කළ හැකිය,මෙම නිවසේ පහළ කොටසේ ග්‍රාමීය පාරට මුහුණලා අඩි 22×22 ඉදිකර ඇති ගොඩනැගිල්ල ව්‍යාපාරය ක් පවත්වාගෙන යාමට හො ගරාජයකට යොදා ගත හැක,තවද ඉඩමෙ පහළ කොටසේ ග්‍රාමීය පාරට  පහළින් පච්ස් 2ක පමණ රිෂිවෙෂන් කොටසක්ද අයත්ව ඇත,මෙම නිවස මහල් දෙකකින් ඉදිකිරිමට යොජිතය,පලමු මහලේ සියලුවැඩ අවසන් කර පදිංචිව් ඇත,නවීන පන්නයට සදා ඇති මෙම නිවස ඉතා ඉක්මන් ව්කිණිමට අවෂවේ,බැoකු ණය ලබාගත හැක,වටිනාකම ව්ටහාගත් අයට ඔවුන්ගේ ඉල්ලුම අනුව පළමු ගැනුම්කරුවන් හට සුවිශේෂ ම්ලගණම් සාකච්ඡා කරගත හැක.",උඩරට සැදැල්ල හාරගම (ගුරුදෙනිය ),3,1,"2,500.0 sqft",10.11 perches
11,House for Sale in - Pilimathalawa,20 Jul  5:56 pm,"Pilimatalawa, Kandy","3,800,000","පිළිමතලාව නගරයට මීටර් 400ක් (පාගමනින් මිනිත්තු පහකි.) දුරින් ඩී.බී.විජේතුංග මාවතේ පිහිටි නිවස,නිරවුල් ඔප්පු,නල ජලය,විදුලිය, දුරකථන සහ සියලු යටිතල පහසුකම් වලින් සමන්විතයි.මුදල් හදිස්සියක් මත ඉක්මනින් විකිණේ.*එක් පසකින් බැම්මක් ඉදි කිරීමට ඇත.*බ්‍රෝකර්වරුන් අනවශ්‍යයි.","387 E, D.B.Wijethunga Mw, Pilimatalawa",2,1,800.0 sqft,10.0 perches
12,House for Sale in Digana,21 Jul  2:14 pm,"Digana, Kandy","6,000,000","💥HOUSE FOR SALE IN VICTROYA GOLF ROAD,MAHABERY JUNCTION.💥1.5 KM TO VICTROYA GOLF CLUB💥1.5 KM FROM DIGANA TOWN💥15 KM FROM KANDY CITY💥7 KM FROM PALEKELLE CRICKET GROUND💥4 BEDS AND 1 ATTACH BATH ROOM AND 1 SERVENT TOILET200M FROM DIGANA GOLF CLUB MAIN ROAD💥💥💥","MARRY LAND,MAHABERY JUNCTION,DIGANA",4,1,"2,400.0 sqft",18.0 perches
13,House for Sale in Udagama Maharatenna,20 Jul  3:03 pm,"Kandy, Kandy","11,000,000",20p with a house 1km for Menikhinna3 bedrooms 2 bathrooms 1 washroom Living areadining areakitchen10 coconut trees 25 nutmeg trees Clove trees 100 pepper creeps Viewing paddy fieldTap water and well water available Electricity is available,3,2,"2,900.0 sqft",20.0 perches,
14,House for sale in Watthegama (R),20 Jul  1:57 pm,"Wattegama, Kandy","7,700,000","15p2 stories house Situated in Wattegama Ukuwela road Nearby the main road 1st floor - 3 bedrooms, living area, 1 bathroom,1 washroom,kitchen Ground floor - 1 bedroom,living area,kitchen,1 bathroom 600m for Watthegama townAttractive view Water and electricity are available Clear deeds Inspection only through appointment",4,3,"1,400.0 sqft",15.0 perches,
15,House with land for sale in Kandy,20 Jul 11:02 am,"Kandy, Kandy","6,450,000",House with land for sale in Kandy=========================,Thaluthuwa Ethulgama,4,2,"3,000.0 sqft",31.0 perches
16,House for Sale in BaLagolla (mp),20 Jul 10:05 am,"Kandy, Kandy","39,000,000",Situated in Kundasala Balagolla 40p100m for main road Single store house 6 bedrooms 6 bathrooms With antique furniture Office room Servant's room and bathroom Driver room and bathroom Kitchen Living area Balcony Good neighbours Carpet road Water and electricity are available Clear deeds Inspection only through appointment,6,6,"3,200.0 sqft",40.0 perches,
17,මැනික්හින්න නගරයේන් නිවසක් විකිනීමට​,20 Jul  8:56 am,"Kandy, Kandy","9,000,000","මැනික්හින්න නගරයට (800 M රිදීතැන්න නිවාස සංකීර්ණයේ ) ආසන්නයේ පුලුල් මාර්ග ( අඩි 20 ) නල ජලය, විදුලිය , දුරකතන, පිරිසිදු ඔප්පු සහිත නව නිවස විකිනීමට. ",2,1,"1,500.0 sqft",10.0 perches,
18,House for Sale in Kandy,19 Jul  9:56 pm,"Kandy, Kandy","12,000,000","House for Sale in Mahanuwara●	මහනුවර දළදා මාළිගාව ආසන්නයේ●	අස්ගිර පංසල අසල●	පර් 18 ක ඉඩම සමග සුපිරි නිවස විකිනීමට●	නිදන කාමර - 4, බාත්රූම් -1, සාලය, කිචන්-1","Dodamwala Rd, Mahanuwara",4,1,"2,500.0 sqft",18.0 perches
19,House for Sale in Katugastota,19 Jul  3:53 pm,"Katugastota, Kandy","13,000,000",6 bed room2 bath room2 entrance for each floorTwo vehicle parking spaceFully completed house10 perches7 kelemeter to Kandy4 kelemeter to KatugastotaAll facilities available Clear deeds200 meter to 4 th mile post (via  katugastota - kurnegala main road)Contact person Mr.Sudathබාත් රෑම් 2නිදන කාමර 6තට්ටු දෙක සදහා වෙන වෙනම ප්‍රවේශ මාර්ගවාහන දෙකක් නැවැත්වීමේ පහසුකම් සම්පූර්ණයෙන් නිමාකල නිවසපර්චස් 10නුවරට කිලෝමීටර් 7කටුගස්තොටට කිලෝමීටර් 4සියලූම පහසුකම් සහිතවනිරවුල් ඔප්පුකටුගස්තොට කුරුණෑගල ප්‍රධාන පාරේ හතරේ කණුවේ සිට මීටර් 200 දුරින්සුදත් මහතා.,6,2,"1,500.0 sqft",15.0 perches,
