,0,1,2,3,4,5,6,7
21,Mawilmada Land for Sale - Kandy,19 Jun 11:33 pm,"Katugastota, Kandy","895,000",මාවිල්මඩ සියලු පහසුකම් සහිත නේවාසික බිම් කොටස් විකිණීමට.ශාන්ත අන්තෝනි විදුහලට සහ මහවැලි රිච් හෝටලය වෙත පහසුවෙන් ලගා විය හැක.මාවිල්මඩ පල්ලියට මීටර් 500.මහනුවර කටුගස්තොට ප්‍රධාන  මාර්ගයට 1km.මිල ගනන් සාකච්ඡා කරගත හැක.Two plots for the extents of 8 Perches & 10 Perches available.Land located at Mawilmada in close proximity to all amenities.Residential locationWalking distance to St Anthonys College and Mahaweli Reach Hotel.500 metres to Mawilmada Mosque.1 km to Katugathota main roadPrice negotiable,Residential,8.0 perches,
22,Land for Sale Peradeniya - Angunawala, 2 Jul  9:55 am,"Katugastota, Kandy","375,000",පේරාදෙණිය - ගම්පොල මාර්ගයේ________අගුණාවල ________,"Angunawala,Peradeniya",Residential,12.5 perches
23,Land for sale in Kandy - Katugastota, 2 Jul  9:55 am,"Katugastota, Kandy","80,000",සොඳුරු උඩරට රාජධානියෙන් කැඳලි තනන්නට සිහිනා දකිනා ඔබ වෙනුවෙන්ම...සිසිලස රැඳි වින්දනීය පරිසරයකින්කටුගස්තොට - අලුත්ගම,"Aluthgama,KatugasthotaAluthgama,Katugasthota",Residential,10.0 perches
24,Land for sale in Katugasthota, 2 Jul  9:55 am,"Katugastota, Kandy","600,000",දිනෙන් දින වටිනාකම් වැඩිවන___සුපිරි බිම්කොටසක්____,"Abatenna,Katugasthota",Residential,20.0 perches
25,Land for Sale in Katugasthota, 2 Jul  9:55 am,"Katugastota, Kandy","80,000",සොඳුරු උඩරට රාජධානියෙන් කැඳලි තනන්නට සිහිනා දකිනා ඔබ වෙනුවෙන්ම...සිසිලස රැඳි වින්දනීය පරිසරයකින්කටුගස්තොට - අලුත්ගම,"Aluthgama,Katugasthota",Residential,10.0 perches
26,Land for Sale Katugasthota Town,14 Jun  3:24 pm,"Katugastota, Kandy","300,000",ඉතා ඉක්මනින් විකිණිමටකටුගතස්තොට නගරයට මීටර් 500 ජල පවිත්‍රාගාරය පිටුපස,Katugasthota Town,"Agricultural, Commercial, Residential, Other",20.0 perches
27,Residential Land for Sale in Katugastota, 8 Jun  9:07 pm,"Katugastota, Kandy","300,000","17.60 perches land for sale in Katugastota Road. Single owner clear deeds. Rs.300,000/- per perch (Negotiable)",Katugastota,Residential,17.6 perches
28,Residential Land for sale in Ambathanna, 8 Jun  5:26 pm,"Katugastota, Kandy","140,000","A land for sale in Ambatenna, 900m from Arpico Supper centre, flat land, 32 perches, facing a beautiful paddy field, 10 minutes to Kandy, breathtaking surrounding, 10 feet access road to land, water and electricity available, clear deed, residential area, 140,000/= per perch, quick sale for emergency requirement",Residential,32.0 perches,
29,Land for Sale - Katugastota,13 Jul 10:09 pm,"Katugastota, Kandy","175,000","මහනුවර නගරයට නුදුරුවකටුගස්තොට අඹතැන්නකටුගස්තොට නගරයට විනාඩි 5න් ළඟා විය හැක. (15) පර්චසයක් රු.175,000/= පිරිසිදු ඔප්පු නල ජලය, විදුලිය සහිතයි.සියලු පහසුකම්.ඉඩම පරීක්ෂාවෙන් පසු මිලගණන් සාකච්ඡා කරගත හැක.(ගැනුම්කරුවන් පමණක් අමතන්න.)- අඩි 12 - බැංකු ණය පහසුකම්වැඩි විස්තර සදහා අමතන්න","77, Molagodayawattha, Katugastota.",Residential,15.0 perches
30,කටුගස්තොට පර්. 9 ක වටිනා ඉඩමක් විකිණීමට,10 Jun  1:38 pm,"Katugastota, Kandy","160,000",කටුගස්තොට ගන්නොරුව ප්‍රධාන මාර්ගයේ ගොහාගොඩ මංසන්ධියේ සිට km 1 නුදුරින් මනස්කාන්ත පරිසරයක් පිහිටි පර් 9 ක් ඉඩම් කැබැල්ල .වහාම විකිනීමට ඇත.  ඉඩමට යෑමට කාර්පට් ඇතිරූ මාර්ග හා ඉඩම වටේට තාර  දැමු මාර්ග.  නල ජලය හා තෙකලා විදුලිය.  විදුලි කණු හා ප්‍රධාන ජල නල  ඉඩම මායිමේම ඇත. . මද බෑවුම් සහිත ඉඩමකි.. වැදගත් රජයේ නිලධාරීන්  පදිංචි වී සිටින සාමකාමී නිදහස් පරිසරයකි. නිරවුල් සින්නක්කර ඔප්පු ඇත.,"Gohagoda, Katugasthota",Residential,9.0 perches
31,Land for Sale Katugastota / Hamangoda, 6 Jun  4:34 pm,"Katugastota, Kandy","2,650,000",කටුගස්තොට නගරයට කි.මි. 2යි කටුගස්තොට හල්ඔළුව  ප්‍රධාන මාර්ගයට කි.මි 1යි හමන්ගොඩ සියලු පහසුකම් සහිත පර්. 28ක ඉඩම විකිණීමට,"Hamangoda, Katugastota",Other,28.0 perches
32,Land for Sale - Polgolla,18 Jun  1:34 pm,"Katugastota, Kandy","3,300,000","14p. Clear deed, highly residential area.","horizon park ,polgolla",Residential,14.0 perches
33,Land for Sale - Highest offer Mawilmada,12 Jul  1:42 pm,"Katugastota, Kandy","975,000","10.80 Perch with 12 Feat access road Mavilmada, Kandy. 10 Mins drive to Kandy Town.(Less than 3km away)",Mawilmada-Katugastota,Residential,10.8 perches
34,කටුගස්තොට පර්. 9 ක වටිනා ඉඩමක් විකිණීමට,10 Jun  1:38 pm,"Katugastota, Kandy","160,000",කටුගස්තොට ගන්නොරුව ප්‍රධාන මාර්ගයේ ගොහාගොඩ මංසන්ධියේ සිට km 1 නුදුරින් මනස්කාන්ත පරිසරයක් පිහිටි පර් 9 ක් ඉඩම් කැබැල්ල .වහාම විකිනීමට ඇත.  ඉඩමට යෑමට කාර්පට් ඇතිරූ මාර්ග හා ඉඩම වටේට තාර  දැමු මාර්ග.  නල ජලය හා තෙකලා විදුලිය.  විදුලි කණු හා ප්‍රධාන ජල නල  ඉඩම මායිමේම ඇත. . මද බෑවුම් සහිත ඉඩමකි.. වැදගත් රජයේ නිලධාරීන්  පදිංචි වී සිටින සාමකාමී නිදහස් පරිසරයකි. නිරවුල් සින්නක්කර ඔප්පු ඇත.,"Gohagoda, Katugasthota",Residential,9.0 perches
35,Clear Deed Land for Sale in - Katugasthota, 4 Jun  5:44 pm,"Katugastota, Kandy","100,000",Katugasthota Kurunagara Road.50 Meeters to Main Road.4 Kanuwa Nagarayen.,"Agricultural, Commercial, Residential, Other",80.0 perches,
36,Land for Sale in Katugastota,21 Jun  4:08 pm,"Katugastota, Kandy","165,000","කටුගස්තොට නගරයට 4km පමන දුරින් පිහිටි නිස්කලන්ක අගනා ඉඩම සින්නක්කර පිරිසුදු ඔප්පු ,විදුලිය ,නල ජලය සියලු පහසුකමිි සහිතයි . කටුගස්තොට කූරුනැගල ප්‍රධාන පාරට 800mනුදූරින් පිහිටි පර්චස් 16 අගනා ඉඩම ඉතා ඉක්මනින් විකිනිමට ඇත.පර්චස් 1  රැ165000/= මිල ගනන් සාකචිචා කර ගත හැක .",Residential,16.0 perches,
37,Land for Sale in Ambatenna-Poojapitiya Road, 4 Jun  1:44 pm,"Katugastota, Kandy","500,000",අඹතැන්න- පූජාපිටිය ප්‍රධාන මාර්ගයට මුහුණලා ව්‍යාපාරික බිම් කොටසක්.අඹතැන්න නගරයට කි.මී.03යි.අනගි ආයෝජන අවස්ථාවක්.,"Commercial, Residential",10.0 perches,
38,Land for Sale - Uduwawala / Katugastota,29 May 11:14 am,"Katugastota, Kandy","620,000",කටුගස්තොට සිට  උඩුවාවලට  කි.මි. 3යි සියලුම පහසුකම් සහිත තැනිතලා ඉඩමක් ඉක්මනින් විකිනීමට බැංකු ණය ලබා ගත හැක,"19/4, Uduwawala, Katugastota",Other,8.15 perches
39,12 Acre Land for Sale in - Galaha,27 May  1:46 pm,"Katugastota, Kandy","950,000",12 Acre Land for Sale at Galaha.Beautiful View of The Surrounding Mountain Range.Ideal for Cultivation and / or To Establish a Holiday Home/chalets Etc.,Galaha,"Agricultural, Other",12.0 acres
40,15.44 P Land for Sale - Katugastota,26 May 10:19 pm,"Katugastota, Kandy","300,000","කටුගස්තොට - පොල්ගොල්ල 6 කණුවට මීටර් 800 නුදුරින් පොල්ගොල්ලවත්ත, දෙරණ ග්‍රාමයේ පිහිටි පර්චස් 15.44ක අගනා බිම්කොටසක් ඉක්මනින් විකිණීමට තිබේ.","Polgollawatta, Katugastota","Residential, Other",15.44 perches
