,0,1,2,3,4,5,6,7,8
29,2 Br Apartment Colombo 5 - Havelock City for Rent, 8 Jul  1:02 pm,"Colombo 5, Colombo","215,000","- 2 bedrooms & 2 bathrooms- 1250 sqft- 215,000 /- per month - Fully furnished- One parking slot",Havelock City,2,2,"1,250 sqft"
30,Apartment For Rent in Havalock Road Colombo.05, 5 Jul  1:53 pm,"Colombo 5, Colombo","200,000","Fully Luxury Modern Hybrid Apartment For Rent in Havalock Road Colombo.05 & @ Fully Tiled,Carparkings, 3 Luxury Air conditioning Fully Fernichers Bedroom,3 Barthroom,Living Room,Dining Hall,Pantry Modern Kichen& Fully Fernichers& Fully Air conditioned & Storage & Servant Room & Servant Barthroom & 24 Hours Security Services & 2 Passenger Luxury Lift Services,Party Hall(Wedding Hall) & Reception Hall & Swimming Pool & Gym @ Very Close to Main Road & Galle Road & Duplication Road @ Hospital,Foot City's,School,Shopping Mall & Wellawatte Beach & Colombo City's & Havalock City's & etc...",Havalock Road Colombo.05,3,3,"1,600 sqft"
31,"Rent 3 Bedroom Furnished Apartment | Havlock City, Park Tower, Colombo 5", 5 Jul 12:11 pm,"Colombo 5, Colombo","225,000","Apartment for rent Park Tower, Havlock City Colombo 53 Bedrooms2 BathroomsFurnished1200 sqft225k Per month",3,2,"1,200 sqft",
32,Apartments for Short/long Term Rent in Colombo 05, 5 Jul 10:22 am,"Colombo 5, Colombo","85,000","2nd Floor spacious and furnished apartment with 1 large bed room with A/C, attacehd bathroom with hot water, well ventilated sitting, dinning area and kitchen.","Skelton Road, Colombo 5",1,1,"1,250 sqft"
33,Apartment For Rent In Colombo 05, 7 Jul  1:37 pm,"Colombo 5, Colombo","155,000","New Luxury Fully Air Conditioned Apartment In Colombo 05 For RentUnfurnished 03 bed and 03 toilets including maids toilet. Fully air conditioned with three balconies, pantry. Located on the 5th floor off seibel Avenue in Colombo 5. One car park and two lifts. Roof garden, gym and large pool on the ground floor...",3,3,"1,375 sqft",
34,3B/R Luxury Apartment For Rent with Furniture at Colombo 5, 4 Jul 12:16 pm,"Colombo 5, Colombo","160,000","Luxury Apartment For Rent with Furniture at Colombo 5, Seebel Avenue, Rajawatte Terrace.","Colombo 5, Seebel Avenue, Rajawatte Terrace",3,2,"1,400 sqft"
35,Apartment For Rent At Colombo 05, 3 Jul  8:56 pm,"Colombo 5, Colombo","45,000","Newly built 2 apartments with all facilities available for rent. 1st floor : 1 large room, washroom, kitchen and balcony for 45000 LKR ( maximum two people )","500/101,Thimbirigasyaya Rd, Colombo 05",6,3,"1,200 sqft"
36,Havelock city apartment for rent with fully furnished, 2 Jul  3:30 pm,"Colombo 5, Colombo","250,000",Have lock city apartment for rent with fully furnished=========================================,"Have lock road,Colombo 05",3,2,"1,560 sqft"
37,"Rent | Havlock City, Colombo 5 2 BR Apartment", 3 Jul  2:55 pm,"Colombo 5, Colombo","200,000","Apartment for rent in Havlockcity, Colombo 5",2,2,"1,200 sqft",
38,Apartment for Rent or Lease in Colombo 5, 1 Jul 10:19 am,"Colombo 5, Colombo","150,000",Apartment for rent or lease in Colombo 5,3,2,"1,380 sqft",
39,Upstair Apartment For Rent In Colombo 05,30 Jun 10:21 pm,"Colombo 5, Colombo","90,000","Private advertisement. ****No Brokers!!****1st floor Apartment with rooftop3 bedrooms with balcony. 3 bathroom, one servantFully tiled. Separate Water and Electricity.Parking for 2 vehicles with roller shutter.50m from main road.6 months security deposit. One month upfront (lease)Call for more details","175/14 1/1, Lakeview, Nawala-Narahenpita road, Col-5",3,3,"2,300 sqft"
40,Apartment for Rent in Colombo 5, 3 Jul  9:49 am,"Colombo 5, Colombo","120,000",》》Foreigners are well Come》》NAWALA OLD RD 5Room 5Baths 2 Vpark Roller Door see the Pictures Link. https://photos.app.goo.gl/SdkKykzzGcAqTWuq6,Thimbirigasyaya,3,2,"1,400 sqft"
41,Apartment for Rent in Colombo 5 (618 B/2 ),29 Jun  4:12 pm,"Colombo 5, Colombo","120,000",First Floor available with Three Bedrooms and Three attached Bathrooms2000 sqft,SKELTON ROAD,3,3,200 sqft
42,Apartment for Rent in Colombo 5 (618 B/6 ),29 Jun  3:22 pm,"Colombo 5, Colombo","80,000",Second Floor available with One Bedrooms and One attached Bathroom1000 sqft,SKELTON ROAD,1,1,"1,000 sqft"
43,Havelock City 3BR Park Tower Apartment For Rent,29 Jun 11:48 am,"Colombo 5, Colombo","250,000",3 Bedrooms2 BathroomsFully Furnished1500 Square FeetPark TowerCanal and City View,"Havelock City,, Colombo 5",3,2,"1,500 sqft"
44,3 BR Apartment| Colombo 5 - Suwarna Road For Rent, 8 Jul  1:03 pm,"Colombo 5, Colombo","75,000",3 bedrooms 2 bathrooms kitchen (no pantry cupboards)maids toilet,Swarna Road Colombo 5,3,2,"1,000 sqft"
45,Semi Luxury Furnished Apartment for Rent in Colombo - 5,25 Jun  8:34 am,"Colombo 5, Colombo","130,000","Furnished spacious apartment with 2 bedrooms and attached bathrooms available with hot water, within a semi-luxury private Apartment complex in a prime location in Colombo 5, Kirulopone. ","Sieble Avenue, Kirulapana",2,2,890 sqft
46,Apartment for Rent Colombo 5,24 Jun  5:18 pm,"Colombo 5, Colombo","120,000",Spacious 1200Sq.ft fully furnished 3 Bed Room apartments available for long term rent. ,"Havelock Road, Colombo 5.",3,3,"1,200 sqft"
47,"Apartment For Rent with Furniture at Colombo 5, Ruwan Mawatha.",24 Jun 11:24 am,"Colombo 5, Colombo","95,000","Apartment for Rent with Furniture at Colombo 5, Ruwan Mawatha.(Upstair Apartment)","Colombo 5, Ruwan Mawatha.",2,2,900 sqft
48,"House for Rent in Kirulapona,Colombo 05",22 Jun  8:58 pm,"Colombo 5, Colombo","40,000","very close to the kirulapona Junction & Base line roadd,walking distance to the supermarket &  banksfull complete hose","Edmonton Road,Kirulapona,Colombo 05.",2,2,750 sqft
49,Colombo 5 Havelock City Davidson Apartment For Rent, 2 Jul  4:04 pm,"Colombo 5, Colombo","225,000",2 Bedrooms2 Bathrooms1300 Square FeetFully FurnishedDavidson TowerCanal and City View,Hevelock Road,2,2,"1,300 sqft"
50,Apartment for rent in Havelock city, 8 Jul  1:02 pm,"Colombo 5, Colombo","280,000","- 3 Bedroom with 2 Bathroom, Living room, Dining, Balcony with outdoorseating.- 1,500 Sq. feet- Elegantly fully furnished with high class Don Coriolis Furniture- Fully Air-conditioned apartment- One free Car park slot in the basement parking lot. Additional parking slot.- Furnished Maids room with separate entrance, Maids washroom.- Free Swimming, Gym and club facilities, banquet halls.- Complex facilitates include Cafeteria, Mini Food City Market, Paan Paandelivery and excellent landscape garden with walking and jogging track.- Price SLRs.280,000",3,2,"1,500 sqft",
51,3BR Apartment | Colombo 5 - Havelock City For Rent, 8 Jul  1:02 pm,"Colombo 5, Colombo","280,000",HAVELOCK CITY APARTMENT FOR RENT,"Havelock City, Colombo 5",3,2,"1,500 sqft"
52,Apartment for Rent Colombo-5,14 Jun  4:32 pm,"Colombo 5, Colombo","125,000",DOWNSTAIRE HOUSES,Colombo-5,3,2,"1,500 sqft"
53,3Room Apartment for Short & Long Stay in Colombo 6,19 Jul 11:35 am,"Colombo 5, Colombo","145,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. Address: - Suvi Sudharama Rd,W.A Silva Mw, Colombo 6","Suvi Sudharama Rd, Colombo 6 - Wellawatte",3,2,"1,450 sqft"
54,Apartment for Rent in Colombo 5 (1273 B/1 ), 8 Jul  1:04 pm,"Colombo 5, Colombo","100,000",Maximum for 3 People,THIMBIRIGASYAYA ROAD,2,2,"1,300 sqft"
55,Col 5 Apartment for Rent 3 Bedroom, 7 Jun 12:30 pm,"Colombo 5, Colombo","150,000","3 Bedroom, 2 Full Bath apartment on Havelock Road, Colombo 5. ",Havelock Road,3,2,"2,000 sqft"
56,Apartment For Rent in Havalock Road Colombo.05,30 Jun  8:38 pm,"Colombo 5, Colombo","200,000","New Luxury Modern Hybrid Fully Fernichers Apartment For Rent in Havalock Road Colombo.05 @ Fully Tiled,Carparkings,Fully Air conditioned,Fully Fernichers,3 Bedroom,2Barthroom,Dining Hall,Living Room,Modern Kichen,Servant Room & Servant Toilet & Storage Room & Swimming Pool & Gym & Reception Hall,24 Hours Security Services,Lift @ Very Close to Havalock Cit,Foot City,Hospital,Shopping Mall,Public Super Market,School,Masjid & etc...",Havalock Road Colombo.05,3,2,"1,650 sqft"
57,Brand New Apartment for Rent in Colombo 05, 7 Jun  9:36 am,"Colombo 5, Colombo","130,000","Located on Siebel Avenue, one of the most residential areas in Colombo 05. Apartment features include Maids room, Swimming Pool, Gym and 24 hours security. By Prime Residencies.","Prime Residencies Siebel, Colombo 05",3,2,"1,300 sqft"
58,Apartment for Rent / Lease - Isipathana Mawatha, 6 Jun  3:32 pm,"Colombo 5, Colombo","140,000","Tastefully furnished - master bedroom - a/c - onsuite toilet + 2 bedroom, 2 toilets, all with fitted cupboards hot water,sitting dinning opening out to a balcony sit out area, kitchen with all appliances, maids room and maids toilet available from 26th July.",Isipathana Mawatha- Col 5,3,2,"1,600 sqft"
59,Upstair Flat for Rent in - Colombo 05, 4 Jun 11:46 am,"Colombo 5, Colombo","75,000","Fully furnished, 1600 square foot, 3 bedroom apartment on the first floor. Includes hot water and air conditioning in the master bedroom.Rent - Rs. 75,000/=more suited for a couple.Located on Sulaiman Avenue Colombo 05.For more information",Sulaiman Avenue Colombo 05,3,1,"1,600 sqft"
60,"Apartment Down Quiet Lane on Layards Road, Colombo 5", 3 Jun  3:20 pm,"Colombo 5, Colombo","130,000","Semi-furnished Three roomed up stair apartment down quiet lane on Layards Road, Colombo 5 with two toilets, pantry and ground floor garage. Two rooms are air-conditioned. Available from 1st July 2019.",Layards Road,3,2,"1,000 sqft"
61,Apartment Space for Rent in Colombo 5(1080 B/9), 1 Jun  2:36 pm,"Colombo 5, Colombo","190,000","Three story apartment  only 2nd floor available Three rooms, hall with two bathrooms1450 square feet  ",CLOSE TO HAVELOCK ROAD,3,2,"1,450 sqft"
62,Luxury Apartment with Furniture Rent in Colombo 5., 1 Jun  2:12 pm,"Colombo 5, Colombo","110,000",Luxury Apartment with Furniture Rent in Colombo 5. ,"Colombo 5, Polhengoda",2,2,"1,000 sqft"
63,Luxury Apartment for Rent in Colombo 05, 1 Jun  9:34 am,"Colombo 5, Colombo","250,000",LUXURY APARTMENT FOR RENT IN COLOMBO 5,Isipathna Mawatha Colombo 05,3,3,"1,500 sqft"
64,Havelock City Layards Tower - Col 5,30 May  3:37 pm,"Colombo 5, Colombo","297,500","Fully furnished well maintained 2 bedroom apartment, Unblocked view.Available Immediately, Rent USD 1700 negotiable.",2,3,"1,250 sqft",
65,Pet Friendly Ground Floor Apartment in Colombo 05,30 May  2:24 am,"Colombo 5, Colombo","200,000","Ground Floor , PET FRIENDLY, apartment for rent or lease.3 a/c bedrooms, 2 bathrooms, 1 powder room, open plan kitchen, living,dining, hot water, washing machine,fridge and cooker. servants room and toilet, parking for 3 vehicles. small garden. rs 200,000/= per month.",park road,3,3,"2,000 sqft"
66,Apartment for Rent in Timbirigasyaya, 4 Jun 11:00 pm,"Colombo 5, Colombo","95,000",DOWNSTAIRE HOUSES,Timbirigasyaya,4,3,"1,500 sqft"
67,Apartment for Rent CRESCAT Colombo 05,27 May 11:47 am,"Colombo 5, Colombo","360,000",- 15 Floor- 1300 sqft- Fully Furnished- 2 bedrooms - 2 bathrooms - Living aand Dining- Kitchen with Pantry- Balcony- Fully Tiled- Fully AC- 1 Allocated Parking slot - Super Tight Security,2,2,"2,000 sqft",
68,Furnished Apartment for Rent -Thimbirigasyaya,24 May  5:02 pm,"Colombo 5, Colombo","150,000","3 bed roomed apartment for rent at Thimbirigasyaya3 rooms and 2 bathroomsFurnished Rs. 150,000/- per monthWithout furniture 125,000/- per month1 year rent deposit needed1 month security deposit","Thimbirigasyaya, Colombo 05",3,2,"1,300 sqft"
69,Spacious Apartment for Rent in Colombo 05,28 Jun  3:27 pm,"Colombo 5, Colombo","125,000","3 large bedrooms3 attached bathrooms hot water, sitting, dinning, kitchen,balconies,separate entrance and garage.","Colombo 05, Skeleton road",3,3,"2,000 sqft"
