,0,1,2,3,4,5,6,7
27,Land for Sale malabe,19 Jul  6:54 pm,"Malabe, Colombo","750,000","Exclusive residential & commercial land plots ,samanala uyana road2 Minutes to kothalawala highway entrance 400 m to SLIIT Campus  Easy access to the most famous international schools5 Minutes to Most famous hospitals  Come to us to receive a very valuable land !",near the slit campas,"Commercial, Residential",18.0 perches
28,Malabe Land for Sale - LL554,13 Jul 10:57 am,"Malabe, Colombo","750,000",1.5km from Malabe junction alone Athurugiruya road.Within mega city limits and 2 minutss to Athurugiriya highway entrance.Square flat land with wide road access.,Residential,105.0 perches,
29,Land for Sale - Malabe,18 Jul  3:19 pm,"Malabe, Colombo","1,400,000","•	Square block with 15ft access road.•	280m from SLIIT.•	Clear deeds.•	Residential neighborhood.•	Amazing surroundings with a good view.•	Proximity to leading schools (private and government), hospitals, universities, supermarkets and banks.•	Bank loan can be arrange.•	Negotiable.•	Calm and quite environment. Clear deeds. for urgent sale",Welivita road malabe (280m To SLIIT),Residential,10.5 perches
30,පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත මාලබේ,11 Jul 12:30 pm,"Malabe, Colombo","800,000","පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත.මාලබේ සුදර්ශන මාවත, මාලබේ කඩුවෙල පාර සිට මීටර් 500 යි. ගැනුම්කරුවන් පමණක් විමසන්න.Two 10.5 Perches Lands for Sale.Malabe Sudarshana Mawatha, Malabe is 500 meters from Kaduwela Road.Ask buyers only.",මාලබේ සුදර්ශන මාවත,Residential,10.0 perches
31,Malabe Land for Sale - LL573,12 Jul  7:00 pm,"Malabe, Colombo","875,000","GENERAL DESCRIPTION*Land in Kahantota Road, Malabe*Calm and Peaceful environment*Close to International & Government schools",Residential,18.0 perches,
32,Land for Sale Malabe,14 Jul  7:41 pm,"Malabe, Colombo","180,000","20 perch land along with 15ft road for sale at gamunu Pura, New kandy road, kothalawala (Kaduwela - kallupitiya 177 route)",Residential,20.0 perches,
33,Land | for Sale Malabe Kahantota - L0686-E,11 Jul  9:34 pm,"Malabe, Colombo","15,000,000",The property is located in highly residential and fast-growing area in Malabe.,Residential,18.0 perches,
34,Land For Sale - Malabe,11 Jul  6:25 pm,"Malabe, Colombo","5,400,000",Access  to kahathota road easy access to pittugala junction and peaceful environment,Malabe,Residential,6.0 perches
35,පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත මාලබේ,11 Jul 12:30 pm,"Malabe, Colombo","800,000","පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත.මාලබේ සුදර්ශන මාවත, මාලබේ කඩුවෙල පාර සිට මීටර් 500 යි. ගැනුම්කරුවන් පමණක් විමසන්න.Two 10.5 Perches Lands for Sale.Malabe Sudarshana Mawatha, Malabe is 500 meters from Kaduwela Road.Ask buyers only.",මාලබේ සුදර්ශන මාවත,Residential,10.0 perches
36,Residential Lands at Habarakada,17 Jul  8:13 pm,"Malabe, Colombo","2,400,000",~~~~~ Live A Prestige Life ~~~~~,"Athurugiriya rd, Habarakada",Residential,8.2 perches
37,Land For Sale In Kottawa,11 Jul  2:20 am,"Malabe, Colombo","650,000","1st owner from lands sale.True rectangular slot. . 1km to Highlevel Road1.5km to Makubura Highway interchange.4km to Kottawa Junction.A peaceful location and highly developing area for building your dream home. Clear deedCall for more detailsWith Pipe-borne Water, Electricity, Tarred Roads, Concrete Drainage System,Bank loan Facilities.",Residential,6.5 perches,
38,8 P Land for Sale in Malabe,12 Jul  1:53 pm,"Malabe, Colombo","8,800,000",•Our Reference No. SL 9225	(Please quote this reference number when inquiring.)	,Malabe,Residential,8.0 perches
