,0,1,2,3,4,5,6,7
0,title,posted date,location,price,description,Property type:,Address:,Size:
1,Commercial Building for Rent in Colombo 04,18 Jul 12:35 pm,"Colombo 4, Colombo","1,300,000","Commercial building facing Galle Road close to Majestic city in Colombo 04, next to Holy Family Convent, Bambalapitya. Entire 6 floors are air condition and ready to occupy. Building has been newly upgraded. There is a Mitsubishi 9 passenger elevator & auto start standby generator for the full capacity of the building, fire detection & fire hose reels on each floor. There are 8 car parking slots and many more parking on parking bays and side roads as Galle Road is one way no parking problem at all. There are 10 washrooms. Washrooms on each floor other than the basement floor.",Building,"182 Galle Road, Colombo 00400","7,500 sqft"
2,"['Commercial Building for Rent in Colombo 04', '18 Jul 12:35 pm', 'Colombo 4, Colombo', '1,300,000', 'Commercial building facing Galle Road close to Majestic city in Colombo 04, next to Holy Family Convent, Bambalapitya. Entire 6 floors are air condition and ready to occupy. Building has been newly upgraded. There is a Mitsubishi 9 passenger elevator & auto start standby generator for the full capacity of the building, fire detection & fire hose reels on each floor. There are 8 car parking slots and many more parking on parking bays and side roads as Galle Road is one way no parking problem at all. There are 10 washrooms. Washrooms on each floor other than the basement floor.', 'Building', '182 Galle Road, Colombo 00400', '7,500 sqft']","['title', 'posted date', 'location', 'price', 'description', 'Property type:', 'Address:', 'Size:']",,,,,,
3,Office Space for Rent - Colombo 4, 2 Jul  1:27 pm,"Colombo 4, Colombo","140,000",Office / House space for rent in Colombo 4.,Office,Ample Parking,"1,000 sqft"
4,Showroom space for rent in Colombo 4,20 Jul  4:53 pm,"Colombo 4, Colombo","375,000","- 1100sqft- Ground floor- over 40 feet road frontage- A/C- Generator- Parking for 2 vehicles- Good location, Most suitable for Any type of Showroom / Bank Branch / Air ticketing office or any other commercial purpose- Rent Is Rs.375000/= per month. (negotiable)",Shop,"1,100 sqft",
5,Office Space for Rent in Colombo 4,20 Jul  8:30 am,"Colombo 4, Colombo","168,000",Four rooms with attach bathroom two room with air condition large hall parking for 3 vehicles close to galle road and Marine Drive 6 month advance agent free half months,Office,Meris road Colombo 4,"2,500 sqft"
6,Upcoming Restaurant for Rent Bambalapitiya,20 Jul  5:07 am,"Colombo 4, Colombo","1,950,000","Upcoming commercial,restaurant, showroom Frontage 100 feet 6500 sqft per floor 5 storey building 32500 sqft Ground floor 300 per SqftTypical floor 250 - 275 per SqftSuitable for shopping mallsBooking available now Suitable for car showroom, shopping mall, offices, clothing showroom Half month broker fees Genuine buyers onlyStrictly no brokers",Restaurant,galle road bambalapitiya,"6,500 sqft"
7,Office Space Available For Rent At Duplication Road,19 Jul  6:40 pm,"Colombo 4, Colombo","145,000",* Urgent rent out* Office space available for rent at duplication road Bambalapitiya Colombo 4 * Brand new partition and carpet with air condition and LED lightstwo toilets* Opposite house of fashion* Real estate agents are welcome* suitable for IT and back office* 1st and 2nd floor available for rent* Each floor 1220 sq ftpartitions can be done 220 sq ft 580 sq ft and 1220 sq ft as per your wish,Office,"1,220 sqft",
8,Office Space for Rent in Bambalapity,19 Jul 12:24 pm,"Colombo 4, Colombo","110,000","Urgent rent out!!!Price reduced ...... Office space available for rent at De Fonseka Place, Bambalapitya, Colombo 4, Sri Lanka",Building,"1,320 sqft",
9,3 Floors Shops Spaces Rent Bambalapitiya,19 Jul  6:57 pm,"Colombo 4, Colombo","95,000",1st Floor 2nd Floor and 3rd Floor For Rent all 3  95000 rs per monthIn col Bambalapitiya near majestic CityHighly  Commercial Area good for any sort of business,Shop,Near Unity Plaza col 4,850 sqft
10,Commercial Building for Rent in Colombo 04,18 Jul 12:35 pm,"Colombo 4, Colombo","1,300,000","Commercial building facing Galle Road close to Majestic city in Colombo 04, next to Holy Family Convent, Bambalapitya. Entire 6 floors are air condition and ready to occupy. Building has been newly upgraded. There is a Mitsubishi 9 passenger elevator & auto start standby generator for the full capacity of the building, fire detection & fire hose reels on each floor. There are 8 car parking slots and many more parking on parking bays and side roads as Galle Road is one way no parking problem at all. There are 10 washrooms. Washrooms on each floor other than the basement floor.",Building,"182 Galle Road, Colombo 00400","7,500 sqft"
11,Building for lease near Lipton Circus colombo 4,19 Jul 10:33 am,"Colombo 4, Colombo","1,450,000",Available for immediate occupation.Opposite ODEL (Town Hall)4100Sq.ft 4 floors12 secure parking slots and extra road front parking.,Building,Town Hall,"4,100 sqft"
12,Office Space for Rent Colombo 04,20 Jul  3:28 pm,"Colombo 4, Colombo","150,000","Office space for rent or lease immediately.  There are 02 large units and 1 unit facing Galle Road, & other unit is 20mt. from Galle Road.  Vehicle parking available.",Office,"Galle Road, Colombo 04","1,500 sqft"
13,5800 SqFt Commercial Building For Rent Col 4,14 Jul  8:31 pm,"Colombo 4, Colombo","1,000,000","Building available for rent at Colombo 4, Sri Lanka",Building,Colombo 4,"5,800 sqft"
14,Commercial Building For Lease (CRL89) Col 4,19 Jul 10:33 am,"Colombo 4, Colombo","3,000,000",Baseline Road Facing. 2200Sq.ft each floor. Looking for one tenan for the whole building..Minimum 3 year lease.Parking for 8.,Building,Baseline Road,"14,000 sqft"
15,Showroom Building for Lease in Col4,19 Jul 10:33 am,"Colombo 4, Colombo","550,000","Ideal for Vehicle showroom.2 floors.5,500 Sq.ft",Other,Dutugemunu street,"5,500 sqft"
16,Commercial Building for Rent (CRL67) - Colombo 2,19 Jul  9:24 am,"Colombo 4, Colombo","1,190,000","75 meters from the main Slave Island Junction at Colombo 2.6800 Sqft16 car parking slots on the ground floor.Building will be given with 9 person Lift, 24,000 BTU Inverter ACs, 70KVA Backup Generator and Fire Protection system.Common Rooftop area of 1750sq.ft. can be used for functions. Name boards can be erected in front of building.Rs.175 Per Sq.ft",Building,"6,800 sqft",
17,Office Space for Rent in Platinum 1 (crl44) - Col 4,19 Jul  9:24 am,"Colombo 4, Colombo","816,000","Galle road facing 3400SqftDedicated parking for 2.More parking space could be allocated.AC Inverter,Lifts,Standby Generator,Security, Rs.240 per Sq.ft including maintenance fee.",Office,"3,400 sqft",
18,Office Space for Rent (CRL36) - Colombo 04,19 Jul  9:24 am,"Colombo 4, Colombo","550,000","Located off Gregory's Road in a peaceful environment.Lunch rooms,5toilets, 20ft Private Road accessParking for 5.Ground Floor - 900sqft1st Floor - 3100sqft",Office,"4,000 sqft",
19,Commercial Building for Lease (CRL23) - Col 4,19 Jul  9:24 am,"Colombo 4, Colombo","1,680,000","Between Galle road & Marine DriveBrand New Building.5 Floors. 1,600Sqft each floor4toilets in each floor,3phase, generator, lift, ground floor parking for 12Rs 210 per Sq.ft",Building,"8,000 sqft",
20,Commercial Building for Rent/Lease in Ward Place (CRL33),19 Jul  9:24 am,"Colombo 4, Colombo","7,750,000","Facing Maradana Road and Ward Place.Basement+ 7 floors.Ground Floor Parking for 14.Road side parking available too.31,000 SQ.ft Rs.250 per Sq.ft. ",Building,"31,000 sqft",
21,Independent Building for Commercial / Residential Use Col 4,12 Jul  9:59 pm,"Colombo 4, Colombo","300,000","The building has 1 closed car parking and space to park 4 bikes, 3 phase electricity, 2000 liters over head tank capacity, all 4 rooms are air conditioned, small rear garden, 1000 sqft of open terrace, the building is very close to duplication road, on the land side. Recently painted and refurbished, the building is unfurnished.",Building,Lorensz Road,"2,000 sqft"
22,Building For Rent Colombo 4,12 Jul 11:01 am,"Colombo 4, Colombo","250,000",Colombo 4 Duplication road Before Old House of passion Brand new 3 story building 1800 Sqft 3 Bedrooms Luxury Building Office & residents Rental 250000.00,Building,Colombo 4 Duplication,"1,800 sqft"
23,4 Storied Commercial Building For Rent - Colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","1,300,000","Commercial Building Suitable for Showroom, Banks, Institutes, Offices etc.Galle Road facing.Total 7,500Sq.ftParking for 8 vehicle.Lift, Generator, A/C.Ready for immediate occupation.",Building,"7,500 sqft",
24,2000 SqFt Office Space Duplication Road Colombo 4,10 Jul 10:08 am,"Colombo 4, Colombo","250,000","House available for commercial purpose rent at Duplication Road, Colombo 4, Sri Lanka",Office,"Duplication Road, Colombo 4","2,000 sqft"
