,0,1,2,3,4,5,6,7
17,Land for Sale - Kiribathgoda,23 Jul  9:44 pm,"Kiribathgoda, Gampaha","700,000","*face to dalupitiya main road *this land you can buy part by part like 10perchs,15perchs, and 20 perchs.*to colombo nuwara road 400m*to kiribathgoda town 1.5km*to kadawatha 1.5km*to wattala 3km*we give one perch 700000*we don't need brokes","Colombo nuwara road,mahara,dalupitiya road,kiribathgoda",Other,75.0 perches
18,Land for Sale in - SIYABALAPE,22 Jul  1:32 pm,"Kiribathgoda, Gampaha","1,700,000",ප්‍රධාන පාරට මුහුනලා සියබලාපේ හංදිය 300mකිරිබත්ගොඩ 5kmමාකොල 3km,"NO:42/2 SAMURDHI MW,SIYABALAPE SOUTH SIYABALAPE",Residential,12.0 perches
19,Plot no. 01 Land for sale in Kiribathgoda,22 Jul 10:03 am,"Kiribathgoda, Gampaha","335,000","Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deed...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....පදිංචියට හොදම තැනක් ……………කිරිබත්ගොඩ, කඩවත ,කඩුවෙල සහ දෙල්ගොඩ නගර වලට විනාඩි 15 න් ළඟා විය හැකි. අධිවේගී මාර්ගයට විනාඩි 8 න් ළඟා විය හැකි.,සුපිරි වෙළදසැල්, රජයේ ප්‍රසිද්ධ පාසල්, ජාත්‍යන්තර පාසල් සදහා විනාඩි කිහිපයකින්ළගා විය හැකි සියළු පහසුකම් සහිත බිම් කොටස් ඔබේම කර ගන්න...","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
20,Land for Sale in - Makola,20 Jul  6:30 pm,"Kiribathgoda, Gampaha","400,000","10 Perches Land for Immediate Sale in Galwala Junction, Heiyanthuduwa Road. Makola200m to Galwala Junction.10 Min to Kiribathgoda Town.Electricity & Water.Clear Deeds.Pleasent Environment.","Galawala Junction, Heiyanthuduwa, Makola",Residential,10.0 perches
21,Land for Sale in kiribathgoda,19 Jul  8:03 pm,"Kiribathgoda, Gampaha","2,900,000",9 Perches  Land For Sale Immediately This Land is Located In Makola Galwala JunctionPrice 29 Laks Please Call For Seen on Appointment More Information And Price Can Be Negotiable Genuine Buyers OnlyNo BorkersUrgent Sale,Makola Galwala Janction,Residential,9.0 perches
22,Land for Sale in Kiribathgoda,27 Jul  9:36 am,"Kiribathgoda, Gampaha","750,000","Highly residence area kiribathgoda Iriyawetiya Road 10 Pearch  Per Perch 7.40 lax Iriyawetiya Road to 50 meters clear documents Kiribathgoda to 900 m immediate sale.Close by, sumangala College 🎓, bank Keels, Cargils, Kiribathgoda Call for Seen on appointments, Genuine Buyers Only No Brokes DREAM HOMES REAL ESTATE","kiribathgoda, Iriyawetiya Road",Commercial,10.0 perches
23,Land for Sale in Kiribathgoda Meegahawatte,19 Jul 10:00 am,"Kiribathgoda, Gampaha","245,000",20ft access road to the land. Calm surrounding.Just 1km away from the main road. FOR Immediate Sale.,Residential,7.5 perches,
24,Land for Sale in Kiribathgoda,27 Jul  9:36 am,"Kiribathgoda, Gampaha","760,000","Highly residence area kiribathgoda Kandy bus route  750meters Perch 11.8Per Perch 7.60 lak Verry close by kiribathgoda Arpico, banks super market, KFC, Macdonald clear documentsimmediate sale . Call Seen for appointment only genuine buyer's No BROKES DREAM HOMES REAL ESTATE","kiribathgoda, Mudiyansege Watta Road",Residential,10.8 perches
25,Land for sale in Kiribathgoda,28 Jul  4:48 pm,"Kiribathgoda, Gampaha","925,000","12.9 perch square land for sale Price Rs 925,000 per perchLocation -  Pamunuvila road1km to  Kiribathgoda town600 m frm main road30 feet wide road  accessUrgently selling due to migration",Residential,12.9 perches,
26,Land for Sale Makola,18 Jul  3:28 pm,"Kiribathgoda, Gampaha","6,500,000","Makola Batalanda Sapumaluyana 10.01P rectangular land carpeted road beautiful calm peaceful area 3 sides parapet walls & steel fence water tank, servant toilet, drainage line, rain water line, drainage pit available 3Phase electricity & Water can be applied various trees available few meters to Sapugaskanda & Makola Junctions, Police Station, Vishaka Balika College, Ashoka College & Central College, Petroleum Refinery, Udupila-Delgoda-Kaduwela-Free Trade Zone access Roads, Post Office, Pradeshiya Sabha, Biyagama Maha Lekam Office, all major banks, nearby Clear deeds & titles All enquiries  ","Batalanda Road, Makola South, Makola ; in-front of Defence Services Command and Staff College",Residential,10.01 perches
27,Land for Sale in Kiribathgoda,18 Jul  3:31 pm,"Kiribathgoda, Gampaha","375,000","300 m to the Kiribathgoda / Biyagama main bus road.5 Minutes to the Kiribathgoda & Kadawatha Town.4 minutes from Biyagama Zone.Reservation = 100,000/-Down payment = 20%Balance can pay 12 month interest free or easy payment.","Makola , Kiribathgoda.",Residential,10.0 perches
28,Land for Sale in - Kiribathgoda,29 Jul  2:13 pm,"Kiribathgoda, Gampaha","400,000","Highly Residential Land for Sale in Kiribathgoda - Makola,sabawa Road.(100m from The Main Road)14.3 Perches Available with All Clear Documents.",Residential,14.3 perches,
29,Land for Sale Makola,18 Jul  3:28 pm,"Kiribathgoda, Gampaha","6,500,000","Makola Batalanda Sapumaluyana 10.01P rectangular land carpeted road beautiful calm peaceful area 3 sides parapet walls & steel fence water tank, servant toilet, drainage line, rain water line, drainage pit available 3Phase electricity & Water can be applied various trees available few meters to Sapugaskanda & Makola Junctions, Police Station, Vishaka Balika College, Ashoka College & Central College, Petroleum Refinery, Udupila-Delgoda-Kaduwela-Free Trade Zone access Roads, Post Office, Pradeshiya Sabha, Biyagama Maha Lekam Office, all major banks, nearby Clear deeds & titles All enquiries  ","Batalanda Road, Makola South, Makola ; in-front of Defence Services Command and Staff College",Residential,10.01 perches
30,Land for Sale in Kiribathgoda,24 Jul  4:17 pm,"Kiribathgoda, Gampaha","410,000",Highly residential land for sale in Kiribathgoda - Makola.Twenty (20) perches available (10 perches blocks can also be arranged) with ALL the clear documents (bank loans can be easily taken as ALL the documents are clear and available).Suitable for new house builders !!,Residential,20.0 perches,
31,Land in kiribathgoda,15 Jul  1:38 pm,"Kiribathgoda, Gampaha","375,000",Kiribathgoda / Biyagama pradana parata 300 m.Kiribathgoda / Kadawatha / Biyagama town walata winadi 5 i.Pahasu geweeme kramayata saha banku naya magin.,"Gunasekara para, Sapugaskanda, Kiribathgoda.",Residential,10.0 perches
32,Land for Sale Kiribathgoda,15 Jul 11:48 am,"Kiribathgoda, Gampaha","500,000",කිරිබත්ගොඩ නගරයට ආසන්න 1 1/2 km දුරින් පර්චස් 10 ඉඩමක් පර්චස් 1ක් 500000/- මුදල් හදිසියකට විකිණේ,කිරිබත්ගොඩ මාකොළ,Residential,10.0 perches
33,Land for Sale - Kiribathgoda,13 Jul  3:26 pm,"Kiribathgoda, Gampaha","425,000","High residential aria with many facilities.150 m to 234 main bus road.4.5 km to the Kiribathgoda main town.Reservation = 100,000/-Down payment = 25%Balance can pay 12 month interest free / Bank loan or prime finance loan.","Sabawa road, Makola, Kiribathgoda.",Residential,14.5 perches
34,Land in Kiribathgoda,13 Jul 11:22 am,"Kiribathgoda, Gampaha","375,000","Kiribathgoda / Biyagama pradana bus parata 300 m.Kiribathgoda / Kadawatha / Biyagama nagara walata winadi 5 i.Nala jalaya / Viduliya / Pulul maarga athulu siyalu pahasukam sahithai.Wen karawa ganeemata = 100,000/-Muulika geweema = 25%Ithiriya masa 12k dakwa poli rahithawa ho deerga kalinawa gewanna.","Makola , Kiribathgoda.",Residential,10.0 perches
35,Land for Sale - Kiribathgoda,24 Jul  4:55 pm,"Kiribathgoda, Gampaha","420,000","just for 420,000/- per perch.300 meters from land to colombo / kandy roard. hurry up this is suitable for your parking area and to build a ware house any time of commercial requirements.Reservation Rs.100,000/-Down payment of 50% with 2 weeksBalance can pay by installments or a bank loanIdeal place for your future residence which is very close to Colombo city. Only 350m to Colombo / kandy Road and 2.0 km to Kiribathgoda town. Land is located within kiribathgoda city area with easy access to all the facilities.",Land for sale in kiribathgoda,"Commercial, Residential",10.0 perches
36,Land for Sale Kiribathgoda,12 Jul 10:48 am,"Kiribathgoda, Gampaha","400,000","කිරිබත්ගොඩ ( නුවර පාර) 3kmකඩවත ( HIGHWAY ENTRANCE ) 2kmකඩුවෙල (අලුත් නුවර පාර ) 3km නල ජලය, තෙකලා විදුලිය ඉඩමට පිවිසුමට්‍ය මාර්ග 3ක් (කොන්ක්‍රිට්)",KIRIBATHGODA MAKOLA,Residential,13.5 perches
37,Land in Kiribathgoda,11 Jul  6:28 pm,"Kiribathgoda, Gampaha","375,000",Kiribathgoda / Biyagama pradana parata 300 m.Kiribathgoda town ekata 4.5 km.Biyagama Zone ekata 4 km.Nala jalaya / Viduliya athulu siyalu pahasukam samagin.Mulin 25% k gewa Ithiriya masa 12 k dakwa poli rahithawa gewanna.,"Makola , Kiribathgoda.",Residential,10.0 perches
38,ඉඩම පමුණුවිල පාරට මුහුණලා, 9 Jul  4:18 pm,"Kiribathgoda, Gampaha","750,000",නිරවුල් පිරිසිදු ඔප්පු සහිත ඉඩම,103 පමුණුවිල පාර පමුණුවිල,"Commercial, Residential",40.0 perches
39,නිරවුල් ඔප්පු සහිත ඉඩම, 9 Jul  4:14 pm,"Kiribathgoda, Gampaha","750,000",පමුණුවිල පාරට මුහුණලා,103 පමුණුවිල පාර පමුණුවිල,"Commercial, Residential",40.0 perches
