,0,1,2,3,4,5,6,7,8
17,New Apartment For Rent In Colombo 3,20 Jul  2:28 pm,"Colombo 6, Colombo","8,000","This new apartment is located very close to Galle Rd in Colombo 3. Its just few minutes walking distance to the beach, mosque and all the amenities including banks, restaurants and shopping.  The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","Galle Rd, behind Lalson Tailors, Colombo 3 - Kollupitiya",Apartment,3,2
18,Luxury Apartment For Rent Colombo 3,20 Jul  2:27 pm,"Colombo 6, Colombo","8,000","This new apartment is located very close to Galle Rd in Colombo 3. Its just few minutes walking distance to the beach, mosque and all the amenities including banks, restaurants and shopping.  The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment.  This is a perfect location for your holiday or business trip.","Galle Rd, behind Lalson Tailors, Colombo 3 - Kollupitiya",Holiday bungalow,3,2
19,Studio Type Apartment For Rent Colombo - 6,20 Jul  2:26 pm,"Colombo 6, Colombo","4,000","veatures:Studio Room with in-built kitchenette, attached bathroom and private spacious balcony with a nice view. Suitable for single or double occupancy.",Mayura Place Colombo 6,Apartment,1,1
20,Studio Type Apartment For Rent Colombo - 6,20 Jul  2:25 pm,"Colombo 6, Colombo","4,000","eatures:Studio Room with in-built kitchenette, attached bathroom and private spacious balcony with a nice view. Suitable for single or double occupancy.",Mayura Place Colombo 6,Apartment,1,1
21,3 Rooms Apartment For Rent Colombo 6,20 Jul  2:24 pm,"Colombo 6, Colombo","7,500","All the apartments comes with the following amenities as standard: Air conditioning and Ceiling in Rooms and Living Area, Hot water, Free WiFi, International TV Channels, and Parking.These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
22,3 Rooms Apartment For Rent Colombo 6,20 Jul  2:23 pm,"Colombo 6, Colombo","7,500","All the apartments comes with the following amenities as standard: Air conditioning and Ceiling in Rooms and Living Area, Hot water, Free WiFi, International TV Channels, and Parking.These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
23,3 Rooms Apartment For Rent Colombo 6,20 Jul  2:23 pm,"Colombo 6, Colombo","7,500","All the apartments comes with the following amenities as standard: Air conditioning and Ceiling in Rooms and Living Area, Hot water, Free WiFi, International TV Channels, and Parking.These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
24,2 BR Apartment In Colombo 6,20 Jul  1:31 pm,"Colombo 6, Colombo","4,999",The apartments are tastefully furnished including fully equipped kitchen.,"Harmer's Avenue,colombo-06",Apartment,2,2
25,Colombo Apartments 3BR In 03,20 Jul 12:53 pm,"Colombo 6, Colombo","7,500",The apartments are tastefully furnished including fully equipped kitchen.,10 LANE COLOMBO-03,Holiday bungalow,3,1
26,Luxury in 3 Br Colombo-6 + 965XS9W5SX,20 Jul 11:59 am,"Colombo 6, Colombo","7,499","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .Centrally located these compact Apartments are you Home away from Home. Let it be for business or holiday you will feel right at Home. All the Apartments are Fully Furnished including a Fully Equipped Kitchen.These apartment are Centrally located in 40th Lane Rd in Colombo 6 (WELLAWATTE) with easy access to other parts of the city and all the amenities. Most of Colombo’s attractions are all within 15 mins drive from the Apartment. There are many fast food outlets within few minutes walking distance. Public transport is just few meters from the building.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom ■ Living and Dining Area. ■Fully Furnished and Fully Air conditioned. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit.■ Daily Rs.7,500 + Electricity.■ Monthly Rs 165,000+Bills■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info / to reserve.",40th Lane COLOMBO-06 NO:-11,Apartment,3,2
27,3 Bed Room Apartment in Col 06,20 Jul 10:46 am,"Colombo 6, Colombo","6,500",FULLY FURNISHED APARTMENT WITH AIR CONDITION. 24 HOUR SECURITY WITH PARKING. KITCHEN FACILITIES. FREE WATER  GAS INTER NATIONAL  TV CHANNELS. PER DAY  6500/-  ELE PER UNIT 50/-   NOW AVAILABLE  WORRY TO NOW CALL.  WEDDING  AND PARTY INVITE GOOD PLACE.,COLLING  WOOD PLACE  COL 06,Apartment,3,3
28,2 Bed Room Apartment in Attach Bath Room- COL 06,20 Jul 10:35 am,"Colombo 6, Colombo","6,000",FULLY FURNISHED APARTMENT WITH AIR CONDITION. 24 HOUR SECURITY WITH BAKING. KITCHEN FACILITIES. FREE WATER  &   GAS  &   INTER NATIONAL TV CHANNELS.  PER DAY  6000/-  ELE PER UNIT 50/-   NOW AVAILABLE  WORRY TO NOW CALL.  DAY  AND  WEEKEND  MONTHLEY  HAVE,COLLING WOOD PLACE. COL  06,Apartment,2,2
29,Holiday rooms for rent / Colombo 06, 8 Jul  7:04 am,"Colombo 6, Colombo","1,500","The Regent Hotel is reputed hotel in Colombo. We have single,double family rooms for long & short periods.",Seasonal room,10+,10+,
30,3 Bed Room Seaview W/Gym Apartment In Colombo 6,12 Jul  4:59 pm,"Colombo 6, Colombo","5,300",THIS DISCOUNTED OFFER VALID FOR STAYING UPTO 31st July 2019.,"Ebenezer place, Dehiwala (Bordering Colombo 6)",Apartment,3,2
31,2BR Apartment For Rent - Colombo-06,20 Jul 10:24 am,"Colombo 6, Colombo","6,000",The apartments are tastefully furnished including fully equipped kitchen.,No46 Collingwoodplace  Colombo-06,Apartment,2,2
32,3 Bed Room Apartment for Rent (APT001503) - Colombo 06,20 Jul  9:53 am,"Colombo 6, Colombo","7,500","This Budget Apartment is located in W.A Silva Mawatha with easy access to Galle Rd, Marine Drive and Havelock Rd. Most of Colombo’s attractions are all within 15 mins drive from the Apartment. There are many fast food outlets within few minutes walking distance. Public transport is just few meters from the building.",202 W A Silva Mawatha Colombo 06,Apartment,3,2
33,Three Bedroom Apartment Col 06,20 Jul  8:59 am,"Colombo 6, Colombo","7,400",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security,Apartment,3,2,
34,Two Bedroom Apartment for Rent - Colombo 6,20 Jul  8:56 am,"Colombo 6, Colombo","6,900",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to savoy cinema,Apartment,2,2,
35,3 Bhk Luxury Apartment Short &long Stay,20 Jul  8:48 am,"Colombo 6, Colombo","7,230",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Galle Rd,Apartment,3,2,
36,3 Bhk Apartment Col 06,20 Jul  7:30 am,"Colombo 6, Colombo","7,235",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security,Apartment,3,2,
37,2 Rooms Apartment For Rent Col-6,20 Jul  6:05 am,"Colombo 6, Colombo","6,000","■ 2 Rooms-1 Attached and 1 Common Bathroom.■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ Electricity Rs 50 per unit.",Collingwood Place Colombo 6,Apartment,3,2
38,3 Rooms Apartment For Rent Colombo 6,20 Jul  6:05 am,"Colombo 6, Colombo","6,500",All the apartments are Fully Furnished including a Fully Equipped Kitchen and Linen. You can just move in.,Rohini Road Colombo 6,Apartment,3,2
39,Luxury Apartment For Rent Colombo 6,20 Jul  6:04 am,"Colombo 6, Colombo","6,500","All the apartments are Fully Furnished including a Fully Equipped Kitchen and Linen. You can just move in.■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.Electricity Rs 50 per unit.",Rohoni Road Colombo 6,Apartment,3,2
40,3 Rooms With Pool Apartment For Rent Colombo 6,20 Jul  6:03 am,"Colombo 6, Colombo","6,500","Bought Apartment For Rent Colombo 6 with Pool Sea Side  ■ Living and Dining Area.■ Fully Furnished and Fully Air conditioned.■ Free WiFi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.Electricity Rs 50 per unit. ( Per day 7000/=)",Collingwood Place Colombo 6,Apartment,3,2
41,3 Bed Room in Attach Bath Col 06,20 Jul 12:15 am,"Colombo 6, Colombo","6,500",GRAND NEW APARTMENT. FULLY FURNISHED WITH AIR CONDITION. 24 HOUR SECURITY WITH PARKING. KITCHEN FACILITIES. FREE WATER GAS INTER NATIONAL TV CHANNELS.  PER DAY  6500/-  ELE PER UNIT 50/-  NOW AVAILABLE WORRY TO NOW CALL  WEDDING INVITE  GOOD PLACE,202  W A SILVA MW COL 06,Apartment,3,3
42,2 Bed Room in Attach Bath Col 06,20 Jul 12:07 am,"Colombo 6, Colombo","5,500",FULLY FURNISHED APARTMENT WITH AIR CONDITION.  24 HOUR SECURITY WITH PARKING. KITCHEN FACILITIES. FREE WATER AND  GAS INTER NATIONAL TV CHANNELS. PER DAY 5500/- ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO NOW CALL.  PARTY AND WEDDING  INVITE GOOD PLACE,NO 46 COLLING WOOD PLACE  COL 06,Apartment,2,2
43,3 Bed Room in Attach Bath Sea View Col 06,19 Jul 11:35 pm,"Colombo 6, Colombo","7,500",GRAND NEW LUXURY APARTMENT.  FULLY FURNISHED WITH AIR CONDITION. SEA VIEW IN KITCHEN FACILITIES.  24 SECURITY WITH PARKING. FREE WATER  GAS  INTER NATIONAL  TV CHANNELS. PER DAY 7500/-  ELE PER UNIT 50/-   NOW AVAILABLE  WORRY TO NOW CALL.   PARTY AND  WEDDING INVITE GOOD PLACE.,102 GLOBAL TOWER COL 06,Apartment,3,3
44,2 Bed Room in Attach Bath Col 06,19 Jul 10:40 pm,"Colombo 6, Colombo","5,000",FULLY FUR NISHED APARTMENT WITH AIR CONDITION. PARKING WITH KITCHEN FACILITIES. FREE WATER GAS  INTER NATIONAL TV CHANNELS.  PER DAY 5000/-  ELE PER UNIT 50/-   NOW AVAILABLE  WORRY TO NOW CALL.  PARTY AND WEDDING  INVITE  GOOD PLACE DAY WEEK  MONTH,HARMERS AVENUE  COL 06,Apartment,2,2
45,3 Bedroom Apartment Col 06,21 Jul  8:03 am,"Colombo 6, Colombo","7,330",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Galle Rd,Apartment,3,2,
46,3 Bed Room Apartment Col 06,19 Jul 10:22 pm,"Colombo 6, Colombo","6,500",FULLY FURNISHED APARTMENT WITH A/C.  PARKING WITH KITCHEN  FACILITIES.  FREE WATER GAS INTER NATIONAL TV CHANNELS.  PERDAY  6500/-  ELE PER UNIT 50/-  NOW AVAILABLE  WORRY TO  NOW  CALL.  PARTY AND  WEDDING INVITE  GOOD PLACE. DAY  WEEK  MONTH,HARMERS AVENUE  COL 06,Apartment,3,3
47,2 Bed Room in Attach Bath Col 06,19 Jul 10:02 pm,"Colombo 6, Colombo","5,000",FULLY FURNISHED APARTMENT WITH A/C.  PARKING WITH KITCHEN FACILITIES. FREE GAS WATER INTER NATIONAL TV CHANNELS. PERDAY 5000/- ELE PER UNIT 50/-   PARTY  AND WEDDING INVITE GOOD PLACE.  NOW AVAILABLE WORRY TO NOW CALL,HARMERS AVENUE  COL  06,Apartment,2,2
48,3 Bed Room in Attach Bath Colombo 6,19 Jul  9:58 pm,"Colombo 6, Colombo","6,500",FULLY FURNISHED APARTMENT WITH A/C.  24 HOUR SECURITY WITH PARKING.  KITCHEN FACILITIES.  FREE WATER GAS  INTER NATIONAL TV CHANNELS. PERDAY  6500/-  ELE PER UNIT 50/-   NOW AVAILABLE  WORRY TO NOW CALL.  DAY  WEEK AND MONTH,"NO 46 , COLLING WOOD PLACE COL 06",Apartment,3,3
49,3 Rooms Apartment For Rent Colombo 6,19 Jul  9:14 pm,"Colombo 6, Colombo","7,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
50,Apartment For Rent Colombo 6,19 Jul  9:13 pm,"Colombo 6, Colombo","6,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Rohoni Road Colombo 6,Apartment,3,2
51,City view Apartment For Rent Colombo 6,19 Jul  9:12 pm,"Colombo 6, Colombo","6,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Rohoni Road Colombo 6,Apartment,3,3
52,2 Rooms Apartment For Rent Colombo 6,19 Jul  9:12 pm,"Colombo 6, Colombo","5,000","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Harmers Avenue Colombo 6,Apartment,2,2
53,2 Rooms Apartment For Rent Col-4,19 Jul  9:11 pm,"Colombo 6, Colombo","5,000","These Spacious Modern Apartments consists 2 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Harmers Avenue Colombo 6,Apartment,2,2
54,New 3 Rooms Apartment For Rent Colombo 6,19 Jul  9:11 pm,"Colombo 6, Colombo","7,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
55,3 Bedroom Apartment - Colombo 06,19 Jul  7:41 pm,"Colombo 6, Colombo","7,750",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Galle Rd,Apartment,3,2,
56,3br Luxury New Apartment in Col-6,20 Jul  5:31 pm,"Colombo 6, Colombo","7,500","Brand new apartment 3bed room hot water, lift one car park Luxury apartment fully sea view Near arpico super market","11, 40th lane colombo-6",Apartment,3,2
57,3 Bed Room Seaview W/Gym Apartment In Colombo 6,12 Jul  4:59 pm,"Colombo 6, Colombo","5,300",THIS DISCOUNTED OFFER VALID FOR STAYING UPTO 31st July 2019.,"Ebenezer place, Dehiwala (Bordering Colombo 6)",Apartment,3,2
58,Two BHK - Colombo 06,19 Jul  7:20 pm,"Colombo 6, Colombo","6,480",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment Electricity per unit 48Close to marine drive,Apartment,2,2,
59,Two Bedroom Apartment Wellawathe,19 Jul  7:14 pm,"Colombo 6, Colombo","6,888",Fully furnished apartment Fully air condition Parking Fifi Close to wellawatha mosque Brand New Apartment,Apartment,2,2,
60,Holiday Apartment - Wellawatta,19 Jul  5:11 pm,"Colombo 6, Colombo","6,500",Call us for bookings,wellawatte,Apartment,3,2
61,Holiday Apartments - Colombo 06,19 Jul  5:09 pm,"Colombo 6, Colombo","6,500",Holiday Apartments @ Colombo 06,wellawatte,Apartment,3,2
62,Holiday Apartments - Wellawatta,19 Jul  5:09 pm,"Colombo 6, Colombo","6,000",Holiday Apartments @ Colombo 06,wellawatte,Apartment,2,2
63,Holiday Apartments in Wellawatta,19 Jul  5:09 pm,"Colombo 6, Colombo","6,500",Call us for booking,wellawatte,Apartment,3,2
64,Holiday Apartments - Wellawatta,19 Jul  5:09 pm,"Colombo 6, Colombo","6,500",Per day 6500Call Us For bookings,wellawatte,Apartment,3,2
65,City view Apartment For Rent Colombo 6,19 Jul  3:32 pm,"Colombo 6, Colombo","7,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
66,Service Apartment For Rent In Colombo 6,19 Jul  3:32 pm,"Colombo 6, Colombo","7,500","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,Apartment,3,2
67,3 Room Budget Apartment for Rent - Colombo 6,19 Jul  3:30 pm,"Colombo 6, Colombo","6,500",This 3 Room Budget Apartment is Conveniently Located in W.A Silva Mw withe easy access to other part of the city.,W a Silwa Mw Colombo 6,Apartment,3,2
68,Ground Floor 3 Room Apartment For Rent - Colombo 6,19 Jul  3:12 pm,"Colombo 6, Colombo","6,000",3 Room Budget Apartment for Short and Long Stay,Harmers Avenue Colombo 6,Apartment,3,2
69,2 Bed Room in Attach Bathroom and Seaview Col 06,19 Jul  2:41 pm,"Colombo 6, Colombo","6,500",GRAND NEW FULLY FURNISHED APARTMENT WITH A/C KITCHEN FACILITIES 24hrs SECURITY & PARKING. FREE WATER & GAS INTER NATIONAL TV CHANNELS SEAVIEW PER DAY  6500/= ELE PER UNIT 50/= WEDDING & PARTY INVITE GOOD PLACE NOW AVAILABLE WORRY TO NOW CALL DAY WEEK & MONTH CALL NOW,NO 11 4/1 40th LANE COL.06,Apartment,2,2
70,3 Bed Room in Attach Bath Colombo 06,19 Jul  2:40 pm,"Colombo 6, Colombo","6,500",GRAND NEW APARTMENT WITH AIR CONDITION.  FULLY FURNISHED WITH 24 HOUR  SECURITY AND PARKING. FREE GAS WATER  INTER NATIONAL TV CHANNELS. KITCHEN FACILITIES. PER DAY  6500/-  ELE PER UNIT  50/-  WEDDING INVITE GOOD PLACE. NOW AVAILABLE WORRY TO NOW CALL.,W A SILVA MW  COL  06,Apartment,3,3
71,2BR Furnished Apartment at Wellawatta,19 Jul  2:14 pm,"Colombo 6, Colombo","5,000","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",7/5 harmers Avenue colombo-6,Apartment,2,2
72,2BR Furnished Apartment in Col 6,19 Jul 12:02 pm,"Colombo 6, Colombo","5,000","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",7/5 harmers Avenue colombo-6,Apartment,2,2
73,2BR Furnished Apt at Wellawatta,19 Jul 12:02 pm,"Colombo 6, Colombo","5,500","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",46 colling wood place col-6,Apartment,2,2
74,3BR Furnished Apartment in Wellawatta,19 Jul 12:02 pm,"Colombo 6, Colombo","6,500",COLOMBO - W A Silva mawatha Colombo 6 .,202 w a Silva mawatha Colombo 6,Apartment,3,2
75,3 Bedroom Apartment Col 06,19 Jul  8:13 am,"Colombo 6, Colombo","7,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Galle Rd,Apartment,3,2,
76,Apartment for Rent - Colombo 06,19 Jul  8:11 am,"Colombo 6, Colombo","6,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Lanka Hospital,Apartment,2,2,
77,Two Bedroom Apartment Wellawathe,19 Jul  8:10 am,"Colombo 6, Colombo","6,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to wellawatha mosque,Apartment,2,2,
78,3 Bedroom Apartment - Wellawathe,19 Jul  8:09 am,"Colombo 6, Colombo","7,500",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to wellawatha Nolimit,Apartment,3,2,
79,3br Apartment at Colombo - 6,19 Jul  7:38 am,"Colombo 6, Colombo","6,500","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",46 colling wood place colombo-6,Apartment,3,2
80,3BR New Luxury Apartments Colombo 6,19 Jul  7:37 am,"Colombo 6, Colombo","7,500","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",11 40th lane colombo-6,Apartment,3,2
81,2br Furnished Apartment in Colombo 6,19 Jul  7:37 am,"Colombo 6, Colombo","5,000","COLOMBO Apartments - Harmers Avenue Road, Colombo 6 .",7/5 harmers Avenue colombo-6,Apartment,2,2
82,3 Bedroom Apartment - Wellawathe Col 06,18 Jul  2:56 pm,"Colombo 6, Colombo","6,750",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Galle Rd,Apartment,3,2,
83,3 Bed Room Seaview W/Gym Apartment In Colombo 6,12 Jul  4:59 pm,"Colombo 6, Colombo","5,300",THIS DISCOUNTED OFFER VALID FOR STAYING UPTO 31st July 2019.,"Ebenezer place, Dehiwala (Bordering Colombo 6)",Apartment,3,2
84,3br Luxury New Apartment in Col-6,20 Jul  5:31 pm,"Colombo 6, Colombo","7,500","Brand new apartment 3bed room hot water, lift one car park Luxury apartment fully sea view Near arpico super market","11, 40th lane colombo-6",Apartment,3,2
85,Two Bedroom Apartment Close to Wellawatha Mosque,18 Jul  2:55 pm,"Colombo 6, Colombo","5,555",Fully furnished apartment Fully air condition Parking Fifi Close to wellawatha mosque Close to savoy cinema Mark parking Sea view,Apartment,2,2,
86,Two Bedroom Alexndra apartment - Col 6,18 Jul 12:25 pm,"Colombo 6, Colombo","6,230",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment Close to wellawatha mosque,Apartment,2,2,
