,0,1,2,3,4,5,6,7
40,අලුත්ගම මතුගම බිම් කොටස්,12 Jun  4:13 pm,"Alutgama, Kalutara","600,000","වෙලිපැන්න අධිවේගී පිවිසුමට කි,ම් 1.5ක් හා අලුත්ගම මතුගම බස් මාර්ගයට  මි,700ක්  දුරින් සුන්දර වෙල් යායකට මුනලා අගන නේවාසික බිම් කොටස් කිහිපයක් විකිනිමට ඇත",welipenna,"Commercial, Residential",12.0 perches
41,Land for Sale - Aluthgama,12 Jun  2:53 pm,"Alutgama, Kalutara","1,050,000",# Clear deeds & tittels.# Calm & Quite area.# Lakdinu easy payment and bank loan available.#  14km to Mathugama#  7km To Alutgama# 3km to Darga Town,Darga town,Residential,15.0 perches
42,අළුත්ගමින් බිම් කොටස්,11 Jun 11:12 am,"Alutgama, Kalutara","70,000",අළුත්ගම මතුගම බස් මාර්ගයේ 4 කණුව අසලින් නේවාසික භාවිතයට ඉතා සුදුසු බිම් කොටස් විකිණීමට...විස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
43,15p Land for Sale - Alutgama, 8 Jun 10:10 am,"Alutgama, Kalutara","70,000",අළුත්ගම මතුගම බස් මාර්ගයෙන් පදිංචියට සුදුසු බිම් කොටස් විකිණීමට...විස්තර සදහා අමතන්න,Darga town,Residential,15.0 perches
44,Alutgama Land for Sale | 15p, 7 Jun  9:55 am,"Alutgama, Kalutara","1,050,000",# Clear deeds & tittels.# Calm & Quite area.# Lakdinu easy payment and bank loan available.#  14km to Mathugama#  7km To Alutgama# 3km to Darga Town,Darga town,Residential,15.0 perches
45,Alutgama Land | 15p, 6 Jun 12:16 pm,"Alutgama, Kalutara","1,050,000",# Clear deeds & tittels.# Calm & Quite area.# Lakdinu easy payment and bank loan available.#  14km to Mathugama#  7km To Alutgama# 3km to Darga Town,Darga town,Residential,15.0 perches
46,Land for Sale Aluthgama, 6 Jun 10:19 am,"Alutgama, Kalutara","70,000","Land for sale in Aluthgama, Dharga town, very calm environment, 6.5km to Aluthgama Town, Easy payment methods, Bank Loan.",aluthgama,Residential,15.0 perches
47,Land for Sale Alutgama, 5 Jun  2:27 pm,"Alutgama, Kalutara","70,000","වැලිපැන්න අධිවේගි පිවිසුමට ක්‍රි.මි.2ක් දුරින් අලුත්ගම මතුගම ප්‍රධාන බස් මර්ගයට යාබදව අගනා නේවසික බිම් කොටස් කිහිපයක්,පහසු ගෙවිම් ක්‍රම සමගින්",welipenna,"Commercial, Residential",10.0 perches
48,Land in Alutgama | 15p, 3 Jun 10:03 am,"Alutgama, Kalutara","70,000",අළුත්ගම මතුගම බස් මාර්ගයේ දර්ගා නගරයට ආසන්නව නේවාසික භාවිතයට සුදුසු බිම් කොටස් විකිණීමටවිස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
49,Aluthgama land, 2 Jun  3:20 pm,"Alutgama, Kalutara","600,000","Electricity availableWide roadBank loan facilitiesEasy payment methodsEasy access Aluthgama, meegama bus route","Aluthgama, meegama",Residential,10.0 perches
50,15p Land in Aluthgama, 1 Jun 11:20 am,"Alutgama, Kalutara","1,095,000","land near aluthgama - mathugama bus road. 2.5km to dharga town. 6.5km to aluthgama. 14km to mathugama. good residential land.good enviroment.per perch: Rs: 73,000/=",aluthgama,Residential,15.0 perches
51,Land in Alutgama for Sale,29 May 12:41 pm,"Alutgama, Kalutara","69,000",4km to Galle Road.Electricity SupplyClear Deeds & Tittels.Better quiet residential environment Lakdinu Easy Payment and Bank Loan available.,Maggona-Munhena,Residential,15.0 perches
52,Land for Sale in Alutgama,29 May  9:59 am,"Alutgama, Kalutara","1,050,000",අළුත්ගම මතුගම බස් මාර්ගයේ 4 කණුව අසලින් නේවාසික භාවිතයට සුදුසු බිම් කොටස් විකිණීමට..විස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
53,අළුතගම - දර්ගා නගරය ආසන්නයේ ඉඩමක්,29 May  9:47 am,"Alutgama, Kalutara","70,000",අළුතගම - දර්ගා නගරය ආසන්නයේ ඉඩමක්දර්ගා නගරයේ සිට කි.මී. 2.5අළුත්ගම සිට කි.මී. 6.5එකවර ගෙවීමේ දී විශේෂ මිල අඩුකිරීම්පහසු ගෙවීමේ ක්‍රමබැංකු ණය පහසුකම්,aluthgama,Residential,15.0 perches
54,Land in Alutgama for Sale,28 May 10:47 am,"Alutgama, Kalutara","1,050,000",# Clear deeds & tittels.# Calm & Quite area.# Lakdinu easy payment and bank loan available.#  14km to Mathugama#  7km To Alutgama# 3km to Darga Town,Darga town,Residential,15.0 perches
55,Land For Sale - Beruwala,25 May  2:02 pm,"Alutgama, Kalutara","150,000,000",ගාලුපාරට 1.5 කම් පිරිසිදු ඔප්පු විදුලිය පිරිසිදු ලින් ජලය පොල් කුරුදු ගම්මිරිස් බුලත් කරාබුනැටි සාදික්ක ගොරක වගාවන් ඇත,"No. 157B, Galhena, Beruwala","Agricultural, Commercial, Residential",124.0 perches
