,0,1,2,3,4,5,6,7
24,Commercial Building/ Office space for Rent Colombo 06,24 Jun  2:25 am,"Colombo 6, Colombo","220,000","A two story building for rent. Very closed to Galle Road. Can be used for commercial or residential purpose. Consist of 5 rooms, 2 big halls, big balcony with 3 separate bathrooms.",Building,"6 Collingwood Place, Colombo 06","4,500 sqft"
25,Galle Road Colombo 6 Building For Rent,24 Jun  1:57 pm,"Colombo 6, Colombo","60,000","1st Floor of Building For Rent Facing Galle Road, Col.6.......................1st floor (500 sq ft) to b rented of a building facing Galle Rd, Wellawatte (adjoining Nithyakalyani Jewellers) with ac n partitions. Parking available. Rent 60,000/- per month. NO ADVANCE. Only 3 month refundable deposit.",Other,500 sqft,
26,Shared Office Space with Furniture for Rent in Colombo 6,19 Jun  1:02 pm,"Colombo 6, Colombo","15,000","Office Space with Furniture available for startups or small business.  Ideal for a back office or freelance workers who want to belong to work group while focusing on their work. Who are ok to to share same space with like minded other people. 3rd floor of a building conveniently located closer to Galle Road, Wellawatte.",Office,Near Arpico Wellawatte,300 sqft
27,Office Place for Rent in Col 06,14 Jun  9:22 am,"Colombo 6, Colombo","110,000",OFFICE SPACE FOR RENT  IN CO 06 ( wellawatta ),Office,WA Silva mawatta main road facing wellawatta,"1,000 sqft"
28,Colonial Type House Rent for Office kirullapona, 8 Jul 12:43 pm,"Colombo 6, Colombo","90,000",8P.COLONIAL TYPE HOUSE FOR RENT WITH ALL FACILITIES KIRULLAPONE CLOSE TO BASELINE ROAD  20 FEET WIDE ROAD. ,Office,KIRULLAPONE,"1,200 sqft"
29,Great Office Space for Rent in Colombo 6, 2 Jul  3:27 pm,"Colombo 6, Colombo","130,000","This place is ideal for offices, business premises or an institute.",Building,Colombo 6,"1,500 sqft"
30,Show Room Space for rent - Colombo 06, 9 Jun  2:21 pm,"Colombo 6, Colombo","150,000",Show Room/Office space available each 700 square feet on ground floor and 3phase electricity/air conditionLocation W A Silva Mawatha Colombo 06,Building,700 sqft,
31,Brand New Office Building for Rent in Colombo 6, 5 Jun  1:27 am,"Colombo 6, Colombo","1,000,000",STRICTLY NO AGENT PLS.,Office,COLOMBO 6,"7,000 sqft"
32,Commercial Property for Rent in Colombo 6., 4 Jun 10:47 am,"Colombo 6, Colombo","140,000",Commercial Property  for Rent at Colombo 6.Bala Pokuna Road.Near Balapokuna Temple.,Office,"Colombo 6, Balapokuna Road.","1,800 sqft"
33,Building for Rent in - Wellawatte, 2 Jun  8:03 am,"Colombo 6, Colombo","185,000","Facing Galle road, 810sqft with full glass on front.ideal for a showroom. Renting out only for companies, not for personal business purposes.No time wasters and brokers please.",Building,"461, Galle Road, Colombo 6",810 sqft
34,Office for Rent in Colombo 06,27 Jun 10:33 am,"Colombo 6, Colombo","85,000","Modern office in the 3rd Floor. Separate entrance, Parking, Fully air conditioned with inverter ACs, CCTV installed for the entire floor, attached bath room. Separate electricity. Water will be free of charge. 3 balconies. Open roof terrace with panoramic view of Colombo city. Walking distance to high-level road and all amenities. Residential and safe area. Ideal for an architect, IT firm, consultation or any back office operation. 6 month security deposit required.",Office,Colombo 06. Kirulapona,"1,500 sqft"
35,Office space for rent in Colombo 6, 1 Jun 12:50 am,"Colombo 6, Colombo","600,000",STRICTLY NO AGENT,Building,colombo 6,"5,000 sqft"
36,Office Space for Rent in Colombo 6 (1179B/1),31 May 12:40 pm,"Colombo 6, Colombo","50,000",Four story buildingOnly 3rd floor available (without lift)500 square feet,Office,HIGHLEVEL ROAD,500 sqft
37,Office for Rent - Nugegoda,28 Jun  2:51 pm,"Colombo 6, Colombo","150,000","9RE BLOCK SUITABLE FOR OFFICE,WARE HOUSE,  5 CAR PARK",Building,NUGEGODA JUNCTION,"2,000 sqft"
38,Buliding for Rent - Wellawatha,28 Jun  2:51 pm,"Colombo 6, Colombo","150,000",2 storey building suitable for office showroom warehouse commercial property,Building,WA SILVA MAWATHA WELLAWATHA,"2,500 sqft"
39,Commercial Building for Rent Nugegoda,28 Jun  2:51 pm,"Colombo 6, Colombo","150,000",5 CAR PARKS.ONLY GROUND FLOOR SUITABLE FOR OFFICE WARE HOUSE,Building,HIGHLEVEL ROAD NUGEGODA,240 sqft
40,Commercial Building for Rent - Havelock Rd,25 May  3:57 pm,"Colombo 6, Colombo","700,000",Brand New Luxury Building for Office Space | House in Colombo 06 for Rent or Lease. Suitable for commercial purposes.  ,Office,"No.05, Kalyani Rd, Havelock Town","5,500 sqft"
