,0,1,2,3,4,5,6,7
15,Narammala Land for Sale,24 Jun  2:49 pm,"Narammala, Kurunegala","65,000","කුරුණෑගල නාරම්මල නගරයෙන් පර්චස් 15 බිම් කොටසක් විකිණීමට. කොටසක් ගෙවා ඉතිරිය පොලී රහිත  සහා මුලින් 10% ක් ගෙවා ඉතිරිය පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/",Residential,15.0 perches,
16,Kurunegala Colombo 05 Rd land for sale,24 Jun  2:44 pm,"Narammala, Kurunegala","65,000","කුරුණෑගල කොළඹ 05 බස් මාර්ගයෙන් කුරුණෑගල නගරයට පහසුවෙන් ලගාවිය හැකි දුරින් පර්චස් 15 බිම් කොටස් කීපයක් විකිණීමට. නල ජලය සහිතයි. කොටසක් ගෙවා ඉතිරිය පොලී රහිත සහා මුලින් 10% ක් ගෙවා ඉතිරිය පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/=",Residential,15.0 perches,
17,Land for Sale in - Alawwa,24 Jun  8:49 pm,"Narammala, Kurunegala","275,000","At Ritigahadeniya junction on Alawwa-Narammala main road. (10-minutes from Alawwa town)Land facing two bus routes: •	One side facing Alawwa-Narammala main bus route & the other side facing Alawwa-Narammala via Kottawatta bus route. Prime location at Ritigahadeniya junction,•	Rear section of the land facing paddy fields and in addition the view from the rear section is very scenic because, a range of hillocks can be seen from far which consists of vegetation & greenery. •	10 minutes to Nakulugamuwa Highway Interchange (Highway Exit) which is the first Interchange on Kandy-Colombo Central Highway.•	Less than 01-hour journey to Colombo after the completion of Central Highway.•	New coconut cultivation currently bear coconut.•	Flat land with water & 3-phase electricity.•	 Peaceful environment & the area free from natural disasters.  •	Ideal for: residence, apartments, reception hall, Restaurant, petrol station, service station or any other business purpose.",Retigahedeniya - Alawwa,"Commercial, Residential, Other",63.0 perches
18,Land with New House for Sale in - Narammala,24 Jun  2:16 pm,"Narammala, Kurunegala","4,500,000","Newly Built House with Agricultural Land. 60 Coconut, 2000 Pineapple, 100 Banana trees and Agricultural Well, Fully Fenced, 3 Phase Electricity, 500 Metres from The Main Road. Can Be Used for Commercial, Residential and Agricultural Purposes. Nice, Calm and Private Environment. Ideal for A Nature Lover. Clear documents, a bank loan can be obtained. The rate can be negotiable. Income generating property with minimum effort. Selling due to my MBA study commitment.",horombawa,"Agricultural, Commercial, Residential",160.0 perches
19,Land with Clear Deed for Sale - Narammala,21 Jun  2:23 pm,"Narammala, Kurunegala","5,500,000","නිරවුල්, සින්නක්කර ඔප්පු සහිත තැනිතලා ඉඩමකි.90% වැඩ නිම කර ඇති අඩි 110ක් දිග ගොඩ නැගිල්ලක් ඇත.කොළඹ, කුරුණෑගල පාර ට මී,500යි.ජලය විදුලිය ඇත.","පාසල් මාවත, කිවුල් ගල්ල.","Commercial, Residential",100.0 perches
20,Kurunegala Weerabugedra land for sale,18 Jun  9:22 am,"Narammala, Kurunegala","57,500","කුරුණෑගල කොළඹ 05 බස් මාර්ගයට පහසුවෙන් ලගාවිය හැකි දුරින් පර්චස් 15 බිම් කොටස් කිහිපයක් විකිණීමට. කොටසක් ගෙවා ඉතිරිය පොලී රහිත සහා මුලින් 10% ක් ගෙවා ඉතිරිය පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 57,500/",Residential,15.0 perches,
21,Land for Sale - Narammala,17 Jun 12:32 pm,"Narammala, Kurunegala","37,000","Wariyapola - Narammala Pradana Parata Nudurin Katupotha, Nelum kanuwa.pol idama kabali 2k (perches 99 x 2 )","Katupotha, Nelumkanuwa, Narammala","Agricultural, Residential, Other",198.0 perches
22,Land For Sale Narammala,14 Jun  4:45 pm,"Narammala, Kurunegala","375,000","මීගමුව ප්‍රදාන මාර්ගයේ නාරම්මල සිට km 10  දුරින් මැටියගනේ මීගමුව පාරට මුහුණලා ප 20 වටිනා බිම්කොටසකි.විදුලිය ඇත, නිරවුල් ඔප්පු ,සාමකාමී වටපිටාවක්.වැඩි විස්තර සදහා අමතන්න,මුදල් හදිසියක් සදහා ඉක්මනින් විකිණේ.",නාරම්මල මැටියගනේ,"Agricultural, Residential",20.0 perches
23,Land for Sale in - Narammala,12 Jun  6:16 pm,"Narammala, Kurunegala","12,075,000","Fine piece of land with a beautiful scenary. Water and electricity. Approximately 100m to the town and the post office, few meters to the food city school. 2 blocks of land(16 & 18.5 perches) . Good residential area. Fresh air. Rs.350,000/= per perche","Senarath Sevana, Negombo road, Narammala",Residential,16.0 perches
24,Narammala Land for Sale,11 Jun 11:40 am,"Narammala, Kurunegala","65,000","කුරුණෑගල නාරම්මල නගරයෙන් පර්චස් 15 බිම් කොටසක් විකිණීම.  කොටසක් ගෙවා ඉතිරිය පොලී රහිත සහා මුලින් 10% ගෙවා ඉතිරි පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/",Residential,10.0 perches,
25,Land for Sale Kurunegala Weerabugedra,11 Jun 11:32 am,"Narammala, Kurunegala","57,500","කුරුණෑගල කොළඹ 05 බස් මාර්ගයට පහසුවෙන් ලගාවිය හැකි දුරින් පර්චස් 15 බිම් කොටස් කිහිපයක් විකිණීමට. කොටසක් ගෙවා ඉතිරිය පොලී රහිත සහා මුලින් 10% ගෙවා ඉතිරිය  පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 57,500/0710200545",Residential,15.0 perches,
26,Kurunegala Colombo 05 Rd land for sale,11 Jun 11:25 am,"Narammala, Kurunegala","65,000","කුරුණෑගල කොළඹ 05 බස් මාර්ගයෙන් කුරුණෑගල නගරයට පහසුවෙන් ලගාවිය හැකි දුරින් පර්චස් 15 බිම් කොටස් කීපයක් විකිණීමට. නල ජලය සහිතයි. කොටසක් ගෙවා ඉතිරිය පොලී රහිත සහ මුලින් 10% ගෙවා ඉතිරිය   පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/",Residential,15.0 perches,
27,Coconut Land for Sale in Narammala,11 Jun 11:15 am,"Narammala, Kurunegala","3,000,000","Coconut land for Sale -Narammala / katupothaනාරම්මල, කටුපොත ප්‍රදේශයෙන් අක්කර 7 විශාල පොල් ඉඩමක් විකිණීමට ඇත.වැඩි විස්තර සඳහා අයිතිකරුගේ අන්කයෙන් විමසන්න.",Narammala / Katupotha,"Agricultural, Commercial",7.0 acres
28,Land for Sale Kurunegala Kalugamuwa,28 Jun  7:14 am,"Narammala, Kurunegala","95,000",අගනා ඉඩම් කොටස් කළුගමුව වාරියපොල පාරෙන්.,"Kalugamuwa - Wariyapola Road, Gallehera","Agricultural, Commercial, Residential, Other",15.0 perches
29,Narammala land for sale, 4 Jun  7:21 pm,"Narammala, Kurunegala","65,000","කුරුණෑගල නාරම්මල නගරයෙන් පර්චස් 15 බිම් කොටසක් විකිණීම.  කොටසක් ගෙවා ඉතිරිය පොලී රහිත පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/",Residential,15.0 perches,
30,Land for Sale in - Narammala,31 May 10:16 pm,"Narammala, Kurunegala","1,000,000",කොළඹ 05 කුරුණෑගල ප‍්‍රධාන මාර්ගයට මීටර් 200මිල ගණන් සාකච්චා කළ හැක.වැඩි විස්තර සදහා අමතන්න.,Narammala -Dammpalassa-Madagoda Road,Residential,15.0 perches
31,Narammala Land for Sale,28 May 10:59 am,"Narammala, Kurunegala","65,000","කුරුණෑගල නාරම්මල නගරයෙන් පර්චස් 15 බිම් කොටසක් විකිණීම.  කොටසක් ගෙවා ඉතිරිය පොලී රහිත පහසු ගෙවීමේ ක්‍රමයට. මිල පර්චසයක් රුපියල් 65,000/",Residential,15.0 perches,
32,Land for Sale in Narammala,28 May  9:20 am,"Narammala, Kurunegala","4,125,000",මීගමුව කුරුණෑගල ප්‍රධාන පාරේ  නාරම්මල  මී වැව 9 කනුව.ස්ථානයේ පිහිටි ඉඩම් කැබැල්ල ඉතා ඉක්මනින විකිණේ.  පොල් ගස් තුනක් සහ තැබිලි ගස් තුනක් ඉඩමෙහි ඇත.,නාරම්මල,"Agricultural, Commercial",15.0 perches
