,0,1,2,3,4,5,6,7
24,Shop and Annex for Rent In - I.D.H Junction,19 Jun  9:17 am,"Rajagiriya, Colombo","30,000",Facing I.D.H Rajagiriya Main road (Close to I.D.H Junction)Ground Floor for a Shop2nd Floor for AnnexNext to Commercial Bank ATMIn font of the Bus StopSuitable for any Business or OfficeCall for More Details,Building,500 sqft,
25,Workshop Venue Office Space in Colombo Rajagiriya,13 Jul  3:07 pm,"Rajagiriya, Colombo","10,000",VENUE FOR HIRE IN RAJAGIRIYA COLOMBO FOR CLASSES | WORKSHOPS | SEMINARS | MEETINGS | DISCUSSIONS...,Other,700 sqft,
26,Shop /office for Rent in Rajagiriya,11 Jun  2:08 pm,"Rajagiriya, Colombo","35,000","6 months Advance,please call for more details",Shop,Rajagiriya,250 sqft
27,Building for Rent in Rajagiriya,11 Jun  2:04 pm,"Rajagiriya, Colombo","125,000","2 story Building,6 months Advance,Please call for more details",Building,Rajagiriya,"2,000 sqft"
28,Warehouse/Car Rent In Rajagiriya,19 Jul  2:27 pm,"Rajagiriya, Colombo","800,000","Main road facing Most suitable to car sale,out door sale items,storage, shop30 ft road 1.5km Nawala junction 700m to rajagiriya 3 car parking",Warehouse / Storage,Rajagiriya,"15,000 sqft"
29,Commercial Office Space Available for Rent - Rajagiriya,15 Jul  2:04 pm,"Rajagiriya, Colombo","420,000","1. Ideal for IT Companies and Back Offices etc 2. Located in Rajagiriya luxury brand new Jana Jaya City Complex near the flyoverTotal 2019 Sq feet or customised according to the required smaller areas (Eg 400Sq Feet each).   3. Three months refundable deposit with only monthly pay as you go. 4. Willing to customize the partitions and furniture as per your requirements 5. Fully furnished Tables / Chairs/ Light fittings from UK 6. Serviced Pantry, Central AC, CCTV, Lease Line WIFI, Designated land number 7. Sign Board at the entrance, Unlimited underground car park 8.Elevator and Generator facilities available.",Office,"9th Floor, Jana Jaya Building, Rajagiriya","2,019 sqft"
30,Office Space for Rent Rajagiriya,15 Jul 12:26 pm,"Rajagiriya, Colombo","280,000",Office Space for Rent in Rajagiriya 1500sqft or 3000sqftAvailable with or without partition,Office,Rajagiriya,"3,000 sqft"
31,Shop for rent in rajagiriya main road facing,19 Jul  2:27 pm,"Rajagiriya, Colombo","50,000",30 ft road access 1km to rajagiriya junction 1.2 km to kolonnawa junction Roller shatter gate2 car parking,Shop,Obesekarapura road rajagiriya,800 sqft
32,Office Space for Rent in Rajagiriya,19 Jul  2:27 pm,"Rajagiriya, Colombo","35,000",40ft road access 2 car parking With A/C 100m to Rajagiriya junction,Office,Rajagiriya main road,750 sqft
33,Commercial Property for Rent at - Polgasowita, 8 Jun 11:49 am,"Rajagiriya, Colombo","75,000","An Approximately 2500 Sq. Foot Commercial Property at Wethara Junction, Facing the Southern Expressway Access Route (120 Bus Route), with Parking Facilities, Is Available for Long Term Lease at 75,000 Lkr per Month (negotiable).",Building,"132, Wethara, Polgasowita","2,500 sqft"
34,Office Space for Rent in - Rajagiriya, 5 Jun  4:55 pm,"Rajagiriya, Colombo","39,000",Office Space for Rent in Rajagiriya==========================,Office,"75, Medawelikada Road, Rajagiriya",500 sqft
35,Office Space for Rent in - Rajagiriya, 5 Jun  4:43 pm,"Rajagiriya, Colombo","62,000",Office Space for Rent in Rajagiriya==========================,Office,"997/41, Park Lane, Welikada, Rajagiriya","1,600 sqft"
36,Shop and Office Space for Rent / Lease at Rajagiriya, 8 Jun  2:36 pm,"Rajagiriya, Colombo","30,000","Shop & Office space available at Jana Jaya City, RajagiriyaShopping mall Brand new buildingWith all facilities* Escalators* Lifts* A/C* Smoke sensors* Security / CCTV* Spacious car park* Swimming pool* Cinema* Food court",Shop,Jana Jaya City Rajagiriya,130 sqft
37,Office For Rent in Nugegoda,30 Jun 12:19 pm,"Rajagiriya, Colombo","10,000",Office space. Suitable for a shop also (in the bus stand building nugegoda.),Office,Bus halt Building Rent in Nugegoda,80 sqft
38,Building for Rent Rajagiriya, 3 Jun  4:48 pm,"Rajagiriya, Colombo","18,000","Office, saloon, tailor shop, butiq",Building,"74, Obesekarapura Road, Rajagiriya",300 sqft
39,Commercial Property Available for Lease in Rajagiriya, 2 Jun  8:34 am,"Rajagiriya, Colombo","505,600","2 floors in a 3 story commercial property are available for lease/rent in Rajagiriya.This office space is consists of;Ground floor with floor area: 2,232 sqft2nd floor with floor area: 2,824 sqftTotal floor area is 5,056 sqft without the staircase areaConference room, management rooms, separated working spaces, dining space available where all the area is fully partitioned with glass/boards which can be used for any commercial purpose.2 set of bathrooms available in ground floor and another set of bathrooms available in 2nd floor.Total space is fully airconditioned with separate A/C units for separate partitioned areas.5 dedicated parking slots available with separate parking area for about 20 motor bikes.Separate rooftop area of open space is available which can be converted to filing/storing space on request.Situated within walking distance from Rajagiriya junction. Can be accessed from both Nawala Road (100m) and Parliament Road (80m). Close proximity to all the banks, restaurants, supermarkets and many more.Rent is Rs. 100/- per sqftDeposit - 6 months refundable security deposit is required.Advance - 3 months advance payment which will be deducted monthly in equal amounts from the 1st 12 months rental.Negotiable only after inspections. Call to arrange an inspection and for more details.",Office,Park Lane,"5,056 sqft"
40,Shop for Rent in Jana Jaya City Super Market Complex Rajagiriya,31 May  2:27 pm,"Rajagiriya, Colombo","38,000",117 sqftCentral AC Elevator and escalator service On the fourth floor Tempered glass showroom Shop for rent,Building,117 sqft,
41,Building for Rent in Rajagiriya,28 Jun  2:52 pm,"Rajagiriya, Colombo","150,000",Rajagiriya 4 story building for rent or Leese per Floor 150000.00,Building,Rajagiriya,"4,000 sqft"
42,Shop / Office for Rent in Rajagiriya,24 May  2:38 pm,"Rajagiriya, Colombo","23,000","With separate Business Electricity meter,With CCTV camera,6 months / 1 Year Advance",Shop,"No.787/ C/ 2,MDH Jayawardene mawatha,Rajagiriya",350 sqft
