,0,1,2,3,4,5,6,7,8,9
10,Brand New House for Sale in - Kesbawa,21 Jul 10:57 am,"Piliyandala, Colombo","9,800,000",Strongly Design Specious  Brand New Luxury House for Immediate Sale….3 Rooms with 3 Bath Room 10 PerchContact  Price 98 Laks Second Block from The 162 Main Bus RoadConveniently Located in Peaceful Well Secured Residential Area Close Town Is Kesbawa .Just 50 M to Bandaragama Colombo Road .Good Crowed at Surrounding House with All Facilities. Very Convenience to  Supermarket and Some of The Main Towns. Selling at Urgently..Just  Completed.,"Bandaragama Road, Kesbawa",3,3,"1,600.0 sqft",10.0 perches
11,Three Bed Room House for Sale - Piliyandala,21 Jul 10:50 am,"Piliyandala, Colombo","15,000,000","Three bed rooms, Royal ceramic fully tiles house. Right round green mesh with two gates. Very good surrounding and environment. Batuwandara Junction to 1.5km.",Madapatha Piliyandala,3,1,"1,500.0 sqft",12.0 perches
12,3 storyed house with roof top Bolgoda lake view in Piliyandala,16 Jul 10:12 am,"Piliyandala, Colombo","20,500,000","Brand new. Lake view 3 storey large house in Piliyandala Dampe. 100m to Dampe Village hotel. 150m to Piliyandala Dampe main road. 3.5 km to Piliyandala town. 5km to Katubedda junction. Well designed by an architect. Landscaped garden.Elcardo Roller gate.Steel pantry cupboards.Very decent neighborhood.Clear deeds.2000ltr overhead water tanks.Equipped with Telephone, wifi, peotv.Can be seen after 5 pm weekdays and in weekends.Pls call for an appointment.Genuine buyers only.Urgent sale.","324/45, Lake Serenity, Dampe,Piliyandala",4,5,"3,500.0 sqft",9.0 perches
13,House For sale in Piliyandala,20 Jul 10:57 pm,"Piliyandala, Colombo","8,600,000",4 years old house full finish with two car can park 2 fully a/c with living room as well cctv camara for more infomation plz call,Mihira Mawatha Piliyandala,2,1,"1,500.0 sqft",6.0 perches
14,2 Story House for Sale in Piliyandala twon.,20 Jul 10:40 pm,"Piliyandala, Colombo","23,000,000",2 Story House for Sale in Piliyandala twon. 1.5 Km to Piliyandala  junctionHouse area -2650sqft ,1.5km to Piliyandala twon. Piliyandala,5,3,"2,650.0 sqft",11.9 perches
15,2 Story House for Sale in Piliyandala Town,25 Jun  5:29 pm,"Piliyandala, Colombo","17,800,000",2 story house in piliyandala Madapatha road niyar to cargils food city 500 m to 120 main road/ 900 m to piliyandala town 3 bed rooms / 2 atach bathroom hot waterගඩොල් බිත්ති / 2000 sqft Large biutifull garden / jack and mango trees haveFinishing roof full tile /  3 vechile parking have15 perch land with house Coc / non westing / street line house and ded plan approveAll document cleyarHave a  housing  lorn Nation trust bankHaighly  residansal eriyaCash or lorn payment ok,3,2,"2,000.0 sqft",15.0 perches,
16,House New for Sale - Piliyandala,20 Jul  4:17 pm,"Piliyandala, Colombo","13,000,000",13 .millionBreand new house for sale 2 vehicle parking space 100 miter piliyandala makandana bus rd700 miter bandaragama Colombo bus rd,piliyandala makandana rd,4,3,"1,650.0 sqft",11.5 perches
17,Luxury Living House Space - Kesbewa,20 Jul  2:28 pm,"Piliyandala, Colombo","17,800,000","House For Sale in Kesbawa6.2P4 Rooms2 Bath Rooms1930 SqftA/C, Hot Water and CCTVRs.18,500,000/=",Kesbewa,4,2,"1,930.0 sqft",6.2 perches
18,House for Sale in - Kahathuduwa,20 Jul  2:22 pm,"Piliyandala, Colombo","4,400,000","Wenivelkola,School Road, 1.5 Km Horana Colombo Road.",2,1,"1,100.0 sqft",10.0 perches,
19,House New Two Story for Sale - Piliyandala,19 Jul  9:54 pm,"Piliyandala, Colombo","18,500,000",18.5 MILLION Brend New tow story houseCct camera... HOT water...remote gete...Balkony... garden...4 VEHIKAL PARKING SPACE...full complete house,piliyandala makandana,4,3,"2,000.0 sqft",9.0 perches
20,Two Storied House for Sale in Piliyandala,19 Jul  9:52 am,"Piliyandala, Colombo","15,500,000","Fully completed Two Storied House for Sale in New city Garden, Piliyandala. Built on 11 perches Land and 2,000 sq.ft floor area. Fully Tiled House consist 04 bedrooms, 03 bathrooms, Living, Dining, Kitchen, pantry and Servant Toilet.",New city Garden,4,3,"2,000.0 sqft",11.0 perches
21,Two Storey House for Sale Piliyandala Town,19 Jul  8:43 am,"Piliyandala, Colombo","12,000,000","3 Bedrooms (Master bedroom with A/C)Study room,Kitchen with pantry,3 Bathrooms with hot water,Remote role gate,CCTV camera (inside & outside)Parking space for 2 vehicles,400 Meters to the main road, (2 roads ways to the house)Near to P&S, Arpico super center,Keells Supermarket, Laugfs Supermarket, Cargill’s supermarket, Int schools, Nilkamal Co, Britol Co, 1800 Meters to Piliyandala Town. (From Gedabuwana)Name: Sampath / RuwanPrice Rs.LK 120/=6 Perches1900 square feet house",Residential,3,3,"1,900.0 sqft",6.0 perches
22,House for Sale in - Piliyandala,18 Jul  7:58 pm,"Piliyandala, Colombo","9,900,000","Piliyandala Madapatha   12 perch land,Just 3 km from Piliyandala town,  ""Fantasy Homes"" residential scheme, a very secure residential area. 3 bed rooms, 2 attached bathrooms,  open-plan pantry, large hall, kitchen, utility room, servant’s toilet, car porch, large garden and backyard. NSB Housing Loan.Inspection by appointment.","Madapatha,Piliyandala",3,3,"1,400.0 sqft",12.0 perches
23,House for sale in Piliyandala (Kahathuduwa),18 Jul  1:35 pm,"Piliyandala, Colombo","7,000,000","location - kahathuduwa1Km to Horana - Colombo (120) main bus routeCalm and Peaceful residential area with all facilitiesClear deeds.price can be negotiated after inspectionsGenuine buyers only, No brokers please","57, Mahesh garden, Kahathuduwa, polgasowita",3,1,"1,300.0 sqft",12.0 perches
24,02 Story House and 24 P Sale at Wewala Piliyandala,18 Jul 11:06 am,"Piliyandala, Colombo","23,500,000",PRICE TOTAL  Rs 23500000.00Negotiable,150 METERS TO 120 PILIYANDALA MAIN ROAD WEWALA ROAD PILIYANDALA,5,3,"2,800.0 sqft",24.0 perches
25,House for Sale in Piliyandala,18 Jul  9:57 am,"Piliyandala, Colombo","60,000,000",House for sale in Piliyandala,Piliyandala,3,2,"2,000.0 sqft",30.0 perches
26,Bandaragama Road New 4BR House Sale,18 Jul  5:52 am,"Piliyandala, Colombo","21,000,000",2 Story Barnd New House Quick Sale at Bandaragama Road   Kesbewa.,Bandaragama Road Kesbewa.,4,4,"2,750.0 sqft",8.8 perches
27,Spacious | Two Storied House for Sale Piliyandala,18 Jul  1:16 pm,"Piliyandala, Colombo","21,500,000",Spacious | Two storied | House for sale @ Piliyandala______________________________________________Land & Floor Area -,near Piliyandala city limit,5,3,"3,500.0 sqft",24.0 perches
28,House for Sale in Piliyandala,17 Jul  6:53 pm,"Piliyandala, Colombo","20,000,000","Good residential three story house situated at Sepalika Mawatha off Mahayaya Watta, Piliyandala,","Sepalika Mawatha, Piliyandala,",4,2,"3,000.0 sqft",10.0 perches
29,New House for Sale in Piliyandala,19 Jul  2:42 pm,"Piliyandala, Colombo","9,000,000",Owner Migrating - Immediate Sale for a best price.Ground Floor Completed. (Brick+ Roller Gate & Parapet Wall)Title Deed/Approved Plan/Approved Survey Plan/Non Vesting/ Street Line available (Can go for Loans).Clear Documents. (Owned by a Banker - Documents with the Bank for existing Staff Loan)10 minutes to Piliyandala Town. ( 4 Km.)15 minutes to Highway Express.15 minutes to Galle RoadCall for more details.,3,2,"1,100.0 sqft",7.5 perches,
30,Two Storey House for Sale Piliyandala Town,19 Jul  8:43 am,"Piliyandala, Colombo","12,000,000","3 Bedrooms (Master bedroom with A/C)Study room,Kitchen with pantry,3 Bathrooms with hot water,Remote role gate,CCTV camera (inside & outside)Parking space for 2 vehicles,400 Meters to the main road, (2 roads ways to the house)Near to P&S, Arpico super center,Keells Supermarket, Laugfs Supermarket, Cargill’s supermarket, Int schools, Nilkamal Co, Britol Co, 1800 Meters to Piliyandala Town. (From Gedabuwana)Name: Sampath / RuwanPrice Rs.LK 120/=6 Perches1900 square feet house",Residential,3,3,"1,900.0 sqft",6.0 perches
31,2 Story 4Br House Quick Sale in Mawitthara-piliyandala.,17 Jul  1:57 pm,"Piliyandala, Colombo","19,500,000",2 Story 4Br House Quick Sale in Mawitthara-piliyandala.,"Mavitthara ,Piliyandala",4,3,"2,650.0 sqft",10.0 perches
32,Brand New House for Sale in Piliyandala | Kahathuduwa,17 Jul 12:38 pm,"Piliyandala, Colombo","14,500,000",Brand New House for sale in Piliyandala | Kahathuduwa,Kahathuduwa,3,2,"1,750.0 sqft",10.0 perches
33,Newly Build House for Sale Bokundara,17 Jul  1:38 pm,"Piliyandala, Colombo","13,500,000","Solidly build, Three roomed, one room not completed, Three bathrooms and one bathroom is not completed.no tiles, no ceiling, two vehicles easily parked, CCTV operated, hot water,huge  backyard fully concreted with a store room. Teak Wooden windows and doors, one story house but foundation done for three stories. Decent neighborhood, no brokers, geniune buyers only, can see the property with an appointment","Arawwala road, Bokundara",3,3,"2,000.0 sqft",10.0 perches
34,House for Sale - Piliyandala,16 Jul  3:08 pm,"Piliyandala, Colombo","23,000,000","Whole land capacity 15 perches with Two up stair houses, 1st house with 4 bed rooms with attached bathrooms, dining and sitting rooms with large kitchen, 2nd house with 3 bedrooms, kitchen and 2 bathrooms.Price are negotiable.",4,4,"2,400.0 sqft",15.0 perches,
35,Brand New Tow Story House for Sale Piliyandala,16 Jul  1:02 pm,"Piliyandala, Colombo","20,000,000",20 million  Brand new house Ac.... solar hot woter... Balkony...CCT camera 500 miters 120 Colombo bus rd,piliyandala 1 km,4,3,"2,200.0 sqft",7.0 perches
36,New House for Sale - Piliyandala,16 Jul 12:45 pm,"Piliyandala, Colombo","8,500,000",වැඩ නිමවෙමින් පවතින නව නිවසකි සියලු වැඩ අවසන් කර මිල ලක්ෂ 858.5 million 700 miters bandaragma Colombo rd,piliyandala jaburaliya,2,2,"1,200.0 sqft",6.0 perches
37,4 Br Modern House for Sale Maharagama,16 Jul 12:43 pm,"Piliyandala, Colombo","15,000,000",Real Solutions for your Real Estate Needs,MAHARAGAMA  PILIYANDALA ROAD EGODAWATTA,4,2,"2,300.0 sqft",7.8 perches
38,House for sale Piliyandala.,16 Jul 11:50 am,"Piliyandala, Colombo","25,000,000",@@ 16 Perches...,Piliyandala-,3,1,"1,800.0 sqft",16.0 perches
39,House with land Sale in Piliyandala,16 Jul 11:32 am,"Piliyandala, Colombo","12,000,000",House with land Sale in Piliyandala========================,Piliyandala,3,1,"1,575.0 sqft",16.5 perches
40,House for Sale in Piliyandala,16 Jul  2:17 pm,"Piliyandala, Colombo","14,500,000",800m to Piliyandala JunctionCargills foodcity - walking distance A gym and a pool - walking distance (This is not a housing scheme),Dewananda Road,3,3,"1,500.0 sqft",6.0 perches
41,Brand new house in piliyandala,16 Jul  8:31 am,"Piliyandala, Colombo","17,000,000",Strongly design specious 2 storied Brand new luxury house for immediate sale….3 large rooms with attached 3 bathrooms & servant room & bath room including branded bath fittingscontact price 170 laks but you can give your offer...8 perch with 20 feet roadConveniently located in peaceful well secured residential area close to piliyanda & bokundara & maharagama towns. Just 200 m to bus roadnew crowed at surrounding2 story modern house with all facilities. Very convenience to Keels/ Cargills /Arpico supermakets and some of the banks. Selling at urgently….Just two month before completed,"Makuluduwa road, bokundara",4,3,"2,400.0 sqft",9.0 perches
42,House for Sale in Piliyandala - H0662,15 Jul  7:59 pm,"Piliyandala, Colombo","18,500,000","HOUSE FOR SALE AT SAARABIOMI SCHEME KOTAGEDARA, PILIYANDALA.",3,3,"2,700.0 sqft",6.5 perches,
43,12 Perch House Partly Done at Boralesgamuwa Bokundra for Sale,15 Jul  5:46 pm,"Piliyandala, Colombo","14,000,000",2 PERCH LAND WITH ANNEX IT HAS BEEN CONSTRUCTED PRESENTLYFULLY TILLED ANNEX WHICH CAN BE CONTINUED UP TO 3 STORIED MODERN HOUSE HENCE PLAN HAS BEEN DONE WITH NECESSARY APPROVALS,boralesgamuwa bokundara MAHARAGAMA ROAD 1 ST LANE,1,1,"1,000.0 sqft",12.0 perches
44,"Modern Two Storied House for Sale in Piliyandala, CT Gardens.",15 Jul  3:45 pm,"Piliyandala, Colombo","21,500,000","This is a modern two storied house with around 2,900 sqft in an 8 perch land.- 5 BR (2 air conditioned)- 2 washrooms (with hot water and Rocell Fittings)-Living -Dining -Kitchen with modern pantry.-Car porch for 2 vehiclesCT Gardens is one of the prestigious gated communities in Piliyandala with higher land value (currently above Rs 1.3 millions per perch) situated in Gangarama road, approximately 1.3 km to town (500 m to 120 route) and housing scheme includes common facilities such as*24 hours security (KAYJAY  Securities)*Swimming Pool*Cargils Food City*Gym(by Fitness Kingdom)*Tennis court*Sewerage Treatment Plant*Children's play ground*Common garbage point (optional) etc...",5,2,"2,900.0 sqft",8.0 perches,
45,House for sale in Piliyandala,15 Jul 10:05 am,"Piliyandala, Colombo","85,000,000","57 perches6 km to Piliyandala TownTiled floor3 Bed rooms3 bathroomsFully furnishedMaids quartersLiving, dining, modern pantry areaKitchen with modern pantry cupboardsPipe born water with overhead water tank & 2 wellsRemote & Roller Shutter wicket gateParking for 5 vehiclesHighly residential area20-foot access road16 Solar PanelCCTV camera systemModern Light System (touch switch + Sensor system)15 x 35-foot swimming pool50Kv Power Generator","Dampe Road, Thuduwa, Madapatha",3,3,"5,000.0 sqft",57.0 perches
46,House Tow Story for Sale Piliyandala,14 Jul  2:20 pm,"Piliyandala, Colombo","12,500,000",12.5 MILLION kesbewa moreda Brend New house Remote gete 100 miters piliyandala moreda bus rd,piliyandala SOS rd moreda,3,3,"2,000.0 sqft",8.0 perches
47,Brand New Single Story House for Sale Piliyandala,14 Jul  9:18 am,"Piliyandala, Colombo","8,500,000",Barnd New Singleh Story House For Sale in Madapatha -Piliyandala -------------------------Located just 800 meters to Colombo to Horana Bus Routehighly residential area100 meters to Makandara -piliyandala Bus route 200 meters to kahapola -piliyandala Bus routes ,madapatha Piliyandala,3,2,"1,250.0 sqft",8.0 perches
48,Brand New House Close to Piliyandala - Kottawa Bus Route,14 Jul  8:09 am,"Piliyandala, Colombo","15,400,000","This brand-new house is located in “WINSOR PARK” housing complex, Siddamulla.The gated community is facing Kottawa-Piliyandala-Mount lavinia main road (255 bus route) with 24 hours security. Nearly 2.5km to both Kottawa ,Piliyandala towns, Quick access to Kottawa expressway interchange, Highlevel road,120 Horana road ,Galle road ,Kandy road,Piliyandala town,Kottawa town,Maharagama town and other amenities. Wide access roads and plenty of extra parking space. Privileged, tranquil, safe living.","Winsor park,siddamulla",3,3,"1,650.0 sqft",7.0 perches
49,House New Tow Story for Sale Piliyandala,13 Jul 10:20 pm,"Piliyandala, Colombo","24,500,000",24 .5 MILLION Brend New tow story house 4 vehikal parking space Garden Full complete house,piliyandala,5,3,"2,700.0 sqft",9.0 perches
50,2 Storey 5BR House for Sale in Bokundara,13 Jul  9:45 pm,"Piliyandala, Colombo","25,000,000","2 Storey House For Sale Bokundara,Piliyandala School  Lane ------------------------Located just 700meters to 120 Colombo- Horana  Bus routes ",Located just 700meters to 120 Colombo- Horana  Bus routes,5,3,"2,850.0 sqft",12.0 perches
51,House For Sale In Piliyandala,13 Jul  4:18 pm,"Piliyandala, Colombo","12,500,000",4 bed room3 bathroomLarge living areaKitchen with pantry cupboardServent room with bathroom3 space vechicle park125 lak,"Gadabuwana,madapatha Rd,piliyandala",4,3,"2,000.0 sqft",12.5 perches
52,Brand New House for Sale in Polgasowita,13 Jul  1:55 pm,"Piliyandala, Colombo","11,000,000",New home built for you in a quiet environment🔯🔯🔯✔️Brand New Single Story House✔️3 Bed Rooms✔️A/C In 2 Bed Rooms✔️2 Vehicle Parking ✔️2 Attach Bath Room,"Piliyandala, Polgasowita Junction, Ambalangoda",3,2,"1,500.0 sqft",10.0 perches
