,0,1,2,3,4,5,6,7,8,9
20,House for rent Colombo 5,12 Jul  3:41 pm,"Colombo 5, Colombo","400,000",තිඹිරිගස්‍යාය ප්‍රදෙශයෙ කාමර 5 සහ නානකාමර 3 සහිත තට්ටු දෙකෙ නිවසක්.asiri medical hospital 800masiri surgical hospital 1.2kmdurdans hospital 1.5kmLanka hospital 1.3kmKings Hospital 1kmRoyal college 1.2kmIsipathana college 1kmSirimawo bandaranayaka vidyalaya 1kmVishaka vidyalaya 1kmDs collage 1km මාස 6ක ඇඩ්වාන්ස් මසකට 400000,5,3,"1,500.0 sqft",10.0 perches,
21,Beautiful House for Rent in - Colombo 5,12 Jul  8:27 am,"Colombo 5, Colombo","85,000",Residence Area so Silence Annexe House,Colombo 5 (jawaththa),2,1,"1,500.0 sqft",10.0 perches
22,Beautiful House for Small Family Colombo 5,12 Jul  2:20 pm,"Colombo 5, Colombo","35,000",living hall small kitchen annexe with car parking 6month advance,col-5 thimbirigasyaya,2,2,800.0 sqft,5.0 perches
23,House Upstairs Rent Colombo 5,11 Jul 11:32 pm,"Colombo 5, Colombo","100,000","House upstairs Rent in Colombo 5, bedrooms 3 with attached bathrooms, car park, Rent Rs 100,000/ per month make and earlier appointment (location area Kirula Rd)",Colombo 5,3,3,"2,000.0 sqft",10.0 perches
24,House For Rent in Colombo 05,11 Jul  7:56 pm,"Colombo 5, Colombo","45,000","Thimbirigasyaya Road, Colombo 05.3 bed roomsLiving room1 bathroom and 1 toiletHot WaterKitchenWell secure areaVery Convenient placeEasy access Heart of the Colombo CityVery close to Thibmirigasyaya Junction, Narahenpita Junction, Torinton, Jawatte, Borella.Asiri Hospital, Police Hospital, Army Hospital, Lanka Hospital, Ninewells Hospital, Asiri Surgical Hospital, Oasis HospitalDS Denanayke College, Visaka College, Isipathana College, Sirimawo Vidyalaya, St. Paul’s College, Royal College, Lumbini Vidyalaya,Department of Motor Traffic,  Survey Department, Labour Department, Blood Bank, Economic Center, Jathika Pola, Railway Station Narahenpita, BMICH, AAT, CIMA, Technical Institute, Rupawahini Cooperation, Langama Head Office, IRD Jawattha, Post Graduate Institute, Irrigation Department, Salusala Head Office, Charted Institute, Thimbirigasyaya Secretariat office,  Hospitals, Schools, Supermarkets, play grounds, Temples, Churches, Mosques, Post Office and many more needful places very close by103,178,135,141,138,120,122 Bus rootsAdvance 6 MonthsNegotiable","Thimbirigasyaya road, Colombo 05.",3,1,"1,500.0 sqft",4.0 perches
25,House for Rent in Colombo 5 (493 B/1),10 Jul  1:10 pm,"Colombo 5, Colombo","130,000",Ground floor is available with three rooms and two bathrooms (one attached and one common bathroom)1500 square feet 7 perches,FONSEKA ROAD,3,2,"1,500.0 sqft",7.0 perches
26,House For Rent In Colombo 5,10 Jul  9:43 am,"Colombo 5, Colombo","135,000","Ground Floor Unit , 2 Large Rooms (with 2 A/C) , 1 Small Room , 2 Toilets , Pantry Living , 1500 Sqft , Fully Tiled , Parking For 2 Vehicles In Side The Gate . Separate Water And Electricity Meters , With 2 over Head Tanks. Sutable For Residential / Office.",15/2 De Fonseka Road Colombo 5,3,2,"1,500.0 sqft",27.0 perches
27,4 Bed Room House for Rent - Kirupalone,10 Jul 10:05 am,"Colombo 5, Colombo","175,000",4 Bed roomed  house for RENT- Kirulapone,Kirulapone,4,3,"3,000.0 sqft",20.0 perches
28,House For Rent - Colombo 5, 9 Jul  4:44 pm,"Colombo 5, Colombo","100,000",More details=========,2,2,"1,634.0 sqft",6.5 perches,
29,Furnished House for Rent - Colombo 05,17 Jul  7:59 pm,"Colombo 5, Colombo","80,000",Colombo 5 - Polhengoda,Polhengoda Road Col 05,3,3,"2,000.0 sqft",11.5 perches
30,Modern House for Rent - Colombo 05, 4 Jul 10:12 am,"Colombo 5, Colombo","115,000","Vehicle Parking 2,Large Living room with back yard,Pantry,Servant room with store room,2 separate entrance property covered by pareapert Wall &  Roller gate.The area has multiple outlets for leading International School & both Asiri,Lanka Hospital.","Polhengoda Rd,Kirulapona,Colombo 05",4,2,"2,500.0 sqft",16.0 perches
31,House for rent in Colombo 5, 8 Jul  6:19 pm,"Colombo 5, Colombo","35,000","*A whole house is with necessary facilities and fittings.*01 Bedroom*02 Bathrooms ( 1 attached to the room)*Living area *Dining area ( can be also partitioned as another room if needed)*Small parking space ( cars can be parked in front of the house)*kitchen * 2 mins walking distance to the baseline road.* Close to bus stands, schools, hospitals and public markets.( 100 meters to Lanka hospital and kirulapone Market)*suitable for a couple or a small family *1 year rental required.( no advance / key payment)*Rs 35,000.00 monthly rent.( negotiable )",1,2,"1,000.0 sqft",3.5 perches,
32,House for Rent in Colombo 05, 8 Jul  2:49 pm,"Colombo 5, Colombo","350,000",- 7 bedrooms and 4 bathrooms - maids room and toilet - driver's room and toilet - 4200 sqft - Unfurnished- 2 car parking slot ,7,4,"4,200.0 sqft",14.5 perches,
33,House for Rent in Colombo 5 (1273B ), 8 Jul  1:16 pm,"Colombo 5, Colombo","100,000",Maximum for 3 People,THIMBIRIGASYAYA ROAD,2,2,"1,300.0 sqft",5.0 perches
34,4 BR House for Rent in Narahenpita, 8 Jul 10:00 am,"Colombo 5, Colombo","300,000",• Our Reference No LH 2948( Please quote this reference number when inquiring),Narahenpita,4,3,"4,000.0 sqft",8.0 perches
35,"3 Bedroom,2 Bath House for Rent in - Kohuwela", 8 Jul  8:35 am,"Colombo 5, Colombo","80,000",House for rent for a responsible tenant who would take good care of the property:- Located on Raymond Rd. (Right behind Odel- Kohuwala ) 5 minutes away from both Kohuwala and Nugegoda junctions- 3 storeys- 3 bed rooms-two with attached bathrooms- Bathrooms with modern fittings and hot water - Modern high-gloss pantry- 3-phase electricity- Parking for car/ SUV- Roller gate,"Raymond Road, Kohuwela",3,2,"1,500.0 sqft",5.0 perches
36,4 Bed House for Rent at Colombo 5, 9 Jul 10:31 am,"Colombo 5, Colombo","275,000","House available for rent at Fife Road, Colombo 5, Sri Lanka","Fife Road, Colombo 5",4,5,"3,000.0 sqft",10.0 perches
37,House for Rent - Colombo 5, 9 Jul 10:02 am,"Colombo 5, Colombo","450,000",residents and office,col-5 park road,6,4,"5,000.0 sqft",20.0 perches
38,3 BR House for Rent in Colombo.5, 7 Jul  6:57 am,"Colombo 5, Colombo","100,000","3 BR Housing unit – Colombo.5Upstairs unit of the two storied new house ,  3 BR with AC,  attached toilet for each room, sitting, dining, pantry , large balcony front and back,secured parking for 2 cars with electric roller gate   is available for rent with or without furniture.. The house  is safe and quite neighborhood, conveniently located on a private lane,pathiba road/off kirula road ,  walking distance to Asiri, Lanka hospital, banks, International schools, supermarkets and government establishments,labour department,survey department etc. The area is highly residential and its surrounding makes it’s perfect  for  expatriates and family residence",Pathiba road/ Off kirula road,3,3,"1,700.0 sqft",7.0 perches
39,House for Rent - Colombo 5, 6 Jul  2:32 pm,"Colombo 5, Colombo","300,000",Colombo 5 Kirula Road Luxury House  For Rent 5000sq.ft  5Beds Room 6Baths Room swimming pool /Living /pantry/Remote control gafe and servant Room with toilets suitable For Office and Residential Rent 300000l,Colombo 5 kirula Road,5,6,"5,000.0 sqft",15.0 perches
40,House for Rent in Col 5, 8 Jul  1:03 pm,"Colombo 5, Colombo","175,000","Col 5 - Off Jawatta road, 20 meters from jawatta road, 2500 sqft on 2 floors, 4 rooms with 3 wash rooms, Sitting and living area,servant room and toilet, 2 parking space, Floor is fully tilled, Unfurnished, Suitable for residence. Asking price is Rs.175,000 per month.",Off Jawatta road,4,3,"2,500.0 sqft",1.0 perches
41,Brand New House - Colombo-5, 6 Jul 12:13 pm,"Colombo 5, Colombo","250,000",》》Foreigners are well Come》》,Colombo-5,5,4,"4,000.0 sqft",12.0 perches
42,House for Rent in Colombo 5, 8 Jul  7:07 am,"Colombo 5, Colombo","95,000","3 bed room room,2 bath room, Hall, kitchen, fully tiled, 2 minit walking distance to Royal institute and high level road, 6 months rent and 2 month deposit. AGENT FEE HALF MONTHS . 2nd floor available with fully furnished 100 thousand",Near Royal institute Colombo 5,3,3,"1,208.0 sqft",8.0 perches
43,2nd floor house for rent in thimbrigasyaya colombo 05, 5 Jul 11:37 pm,"Colombo 5, Colombo","90,000",2nd floor house for rent 3 bedrooms with attached toilets Servants toilet BalconyKitchenDining room Hall 6 months advance,Sabha lane thimbrigasyaya,3,3,"2,000.0 sqft",7.8 perches
44,Four Bed House for Rent in Colombo 05 [HR04], 5 Jul  4:12 pm,"Colombo 5, Colombo","180,000","Meticulously maintained house for rent in Colombo 05. Conveniently located off Kalinga Mawatha in Polhengoda, only 350m from Elvitigala Mawatha and 800m from Naharenpita Junction. The house is partly furnished and equipped with essential furniture and appliances. The property offers generous living space along with a total of four bedrooms and three bathrooms. ","Kalinga Mawatha, Polhengoda, Colombo 5",4,3,"2,200.0 sqft",8.5 perches
45,7BR House | Colombo 5 - Off Jawatte Road For Rent, 8 Jul  1:03 pm,"Colombo 5, Colombo","350,000",Colombo 05 - House for Rent - Off Jawatte Road,Off Jawatte Road,7,4,"4,200.0 sqft",14.5 perches
46,Brand New House 20feet Road Facing - Col 5, 4 Jul  6:55 pm,"Colombo 5, Colombo","150,000",commercial house building,col-5 pollahengoda wijaya kumaratunga mawata,3,2,"1,300.0 sqft",7.0 perches
47,Resident and For Office (4 Car Parking) Colombo 5, 4 Jul  6:48 pm,"Colombo 5, Colombo","250,000",residence area,colombo5 ( thimbirigassaya),4,3,"3,000.0 sqft",10.0 perches
48,House For Rent In Colombo 05, 4 Jul  5:23 pm,"Colombo 5, Colombo","75,000",House For Rent In Colombo 05==========================,"Elvitigala Road, Colombo 05",3,2,"1,250.0 sqft",7.0 perches
49,House For Rent Colombo 5, 4 Jul  1:05 pm,"Colombo 5, Colombo","45,000",Colombo 5 Thipligasaya 2  bedrooms Monthly Rental 45000.00,Colombo 5 Thipligasaya,2,1,"2,000.0 sqft",10.0 perches
50,House for Rent in Colombo 5 Residence or Office, 4 Jul 10:47 am,"Colombo 5, Colombo","150,000",Colombo 5 Pollayangoda Brand new building 1350 sqft 3 bedroom office residence 5 parking 150000.00,Colombo 5 Pollayangoda,3,1,"2,000.0 sqft",10.0 perches
51,House for Rent in Colombo 5, 4 Jul 10:45 am,"Colombo 5, Colombo","50,000",Colombo 5 Thimpirgasaya 2 rooms 1000 sqft parking 50000.00 6 months advance office or residence,Colombo 5 Thimpirgasaya,2,1,"1,000.0 sqft",10.0 perches
52,House for Rent Colombo 05, 3 Jul  3:13 pm,"Colombo 5, Colombo","170,000","4 Bedrooms, 3 Bathrooms, Large living room, dining area, TV lobby, kitchen with pantry cupboards, garage, 5minutes walk to Highlevel road and Baseline road.",4,3,"2,500.0 sqft",12.0 perches,
53,House for Rent at Kirulapone Colombo - 06,10 Jul  4:32 pm,"Colombo 5, Colombo","45,000","Upstair for renting, which is coming with a separate entrance, two balconies and the rare balcony is covered with a metal frame for a good security.Located at Siebel Avenue / Polheangoda Road, Kirulapone, Special attention on newly married couples or small families with grown up Children,Quiet area, Covered, secured parking available for one vehicle,Please call to arrange a time for an inspection time, probably prefer on Sundays.",2,1,"1,000.0 sqft",8.0 perches,
54,House For Rent In Colombo 5, 2 Jul 11:48 am,"Colombo 5, Colombo","300,000",FOR RENT - Road facing property in Colombo 5 !!,park road,4,4,"3,700.0 sqft",8.9 perches
55,House for Rent at Swarna Road - Colombo 06, 1 Jul  6:36 pm,"Colombo 5, Colombo","100,000","Newly Renovated Ground Floor ,fully Tiled House Available for Immediate Occupation. Road Almost Opposite Havelock City. a Large Living and Dinning Area , Servants Toilet and Garage.",3,2,"1,800.0 sqft",7.0 perches,
