,0,1,2,3,4,5,6,7
123,Land for Sale in Nalluruwa,12 Jun  3:37 pm,"Panadura, Kalutara","725,000","පානදුර නගර සීමාවේ පර්,6,7 නේවාසික බිම් කොටස් කිහිපයක් විකිනිමට,සියලු පහසුකම් හා පහසු ගෙවීම්  ක්‍රම සමගින්",nalluruwa,"Commercial, Residential",6.0 perches
124,Land for Sale in Panadura,12 Jun  3:34 pm,"Panadura, Kalutara","570,000","පානදුර නගරයේ කවිරාජ මාවතෙන් සියලු පාසල් වලට සමීපව අගනා නේවසික බිම් කොටස් කිහිපයක්,පර්.57000/=සිටනල ජලය,,විදුලිය,,පහසු ගෙවිම් ක්‍රම සමගින්",kaviraja mawatha,"Commercial, Residential",6.0 perches
125,Land for Sale in Galpoththa,12 Jun  3:30 pm,"Panadura, Kalutara","295,000","පානදුර නගරයට වි.10න් විදුලිය නල ජලය,තාර යෙදු පුලුල් මාර්ග,මාලමුල්ල බස් මර්ගයට මිටර් 50,සුන්දර වෙල් යායකට මායිම්ව පිහිටි ඉඩමේ තවත් බිම් කොටස් කිහිපයක් විකිනිමට ඇත.",kiriberiya galpoththa,"Commercial, Residential",10.0 perches
126,13.5 P Land For Sale In Panadura Nalluruwa,15 Jul  9:39 am,"Panadura, Kalutara","675,000",Land for sale in balangoda dehigastalawa,"Panadura, Nalluruwa, Near Panadura Rajakiya primary school",Residential,13.5 perches
127,"Excellent Residential Land Plot for Sale at Wakada, Panadura", 6 Jul  4:56 am,"Panadura, Kalutara","460,000","An excellent land plot available for immediate sale. At Patali-Rukkarama Road, Wakada, Panadura.Just 1.2 km from Panadura Bus Stand.3 Phase electricity & pipe water.Wide tarred road up to land.Very close to leading schools and supermarkets.Good residential area.Clear deeds. ","Patali Rukkarama Road, Wakada, Panadura.",Residential,10.6 perches
128,Land for Sale in Panadura Town,23 Jul  4:39 pm,"Panadura, Kalutara","1,150,000","+ Good Residential Property in Panadura+ Peaceful surrounding, Good Neighborhood+ Easy Access to Main Road",Land for sale in Panadura town,Residential,13.15 perches
129,Land for Sale in - Allubomulla,11 Jun  6:21 pm,"Panadura, Kalutara","350,000","නිවසක් සැදීමට ඉතා සුදුසු නිස්කලංක පරිසරය, බස් පාරට ඉතා සමීප, අඩි 10 පුළුල් පාර, පර්.10 හරි හතරැස් අගනා බිම් කොටස විකිනීමට","Kuda Aruggoda, Allubomulla",Residential,10.0 perches
130,An Attactive Land with Or without House Panadura,11 Jun  8:24 am,"Panadura, Kalutara","650,000","A valuable land in Moratuwa – Panadura -North, Thakshaka College Road, closer to Seylan Bank / 450 meters from old Galle Road with quick repairable slightly old large house (35 y) of 4 bed rooms and 2 bathrooms ","Panadura North - OLD Galle Road, Thakshala Cross Road, (Off Seylan Bank)",Residential,21.5 perches
131,Commercial Land for sale in Panadura,10 Jun  1:54 pm,"Panadura, Kalutara","2,100,000","BARE LAND WITH HIGH COMMERCIAL VALUE FOR SALE IN PANADURA TOWN, FACING HORANA ROAD.","Wekada, Panadura",Commercial,12.0 perches
132,Land for Sale Panadura Pinwatta,19 Jun  9:32 am,"Panadura, Kalutara","275,000",Panadura Pinwatta 600m to galle road.land side. Flat coconut land. lot 1 -12 perches and lot 2 -13.5 perches.surroundig by boundary walls.for urgent sale.Clear deeds.,Residential,25.5 perches,
133,Land For Sale In Panadura,23 Jul  9:00 am,"Panadura, Kalutara","450,000","~~~~Superb Residential Hub~~~~............Bolgoda Lake View............Super residential place with every facility...Between Panadura - Moratuwa,Old Galle road________Keselwatta______","Old Galle Rd ,Keselwatta",Residential,10.0 perches
134,Land for Sale Panadura, 6 Jun 10:56 am,"Panadura, Kalutara","225,000","Land in Malamulla, clouse to Kiriberiya/Niudawa bus reute. 3and 1/2 K.m. from Panadura. Water, Electricity available. 10;15 or 29 patches.",Residential,29.0 perches,
135,Land Panadura Diggala for Sale, 6 Jun  4:21 am,"Panadura, Kalutara","475,000","# දිග්ගල පාරට මුහුණලා , පලල් මුහුනතක් සහිත ඉඩම # කෙසෙල්වත්ත නගරයට කි.මි 1# කුඩා නිවසක් සමග# ගබඩාවකට , කර්මාන්ත ශාලාවකට ඉතා යොග්‍ය# කොස් ගස් 2 ක් හා පොල් ගස් 3 ක්# පිරුසිදු ඔප්පු# facing to diggala rd with wide entrance # 1km to keselwatta town# with small house# ideal for warehouse or factory # 2 jack trees and 3 coconut trees# clear deeds","Diggala rd, keselwatta , panadura","Commercial, Residential, Other",36.0 perches
136,32 Perch Land for Sale in Panadura Town, 6 Jun 11:56 am,"Panadura, Kalutara","1,275,000",32 Perch Land in Panadura Susantha Mawatha. 30m to Galle Road for Immediate Sale for The Highest Offer.,"Commercial, Residential",32.0 perches,
137,Land in Panadura - Dibbedda | Plot 2,18 Jun  1:15 pm,"Panadura, Kalutara","280,000",Land in Panadura - Dibbedda Road,"Panadura ,Dibbedda Road,","Commercial, Residential",11.5 perches
138,10 Perch Land for Sale in Bolgoda,19 Jul  7:37 am,"Panadura, Kalutara","4,200,000",Beautiful piece of land located facing Bolgoda Lake. Minutes drive away from Moratuwa and Panadura towns. Surrounded by lovely neighbors. Selling urgently so open for reasonable negotiations.,"176/120 Galkanuwa Road, Keselwaththa, Gorakana South, Panadura",Residential,10.8 perches
139,Land for Sale in Panadura, 4 Jul  5:44 pm,"Panadura, Kalutara","800,000",Square land in Suramya Pedesa in a peaceful residential area with up and coming new houses with a 20 feet wide concrete road to access the land,"Commercial, Residential",10.0 perches,
140,Land for Sale - Panadura, 5 Jun  1:06 pm,"Panadura, Kalutara","765,000","පානදුර නගර සීමාවේ පර්,6,7 නේවාසික බිම් කොටස් කිහිපයක් විකිනිමට,සියලු පහසුකම් හා පහසු ගෙවීම් ක්‍රම සමගින්",panadura nalluruwa,"Commercial, Residential",6.0 perches
141,Land for Sale - Panadura, 5 Jun 12:57 pm,"Panadura, Kalutara","570,000","පානදුර නගරයේ කවිරාජ මාවතෙන් සියලු පාසල් වලට සමීපව අගනා නේවසික බිම් කොටස් කිහිපයක්,පර්.57000/=සිටනල ජලය,,විදුලිය,,පහසු ගෙවිම් ක්‍රම සමගින්",panadura  kaviraja mawatha,"Commercial, Residential",10.0 perches
142,Land for Sale in - Nalluruwa, 5 Jun 12:47 pm,"Panadura, Kalutara","4,900,000",Bare Land for Sale in Nalluruwa Panadura(land Side) 100 Meter to The Galle Rd.Walking Distance to Super Markets Leading Banks and Schools,Residential,7.1 perches,
143,Land for Sale In - Kiriberiya, 5 Jun 12:34 pm,"Panadura, Kalutara","295,000","පානදුර හිරන පාරට ම්.400ක් දුරින් ගල්පොත්ත හන්දියෙන් සියලුම පහසුකම් සමගින් අගනා නේවසික බිම් කොටස් කිහිපයක්,පහසු ගෙවිම් ක්‍රම සමගින්,, 1p=295000 සිට",Galpoththa Road Kiriberiya,"Commercial, Residential",10.0 perches
