,0,1,2,3,4,5,6,7,8
75,Holiday Home for Rent in Nuwara Eliya,22 Jun  7:48 am,"Nuwara Eliya, Nuwara Eliya",600,"4 Bedroom 2 bathroom Full House Withකාමර 4 තනි නිවස සමඟ නාන කාමර 2,kitchen, (equipments, Gas) Hotshower with 2 BathroomSitting areaVehicles parking, ",no 74 gamunupura mahagastota nuwaraeliya,Apartment,4,2
76,Double Balcony Room with Lake View - Nuwara Eliya,21 Jun 10:54 pm,"Nuwara Eliya, Nuwara Eliya","3,500","Balcony Room with Lake View*Double Bed, *Blanket *T. V. With Local Channels, *Attached Bathroom*Hotshower *Balcony with Gregory Lake & Piduruthalagala Mountain View,* Car Parking *Wi Fi*Food (Breakfast, Lunch, Dinner) ",Seasonal room,1,1,
77,Four Beds Room in Nuwaraeliya,21 Jun  2:49 pm,"Nuwara Eliya, Nuwara Eliya","2,500",walking distance to Gregory lakeRoom  consists four beds ideal for friends grouprs.2500/- per night on weekdaysRs.3000/- per night on weekends and public holidaysContact us for more info,"Glenfall lane,Nuwaraeliya",Seasonal room,1,1
78,Budget Holiday for Rent - Nuwara Eliya,21 Jun  8:00 am,"Nuwara Eliya, Nuwara Eliya","6,500","79 BungalowWe have 2 houses near Hakgala botanical garden and accommodation for large groups. One house with 3 bedrooms, 2 bathrooms and a kitchen available. The other house has 2 bedrooms with attached bathrooms with a kitchen. You can get each house separately or the entire premises. 20 minutes from Nuwaraeliya city. 20 minutes to Ambewela and very close to Bomburu water fall.Rs.6500. upwards",Welimada Road,Holiday bungalow,5,4
79,Shanthipura -Thakshila Bungalow,21 Jun  7:50 am,"Nuwara Eliya, Nuwara Eliya","15,000","Thakshila Holiday Bungalow is located at Shanthipura which is the Sri Lanka's highest village from Sea level (15 minutes from Nuwaraeliya town). From here you can see the highest house from Sea level. There is a place called Kalapura, in Shanthipura where there is a Summer Hut where you can watch surroundings of Piduruthalaga, Adams Peak (Sripada Kanda), Gregary's lake, Hakkgala mountain and Nuwaraeliya town.Four large bed rooms with two double beds and attached bathrooms with hot water. Three rooms with a double bed and drivers/caretakers room with a double bed (Total rooms are 8). Blankets, Iron and a room heater available.Whole house is full carpeted. Fully furnished living room with Dialog TV.Kitchen with cooking equipment including a Barbecue machineRate for the full house Rs.15000/- Rs.25000/Additional Rs.600/ for the usage of the kitchen facility",Holiday bungalow,7,5,
80,Chill Bungalow for Rent - Nuwara Eliya,21 Jun  7:46 am,"Nuwara Eliya, Nuwara Eliya","8,000","Accommodation for 13-15 guests. 3 family rooms and 2 bathrooms available. Close to the city. 3 km distance and 10 minutes to Lake Gregory. Garden area with a view. Quiet area. Located at Top Pass near Kandy road. Kitchen facility, barbecue machine, hot water, Satellite tv and parking available.Full Bungalow Rs.8000/- Rs.12000/",Holiday bungalow,3,2,
81,House or rooms for rent - Nuwara eliya,18 Jun  4:34 pm,"Nuwara Eliya, Nuwara Eliya","1,500",Room with Bathroom HotshowerFamily Rooms with BathroomRoom with balconySingle room with shard bathroom Start price 1000,Lake View Holiday Home,Seasonal room,2,1
82,Forest Villa Bungalow in Nuwara Eliya,18 Jun  9:41 am,"Nuwara Eliya, Nuwara Eliya","10,000","Forest Villa is an ideal location for holidaymakers who are looking for a peaceful getaway amongst nature with the comfort of modern facilities. The bungalow is located beside the Nuwara Eliya- Hatton road only 5 minute's drive from the city. The villa has three bedrooms, dining area, kitchen and various other modern facilities. The villa boasts a panoramic view of the surrounding forests and mountains. The Forest villa Nuwara Eliya is well furnished with an attractive wooden finish.10pax can accommodate, rate par day Rs.10000.00(week days) / rate par day Rs.15000.00(weekends) / rate par day Rs.20000.00(Long weekends)",Nuwaraeliya,Holiday bungalow,3,3
83,Nuwara Eliya Holiday Home for Rent, 6 Jul  9:35 pm,"Nuwara Eliya, Nuwara Eliya","6,000","This 3 bedroom house is the  right budget place. Located 1 km from Gregory Lake and 3 km from the town center. Furnished living room, kitchen facility and 1 bathroom with hot shower. Can accommodate 10-15 guests in sharing basis. Very quiet area. Rs.6000/- Rs.9000/(Rate depend on number of guests)",Moon Plains Road,Holiday bungalow,3,1
84,Cottages Rent - Nuwara Eliya,16 Jul  5:25 am,"Nuwara Eliya, Nuwara Eliya","3,500",Abewela road 5 MINUTE to nuwaraeliya sides seen Abewela farm. worlds end. kandeela .hotenplans. bout Service. 5 MINUTE  to abewela railway station double cottage. triple cottages. and family cottages. with  meals babaque facilities beautiful place come and enjoy jayasinghe cottage mipinipana abewela road. nuwaraeliya.,Abewela road MIPILIMANA Nuwaraeliya,Holiday bungalow,2,1
85,Alpine Holiday Bungalow for rent in Nuwara Eliya,18 Jun  8:41 am,"Nuwara Eliya, Nuwara Eliya","6,000","Alpine Hotel situated in the greenest part of the hill country is a ideal place to enjoy your holidays. (Rs.6000.00 per room DBL & Rs.7500.00 TPL -Colonial Wing, Room Only)(Rs.8500.00 per room DBL & Rs.9500.00 TPL -Deluxe, Room Only)(Rs.12000.00 per room DBL & Rs.13500.00 TPL -Super Deluxe, Room Only, Rs.17000.00 FAM -Super Deluxe, Room Only)*** conditions apply",Nuwaraeliya,Seasonal room,1,1
86,Holiday Bungalow In Nuwara Eliya,18 Jun  8:33 am,"Nuwara Eliya, Nuwara Eliya","10,000","Forest Villa is an ideal location for holidaymakers who are looking for a peaceful getaway amongst nature with the comfort of modern facilities. The bungalow is located beside the Nuwara Eliya- Hatton road only 5 minute's drive from the city. The villa has three bedrooms, dining area, kitchen and various other modern facilities. The villa boasts a panoramic view of the surrounding forests and mountains. The Forest villa Nuwara Eliya is well furnished with an attractive wooden finish.10pax can accommodate, rate par day Rs.10000.00(week days) / rate par day Rs.15000.00(weekends) / rate par day Rs.20000.00(Long weekends)",Nuwaraeliya,Holiday bungalow,3,3
87,Holiday Bungalow & Seasonal Rooms - Nuwara Eliya,18 Jun  8:11 am,"Nuwara Eliya, Nuwara Eliya","2,500",__________Windy Cottage - Nuwara Eliya___________,Nuwaraeliya,Seasonal room,4,4
88,Nuwara Eliya Holiday Home - Nuwaraeliya,18 Jun  4:48 pm,"Nuwara Eliya, Nuwara Eliya","6,000","Nuwaraeliya Holiday Homeunique holiday house situated in such a calm and beautiful place surrounded by mountains,and just 2 km from nuwaraeliya town.3 bed rooms (5 beds)2 bath rooms with hot waterkitchen without equipment (gas cooker & cylinder available)12 persons maximum.nuwaraeliya,nuwara eliya,","nuwara eliya, blackpool, nuwaraeliya.",Holiday bungalow,5,2
89,Holiday Bungalow for Rent - Nuwara Eliya,15 Jun 11:00 am,"Nuwara Eliya, Nuwara Eliya","12,500",White Cottage - Nuwara eliya!!!,25/1 Lady Mcclum Drive Nuwaraeliya,Holiday bungalow,7,2
90,Nuwara.Eliya Holiday Bungalow for Rent,15 Jun  7:50 pm,"Nuwara Eliya, Nuwara Eliya","12,500",Exclusive full ferninish and wifi hot water cooking and dining facility TV and house music garage and driver room also Caer taker avilable Maximum 10 person only including kidsBeautiful mountain location with tea.vegetable gardens around also jest 15 mints drive to Nuwara.eliya Very wide privet road More details contact  me,Holiday bungalow,3,3,
91,Namadi Nest - Nuwara Eliya,16 Jun  5:11 pm,"Nuwara Eliya, Nuwara Eliya","1,499",ආයුබෝවන්!..Ayubowan!..,"Namadi Nest Hotel. No 57, Water Field Bank, NuwaraEliya",Holiday bungalow,6,6
92,Comfortable rooms in Nuwaraeliya,13 Jun 12:08 pm,"Nuwara Eliya, Nuwara Eliya","2,500",Walking distance to nuwaraeliya city and gregory lakeComfortable rooms with attached bathrooms with hot and cold water showersmeals availabledouble room Rs.2500/- upwardson site parking availablecontact us for more info,"17,Glen fall lane,Nuwaraeliya",Seasonal room,4,4
93,Holiday Bungalow in Nuwaraeliya,13 Jun 12:41 am,"Nuwara Eliya, Nuwara Eliya","12,500","Walking distance to gregory lakeConsists four bed rooms with kitchen , Dinning and Living roomsIndoor game zoneSpecious garden spacecan sleep 18 pax at onceBBQ machineCook / Care taker availableBanquet hall facility ( can cater 200 pax at once)Contact us for more info","17,Glen fall lane,Nuwaraeliya",Holiday bungalow,4,4
94,Rooms or Entire Bungalow for rent Nuwara Eliya,13 Jun  3:35 pm,"Nuwara Eliya, Nuwara Eliya","3,000","Hillcrest Residency is located 2Km from the city center, on a peak of a misty hill in Kalukelle, which is a very quiet and peaceful residential area.The bungalow could accommodate 15 guests with 04 bedrooms (03 triple rooms & 01 family room for 06), attached bathrooms, hot water, free wi-fi, parking facility & private garden.The fully equipped shared kitchen is available for self-cooking or may have the in-house chef for your convenience with an additional payment.","Kalu Kale, Nuwaraeliya",Holiday bungalow,4,4
95,Family Room No 05 nuwara eliya,11 Jun  7:23 pm,"Nuwara Eliya, Nuwara Eliya",750,"Family Room with Bathroom 2500,Double room with Bathroom 1500,",Lake View Holiday Home,Seasonal room,2,1
96,"Mist by HermesNest, NuweraEliya",29 Jun  4:32 pm,"Nuwara Eliya, Nuwara Eliya","6,500","A stylish private luxurious villa which is located at the “heart of British Ceylon” or “Little England”, Nuwera-Eliya. The villa is oozes style inside and out. With every comfort taken care of and first-class facilities, this indulgent villa makes a beautiful backdrop to a fantastic holiday.There are 8 luxurious, well furnished, elegant bedrooms with attached private bathrooms (equipped with both hot and cold water system). Two Triple Rooms                              Five Double Rooms           One Twin Room•	All the rooms are with basic amenities and luxurious facilities.	LCD Television with satellite connection, 	free WiFi connection, 	safety lockers 	Electric Kettle	Personal Heaters	Hot and cold water system and etc;One Double Room with Bed and Breakfast 7950 LKR per nightOne Triple Room with Bed and Breakfast 8950 LKR per nightRoom Only 6500 per night","Block No 27, Misty Hill, Katumana, NuweraEliya",Holiday bungalow,8,8
97,Holiday Bungalow - Nuwara Eliya ( Rooms ),11 Jun  3:44 pm,"Nuwara Eliya, Nuwara Eliya","2,500",1 KM from Nuwara Eliya Town4 Rooms AvailableLiving RoomKitchen with utensilsParking for 3 vehiclesHot water / Attached bath roomsRooms Rs 2500 - 5000/-Full Bungalow Rs. 15000/-කාමර හෝ සම්පුර්ණ බංගලාවම ලබා ගත හැකඋපකරණ සමග මුළුතැන්ගෙය නුවරඒලියේ සිට කිමි 1,"63, Gemunu Mawatha, Nuwara Eliya",Holiday bungalow,4,4
98,Holiday Bungalow for Rent in Nuwareliya,30 Jun  9:41 am,"Nuwara Eliya, Nuwara Eliya","3,000",Holiday Bungalow for Rent in Nuwareliya===========================,"Black Pool, Ambewala road, Nuwareliya",Holiday bungalow,5,3
99,Konicalvilla - nuwaraeliya,10 Jun  9:16 am,"Nuwara Eliya, Nuwara Eliya","9,500","They ara in nuwaraeliya,they have four bed rooms with attached bathroom in hot water,living area,cleanable kitchen and kitchen wears ,peo t.v. you can easy to go ambewela,hortanplace,short cut in hukgala garden,moonplaine,boburella and seethaamman kovill .carpark available ....rs9500(only 10 person its mean only family) call and discuss .","no2,elkplain,ruwaneliya,nuwaraeliya",Holiday bungalow,4,4
100,House Or Rooms - Nuwara Eliya, 9 Jun  9:39 pm,"Nuwara Eliya, Nuwara Eliya","1,500",Double Room with Bathroom,Lake View Holiday Home,Holiday bungalow,4,2
101,The Wood Cabana - Nuwara Eliya, 8 Jun  2:37 pm,"Nuwara Eliya, Nuwara Eliya","2,500",02 bedrooms 01 bathroom With hotwater Living hall Balcony Pantry 05-06 person can accomadate Dubble room 2500Full cabin 5000,"No 70, Mahinda Mawatha. Hawaeliya",Apartment,2,1
102,Holiday Bungalow & Seasonal Rooms for Rent - Nuwara Eliya,24 Jun  9:58 am,"Nuwara Eliya, Nuwara Eliya","18,000",......Spend Your Holiday This Season In NUWARAELIYA....Take the maximum pleasure and rest in a meaningful way.. Come to our place... ____Vilmic lake inn____,"Lake Front , Mahagasthota ,Nuwaraeliya",Holiday bungalow,5,5
103,Lake View Holiday Bungalow in Nuwara Eliya,24 Jun  9:58 am,"Nuwara Eliya, Nuwara Eliya","2,000",The Best Place For a Holiday In Nuwara Eliya______Vilmic Lake Inn______,"Victoria Lake Front ,Mahagasthota , Nuwaraeliya",Seasonal room,5,5
104,Holiday Bungalow in Nuwara Eliya,24 Jun  9:58 am,"Nuwara Eliya, Nuwara Eliya","18,000",......Spend Your Holiday This Season In NUWARAELIYA....Take the maximum pleasure and rest in a meaningful way.. Come to our place... ____Vilmic lake inn____,"Lake front , Mahagasthota , Nuwaraeliya",Holiday bungalow,5,5
105,Lake Front Holiday Bungalow for Rent in Nuwaraeliya,24 Jun  9:58 am,"Nuwara Eliya, Nuwara Eliya","18,000",The Best Place For a Holiday In Nuwara Eliya______Vilmic Lake Inn______,"LAKE FRONT,MAHAGASTHOTA,NUWARAELIYA",Holiday bungalow,5,5
106,Cottages Rent - Nuwara Eliya,16 Jul  5:25 am,"Nuwara Eliya, Nuwara Eliya","3,500",Abewela road 5 MINUTE to nuwaraeliya sides seen Abewela farm. worlds end. kandeela .hotenplans. bout Service. 5 MINUTE  to abewela railway station double cottage. triple cottages. and family cottages. with  meals babaque facilities beautiful place come and enjoy jayasinghe cottage mipinipana abewela road. nuwaraeliya.,Abewela road MIPILIMANA Nuwaraeliya,Holiday bungalow,2,1
107,Holiday Home in Nuwara Eliya, 4 Jun  6:31 pm,"Nuwara Eliya, Nuwara Eliya","1,500",near gegory lake home stayPer person 1500/=,Seasonal room,4,2,
108,Lumi’s Bungalow - Nuwara Eliya, 4 Jun  1:48 pm,"Nuwara Eliya, Nuwara Eliya","2,500",05 Bedrooms and 06 Bathrooms 05 min walk to the town. Very clean and best place to relax.hot water .Tv launch .BBQ .restaurant facilities .summer hut for parties,Holiday bungalow,5,6,
109,Mount Lake in Bungalow for rent - Nuwara Eliya, 3 Jun  1:44 pm,"Nuwara Eliya, Nuwara Eliya","24,000",Mount Lake In Bungalow For Rent===========================,Nuwara Eliya,Holiday bungalow,4,3
110,Nuwara Eliya Holiday Home for Rent, 6 Jul  9:35 pm,"Nuwara Eliya, Nuwara Eliya","6,000","This 3 bedroom house is the  right budget place. Located 1 km from Gregory Lake and 3 km from the town center. Furnished living room, kitchen facility and 1 bathroom with hot shower. Can accommodate 10-15 guests in sharing basis. Very quiet area. Rs.6000/- Rs.9000/(Rate depend on number of guests)",Moon Plains Road,Holiday bungalow,3,1
111,Holiday Home in Nuwara Eliya,10 Jul  6:49 pm,"Nuwara Eliya, Nuwara Eliya","2,500","The bungalow is conveniently located just 20 meters off main road  & race course. Only 300 meters from the city and 250 meters from Victoria Park.  Very close to leading restaurants, fruit market and bu stand.The bungalow consists of 3 double bedrooms with attached bathrooms. The furnished living room with a television and a pantry with cooking facility. Garden area with parking space.Can stay 6 guests comfortably and accommodation available for up to 15 guests with sharing basis. Meals available.Double Room Rs.2500/Entire bungalow  Rs.8000/- Rs.12000/",Holiday bungalow,3,3,
112,Double/Family Rooms in Nuwara Eliya, 3 Jun  7:25 am,"Nuwara Eliya, Nuwara Eliya","1,500","Double Room With Bathroom,Family Room with Bathroom,4 Bedrooms Full House with 2 bathroom(kitchen,gas)",Holiday bungalow,8,6,
113,4 Bedroom House in Nuwara Eliya, 1 Jun  7:22 pm,"Nuwara Eliya, Nuwara Eliya",500,"4 Bedroom House with 2 Bathroom Hotshower kitchen,",Lake View Holiday Home,Holiday bungalow,4,2
114,Relax Apartment - Nuwaraeliya, 1 Jun  6:34 am,"Nuwara Eliya, Nuwara Eliya","4,000","Enjoy your holiday at Top Pass Inn leisurely in the calm and quite environment with eye catching sceneries.*located 3.5km distance from the NuwaraEliya town in the Kandy-NuwaraEliya main road. *1 bedroom - with 2 triple beds + an additional triple mattress.*Attached bathroom - with hot water facility.*Living area - with a television.*Kitchen - fully equipped with rice cooker,gas cooker,pans,pots,cutlery and crocket etc.*parking facility available",Apartment,2,1,
115,Family Rooms Near the City - Nuwara Eliya,31 May  6:16 am,"Nuwara Eliya, Nuwara Eliya","3,500","Comfortable family rooms just 500 meters from the city center. Easy access to the main attractions. The room comes with 2 double beds and 1 single bed, attached hot water bathroom and shared kitchen. Can stay 5 guests comfortably.Rs.3500/- Rs.4500/",Holiday bungalow,1,1,
116,Family Room with Balcony Gamunupura,30 May  2:09 pm,"Nuwara Eliya, Nuwara Eliya","1,000","Family Room with Bathroom Hot water, Balcony, T. V., Lakeview","Gamunupura, Mahagastota",Seasonal room,2,1
117,Gregory lake view home stay,29 May 10:36 pm,"Nuwara Eliya, Nuwara Eliya",750,"Near Gregory lake,4 Bedroom, 2 bathroom house, 12 can sleepHotshower, kitchen gas, TV room, Per person 750/=",Holiday bungalow,4,2,
118,Sudbury Hotel at Nuwaraeliya,29 May 10:42 am,"Nuwara Eliya, Nuwara Eliya","3,000","Sudbury Hotel offers accommodations in Nuwara Eliya. Guests can enjoy the on-site restaurant. Rooms come with a flat-screen TV with cable channels. Some units feature a seating area where you can relax. Each room includes a private bathroom equipped with a bidet and shower. There is a shared lounge at the property. Car hire is available at this guest house and the area is popular for golfing. Gregory Lake is 1.2 mi from Sudbury Hotel, while Hakgala Botanical Garden is 5 mi away.",Holiday bungalow,10+,6,
119,Everglow Lake Cottage - Nuwara Eliya,15 Jun  2:14 pm,"Nuwara Eliya, Nuwara Eliya","5,500","Everglow lake cottage is situated infront of Gregory lake,Nuwara Eliya and it is 2km away from Nuwara Eliya town,","No 241/1,Upper lake road,Mahagasthota,Nuwara Eliya",Holiday bungalow,2,1
120,Comfortable Rooms in Nuwaraeliya City,28 May  4:56 pm,"Nuwara Eliya, Nuwara Eliya","2,000",Just walking distance to Gregory lakeComfortable roomsDouble / Triple / Family roomsOn site parking spaceMeals availableContact us for more info,"glenfall lane , nuwaraeliya",Seasonal room,4,4
121,Holiday Bungalow in Nuwaraeliya,28 May  4:38 pm,"Nuwara Eliya, Nuwara Eliya","10,000","Holiday bungalow in nuwaraeliya city,walking distance to gregory lakeconsists 4 bed rooms with kitchen ,Dinning and Living rooms Specious garden spaceCook / Care taker availableContact us for more info","Glen fall lane, Nuwaraeliya",Holiday bungalow,4,4
122,Beautiful View with 3 Bedroom Bathroom Apartment Nuwara Eliya,28 May  7:08 am,"Nuwara Eliya, Nuwara Eliya","7,500","දර්ශනීය පසුබිමක් සමග නවාතැන් පහසුකම් සොයන ඔබට** three Triple Room with Bathroom balcony TV Hotshower**Small kitchen with equipment,",Near Gregory Lake Nuwara Eliya,Seasonal room,3,3
123,Holiday Bungalow For Rent - Nuwara Eliya,27 May 10:40 am,"Nuwara Eliya, Nuwara Eliya","10,000",__________Windy Cottage - Nuwara Eliya___________,Nuwaraeliya,Holiday bungalow,4,4
124,Pradeep Holiday Home - Nuwaraeliya,27 May  8:18 am,"Nuwara Eliya, Nuwara Eliya","8,000","Pradeep Holiday Home is an ideal budget place for your vacation. The bungalow is situated Blackpool a short distance away from Ambewela Road. Distance from the city only 3 km and you can reach with in 10 minutes from the city. Close to Gregory Lake, Ambewela farms and 30 minutes to Horton Plains. There are 5 bedrooms and 3 bathrooms available. Kitchen and furnished living room. Great view. Can stay 20 guests.Rs.8000/- Rs.10000/","Blackpool, Nuwaraeliya",Holiday bungalow,5,3
125,Double Room Nuwara Eliya,26 May 10:56 pm,"Nuwara Eliya, Nuwara Eliya",750,Accommodations in Nuwara Eliya.Walking distances to the Gregory Lake. ,Near Gregory Lake,Seasonal room,1,1
126,නවාතැන් පහසුකම් නුවර එළිය.,23 May  9:37 pm,"Nuwara Eliya, Nuwara Eliya","1,000",නවාතැන් පහසුකම් නුවර එළිය.ග්‍රෙගරි වැව ආසන්නයේ.Near Gregory lake ,Lake View Holiday Home,Holiday bungalow,1,1
127,Budget Rooms for Rent in Nuwara Eliya, 9 Jul 10:49 am,"Nuwara Eliya, Nuwara Eliya","2,000",Comfortable bedrooms near the city.Triple room with attached hot water bathrooms and shared kitchen available. Can easy access to attractions. Rs.2000/- Rs.2500/,", Nuwaraeliya",Holiday bungalow,1,1
128,Budget Family Room nuwaraeliya,23 May  7:35 am,"Nuwara Eliya, Nuwara Eliya",600,Family Room 4 can sleepBathroom HotshowerNear Gregory lake Per person 600/=We have4 Bedroom House Double room Balcony room,"Lake View Holiday Home, nuwaraeliya",Seasonal room,2,1
129,Jungle Side Family Cottages - Nuwara eliya, 6 Jul 10:09 am,"Nuwara Eliya, Nuwara Eliya","3,000","The cottages located within 5 minutes distance to the centre of the town.Panaromic views of mountains and forest.Very quiet surroundings. Accommodation of 18 guests.3 bedrooms bungalow and outside  house available.Kitchen facilities /Cook and meals on request.Hot water,satellite television available.Double room-Rs2000/=Full cottages-Rs5000-9000/=","465/4, kandy road, Nuwara Eliya",Seasonal room,4,4
