,0,1,2,3,4,5,6,7,8
19,Apartment For Rent In Colombo 7,19 Jul  2:27 pm,"Colombo 7, Colombo","180,000",• Three bedrooms with one attached bathroom and one common bathroom • Dinning area• Living area• Open pantry and kitchen• servant room and toilet ,Colombo 07,3,2,"1,300 sqft"
20,Apartment for rent in Colombo 7,19 Jul  2:27 pm,"Colombo 7, Colombo","200,000",With fully furniture With A/CHot water systemsWith lift24 hours security service 1 vehicle parking 1km  Borella junction 200m town hall junction,Barnes place,3,2,"1,300 sqft"
21,Colombo 7 | 1 bedroom Apartment for Rent, 3 Jul  4:08 pm,"Colombo 7, Colombo","130,000",Apartment for rent in Colombo 71 Bedroom1 Bathroom850 sqft130k Per month,1,1,850 sqft,
22,Furnished Apartment for rent in Colombo 07, 2 Jul 12:34 pm,"Colombo 7, Colombo","180,000","2100 Sq ft furnished 3 bedroom apartment for rent in Colombo 07. Plus helpers room and bathroom. Rs.180,000 per month.",Rosmead Place,3,2,"2,100 sqft"
23,Rent at Trilliyam Residences Col 07,29 Jun 12:39 pm,"Colombo 7, Colombo","275,000",Apartment,TRILLIYAM RESIDENCES COLOMBO 07,3,3,"1,890 sqft"
24,Apartment for Rent in Colombo 7 (677 B/2 ),28 Jun 10:41 am,"Colombo 7, Colombo","150,000",Third Floor available with Three Bedrooms and Two Bathrooms (one attached and common)1690 sqft,COLOMBO 7,3,2,"1,690 sqft"
25,Apartment for Rent Colombo 7 (1148 B/2),26 Jun 10:57 am,"Colombo 7, Colombo","150,000",APARTMENT FOR RENT I OFF WARD PLACE COLOMBO 7 (FILE NUMBER 1148B/2)https://photos.app.goo.gl/ZJVJkYdAF7KMjfe16 (Please go to this link to see the photos)  ,OFF WARD PLACE,2,2,"1,360 sqft"
26,Apartment for Rent in Colombo 7 ( 677 B ),21 Jun  4:13 pm,"Colombo 7, Colombo","150,000",Third Floor available with Three Bedrooms and Two Bathrooms (one attached and common)1690 sqft,COLOMBO 7,3,2,"1,690 sqft"
27,Apartment for Rent in - Colombo 7,21 Jun  1:10 pm,"Colombo 7, Colombo","60,000","AC Apartment at Malalasekara Mawatha, Colombo 7 - Closer to Ds, Mahanama, Royal college and walking distance from the main road. Fully residential area.",3,2,"1,250 sqft",
28,Apartments For Rent Colombo 7,15 Jul 11:39 am,"Colombo 7, Colombo","220,000",All 3 bed rooms furnished + servant quarters furnished.6 seats Dinning table.Front of the DS senanayaka school. So many schools and super markets working distance.Located on 5 th floor.,"Prime Land, Bauddaloka Mawatha, Colombo 7",4,3,"1,650 sqft"
29,Apartment For Rent in Colombo 7, 8 Jul  1:02 pm,"Colombo 7, Colombo","230,000","- 2 bedrooms and 2 bathrooms - 900 sqft - Fully Furnished - Swimming pool and gym- roof top area - Close to CIS and other major schools - Price is 230,000/- per month and negotiable",2,2,900 sqft,
30,2BR Apartment | Colombo 7 - Capitool For Rent, 8 Jul  1:02 pm,"Colombo 7, Colombo","230,000",Capitol 7 - Colombo 7 Apartment For Rent ,Rosmead Place,2,2,900 sqft
31,Luxurious Apartment for Rent in Trillium Colombo 07.,15 Jun  7:23 am,"Colombo 7, Colombo","250,000","4th Floor, Trillium Residencies, Torrington Avenue, Colombo 7.Luxury 3 Bedroom Apartment in fully furnished available for Rent.",3,2,"1,750 sqft",
32,3Room Apartment for Short & Long Stay Colombo 3,19 Jul 11:36 am,"Colombo 7, Colombo","180,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach  and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.","13th Lane, Colombo 3",3,3,"1,450 sqft"
33,Luxury 3 Bed Apartment for Long Term Lease in Colombo 7, 9 Jun  7:27 am,"Colombo 7, Colombo","200,000","Luxurious Spacious 3 Bed Room furnished apartment located in Horton Place, Colombo 7 available immediately for long term lease. Very quiet environment, swimming pool, gymnasium, 24hr Security, Reserved parking, servant accommodation, etc.STRICTLY NO BROKERS AND PRINCIPLES ONLY PLEASE.","Horton Place, Colombo 7",3,2,"1,500 sqft"
34,Brand New Prime Apartment For Rent Colombo 7, 8 Jun  2:25 pm,"Colombo 7, Colombo","170,000","3 Bedrooms,2 Bathrooms,Brand New,Unfurnished,1300 Square Feet,Roof Top Swimming Pool and Gym,If Necessary Furnished Can we Arrange.","Kynsey Road, Colombo 7",3,2,"1,300 sqft"
35,"Apartment for Rent in Barns Place, Colombo 7", 7 Jun 11:56 am,"Colombo 7, Colombo","220,000","Apartment for rent in Barns Place, Colombo 7",3,3,"1,300 sqft",
36,Furnished Luxury Apartment for Rent in Colombo 7,13 Jun  2:07 am,"Colombo 7, Colombo","250,000","Details3 Bedrooms with 2 Bathrooms (master bedroom with attached bathroom and private balconies). Complete apartment is air conditioned.Living, Dining and Modern PantryMaids Room and Bathroom (separate service entrance)Fully furnished.Close proximity to international schools, embassies and jawatte mosque.","Torrington Avenue, Colombo 7",3,2,"1,650 sqft"
37,3 Bedroom Apartment for Rent Trillium Colombo 07, 4 Jun 10:09 am,"Colombo 7, Colombo","240,000","1700sqft, Fully furnished, Fully air conditionedSpacious living and dining area with balconyFully equipped modern kitchen with service entranceMaster bedroom with balcony and en-suite bathroom2 spacious bedrooms with balconiesA common bathroomWashing machine and dryer available on requestMaids room and bathroomSLT WiFi and Peo TV3 phase electricity and hot waterCar parkSwimming pool and gymRoof top and common areaBuilding, Security and maintenance managed by ""Reality Management Services (Pvt) Ltd","230 4/4, Torrington Avenue, Colombo 07.",3,3,"1,700 sqft"
