,0,1,2,3,4,5,6,7,8,9
15,"2 Story Super Luxury House for Sale in Ragama, Kurukulawa",15 Jul  9:36 am,"Ragama, Gampaha","60,000,000",Naturally places  2 Storey Luxury House For Sale in Ragama. ,"Ragama, Kurukulawa",5,5,"4,100.0 sqft",42.0 perches
16,Ragama House for Sale,10 Jul 12:36 pm,"Ragama, Gampaha","7,200,000",අංග සම්පූර්න නිවස සියලු පහසුකම් සහිත මනරම් නිස්කලංක පරිසරයක පිහිටා ඇත.සියලු දේ අතේ දුරින්......,"batuwatta, Ragama",3,1,"2,000.0 sqft",17.0 perches
17,Brand New House for Sale Ragama,10 Jul  9:36 am,"Ragama, Gampaha","14,500,000",Good location close to ragama town brand new house for sale,ragama town,3,2,"1,500.0 sqft",11.0 perches
18,House For Sale in Ragama, 9 Jul 12:47 pm,"Ragama, Gampaha","9,100,000",නිවස සියලු පහසුකම් සහිත මනරම් නිස්කලංක පරිසරයක පිහිටා ඇත.සියලු දේ අතේ දුරින්......* හරි හතරස් ඉඩම* රාගම පොලිසිය අසල* රාගම තේවත්ත ප්රධාන මාර්ගයට නුදුරින් 100m* රාගම නගරයට 500m* මීගමුව කොළඹ පාරට කි.මී 3යි * කඩවත නගරයට කි.මී 6 යි* අඩි 15 කාපට් ඇතිරු මාර්ගයකින් යුක්ත වේ.* විශාල ප්රමාණයේ සාලය* තෙකලා විදුලිය නල ජලය* සෑම දිශාවකටම පහසුවෙන් ලගාවිය හැකි අතරම* පිරිසිදු නිරවුල් ඔප්පු සහිතය,Teawatta Road Ragama,4,2,"1,600.0 sqft",12.75 perches
19,Lucky House for sale Ragama, 9 Jul 11:07 am,"Ragama, Gampaha","14,000,000","Ground floor - tiled and completed with luxury modern living area, two bed rooms, 1 bath room, kitchen, servant toilet , garage and veranda. Unique main door design by a traditional clever architecture.The property is located few minutes drive away to  Air port high way entrance and southern high way entrance. House is possessing a serene environment with a  playground in front of it and lovely neighbourhood.The place is secured with high walls & a remote controlled roller gate. Popular Batuwatta primary school, food city, local shops, local medical centres and Maternal Child health clinic, are located in arms reach. Three wheel park is just 1 min away at May gaha junction. Walking distance to Batuwatta & Walpola railway stations. Highly convenient for the public transport. Ragama hospital is 10 min drive away and ideal place for a family practice -walking distance from Batuwatta ANC. Owned by a doctor- built as the own residence. Just selling as we got migration plans since the children got all the good opportunities when they live in this house.  Roof top is designed to have a evening catch up with friends & family. Laundry area, TV area and silent area to have book shelves are designed for the second floor. own this lucky house and make it your home as you wish. Selling for 1.4 million LKR with all the blessings to a lovely family to lead a happy warm life.Good luck!",5,3,"2,000.0 sqft",12.0 perches,
20,"Brand New House for Sale in Walpola, Ragama", 8 Jul  6:34 pm,"Ragama, Gampaha","6,700,000","රාගම වල්පොල, උක්ගස්හේන, සෝමවිර මාව⁣⁣තේ  පර්චස්9.5 ක කාමර 3 ,නාන කාමර 1, පෑන්ට්රි කබඩ් සහිත කුස්සිය, වට තාප්ප ,ගේට්ටු, ටයිල් ,නවින සිවිලිම, නල ජලය ,විදුලිය ,පිරිසිදු  ඔප්පු ,වාහන 3ක් නැවතිමෙ පහසුකම් .රාගමට 3km, කඳානට 4kmවල්පොල දුම්රියපොළට 500m.තේවත්ත පල්ලියට 1.5 km",3,1,"1,200.0 sqft",9.5 perches,
21,Single Story Brand New House for Sale in Ragama,16 Jul 10:55 pm,"Ragama, Gampaha","6,000,000",Single Storey House For Sale in Ragama.the waththa palliya rd.ambalama juntion,Ngahamula Road Ragama,3,1,425.0 sqft,6.14 perches
22,House for Sale in Ragama,13 Jul  2:00 pm,"Ragama, Gampaha","10,800,000",රාගම නගරයට 800 m දුරින්  සියලු පහසුකම් සහිත නිවසක් විකිණීමට තිබේ යාබද ඇනෙක්සියක් සහිත මසකට 20000 ක් උපයා ගත හැක,"Horape ,Ragama",3,1,"2,500.0 sqft",14.11 perches
23,House for Sale in - Ragama, 5 Jul  6:17 pm,"Ragama, Gampaha","7,200,000",2 story House For sale in ragama near to thewaththa church.5 Bed room2 Bath room4 Km to ragama town6 Km to kadawatha town2 Km to ganemulla town Calm and quit area.,Ragama,5,2,"2,000.0 sqft",10.5 perches
24,Modern House for sale in Ragama,19 Jul 10:35 am,"Ragama, Gampaha","9,200,000",House for sale in Ragama=======================,"Batuwatta, Ragama",3,1,"3,000.0 sqft",14.5 perches
25,Modern House for Sale in Ragama, 5 Jul  3:58 pm,"Ragama, Gampaha","7,900,000","නවීන නිවසක් විකිනීමට ඇත - බටුවත්ත, රාගම ========================================","Batuwatta, Ragama",3,2,"3,500.0 sqft",15.2 perches
26,House For Sale Ragama, 4 Jul  2:13 pm,"Ragama, Gampaha","13,000,000",16 perches land with house 05 bedrooms 03bedroom and pantry prapat wall and gate immediately for sale,nhagahmula handeya,5,3,"37,000.0 sqft",16.0 perches
27,Single Storey House For Sale in Ragama near Thewatte Church., 3 Jul 12:52 pm,"Ragama, Gampaha","13,500,000","3Bed Rooms Single Storey House for Sale in Ragama near Thewatte Church, Keselwatte.","Ragama near Thewatte Church, Keselwatte",3,1,"1,550.0 sqft",40.0 perches
28,Ragama House for Sale, 3 Jul 12:20 pm,"Ragama, Gampaha","12,500,000","රාගම නගරයට කිලෝ මීටර් 2 යි (දුම්රිය ස්ථානය, පාසල්, රෝහල්*කඩවත නගරයට කිලෝ මීටර් 5 යිනිස්කලංක පරිසරයනිරවුල් ඔප්පුනල ජලය, ළිං ජලය, විදුලිය","Ambalama Junction, Tewatta Road, Ragama",4,1,"1,500.0 sqft",8.0 perches
29,House for Sale in Veyangoda,15 Jul 12:18 pm,"Ragama, Gampaha","37,500,000","•  Newly built two - storeyed house•  Fully Tiled•  03 Spacious bed rooms (1 AC), two balconies•  Two Attached Bathrooms & one servant toilet.•  Office Room •  Spacious Dining room for 10 people•  Modern pantry with Kitchen•  Surrounded by parapet walls•  Hot Water systems •  CCTV Camera operating Systems•  Landscaped Garden•  Car porches•  Dee ella Oya flows at the edge     of the garden rear to the House.•  9’inch bricks wall",26/1A KALAGEDIHENA ROAD VEYANGODA,3,2,"4,000.0 sqft",40.0 perches
30,Two Store House for Sale in - Ragama,30 Jun  3:03 pm,"Ragama, Gampaha","12,000,000","Ragama Kurukulawa,heenkenda House for Sale,3 Bed Room , 2 Bathroom, Living , Dining & Kitchen,.... 100 Meter to Maine Road , & 3 Km to Ragama Town.. Rs: 12,000,000",3,2,"2,000.0 sqft",18.0 perches,
31,Brand New House For Sale in - Ragama, 2 Jul  6:20 pm,"Ragama, Gampaha","14,000,000",Brand New House Built in 7.5 Perches. 03 Rooms & 02 Bathrooms Along with Garden Space and A Servants Bathroom Separately Attached Outside.Contact for Further Details.,3,2,"1,800.0 sqft",7.5 perches,
32,Brand New Super Luxury House for Sale in Ragama,15 Jul  9:36 am,"Ragama, Gampaha","45,000,000","Brand new Super Luxury House 75% compleeted With bathroom fittings and a/c equipment,20 feet road.Roller gate.Very Good investment ","Ragama, Near Lesence Hospital",5,4,"4,600.0 sqft",52.0 perches
33,Modern Two Storied House for Sale in Ragama, 1 Jul  3:04 pm,"Ragama, Gampaha","21,000,000",Modern Two Storied House for Sale in Ragama,Ragama,4,4,"4,000.0 sqft",14.0 perches
34,House for Sale in Ragama,28 Jun  4:56 pm,"Ragama, Gampaha","30,000,000","4500 Sqft. Newly designed Luxury House with all facilitiesLand Size 15.1 Perch.Two Storied. Also Could be use as two separate units.8 Bed Rooms and 4 Bath Rooms6 Pantries2 Servant rooms and 2 servant bathrooms2 Large Living areas.Ample Parking Space.Peaceful Residential area.Just few minutes to all super markets.3 Minutes Drive to Ragama General Hospital, and other private hospitals.30 Million - Price can negotiable.",welington Park - Ragama,8,4,"4,500.0 sqft",15.1 perches
35,Housing | For Sale Ragama,28 Jun  1:44 pm,"Ragama, Gampaha","7,500,000",ONE OF OUR BEST SELLING PROJECTS! ACT FAST TO MAKE SURE YOU DO NOT MISS OUT ON THIS FANTASTIC HOUSING PROJECT!,Ragama,3,1,830.0 sqft,6.5 perches
