,0,1,2,3,4,5,6,7,8
14,"Apartment for sale In Anderson flats, Colombo-05",10 Jul 12:26 pm,"Colombo 5, Colombo","13,500,000","Apartment for sale In Anderson flats, Colombo-05A house for sale In Anderson flats In Colombo-05. House located on the 3rd floor of the apartment.•	2 Bed rooms•	1 Bath room•	Hall•	Pantry•	Balcony•	850sqft•	Protected with 24 hours CCTV cameras",2,1,850 sqft,
15,Furnished Luxury Apartment for Sale in Col 5,10 Jul  8:26 am,"Colombo 5, Colombo","28,000,000","3 bedroom 2 bathroom large hall modern kitchen fully tiled semi furnished ,4 th floor, very close to hevaloc city and royal Institute, clear deeds sailing price 28m",Edward avenue col5,3,2,"1,500 sqft"
16,Havelock city Apartment for sale,24 Jul  2:00 pm,"Colombo 5, Colombo","67,000,000","3 Bedroom with 2 Bathroom, Living room, Dining, Balcony with outdoorseating.1,496 Sq. feet,Park Tower 15th floor, Elegantly fully furnished with high class Don Corolis Furniture.55"" Samsung HD Smart LED TV in the living room, and 32"" Samsung LED Tv ineach individual room, Master Bedroom, Children's Bedroom and Guest bedroom .Well equipped kitchen with Refrigerator, Washing, Microwave, Cooking Hob.Fully Air-conditioned apartment.Excellent South City view away from the construction site.One free Car park slot in the basement parking lot.Additional parking slotavailable for a small monthly rental.Furnished Maids room with separate entrance, Maids washroom.High security with access card entrance to the tower. CCTV coverage of thetower access.Security intercom to announce and seek access permission ofvisitors to individual apartment.Fully protected by fire hydrant, firealarm and fire sprinkler systems.Free Swimming, Gym and club facilities, banquet halls.Complex facilitates include Cafeteria, Mini Food City Market, Squash Court,Paan Paan delivery and excellent landscape garden with walking and jogging track.",Havelock road,3,2,"1,496 sqft"
17,Brand New 3 Bedroom Havelock Apartment in The Upcoming Tower, 8 Jul  7:12 am,"Colombo 5, Colombo","59,000,000","Live In a city among city, Havlock city ... 8 acres of greenery, walking paths, swimming pools and gyms . and also future business premises to accommodate almost all your daily needs in a secured relaxing environment ...",HAVELOCK CITY,3,2,"1,350 sqft"
18,4BR Apartment Colombo 5 - Lumiere Residencies For Sale, 8 Jul  1:02 pm,"Colombo 5, Colombo","110,000,000","This immaculate penthouse apartment provides a 360 degree view of the surroundings. As a resident you will have access to lifestyle amenities including a pool, gymnasium, communal terraces, basement parking. ",E.D Dabare Mawatha,4,4,"3,260 sqft"
19,Colombo 05 Apartment for Sale - A0577, 6 Jul  9:26 pm,"Colombo 5, Colombo","25,000,000",Apartment for sale in Colombo 05,2,2,"1,200 sqft",
20,Apartment For sale in Havalock Road Colombo.05,22 Jul  3:48 pm,"Colombo 5, Colombo","52,500,000","Modern Luxury Hybrid Apartment For sale in Havalock Road Colombo.05 & Fully Tiled,Carparkings, 3 Luxury Fully Furnished Bedroom,3 Washroom,Living Room,Dining Hall,Modern Luxury Pantry Kichen & Servant Room & Servant Washroom @ Store &Fully Airconditioned & Fully Fernichers & Party's Hall (Wedding Hall) @ 2 Passenger Lift & 24 Security Services & Reception Hall @ Swimming Pool & Gym @Very Close to Main Road,Havalock City,Foot City,Shopping Mall,Masjid,School,Hospital,Colombo City & Duplication Road & Galle Road & Wellawatte Beach & Public Super Market & etc...",Havalock Road Colombo.05,3,3,"1,600 sqft"
21,Apartment for Sale - Colombo 5.,13 Jul  5:08 pm,"Colombo 5, Colombo","8,300,000","3/bed, 2/ bath, hot water, Kitchen, living area and a balcony. No lift. On 3rd floor. And power supplied for a/c. Walking distance to food city, lanka and asiri hospital and icipathana collage. ","Kirula Road, Chithralane, Colombo 5.",3,2,750 sqft
22,Colombo 5 Havelock City Apartment | For Sale - A0541, 5 Jul  1:18 pm,"Colombo 5, Colombo","62,000,000","DESCRIPTION It is a three bed roomed spacious apartment situated in the consists of a spacious sitting & dinning room, two bed rooms including a spacious master bed room with an attached bathroom, servant room and common bathroom, an elegant pantry with fitted cupboards balcony areas.",3,2,"1,350 sqft",
23,Luxury Apartment for Sale- Havelock City, 2 Jul  4:35 pm,"Colombo 5, Colombo","68,000,000",Unit Details- for sale---------------------------Tower - Park TowerYear - Completed in 2009Floor Level - Upper middle FloorView - Garden ViewFloor area - 1496 sqft,Havelock City,3,2,"1,496 sqft"
24,Beautiful 3 Bedroom Apartment in - Colombo 5, 1 Jul  5:07 pm,"Colombo 5, Colombo","48,000,000",Fully Furnished Apartment in Col 5 for Sale with 3 Bedrooms and Hardwood Floors.Refurbished in 2018.,Elibank Rd,3,2,"1,280 sqft"
25,Havelock City Single Bedroom Apartment for Sale, 1 Jul 11:30 am,"Colombo 5, Colombo","36,000,000",HAVELOCK CITY4TH PHASE - EDMONDTON TOWER,Havelock City Colombo 5.,1,1,753 sqft
26,"Luxury,affordable,3 Bed apartments Colombo,5",29 Jun 11:52 am,"Colombo 5, Colombo","28,000,000","Located in one of the most finest and vibrant settings of scenic Colombo-05. It’s about living in luxury amidst the panoramic views of nature and overlooking the Colombo city. At “ASTON RESIDENCY” we assure that you get a perfect balance between luxury and comfort when you get home and celebrate luxury in style.Get ready to breathe life in style into your daily activities. Open the door to your apartment and the functional interiors will draw you into your own habitat-your dream home! With every intricate detail taken care of, you can enjoy the cozy ambiance, and world-class finishes and fittings. Enjoy the abundant natural sunlight and cross ventilation, thanks to our vastu compliant design. Every moment you live at “ASTON RESIDENCY”, you are sure to experience something special.“ASTON RESIDENCY” is just 700 meters away from Lanka Hospital and just a couple of minutes away from Kirulapone market, leading supermarkets, hospitals, places of worship, banks, schools, International schools(Including Asian International School), fine Dine in restaurants, vegetables, fruits and  much more….. you are in heart of Colombo!Definitely “ASTON RESIDENCY” will be a very good investment as well. This is located in the heart of Colombo city and is very close to Lanka Hospital and many more leisure places and attractive destinations.Bank loans will be arranged by us through Sampath, Cargills, HNB, NTB, and DFCC.Features like Swimming pool, Gym and etc will definitely differentiate “ASTON RESIDENCY” from other projects.Imagine a swim on the roof-top of this luxury apartment scheme, looking up at the sky truly believing you are on “ASTON RESIDENCY”. That’s what JPKL offers you, exclusive luxury at no added cost. Refresh your body for every new day in the soothing waters of the exotic roof-top pool.","No.05 Athula Place Colombo,05",3,2,"1,145 sqft"
27,New Three Bed Apartment for Sale at Havelock City [AS16],28 Jun  4:33 am,"Colombo 5, Colombo","58,500,000",Havelock City - Melford TowerEstimated Completion in August 2019City & Garden View - 7th Floor Level,"Havelock City, Havelock Road, Colombo 5",3,2,"1,313 sqft"
28,Penthouse Unit for Sale in Colombo 05,27 Jun  4:55 pm,"Colombo 5, Colombo","60,000,000","Penthouse unit located on a residential road off Narahenpita Road, Colombo 05.",3,2,"2,800 sqft",
29,For Sale Apartment ( Edward Court ) Colombo 5,25 Jun 12:15 pm,"Colombo 5, Colombo","28,000,000",Excellent Apartment for sale in Colombo 5 ( EDWARD COURT ),291/5 havelock ROAD COLOMBO 06 ( EDWARD COURT ),3,2,"1,600 sqft"
30,Apartment for Sale in Colombo 5,11 Jul  7:20 pm,"Colombo 5, Colombo","55,000,000",- 3 bedrooms and 2 bathrooms - maids room and toilet - 1650 sqft - City view- swimming pool and gym- rooftop area - 24 Hrs security - 2 lifts - Fully furnished- Price is 55M LKR,3,2,"1,650 sqft",
31,3BR Apartment | Colombo 5 - Spathodia Residencies For Sale, 8 Jul  1:02 pm,"Colombo 5, Colombo","55,000,000",3 bedrooms and 2 bathrooms maids room and toilet 1650 sqft ,Havelock Road,3,2,"1,650 sqft"
32,Apartment for Sale in Colombo - 05,23 Jul  9:25 am,"Colombo 5, Colombo","60,000,000","Located on De Fonseka Road, one of the most residential areas in Colombo 05.","De Fonseka Road, Colombo - 05",3,2,"1,544 sqft"
33,Apartment for sale in Havelock city, 8 Jul  1:02 pm,"Colombo 5, Colombo","68,000,000","- 3 Bedroom with 2 Bathroom, Living room, Dining, Balcony with outdoorseating.- 1,500 Sq. feet- Elegantly fully furnished with high class Don Coriolis Furniture- Fully Air-conditioned apartment- One free Car park slot in the basement parking lot. Additional parking slot.- Furnished Maids room with separate entrance, Maids washroom.- Free Swimming, Gym and club facilities, banquet halls.- Complex facilitates include Cafeteria, Mini Food City Market, Paan Paandelivery and excellent landscape garden with walking and jogging track.- price is Rs. 68,000,000/=",3,2,"1,500 sqft",
34,Apartment for sale in Colombo 05, 8 Jul  1:02 pm,"Colombo 5, Colombo","42,000,000","A/C, Hot water for both bathrooms and kitchen, laminated flooring, shower partition for both bathrooms, modern pantry cupboards comes with a cooker hob, hood with oven, Vanity cupboards for both bathrooms, fibre cabling system for internet connection, marked car park, rooftop for entertainment, 3 bedroom, 2 bathrooms, living dining, kitchen, servant room and servant toilet ,Rooftop Swimming Pool and Gymnasium 1525 sqft",3,2,"1,525 sqft",
35,3BR Apartment in Colombo 5, 8 Jul  1:02 pm,"Colombo 5, Colombo","42,000,000","Master Bedroom A/C, Hot water for both bathrooms and kitchen, laminated flooring, shower partition for both bathrooms, modern pantry cupboards comes with cooker hob, hood with oven, Vanity cupboards for both bathrooms, fiber cabling system for internet connection, marked car park, rooftop for entertainment,  #73, 2/3, Vijaya Kumaratunga Mawatha, Colombo 053 bedroom, 2 bathroom, living dining, kitchen, servant room and servant toilet Super Luxury Apartment Rooftop Swimming Pool and Gymnasium 1525 sq.ft",Vijayakumarathunga Mawatha,3,2,"1,525 sqft"
36,Brand New Flat for Sale - Colombo 5,12 Jun  9:29 am,"Colombo 5, Colombo","52,000,000","Luxury brand new flat on 7th fl with all amenities, gym,pool,car park,2 lifts",3,2,"1,510 sqft",
37,"3 Bed Luxury Apartment in Siebel Avenue, Kirulapona",10 Jun  4:22 am,"Colombo 5, Colombo","27,000,000","Luxury 3 Bed 1250 Sqft Apartment for sale at Siebel Avenue, Kirulapone, Colombo 05.Fully Air Conditioned, Premium Porcelain Tile Floors, Wide balconies, Imported European pantry, Gymnasium, Function Hall, 24 Security, European bathroom fittings, Roof top Swimming pool & Recreational area, Serene environment.The Structure is completed, Total completion in December 2019.Tripartite bank loans with Hatton National Bank.","Siebel Avenue, Kirulapone",3,2,"1,250 sqft"
38,Luxury 4bed Apartments in Colombo 5 at Affordable Rates, 9 Jun  7:57 pm,"Colombo 5, Colombo","54,300,000","Conveniently located in the heart of Colombo 5, These luxurious apartments are in a close range to popular public schools and international schools, Super Markets, High end Restaurants and most importantly your property is home to the one of most demanding, appreciating property in the Colombo. The spacious, energy efficient design will reduce your living expenses and the strategic location will reduce your travel expenses and time.Price4 Bedroom – 2123 sqft - 54.3 million onwards",4,2,"2,123 sqft",
39,Luxury Apartments in Colombo 5, 9 Jun  7:28 am,"Colombo 5, Colombo","35,460,000","Conveniently located in the heart of Colombo 5, These luxurious apartments are in a close range to popular public schools and international schools, Super Markets, High end Restaurants and most importantly your property is home to the one of most demanding, appreciating property in the Colombo. The spacious, energy efficient design will reduce your living expenses and the strategic location will reduce your travel expenses and time.Price2 Bedroom – 919sqft – 35.46 Million3 Bedroom -  (1420 sqft – 1546 sqft) – 45.84 Million Onwards",2,1,919 sqft,
40,Anderson Flat Apartment for Sale in - Narahenpita Colombo 05, 3 Jul  3:03 pm,"Colombo 5, Colombo","13,000,000",3 Bed Rooms.** Apartment Located in the northern wing of the 3rd Floor of “R” Block** 4 Story condominium.** It resembles a modern apartment at present.Easy Access to….Hotels & RestaurantsMany Religious places Banks.Hospitals.And more retail shops.Apartment SpecificationFlooring : Imported Tile finish.Doors : Wooden doors with standard locking system.,"R3/8 Anderson Golf Link Park Road,Narahenpita,Colombo 05",3,1,850 sqft
41,Apartment For sale in Havalock Road Colombo.05,22 Jul  3:48 pm,"Colombo 5, Colombo","52,500,000","New Fully Luxury Modern Hibryd Apartment For Sale in Havalock Road Colombo.05 @ Fully Tiled,Carparkings,Fully Fernichers & Fully Airconditioning & Living Room,Dining Hall @ 3Room,2 Barthroom,Servant Room & Toilet,Swimming Pool & Gym & Reception Hall &24 Hour Security Services & 2 Passenger Lift @ Very Close to Havalock City,Colombo City,School,Hospital,Public transport & Public Super Market,Foot City,Masjid,Children Park & etc...",Havalock Road Colombo.05,3,2,"1,650 sqft"
42,3 Bed Luxury Apartment with Servants in Colombo 05,10 Jun  1:24 am,"Colombo 5, Colombo","33,000,000","Luxury 3 Bed 1400 Sqft Apartment for sale at Siebel Avenue, Kirulapone, Colombo 05.Fully Air Conditioned, Premium Porcelain Tile Floors, Servants Quarters with bathroom, Wide balconies, Imported European pantry, Gymnasium, Function Hall, 24 Security, European bathroom fittings, Roof top Swimming pool & recreational area, Serene environment.The Structure is completed, Total completion in December 2019.Tripartite bank loans with Hatton National Bank.","Siebel Avenue, Kirulapone",3,2,"1,400 sqft"
43,Siebel Avenue Apartments for Sale - Col 5, 4 Jun  8:54 am,"Colombo 5, Colombo","39,500,000","Our latest apartment project now open for sale. The new apartment project is located in Kirulapone, Sri Lanka.",3,2,"1,586 sqft",
44,Edmonton 1 Apartments for sale - Colombo 05, 4 Jun  8:36 am,"Colombo 5, Colombo","38,800,000","Our latest apartment project now open for sale. The new apartment project is located in Colombo 05, Sri Lanka.",3,2,"1,253 sqft",
45,Edmonton 2 Apartments For Sale - Colombo 05, 4 Jun  8:35 am,"Colombo 5, Colombo","33,200,000","Edmonton 2, A leading edge of accommodation which attributes its success to the solid strategic direction to make your most important investment with us. Located right at the top of the Baseline road. These independent 28 units come completely with high-quality three & two bed room units of an idea behind is to provide the feel of a home away from home with the convenience and connectivity needed to fully explore the city and neighboring the community’s impressive attractions.",2,2,999 sqft,
46,Jawatta Apartments for Sale, 4 Jun  8:22 am,"Colombo 5, Colombo","49,000,000","Our latest apartment project now open for sale. The new apartment project is located in Colombo 05, Sri Lanka.",2,2,993 sqft,
47,Kassapa 2 Apartments for Sale - Col 5, 4 Jun  8:18 am,"Colombo 5, Colombo","38,700,000","Our latest apartment project now open for sale. The new apartment project is located in colombo 5, Sri Lanka.",3,2,911 sqft,
48,Kassapa Road Apartments for Sale, 4 Jun  8:15 am,"Colombo 5, Colombo","44,500,000","Our latest apartment project now open for sale. The new apartment project is located in colombo 5, Sri Lanka.",2,2,851 sqft,
49,Brand New Apartment for Sale in Colombo-5, 4 Jun  7:33 am,"Colombo 5, Colombo","55,000,000","*Rent=Rs200,000/- Houses in Colombo-5. RENT AND SALE- HOUSES APARTMENTS OFFICE SPACES LANDSClose Colombo City- 2,3,4,6,7,8,9,10 & RAJAGIRIYA, NAWALA, NUGEGODA, BATTARAMULLA, KOTTE CAPITAL CITY SRI LANKA.., ",Colombo-5,3,4,"1,600 sqft"
50,Elegant 16 apartments - Colombo 05, 3 Jun 10:12 pm,"Colombo 5, Colombo","37,000,000","Elegant 16 is the first of our many boutique concept apartments in Colombo, with designs and finishes that exude style, comfort and elegance. Our apartments range from 900 sq.ft to 2000 sq.ft (2 to 3 bedrooms), giving residents a range of choice in personalized luxury living. The apartments have a specially designed open space plan which allows for convenience in family time and entertainment, while also emanating the feel of grandeur. ",3,2,900 sqft,
51,Aston residencies - Colombo 05, 3 Jun 10:12 pm,"Colombo 5, Colombo","27,100,000","IN ATHULA PLACE, COLOMBO 05Located in one of the most finest and vibrant settings of scenic Colombo-05. It’s about living in luxury amidst the panoramic views of nature and overlooking the Colombo city. At “ASTON RESIDENCY” we assure that you get a perfect balance between luxury and comfort when you get home and celebrate luxury in style.",3,2,"1,083 sqft",
52,Brand New Apartment for Sale in Colombo 05,30 May  2:23 pm,"Colombo 5, Colombo","31,000,000","Located on Siebel Avenue, one of the most residential areas in Colombo 05. Apartment features include Swimming Pool, Gym and 24 hours security. By Prime Residencies.","Prime Residencies Siebel, Colombo 05",3,2,"1,326 sqft"
53,Brand New Apartment for Sale in Colombo 05,31 May  1:07 pm,"Colombo 5, Colombo","36,000,000","Located on Siebel Avenue, one of the most residential areas in Colombo 05. Apartment features include Maids room, Swimming Pool, Gym and 24 hours security. By Prime Residencies.","Prime Residencies Siebel, Colombo 05",3,2,"1,380 sqft"
