,0,1,2,3,4,5,6,7,8,9
17,House for Sale in Matale,14 Jul  9:45 am,"Matale, Matale","11,000,000","02 acres and 12 Perches , Landscaped garden area.",Dobawela palapathwela Matale,4,3,"3,000.0 sqft",2.0 acres
18,Beutiful House and Garden Flow Up in Matale,12 Jul  7:08 pm,"Matale, Matale","80,000,000",Beds 🛏 room : 5Bathroom 🚽.  : 3Leving room.    : 2VelendasGaraj 💦 & 📞 supportWater and Telephone supply,"No. 34, Asiri uyana, kawatayamuna, Matale",5,3,"1,200.0 sqft",18.0 perches
19,A House with Buiding Dambulla, 7 Jul  9:12 am,"Dambulla, Matale","9,000,000",දඹුල්ල මහනුවර මාර්ගයේ සිට මීටර් 200 ක් ඇතුලතින් පිහිටි නිශ්කලංක වටපිටාවක් සහිත පදිංචියට හෝ සංචාරක ව්‍යාපාරයට සුදුසු ඉඩම සමග නිවස සහ දෙමහල් ගොඩනැගිල්ල ඉක්මනින් විකිණේ .දඹුල්ල නගරයට කිලෝමීටර 5 යි .කාමර දෙකක්  සාලයක් නාන කාමරයක් සහ මුළුතැන්ගෙයක් ද වාහන නැවතීමට ගරාජයක් ද පිටතින් නාන කාමරයක් සහ ගබඩා කාමරයකින්ද නිවස සමන්විත වෙයි.අලුතින්ම ඉදි කර තිබෙන දෙමහල් ගොඩනැගිල්ල කොටස් පහකට වෙ කර ඇත ඒවා කාමර ලෙස වුව ද භාවිතා කිරීමේ හැකියාව ඇත නිවස මෙන්ම ගොඩනැඟිල්ල ද ගොඩනැඟිල්ල ද ටයිල් අල්ලා වැඩ නිමකර ඇත.වාහන කීපයක් එකවර නැවැත්වීමට හැකි වන පරිදි මිදුල  සම්පූර්ණයෙන් ඉන්ටලොක් අල්ලා තණකොළ පිඩැලි සවිකර ඇත. නිවස වටා තාප්ප බැඳ ගේට්ටු දමා ඇත .අයිතිකරු පදිංචිය හැර යන බැවින් ඉක්මනින් විකිණේ . කරුණාකර ගැනුම්කරුවන් පමණක් අමතන්න.පිරිසිදු ඔප්පු සහිතයි. වැඩිම ඉල්ලුමට ඉක්මනින් විකිණේ .,4,2,"1,500.0 sqft",30.0 perches,
20,House for Sale Galewela, 5 Jul 11:36 am,"Galewela, Matale","4,500,000","DABULLA  KURUNAGALA PRADANA  PARATA 50M DURINWEDULIYA , JALAYA, SIYALUMA  PAHASUKAM  SAHITHAI","214/A ,MAHINDA  STORTS KANADANA GALEWELA",3,1,"1,200.0 sqft",41.0 perches
21,House for Sale in Matale, 3 Jul  1:00 pm,"Matale, Matale","8,000,000","	A Spacious Single Storied, House with 30 Perches Land for sale.","Matale, Palapathwela",3,1,"1,700.0 sqft",30.0 perches
22,Two Story House for Sale - Matale, 1 Jul 11:07 am,"Matale, Matale","19,000,000",Details....♦️ Clear Deed♦️ 400 m to matale townpeaceful environment,"matale town ,near bernard ground",6,2,"3,000.0 sqft",20.0 perches
23,House with Land - Matale,27 Jun  3:41 pm,"Matale, Matale","10,000,000","house with a land of 63 perches  in peaceful surrounding 1.5 Km from A9 road and 5 km drive to matale town 1 sitting hall, 4 Bed rooms, 1 Bath Room, 1 dinning Hall",4,1,"1,396.0 sqft",62.0 perches,
24,House for Sale in Dambulla,27 Jun  1:43 pm,"Dambulla, Matale","6,500,000",From Dambulla - Kandy Rd to 4Km & From Dambulla - Kurunagala Rd to 4km.,"Pahala wava Road, Pannampitiya, Dambulla",4,1,"1,800.0 sqft",1.0 acres
25,නිවස විකිණීම - කොහොඹිළිවෙල,25 Jun  4:24 pm,"Matale, Matale","11,000,000","විදුලිය, නල ජලය, දුරකථන පහසුකම් සහිත නිවසකි","නො. 48/1, කොහොඹිළිවෙල, matale",3,1,"2,500.0 sqft",40.0 perches
26,Complete House for Sale in Matale,22 Jun  9:54 am,"Matale, Matale","8,700,000",Land  for Sale matale,"MATALE,  KUBIYANGODA ROAD ,UDUPIHILLA JUNCTION",3,2,"1,200.0 sqft",24.0 perches
