,0,1,2,3,4,5,6,7,8,9
10,Brand New Modern Luxury House In Kottawa,20 Jul 10:34 pm,"Kottawa, Colombo","26,000,000",#  300m  kottawa   piliyandala  (296) bus route #  2•5 km  kottawa #  3km   pannipitiya   darmapala   maha vidyala #  4• 5km  piliyandala # 5km  maharagama #  4  bedrooms #  4  bathrooms #  large living area and dining area #  fully complete pantry  with gas cooker #  large  TV  lobby #  fully tiled # large   roof terrace #  balcony #  Ac#  Cctv # hot water #  surrounding wall and roller gate #  very   beautiful    garden # 4  vehicle parking area #  10  perched #  3600  sqpt #  better environment #  no brokers please #  only genuine buyers,4,4,"3,600.0 sqft",10.0 perches,
11,B / New Two Storied House in Malabe,20 Jul  1:40 pm,"Kottawa, Colombo","19,000,000","Brand New Two Story House For Sale In Wanaguru Mw, Hokandara.10 Perches , Landscaped garden area","Horahena Rd, Malabe",3,3,"2,400.0 sqft",10.0 perches
12,Urban community - Luxury houses in Kottawa,19 Jul  5:40 pm,"Kottawa, Colombo","18,900,000",Located in a fast developing suburb between Kottawa and Thalawathugoda. urban artistry houses offer the owner the opportunity of a lifetime at an unbelievable price. ,3,2,"1,383.0 sqft",6.25 perches,
13,Two Storied House Near the High Level Road kottawa,19 Jul  2:54 pm,"Kottawa, Colombo","27,500,000","#  30m  high level road #  1km  kottawa southern high way entrance #  1•5km  kottawa new  high way bus  stand # 1•5km  kottawa   railway station # 1km  homagama city #  4  bedrooms #  4  bathrooms #  large living area  and dining area ,#  2  pantry #  tv  lobby # tiled   and  ceiling #  brick wall #  Ac#  surrounding wall and   remote   gate # 4  vehicle parking area #  20 feet road #  20•8  perches #  nearby   to  all super  market   and   bank #  servant room and bathroom #  no brokers please #  only genuine buyers",4,4,"3,000.0 sqft",20.8 perches,
14,Luxury Houses For Sale - Kottawa,19 Jul  2:15 pm,"Kottawa, Colombo","18,800,000",Located in a fast developing suburb between Kottawa and Thalawathugoda. urban artistry houses offer the owner the opportunity of a lifetime at an unbelievable price. ,3,2,"1,197.0 sqft",7.5 perches,
15,B / New 2 Storied House || Kottawa,19 Jul 10:38 am,"Kottawa, Colombo","27,000,000",Brand New Two Storied Luxury Modern House in Kottawa10 Perches with Landscaped garden area.,"Kurulu Uyana, PolKotuwa, Kottawa",4,4,"2,900.0 sqft",10.0 perches
16,2 Storey Luxury House for Sale in Kottawa,19 Jul  7:55 am,"Kottawa, Colombo","20,000,000",2Storey  new Super Luxury House for Sale in kottawa ,kottawa,4,4,"2,700.0 sqft",10.9 perches
17,Modern House for Sale in Kottawa,19 Jul  7:53 am,"Kottawa, Colombo","9,800,000","Single storey house in kottawa 3bed rooms, 2 bath rooms pantry cub board 8 .5 perched full tile makubura junction 500 meters more details call dinesh.immediate sale.",kottawa makubura junctions,3,2,"1,500.0 sqft",8.5 perches
18,Modern House for Sale in Kottawa,19 Jul  7:51 am,"Kottawa, Colombo","11,000,000",2Storey  mordern House for Sale in kottawa ,kottawa,5,3,"2,200.0 sqft",10.0 perches
19,Brand New Two Story House in Pannipitiya,19 Jul  7:50 am,"Kottawa, Colombo","27,000,000",2Storey Brand new Super Luxury House for Sale in pannipitiya ,pannipitiya,4,4,"3,700.0 sqft",10.0 perches
20,Luxury 03 store House for Sale in Kottawa - Siddamulla,20 Jul 10:52 am,"Kottawa, Colombo","45,000,000",Luxury 03 store house for sale in Kottawa - Siddamulla======================================,6,3,"4,500.0 sqft",20.65 perches,
21,House for Sale - Kottawa,18 Jul 11:27 am,"Kottawa, Colombo","4,000,000",255 කොට්ටාව ගල්කිස්ස බස් මාර්ගයට 1කි.මිකිට්ටාව පිළියන්දල බස් මාර්ගයට මීටර් 650නල ජලයඑසී කරන ලද කාමරක් ද සිසිටිවි සවිකර ඇත.ටයිල් කරන ලද සම්පූර්ණ නිවස.,"kudamaduqa road , kottawa",1,1,850.0 sqft,3.08 perches
22,B New 2 Storied House for Sale in Kottawa,18 Jul 11:02 am,"Kottawa, Colombo","27,000,000",Brand New Two Storied Luxury Modern House in Kottawa10 Perches with Landscaped garden area.,"Kurulu Uyana, PolKotuwa, Kottawa",4,4,"2,900.0 sqft",10.0 perches
23,House for Sale - Pannipitiya,18 Jul 10:28 am,"Kottawa, Colombo","15,500,000","Single story house for sale200 M for Kottawa to Piliyandala Buss route from the location03.5 Km to Kottawa,Kesbawa,Piliyandala,Maharagama.18.5 perches.950 sqft.03 Bedrooms01 Bathrooms01 Kitchen01 Store area (12 X 5 ft )Roofed Parking for 02 vehicles Peaceful Decent Highly Residential area,Well waterScenic Paddy Field ViewSurrounded by fense and GateImmediate sale.Rs.15500000. (15.5 million) Negotiable.Call for appointments.GENUINE BUYERS ONLY","Puwakgaswattha road,Palanwattha,Pannipitiya,Kottawa.",3,1,"1,950.0 sqft",18.5 perches
24,House For Sale In Kottawa,17 Jul  4:53 pm,"Kottawa, Colombo","18,500,000","Good Residential Property in KottawaLocated on Horahena Road, Rukmale","Horahena Road, Rukmale Road",3,2,"1,600.0 sqft",13.16 perches
25,Two Story House for Sale Kottawa,17 Jul  3:30 pm,"Kottawa, Colombo","19,800,000","Two storey house for sale kottawa malabe road.4 bedrooms ,3 bathrooms hot water ,balcony ,t.v lobby ,4 vehicles parking space ,200m to malabe road ,800m to station,1km to kottawa highlevel road ,1km to highway entrance ,25ft road ,resident area.",kottawa malabe road,4,3,"2,880.0 sqft",10.0 perches
26,10 Perches Land with a House only for Value at Mattegoda,17 Jul 11:53 am,"Kottawa, Colombo","5,500,000","10 Perch LandClose to Mattegoda Town250 Metres to 138 Bus Route200 Metres to 280 Bus RoteNear Kottawa, Salgas Handiya, Diyagama, Kirigampamunuwa3+ Km to Kottawa and Makumbura Multi Nodel Transport centreNear Mattegoda Hosuing SchemePrice Only Land ValueFully TiledClose to  Shops, Towns, Supermarkets, Buses20 Feet  Road  Private RoadLand is mostly square in shape, walls built in all 4 sidesSelling Urgently, Loan also okSelling Less than market valueClear Bimsaviya computerised DeedsSelling due to relocationEnough Parking spaceNice Garden areaMany usefulTreesNo Brokers Pls",Mattegoda Kootawa Diyagama,2,1,"1,000.0 sqft",10.0 perches
27,House for Sale Kottawa,17 Jul 12:02 pm,"Kottawa, Colombo","24,800,000","Three Story House Include Basement Anex With A Finishing Roof (imported wooden) Top Near Mattegoda                                                             - 7 bedrooms, 3 bathrooms- lobby, 2 living rooms, 2 dining           rooms with 2 pantry- 2nd floor two balconies and         1st floor large one balcony - 3 bathrooms  - servant room- pipe born water with overhead water tank- solidly built house with double brick walls- upstair and basement 2 vehicle parks- surrounding walls- better and quiet invironment- 11.0 perch land and total floor area of 2500 Sq.ft","matthegoda, kottawa",7,3,"2,500.0 sqft",11.0 perches
28,House For Sale - Kottawa,17 Jul 10:28 am,"Kottawa, Colombo","13,500,000","House for sale in Kottawa12 perch LAND with house3 Bedroom 1 Bathroom living room and kitchen12 ft wide road Enters200, metres from main road Rukmalee Colombo2 Kms Kottawa Twon2.5 Kms Darmapala College Pannipitiya3 Kms Experswey KottawaTotal Price Rs 13.5 MillionClear DeedsTo inspect the Land - Please inform 1 hours before",Balikaniwasa road Kottawa,3,1,"1,315.0 sqft",12.0 perches
29,Valuable House for Sale Kottawa,11 Jul  3:12 pm,"Kottawa, Colombo","13,500,000",BRAND NEW SINGLE STORY MORDEN HOUSE FOR SALE KOTTAWA... ,Horana road kottawa,3,3,"2,600.0 sqft",8.5 perches
30,House for Sale - Pannipitiya,18 Jul 10:28 am,"Kottawa, Colombo","15,500,000","Single story house for sale200 M for Kottawa to Piliyandala Buss route from the location03.5 Km to Kottawa,Kesbawa,Piliyandala,Maharagama.18.5 perches.950 sqft.03 Bedrooms01 Bathrooms01 Kitchen01 Store area (12 X 5 ft )Roofed Parking for 02 vehicles Peaceful Decent Highly Residential area,Well waterScenic Paddy Field ViewSurrounded by fense and GateImmediate sale.Rs.15500000. (15.5 million) Negotiable.Call for appointments.GENUINE BUYERS ONLY","Puwakgaswattha road,Palanwattha,Pannipitiya,Kottawa.",3,1,"1,950.0 sqft",18.5 perches
31,B / New Single Storied House For Sale in Mattegoda,15 Jul  3:51 pm,"Kottawa, Colombo","14,000,000","A Beautifull Single Story house for sale in Mattegoda Salgas Junction,Cargills food city (walking distance)","Mattegoda Salgas, Junction,",3,2,"1,288.0 sqft",8.0 perches
32,03 Story House & 10 P Sale at Kottawa,15 Jul  3:36 pm,"Kottawa, Colombo","37,500,000",Rs 37500000.00Negotiable,20 METERS TO MATHEGODA ROAD KOTTAWA,6,4,"4,000.0 sqft",10.0 perches
33,Brand New 2 Storied House for Sale in Kottawa,15 Jul  2:16 pm,"Kottawa, Colombo","27,000,000",Brand New Two Storied Luxury Modern House in Kottawa10 Perches with Landscaped garden area.,"Kurulu Uyana, PolKotuwa, Kottawa",4,4,"2,900.0 sqft",10.0 perches
34,House for Sale in - Pannipitiya,15 Jul  2:12 pm,"Kottawa, Colombo","19,000,000",Siddamulla 225 Bus margayata Asannawa 1 wenipatumaga idma sahitha niwa vikuinimata,46/ 1st lane Siddamulla Pannipitiya,3,1,"2,902.0 sqft",80.0 perches
35,Two Story House for Sale in - Mattegoda,15 Jul 12:00 pm,"Kottawa, Colombo","5,500,000",Two story house for sale Mattegoda============================,2,1,817.0 sqft,3.0 perches,
