,0,1,2,3,4,5,6,7
33,Valuable Land for Sale - Katunayake,19 Jul 10:09 am,"Katunayake, Gampaha","200,000",Nice viewed land for sale. 16p clear deed. just 700m for katunayake - minuwangoda main road. call for more details. saling for resonable offer. money urgent....,Andiambalama,Residential,16.0 perches
34,"Land for Sale in Katunayake, Muthuwadiya",26 Jun  1:36 pm,"Katunayake, Gampaha","240,000",කටුනායක නිදහස් වෙළද කලාපයට මී. 800 කි.කටුනායක ජාත්‍යන්තර ගුවන් තොටුපලට හා අධිවේගී මාර්ගයට කි. මී. 2 කි.රද්දෝලුගම නිවාස යෝජනා ක්‍රමයට කි.මී. 2 කි.,"Katunayake, Muthuwadiya","Commercial, Residential, Other",40.0 perches
35,"Land For Sale In Katunayaka, Adiambalama",15 Jun  3:48 pm,"Katunayake, Gampaha","200,000","12.5 Perch Land for Sale in adiambalama,  katunayaka* 12.5 Perch Land * Location katunayaka area. * 4 Km away from Katunayaka Airport and Colombo Katunayaka highway entrance. * 5 KM away from Minuwangoda. * 200m to Katunayak  Veyangoda road.","adiambalama, katunayaka","Commercial, Residential",12.5 perches
36,Land in Seeduwa,13 Jun 10:48 am,"Katunayake, Gampaha","775,000",Just 50 m to the Negambo main road.500 m to the Katunayake highway entrance.5 minutes from Airport.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH RESERVATION.1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Liyanagemulla road, Seeduwa.","Commercial, Residential",10.0 perches
37,12.5 Perch Land for Sale Amandoluwa Awariwaththa Katunayaka,14 Jun  3:26 pm,"Katunayake, Gampaha","299,000",අමන්දොලුව අවරිවත්ත කටුනායක ප්‍රදේශයේ පිහිටි පර්ච් 12.5 ක ඉඩමක් විකිණීමට ඇත . ,Amandoluwa Awariwaththa Katunayaka Seeduwa,"Agricultural, Commercial, Residential, Other",12.5 perches
38,Land for Sale in Kurana Katunayake ( 2 Blocks), 8 Jun  2:40 pm,"Katunayake, Gampaha","600,000",Block 1-  10.56 perches (facing   Sudharshana Mawatha)                    Block 2- 11.00 perches ( facing Gammadda road)MORE FACILITIES,Residential,11.0 perches,
39,Land for Sale in Katunayake, 8 Jun  8:28 am,"Katunayake, Gampaha","450,000","Land located in Katunayeka Andiambalama, facing to the Katunayeka-Gampaha main bus route. Only 5 minutes away to Katunayeke airport & Colombo Expressway. Very clear title and can arrange bank loan facilities easily. price 450000, per perch upwards. Call for more informations.",Residential,10.0 perches,
40,Land for sale in Seeduwa, 3 Jun  4:25 pm,"Katunayake, Gampaha","4,800,000",සීදුවෙහි පිහිටි පර්චස් 15ක ඉඩම විකිණීමට ඇත...ආදායම් ලැබෙන බෝඩින් කාමර 4ක් ඇත.සියලු පහසුකම් සහිතයි...,Seeduwa Amuna Paara,Commercial,15.0 perches
41,Land in Seeduwa, 3 Jun 10:56 am,"Katunayake, Gampaha","775,000","Only 75 m to the Negambo road,500 m to the Highway entrance,Few minutes From Air port.SPECIAL PAYMENT PLAN FOR THIS MONTH 1) Down payment only 10% 2) Balance can pay up to 5 years. 3) All  10 Perch 25 Valuable land plots & 12 Blocks are available as a today.","Liyanagemulla rd, Seeduwa.","Commercial, Residential",10.0 perches
42,Land for Sale in Kimbulapitiya, 1 Jun  4:29 pm,"Katunayake, Gampaha","105,000",18 Perch land for sale in KimbulapitiyaRs.105000/= per perch,"Kimbulapitiya,Paththayanwatta","Commercial, Residential",18.0 perches
43,12.5 Perch Land for Sale in Seeduwa Amuna road,19 Jul  1:17 pm,"Katunayake, Gampaha","375,000",12.5 Perch Land available for sale in Seeduwa Amuna road. ,"Seeduwa, Amuna road,  Bandarawaththa","Agricultural, Commercial, Residential, Other",12.5 perches
44,10 Perch Land for Sale Raddoluwa Kuswala, 1 Jun 12:06 am,"Katunayake, Gampaha","250,000",10 Perch Land available for sale in Raddoluwa Muthuwadiya Road ,"Kuswala, Muthuwadiya Road, Raddoluwa Seeduwa, Katunayaka","Agricultural, Commercial, Residential, Other",10.0 perches
45,22 Perch Land for sale in Amandoluwa Awariwaththa,31 May  3:24 pm,"Katunayake, Gampaha","375,000",22 Perch Land for Sale in Amandoluwa Katunayaka ,"Kurudhu Waththa Road, Amandoluwa Awariwaththa Katunayaka Seeduwa","Agricultural, Commercial, Residential, Other",22.0 perches
46,8 Perch Land for Sale in Seeduwa Katunayaka, 8 Jun  2:23 pm,"Katunayake, Gampaha","399,999",8 Perch Land available for Sale in Seeduwa Welaboda Road ,"Kumaratunga Mawatha, Seeduwa Katunayaka","Commercial, Residential",8.0 perches
47,Land for Sale in Katunayake,30 Jun  9:41 am,"Katunayake, Gampaha","215,000",කටුනායක ප්‍රදේශයේ ඉඩමක් විකිණීමට ==============================,Residential,40.0 perches,
48,Land in Seeduwa,26 May  2:47 pm,"Katunayake, Gampaha","775,000",Just 75 m to the Negambo road.800 m to the Katunayaka Highway entrance.Only 5 minutes to the Katunayaka international air port.Payment plan & Bank loan can be arrange.,"Liyanagemulla rd, Seeduwa.","Commercial, Residential",10.0 perches
49,Land for Sale - Katunayaka,24 May  6:02 pm,"Katunayake, Gampaha","160,000",2km to Katunayaka1km to Kibulapitiya townFlat LandSquare LandClear DeedsCan obtain Bank Loans,"Adiambalama, Kibulapitiya",Residential,12.5 perches
50,Land for sale in Katunayake,24 May  3:52 pm,"Katunayake, Gampaha","660,000","Property has an old house , value of it is nit added to the price ","Nayaka Road,Katunayake","Residential, Other",38.0 perches
51,15 Perch Land for Sale in Seeduwa Village,23 May  4:48 pm,"Katunayake, Gampaha","1,050,000",15 Perch Land for sale in Seeduwa Village ,"Seeduwa Village, Katunayaka","Agricultural, Commercial, Residential, Other",15.0 perches
