,0,1,2,3,4,5,6,7,8,9
20,House for Sale in Col6,28 Jun  2:52 pm,"Colombo 6, Colombo","20,000,000",Kirulapone Robert Gunawardena mawatha 4 perches 5 bedrooms new house 20 million,Kirulapone Robert Gunawardena mawatha,5,3,"1,500.0 sqft",4.0 perches
21,"Colombo 6, Brand New 4 Bed House with Large Garden for Sale", 8 Jul 10:15 am,"Colombo 6, Colombo","190,000,000","Colombo 6, Kalyani road highly residential area26 perch land with 4 bed room brand new house LKR 190 million",Kalyani road,4,4,"3,000.0 sqft",26.0 perches
22,House for Sale Kirulapone,28 Jun  2:51 pm,"Colombo 6, Colombo","38,500,000",Kirulapone robert gunawardana mawatha 7 perches 4 bedrooms house 38.5 million 100 M to High level road road,Kirulapone robert gunawardana mawatha,4,2,"2,000.0 sqft",7.0 perches
23,House for Sale - Colombo 06,28 Jun  2:51 pm,"Colombo 6, Colombo","27,500,000",bank loan approved house for sale on Fussels lane wellawatha 27.5 million.,fussels lane,3,3,"1,500.0 sqft",3.0 perches
24,"Newly Built House in Wellawatte, Colombo 06", 2 Jun  4:49 pm,"Colombo 6, Colombo","36,000,000","This is a newly built house with brand new amenities This is a 3 Story house with4 bedrooms (2 with A/c)4 bathroom (2 with hot water)2 pantries, rooftop and parking is available2 seperate no's, 2 water meters and 2 electricity metersThe property have got plan approval and ownership.36 millionvisiting hours 9am-5pm",4,4,"2,800.0 sqft",2.5 perches,
25,13.30 Perches 2 Storied Luxury House for Sale - Wellawatte, 8 Jul 12:43 pm,"Colombo 6, Colombo","132,000,000","13.3 PERCHES 2 STORIED 2 UNITS HOUSE FOR SALE CLOSE TO GALLE ROAD DISTANCE WITH ALL FACILITIES. GOVERNMENT AND INTERNATIONAL SCHOOLS, SUPER MARKET'S, SHOPPING, RESTAURANT, ENTERTAINMENT,  MEDICAL CENTER, MOSQUE,  BANK'S 24 HOURS BUS ROUTE, 5 MINUTES DRIVE TO COL 4 AND 3 5 MINUTES MARINE DRIVE ",WELLAWATTE LAND SIDE,6,6,"5,000.0 sqft",13.3 perches
26,Two Story House for Sale in Colombo 06,28 Jun 11:00 am,"Colombo 6, Colombo","70,000,000",Two storey house for sale 3 bedrooms 3 bathrooms servant room and bathroom garden sqft 2500 perches 12.50 dutugamunu street pamankada wellawatta immediately sale price 700 lakh please no brokers,dutugamunu street colombo 6,3,3,"2,500.0 sqft",12.5 perches
27,House for Sale in Wellawatta,28 Jun  2:51 pm,"Colombo 6, Colombo","20,000,000",3 bedroom 3 perches house for immediate sale.20million,Nelson place,3,3,"1,700.0 sqft",3.0 perches
28,13.30 Perches 2 Storied Luxury House for Sale - Wellawatte, 8 Jul 12:43 pm,"Colombo 6, Colombo","132,000,000","13.3 PERCHES 2 STORIED 2 UNITS HOUSE FOR SALE CLOSE TO GALLE ROAD DISTANCE WITH ALL FACILITIES. GOVERNMENT AND INTERNATIONAL SCHOOLS, SUPER MARKET'S, SHOPPING, RESTAURANT, ENTERTAINMENT,  MEDICAL CENTER, MOSQUE,  BANK'S 24 HOURS BUS ROUTE, 5 MINUTES DRIVE TO COL 4 AND 3 5 MINUTES MARINE DRIVE ",WELLAWATTE LAND SIDE,6,6,"5,000.0 sqft",13.3 perches
29,New House for Sale - Dehiwala,28 Jun  2:51 pm,"Colombo 6, Colombo","37,500,000",10 perches 4bedroom brand new house.roof top servant room separate bathroom toilet 3 vehicle park with garage 37.5million,attiditya road,4,4,"2,000.0 sqft",10.0 perches
