,0,1,2,3,4,5,6,7,8
10,Furnished apartment for rent in Colombo 04,18 Jul  1:01 pm,"Colombo 4, Colombo","125,000",Fully furnished apartment for rent in bambalapity2bed 2bathGym pool......Call or sms Omix real estate,2,2,"1,000 sqft",
11,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
12,Apartment for Rent in Colombo - 04,17 Jul  9:31 am,"Colombo 4, Colombo","160,000","*** NO BROKERS*** Luxury Furnished Apartment For Rent in Colombo 04*** with sea view 11th floor*** Fully Air condition *** 3 Bed Rooms.*** 2 Bath Rooms.*** 10m from Galle road ( walking distance )*** 24 hours Security service*** One Vehicle parking*** Nearby Supermarkets, Resturants, Schools, etc...*** Suitable for Foreigners and locals*** 6 months refundable deposit*** HALF MONTH AGENT FEE",Bambalapitiya,3,2,"1,380 sqft"
13,3B/R Fully Furnished Luxury Apartment for Rent at Colombo 4,15 Jul  2:15 pm,"Colombo 4, Colombo","150,000","Fully Furnished Luxury Apartment For Rent in Colombo 4, King Rose Avenue .","Colombo 4, King Rose Avenue.",3,3,"1,500 sqft"
14,Luxury Apartment For Rent with Furniture at Colombo 4.,15 Jul  2:06 pm,"Colombo 4, Colombo","170,000",Luxury Apartment for Rent with Furniture at Colombo 4.,"Colombo 4, Bambalapitiya near Majestic City.",3,3,"1,600 sqft"
15,"Fully Furnished Apartment For Rent at Colombo 4 , R.A.De Mel mawatha.",15 Jul  1:53 pm,"Colombo 4, Colombo","125,000",2 B/R  Apartment For Rent With Furniture at Colombo 4.,"Colombo 4, R.A.De Mel Mawatha",2,2,900 sqft
16,Brand New Apartment for Rent in Colombo 4,15 Jul 12:51 pm,"Colombo 4, Colombo","170,000","This brand new apartment complex is situated in between Galle Road and Duplication Road, in a residential area. Floor area is 1,800 sq.ft. It has 3 bedrooms and 3 bathrooms. Unfurnished. Fully air conditioned. Hot water in all bathrooms. All bedrooms and the living room have balconies, with city views. Has a modern pantry. Separate maid’s quarters and 2 parking slots available. The apartment complex has a rooftop terrace. Rental Rs. 170,000 per month.",3,3,"1,800 sqft",
17,Apartment for Rent Colombo 4,15 Jul  6:12 am,"Colombo 4, Colombo","110,000",*FURNISHED APARTMENT FOR RENT*_Colombo 4_,Colombo 4,3,2,"1,100 sqft"
18,Brand New Apartment for Rent - Colombo 4,13 Jul  8:46 pm,"Colombo 4, Colombo","175,000",Servant room and toilet separate.. gym and swimming pool with full furniture house,Col-4 Bambalapitiya,3,2,"1,100 sqft"
19,3BR Apartment in Colombo 6,19 Jul  3:41 pm,"Colombo 4, Colombo","145,000",The apartments are tastefully furnished including fully equipped kitchen.,COLOMBO-04 MELBOURNE AVENUE NO-12B,3,2,"1,350 sqft"
20,3BR Apartment in Colombo 4,19 Jul  3:42 pm,"Colombo 4, Colombo","140,000",The apartments are tastefully furnished including fully equipped kitchen.,Kinros Avanue Bambalapitiya,3,2,"1,050 sqft"
21,2 B/room Apartment for Rent in Colombo 4 (001261),19 Jul  9:25 am,"Colombo 4, Colombo","110,000","Address - Jaya Road Colombo 04*Access - Galle road*Rent - 110000\=*Sqft - 1000*Floor- *Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Jaya Road Colombo 04,2,2,"1,100 sqft"
22,3 Bed Room Apartment (apt001260) - Colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","155,000","Address - Vishaka Road *Access - Galle road*Rent - 155000\=*Sqft - 1500*Floor- 3*Bedrooms -3*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Vishaka Road Colombo 04,3,2,"1,500 sqft"
23,2 Bed Room Apartment (APT001258) colombo 04,19 Jul  9:25 am,"Colombo 4, Colombo","125,000","Address - D Krescent Road colombo 04 Near The ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",2,2,"1,100 sqft",
24,Apartment for Rent - Colombo 9,12 Jul  8:11 am,"Colombo 4, Colombo","110,000",*FURNISHED APARTMENT FOR RENT*_Colombo 9,Colombo 9,3,2,"1,250 sqft"
25,Apartment for rent colombo.4,11 Jul  4:34 pm,"Colombo 4, Colombo","70,000",Apartment for Rent in col.4. Very close to galle Road.6.month advance. 4th floor. Maintenance charge 5000.no parking  posted by agent,colombo.4,3,2,"1,150 sqft"
26,2 Bed Room Apartment (APT001217) colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
27,2 Bed Room Apartment (APT001217) Colombo 04,19 Jul  9:31 am,"Colombo 4, Colombo","125,000","Address - D Krescent  Road  colombo 04  Near The  ICBT Campus*Access - Galle Road *Rent - 125000\=*Sqft - 1100*Floor- 6*Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",D Krescent  Road  colombo 04  Near The  ICBT Campus,2,2,"1,000 sqft"
28,Brand New Apartment for Rent in Colombo 04 (438 B),11 Jul  1:07 pm,"Colombo 4, Colombo","200,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)5th floor is available ( two lift )1300 square feet,SEA SIDE,3,2,"1,300 sqft"
29,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
30,Apartment for Rent in Bambalapitiya, 1 Jul  1:03 pm,"Colombo 4, Colombo","100,000",Property Type: HouseBedrooms: 02Bathrooms/ WC 2Floor area: 1000 sqft.No. of floors: 01Car parking spaces: 02Area of land: 1 = === RS  100000 PER MONTHAvailability: Available nowBills included ? YesDeposit: 06Min. lease term:Advance payment: 06 monthNearest bus stop: 50 mNearest train station: 500 mProperty details,"Bambalapitiya,Shrubery Garden road.",2,2,"1,200 sqft"
31,3BR Furnished Apt at Sagara in Col-4,19 Jul  3:54 pm,"Colombo 4, Colombo","130,000","COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments for short and extended/long stay. All the Apartments are a Fully Furnished including a Fully Equipped Kitchen.1------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and 1 Common Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■ ELE PERUNIT 50/- NOW CALL",37 sagara rd colombo-4,3,2,"1,250 sqft"
32,Apartment for Rent in Colombo 4,10 Jul  9:04 am,"Colombo 4, Colombo","126,000",3 bedroom 2 bathroom large hall modern kitchen fully tiled car Park 4th floor 24 hour security lift service master bedroom with attached bathroom and air condition swimming pool  close to galle road 6 month advance agent fee HALF month,Sarbary garden col4,3,2,"1,100 sqft"
33,Apartment for Rent - Colombo 4 (404 B/1), 9 Jul  4:20 pm,"Colombo 4, Colombo","95,000",APPARENT FOR RENT IN KOTHALAWALA AVENUE COLOMBO 4 (FILE NUMBER 404B/1),KOTHALAWALA AVENUE,2,2,"1,400 sqft"
34,Apartment for Rent in Colombo 04 (404 B), 9 Jul  3:45 pm,"Colombo 4, Colombo","90,000",5th floor available with One Bedroom with One attached Bathroom400 sqft,KOTHALAWALA AVENUE SEA SIDE,1,1,400 sqft
35,Apartment for Rent at Bambalapitiya., 9 Jul  2:57 pm,"Colombo 4, Colombo","80,000",Apartment for Rent at Bambalapitiya. 3 Bedroom Unit in Good Condition at Bambalapitiya Flats.,"Bambalapitiya Flats, Bambalapitiya",3,3,"2,800 sqft"
36,Apatment for Rent Colombo. 4, 8 Jul 12:24 pm,"Colombo 4, Colombo","100,000",Apatment for rent in col.4. Very close to Galle Road. 6.months advance. lift parking available. Posted by agent half a months agent fee,Colombo. 4,3,3,"1,200 sqft"
37,"Sea Front ,7th Floor Apartment in Colombo 4",18 Jul  4:02 pm,"Colombo 4, Colombo","110,000","Sea front 3 bedrooms, 2 wash rooms  fully furnished 7 th floor A/C Apartment for short or long term lease in Colombo 4 closer to the  Majestic",3,2,"1,100 sqft",
38,2 B/Room Apartment for Rent in Colombo 4 (00942),19 Jul  9:42 am,"Colombo 4, Colombo","155,000",2 B/Room Apartment for Short and Long Stay (00208),44 Lorenz Road Colombo 04,2,2,950 sqft
39,2 B/room Apartment for Rent in Colombo 4 (00940),19 Jul  9:42 am,"Colombo 4, Colombo","110,000","Address - Jaya  Road  Colombo 04*Access - Galle road*Rent - 110000\=*Sqft - 1000*Floor- *Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Jaya Road  Colombo 04,2,2,"1,000 sqft"
40,3 Bed Room Apartment (APT00939) - Colombo 04,19 Jul  9:42 am,"Colombo 4, Colombo","155,000","Address - Vishaka  Road *Access - Galle road*Rent - 155000\=*Sqft - 1500*Floor- 3*Bedrooms -3*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",Vishaka  Road Colombo 04,3,2,"1,500 sqft"
41,Apartment for Rent in Colombo 4 (1275 B), 7 Jul  2:49 pm,"Colombo 4, Colombo","200,000",Three apartment available ( 6th and 5th floor )All twelve apartmentsThree bedrooms and Two bathrooms ( one attached and one common )1600 sqf,SEA SIDE,3,2,"1,600 sqft"
42,Apartment for Rent in - Colombo 4, 7 Jul  1:14 pm,"Colombo 4, Colombo","175,000","A Brand New Unfurnished Spacious Apartment for Rent in Colombo 4. 4 Br, 4 Wr and Maid Room with Attached Washroom, Fully Tiled, One A/c, One Geezer, One Car Park, 6 Balcony with Sea and City View and 24hrs Security.",5,4,"1,750 sqft",
43,Apartment For Rent in Colombo 4, 8 Jul  1:03 pm,"Colombo 4, Colombo","150,000","- 3 bedrooms and 2 bathrooms - maids room and toilet - 1450 sqft - Rooftop area - Semi furniture - Large rooms - One bedroom has attached bathroom - Fully Air conditions - Hot water - 24HRS security - one parking slot - back up generator- Close to mosque and MC, Bamba City",3,2,"1,450 sqft",
44,2 unit Apartment - Bambalapitiya, 4 Jul  7:39 pm,"Colombo 4, Colombo","300,000",2unite apartment... 1unite (150'000),col-4 Bambalapitiya.  apartment,6,5,"3,000 sqft"
45,Furnished 3 BR Apartment for Rent - Colombo 4., 4 Jul  6:39 pm,"Colombo 4, Colombo","110,000","This 1300 sqft 3 bedroom 2 washroom with maid quarters apartment for Rent. Easily access from marine Drive & Galle Road. Walking distance from Galle road. Expecting 110,000 per month & 6 Months Refundable deposit. Looking for minimum One Year. Fully furnished with Brand New Furniture.","Near Hutch Building, Colombo 4.",3,2,"1,300 sqft"
46,3BR Furnished Apartment in Colombo -4,19 Jul  4:09 pm,"Colombo 4, Colombo","140,000","► COLOMBO APARTMENTS offers Fully Furnished 3Room Apartments long stay. All the Apartments are Fully Furnished including a Fully Equipped Kitchen.sea view waking distant gold rd ans marain deive------------------------------------------------------------------------------------ ■ 3Rooms-1 Attached and Common1 savent Bathroom. ■ Living and Dining Area. Fully Air conditioned.■  Wi-Fi, Gas, Water and International TV Channels.■ 24 Hours Security and Parking.■  pool and gym ",12b Melbourne Avenue colombo-4,3,3,"1,450 sqft"
47,3BR Apartment | Colombo 04 - Adamaly Place For Rent-( Close to Mosque), 8 Jul  1:03 pm,"Colombo 4, Colombo","150,000","Rabeena Residencies - Adamaly Place, Colombo 04 ",Adamaly Place,3,2,"1,450 sqft"
48,3B/R Luxury Apartment For Rent with Furniture at Colombo 4, 4 Jul 12:51 pm,"Colombo 4, Colombo","170,000",Luxury Apartment for Rent with Furniture at Colombo 4.,"Colombo 4, Bambalapitiya near Mejestic City.",3,3,"1,600 sqft"
49,3B/R Apartment for Rent with Full Furniture at Colombo 4., 4 Jul 11:49 am,"Colombo 4, Colombo","150,000","Apartment For Rent with Full Furniture at Colombo 04, King Rose Avenue.","Colombo 4, King Rose Avenue",2,2,"1,400 sqft"
50,Furnished or Unfurnished Apartment for Rent at Colombo 04 with Sea View,17 Jul  5:08 pm,"Colombo 4, Colombo","165,000","This New Condominium was built in 2017 located at Castle Lane, Colombo 04, Close proximity to all major destinations in Colombo 03/05/06.","Castle Lane, Colombo 04",4,3,"1,725 sqft"
51,Fully Furnished Apartment for Rent at Colombo 4, 8 Jul  8:54 pm,"Colombo 4, Colombo","150,000","This new condo was built in 2017 located at Leyards Road , Close proximity to all major destinations in Colombo 04/05/06. ","Layards Road, Colombo 04",3,2,"1,550 sqft"
52,Appartment for Rent Colombo 04, 3 Jul 11:27 am,"Colombo 4, Colombo","200,000",3 Bedroom appartment for long term rent. All rooms are airconditioned. Pantry and cooker installed in the kitchen. Seperate room and toitel for servant.,3,4,"1,850 sqft",
53,Apartment For Rent in Kingross Avenue Bambalapity Colombo.04, 2 Jul  7:28 pm,"Colombo 4, Colombo","135,000","New Modern Luxury Apartment For Rent in Kingross Avaniu Bambalapity Colombo.04 @ 3 Bedroom,2 Washroom,Living Room & Dining Hall,Pantris Kichen,Servant Room & Servant Barthroom & Airconditioning, 24 Hours Security Services & Lift Services & Very Close to Galle Road & Marine Drive @ Wellawatte Beach & Bambalapity Beach,Shopping Mall,Foot City,School,Public Market & etc...For the Details Plz Call",Bambalapity Kingros Avaniu Colombo.04,3,2,"1,400 sqft"
54,Apartment for Rent in Colombo 4, 2 Jul  1:55 pm,"Colombo 4, Colombo","160,000","This apartment complex is situated 100 metres away from Galle Road, on the seaside. Floor area is 1,550 sq.ft. It has 3 bedrooms and 2 bathrooms. Fully furnished. Fully air conditioned. Hot water in both bathrooms. All bedrooms and the living room have balconies, with a sea view. Has a modern pantry. Also includes electrical appliances such as washing machine, fridge, and microwave. Separate maid’s quarters available. The apartment complex has a swimming pool, gym, and a rooftop terrace. 1 parking slot. Rental Rs. 160,000 per month.",3,2,"1,550 sqft",
55,Fully furnished brand new apartment Colombo 04, 2 Jul  1:00 pm,"Colombo 4, Colombo","200,000",Colombo 4 fully furnished apartment brand with 3 bedroom 2 bathroom servent room and bathroom if need fully ac hot water security with lift car park apartment for rent immediate 50m to gall road 6 months advanced sea side with nice view,3,2,"1,500 sqft",
56,Apartment for Rent in Bambalapitiya, 1 Jul  1:03 pm,"Colombo 4, Colombo","100,000",Property Type: HouseBedrooms: 02Bathrooms/ WC 2Floor area: 1000 sqft.No. of floors: 01Car parking spaces: 02Area of land: 1 = === RS  100000 PER MONTHAvailability: Available nowBills included ? YesDeposit: 06Min. lease term:Advance payment: 06 monthNearest bus stop: 50 mNearest train station: 500 mProperty details,"Bambalapitiya,Shrubery Garden road.",2,2,"1,200 sqft"
57,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
58,Apartment for Rent in Bambalapitiya, 1 Jul  1:03 pm,"Colombo 4, Colombo","100,000",Property Type: HouseBedrooms: 02Bathrooms/ WC 2Floor area: 1000 sqft.No. of floors: 01Car parking spaces: 02Area of land: 1 = === RS  100000 PER MONTHAvailability: Available nowBills included ? YesDeposit: 06Min. lease term:Advance payment: 06 monthNearest bus stop: 50 mNearest train station: 500 mProperty details,"Bambalapitiya,Shrubery Garden road.",2,2,"1,200 sqft"
59,1 Bed Room Apartment - Colombo 06 (APT423),19 Jul 10:08 am,"Colombo 4, Colombo","95,000","Address -10 Ramakrishna Road Colombo 06	*Access - marindrive*Rent - 95000*Sqft - 600*Floor- 9*Bedrooms -1 *Bathrooms - 1*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - *Advance - *Facilities - Parking , Lift , Generator, Hot water,24/h",28 Ramakrishna Road Colombo 06,1,1,600 sqft
60,Apartment for Rent in Colombo 4 (1268B),29 Jun 11:00 am,"Colombo 4, Colombo","150,000",4th Floor available with Three Bedrooms and two Bathrooms (one attached and common bathroom)1420 square feet ,LAND SIDE,3,2,"1,420 sqft"
61,Apartment for Rent in Colombo 4 (1268 B/1 ),29 Jun 10:35 am,"Colombo 4, Colombo","130,000",6th Floor available with Three Bedrooms and two Bathrooms (one attached and common bathroom)1420 square feet ,LAND SIDE,3,2,"1,420 sqft"
62,2 B/Room Apartment For Short And Long Stay Colombo 4 (00369),19 Jul 10:10 am,"Colombo 4, Colombo","155,000",2 B/Room Apartment for Short and Long Stay (00208),44 Lorenz Road Colombo 04,2,2,950 sqft
63,3 Bed Room Apartment (APT00363) Colombo 04,19 Jul 10:10 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,44 Lorenz Road Colombo 04,3,2,"1,250 sqft"
64,3 Bed Room Apartment (Apt00357) Colombo 04,19 Jul 10:10 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
65,Apartment for Rent in Colombo 04,29 Jun  8:51 am,"Colombo 4, Colombo","150,000",Apartment for Rent in Colombo 04,Colombo 04,3,2,"1,500 sqft"
66,Apartment for Rent in Colombo 4 (970 B/4 ),28 Jun  2:41 pm,"Colombo 4, Colombo","125,000",6th floor available with 3 bedrooms and 2 bathrooms ( one common and one attached bathroom)1400 square feet ,SEA SIDE,3,2,"1,400 sqft"
67,Apartment for Rent in Colombo 4 (970 B ),28 Jun  1:38 pm,"Colombo 4, Colombo","160,000",6th floor available with 3 bedrooms and 2 bathrooms ( one common and one attached bathroom)1400 square feet ,SEA SIDE,3,2,"1,400 sqft"
68,Apartment for rent in Colombo 03,28 Jun  2:12 pm,"Colombo 4, Colombo","49,000","A room with bathroom in a AC apartment in Colombo 04 is available for rent. Shared kitchen is equipped with fridge, stove, kettle and other utensils. Two blocks away from the Galle Road, close to many shops and host of restaurants. Ideal for executives who need to get away from daily traffic to work.",1,1,150 sqft,
69,Apartment for rent in Bambalapitiya,30 Jun  9:43 am,"Colombo 4, Colombo","80,000",Apartment for rent in Bambalapitiya===========================,3,2,"1,500 sqft",
70,3 Bed Room Apartment (APT00310) Colombo 04,19 Jul 10:10 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,200 sqft"
71,3 Bed Room Apartment (APT00309) - Colombo 4,19 Jul 10:10 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,3,"1,500 sqft"
72,3 Room Apartment for Long Stay in Dehiwala (00307),19 Jul 10:10 am,"Colombo 4, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
