,0,1,2,3,4,5,6,7,8,9
13,New House for Sale in Kandy | Peradeniya,10 Jul  5:27 am,"Peradeniya, Kandy","9,800,000","පේරාදෙණිය විශ්වවිද්‍යාලය ආසන්නයේ පර්චස් 21 ඉඩම සමඟ මහල් තුනකින් සමන්විත නව නිවස ඉතා ඉක්මනින් වීකිණිමට ඇත. නිදන කාමර - 04 ( AC නිදන කාමර - 02 )  නාන කාමර - 04ගරාජයවිසිත්ත කාමර - 02මුලුතැන්ගෙය - 02රෑපවාහිනි නැරඹුම් කාමර - 01SLT රැහැන් දුරකථන සම්බන්ධතා  - 02නල ජලය විදුලිය සුර්යබල උණුවතුර පද්ධතියකාපට් පාරමෙම නිවස කොටස් තුනකින් සමන්විතයි. පහතම මහලේ වැඩ නිමකර නැති අතර එයට පිටතින් ඇතුළු විය හැකි පරිදි (ඇනෙක්සියක් ) සාදා ඇත. ටයිල් කර නැතිව අනෙක් සියලුම වැඩ නිමකර ඇත. කඳු පන්තියලින් වටවු අලංකාර සිසිල් පරිසරයපේරාදේණිය නගරයට 05 kmපේරාදේණිය විශ්වවිද්‍යාලයට  03 kmසුපිරි වෙළඳ සැල් , කඩ සාප්පු , බැංකු , පෞද්ගලික රෝහල් , රජයේ රෝහල් වලට ආසන්නව පිහිටා ඇත. මිල ලක්ෂ 98 හෝ වැඩිම ඉල්ලුමට","No.229/4 , Mowbray road , mahakanda Hindagala , peradeniya",4,4,"2,400.0 sqft",21.0 perches
14,House for Sale Peradeniya Kandy, 8 Jul  4:56 pm,"Peradeniya, Kandy","21,500,000",Scenic viewQuit peaceful and  beautiful environmentTwo storied houseFully Tiled.Best Residential AreaLiving Room 2Tv lobbyDinning / PantryKitchen,Peradeniya,3,2,"2,500.0 sqft",19.0 perches
15,New Luxury House for Sale in - Peradeniya,12 Jul  3:14 pm,"Peradeniya, Kandy","45,000,000","® Location - Peradeniya , kandy® Property Type - Land with New Luxury House ® Land extent - 28 Perches® Property Value - Rs. 45 millon ® Extra Details :- * Number of rooms - 07* Number of Bathrooms - 06* Floor area - 4250sqft* Number of floors - 04* Size of land area - 28 perches * Distance to nearest train area - 3 kilometers * Distance to nearest bus stop - 200 meters * Car parking spaces - 8 vehicles","Gannoruwa, Peradeniya",7,6,"4,250.0 sqft",28.0 perches
16,House for Sale in Peradeniya,29 Jun  5:42 pm,"Peradeniya, Kandy","35,000,000","Architect Designed HouseBasement4 bedroom2 common bathrooms1 attached bathroomRooftop4 Km from Peradeniya town, 2KM to Colombo - Kandy highwayHouse built in a calm and quiet area with beautiful surrounding with an aspiring climateVery close to Peradeniya university, Peradeniya English teachers college, Peradeniya Teaching Hospital.Nearest bus stop - 500mNearest railway station (Peradeniya Junction) - 1.5KMClear Deed (Bim saviya)Suitable to use as a holiday bangalow",4,3,"2,600.0 sqft",10.0 perches,
17,House for Sale in Peradeniya - Dawulagala,27 Jun  8:57 am,"Peradeniya, Kandy","3,600,000",House for sale in Peradeniya - Dawulagala,Peradeniya - Dawulagala,3,1,"1,200.0 sqft",27.0 perches
18,House for Sale in - Peradeniya,26 Jun  2:57 pm,"Peradeniya, Kandy","27,450,000","පේරාදෙනිය නගරයේ මීවතුර ග්‍රාමයේ පේරාදෙනිය විශ්වවිද්‍යාලයට යාබදව ඇති අගනා බිම් කොටස විකිනීමට ඇත​. කොස්, දෙල්, අඹ​, පොල්, ගම්මිරිස් සාදික්කා ඇතුලු වටිනා බෝග රැසකින් යුත් පර්චස් 61 බිම් කොටස​, අංග සම්පූර්ණ කාමර 5, නාන කාමර 4, වැසිකිලි 2, ලොකු සාලය​, සහ කුස්සියකින් සමන්විතයි. පර්චසයක් 450000/=",5,4,"5,000.0 sqft",61.0 perches,
19,2 Storied House For Sale - Peradeniya, 9 Jul  3:55 pm,"Peradeniya, Kandy","22,500,000",පේරාදෙණිය - එලුගොඩ පිහිටි කාපට් කරන ලද ප්‍රධාන මාර්ගයට මීටර් 20ක් දුරින් පිහිටි දෙමහල් නිවස විකිණීමට. (මහල් 3ක් සඳහා අනුමැතිය සහිතයි.),Peradeniya,6,2,"4,500.0 sqft",15.0 perches
20,House for Sale in Peradeniya,24 Jun  1:10 pm,"Peradeniya, Kandy","22,000,000",Close to Engineer faculty (500m)3 story building with 9 roomsCalm and quiet environment around the location CCTV security Big vehicle park ( 5-6 vehicles can park at one time )Remort Gate Beautiful pantry and kitchen Professional Negbors around the house Very good road access ** No Brokers **,"Kurunduwatta Road , Peradeniya",9,5,"3,500.0 sqft",12.0 perches
21,"House for Sale - Kiribathkumbura,peradeniya",23 Jun  3:00 pm,"Peradeniya, Kandy","12,500,000",7km to Kandy town.5 min to Colombo-Kandy main road. (by foot)3 bed rooms.Complete bathroom with hot water.Servant toilet.1 kitchen and modern pantry.Fully tiled house.5 vehicles can be parked.Situated in beautiful environment.(NO BROKERS),3,1,"2,000.0 sqft",18.0 perches,
22,5 Bed Rooms House | Kandy- Gannoruwa For Sale, 8 Jul  1:02 pm,"Peradeniya, Kandy","80,000,000",Kandy – Gannoruwa House for sale – Murulalawa Road ,Gannoruwa,5,4,"4,000.0 sqft",100.0 perches
23,Newly Build Tow Story House for Sale Peradeniya,18 Jun 11:35 am,"Peradeniya, Kandy","7,500,000","In front of the main road and next to bus stop.To Kandy Town 13 kmTo Peradeniya Town 7kmEmpty HouseWater Line/Electricity (Includes well water)Beautiful surrounding.Tiled floor.Top floor good for a shop.3 Vehicle parkingBottom Floor - Living Room, Dining and Kitchen, Barth room(No Brokers)",2,1,"1,000.0 sqft",27.5 perches,
24,House for Sale - Kiribathkumbura/ Peradeniya,15 Jul  9:24 am,"Peradeniya, Kandy","6,000,000","පේරාදෙණිය, කිරිබත්කුඹුර, කොළඹ - නුවර මාර්ගයේ සිට මීටර් 400 ක් දුරින් පිහිටි කාමර 3ක නිවස විකිණීමට.3 bedrooms House for sale in Peradeniya - Kiribathkumbura. 400m to Colombo - Kandy Main Road.",Kiribathkumbura,3,1,"2,500.0 sqft",8.0 perches
25,House for sale - Peradeniya,11 Jun  1:12 pm,"Peradeniya, Kandy","2,950,000",පඩ්පෙලකින් බහින්න තිබේ        ඉඩමෙ උඩ ගරාජය තිබෙ.             විදුලිය සහ නල ජලය පහසුකම් තිබේ. කාමර 2 කට සිවිලිම ගසා තිබේ   පේරාදෙණිය සිට 6km නුදුරින් පිහිටා තිබේ..,Peradeniya muruthalawa,3,2,"2,500.0 sqft",28.0 perches
26,House for Sale Peradeniya,11 Jun  5:07 pm,"Peradeniya, Kandy","9,000,000","Situated in calm & Beautiful environment.1 kilometer to peradeniya Teachers training college2 Kilometers to Peradeniya University3 Kilomiters to Peradeniya Teaching HospitalWater, pipe water electricity availableGarage space for two vehicles",3,2,"1,600.0 sqft",12.0 perches,
27,Luxury Two Storied House for Sale - Kandy,10 Jun  3:44 pm,"Peradeniya, Kandy","19,000,000","A two storied luxury house for sale located 1km away from Plogahamula – Aladeniya road at Kandy – Colombo main road. The house located within a calm and peaceful environment viewing the Hanthana Mountain range. •	5km to Kandy town, •	About 2km to Peradeniya town, Peradeniya university and teaching hospital.•	Ground floor – 3 bed rooms, living room, bath room. •	Upper floor – 2 bed rooms, living room, bath room, kitchen and open verandah.•	Tap water, well water, electricity, telephone (Slt) CCTV syastem and a gate with          surrounding parapet wall. •	23 perches land with clear deed. •	House with furniture (if necessary), •	Prices can be negotiated after inspection.","5th Miles post, Walagama, Murutalawa",5,2,"2,500.0 sqft",23.0 perches
28,House in kandy, 9 Jun  4:22 pm,"Peradeniya, Kandy","3,700,000",පේරාදෙනිය නගරයේ සිට 3Km දුරින් කොස්සින්න නගරයේ සිට 750m දුරින් සියලු පහසුකම් සහිතව අංග සම්පූර්න නිවස සමග පර්25 ලක්ශ 45.,2,1,200.0 sqft,25.0 perches,
29,Two storey house - Peradeniya,26 May 10:57 am,"Peradeniya, Kandy","9,000,000",නවීන නිවසකොළඹ නුවර පාරට මීටර් 1500යිමහනුවර නගරාසන්නයේ කි.මි. 11පේරාදෙනියට කි.මි. 6පිළිමතලාවට කි.මි. 2,"361B, Bogahawatta, Suriyagoda, Muruthalawa",5,2,"1,800.0 sqft",10.0 perches
30,House for Sale - Peradeniya,24 May  4:51 pm,"Peradeniya, Kandy","4,500,000",House located at 01 Km from Peradeniya town and 500 m from Peradeniya Railway station.03 bed rooms with 01 attached bathroom.Brokers are not entertained.,Peradeniya,3,1,"1,300.0 sqft",11.2 perches
