,0,1,2,3,4,5,6,7
17,Land for sale Embilipitiya, 6 Jul 12:41 pm,"Embilipitiya, Ratnapura","120,000","අැඔිලිපිටිය නෝනගම පාරේ ,චන්ද්‍රිකා වැව අසල සිට ප්‍රධාන පාරට මිටර් 100 ක් දුරින් නිරවුල්අයිතිය සහිත ඉතා වටිනා ඉඩමක් ඉක්මණින්විකිණිමට තිබේ.නළ ජලය,විදුලිය, මාර්ග පහසුකම් සහිතයි.අැඔිලිපිටිය නගර සභාව අැතුලත පර්චස් 15 කි.පදිංචියට වඩාත් සුදුසු වේ.පරික්ෂා කර බලා මිළ ගණන් සාකච්ජා කර ගත හැක.අමතන්න.","Nonagama road, Near Candrikawewa(lake), Embilipitiya.",Residential,15.0 perches
18,Land Sale - Embilipitiya, 4 Jul  1:51 pm,"Embilipitiya, Ratnapura","850,000","නිවසක් සහ වියාපාරික ස්ථානයක් සැදීමට සුදුසු ස්ථානයකි, ස්න්නක්ර ඔප්පු, ඡල ව්දුලි දුරකථන පහසුකම් ඇත","කච්චිගල පාර, සමනල උයන, තුංකම, ඇබිලිපිටිය",Other,15.0 perches
19,ගොඩකවෙල ඉඩමක් විකිණීමට, 4 Jul  6:10 pm,"Embilipitiya, Ratnapura","900,000","නිරවුල් ඔප්පු,ලයිට්,වතුර.1හා2 කොටස් විකිනීමට තිබේ.",Residential,32.0 perches,
20,10P Land for Sale - Embilipitiya,23 Jul  6:09 pm,"Embilipitiya, Ratnapura","1,200,000",Rohala Pare 9weni Patu Mage P 10 Vikinimta Niraul Aithiyak Damahal Niwasakta Aththi Warama Da a Etha,Rohala Para 9wana Patu Maga New Town Embilipitiya,Residential,10.0 perches
21,Land for Sale in Kahawatta, 3 Jul 10:48 am,"Embilipitiya, Ratnapura","15,000,000","රත්නපුර ඇඹිලිපිටිය ප්‍රදාන මාර්ගයට 200m  ක් දුරින් පිරිසිදු ඔප්පු කොටස් වශයෙන් හෝ සම්පුර්ණයෙන්ම විකිනීමට තේ වගාව, දැව වගාව, නිවසක් සහිතය.නාය  යෑම, ගංවතුර, වලින් තොරය.නල ජලය, විදුලිය, සහිතය.සින්නක්කර ඔප්පු සහිතය.","Opatha Street, Kahawatta",Other,2.0 acres
22,Selling land in Middeniya lot 06, 2 Jul  9:58 am,"Embilipitiya, Ratnapura","307,800",කොටස් කිහිපයකින් සමන්විත් සුන්දර මනරම් පරිසරයක්... සියලු පහසුකම් සහිතව...,"Haritha uyana, Thorakolayaya",Residential,10.8 perches
23,Land for Sale - Udawalawa, 8 Jul  8:08 am,"Embilipitiya, Ratnapura","6,000,000","නිවසක් සමග ඉඩමක් විකිනීමට ඇත...උඩවලව ජාතික වනෝද්‍යානයට හා වැවට 1/2km නුදුරින්  පිහිටා ඇති ඉඩම...නල ජලය,විදුලිය සහිත ඉඩම...",Udawalawa,Other,153.0 perches
24,Land for Sale Embilipitiya( New Town),28 Jun  3:50 pm,"Embilipitiya, Ratnapura","3,100,000","අැඔිලිපිටිය නවනගරය පාරේ, පල්ලිය ලගපර්චස් 25 ක ඉතා වටිනා ඉඩමක් ඉක්මණින්විකිණිමට තිබේ.ඒකම ඉඩමේ බලපත්‍ර පර්චස් 10,සින්නක්කර ඔප්පු පර්චස් 15 ක් වේ.නළ ජලය, විදුලිය,මාර්ග පහසුකම් සහිතයි.නගරබද වුවද වඩාත් නිස්කලංක පරිසරයකින්යුක්ත නිසා පදිංචියට වඩාත් සුදුසුය.ඵලදාව ලබා ගත හැකි පොල් ගස් අටකි.ප්‍රධාන නගරයට විනාඩි 2 න් ලගා විය හැක.(පාසල,ප්‍රධාන බැංකු,පොලීසිය,උසාවිය,රෝහල,සතිපොළ)මුදල් හදිස්සියක් නිසා විකුණනු ලැබේ.මිළ ගණන් සාකච්ජා කර ගත හැක.තැරව්කරුවන් අනවශ්‍යයි.විමසන්න.","166/ඒ, පල්ලිය පිටුපස,නවනගරය,අැඔිලිපිටිය.",Residential,25.0 perches
25,Land for Sale Embilipitiya.,23 Jul  1:24 pm,"Embilipitiya, Ratnapura","600,000","අැඔිලිපිටිය නෝනගම පරේප්‍රධාන පාරට මුහුණලා(අැඔිලිපිටිය ඔරලෝසු කණුව ලග සිටකිලෝමිටර් ඒකහමාරක් දුරින්) චන්දිකාවැව  විහාර දෙවාලෙට හැරෙන හංදියේ,ඉතා වටිනාකමින් යුත් පර්චස් 12 කසින්නක්කර ඔප්පු සහිත බිම් කොටසක්ඉක්මණින් විකිණිමට තිබේ.(බැංකු පිළිගැනේ)ව්‍යාපාරයකට වඩාත් සුදුසුයි.පදිංචියටද සුදුසුයි.අැඔිලිපිටිය මුලික රෝහලට 2 km දුරින්,පොලිසිය  2 km දුරින්,ප්‍රධාන බැංකු 1.5 දුරින්,ජනාධිපති විද්‍යාලයට 1.3 දුරින්මිළ ගණන් සාකච්ජා කර ගත හැක,විමසන්න.","කිරලවැල්කටුව, අැඔිලිපිටිය.","Commercial, Residential",12.0 perches
26,Land for Sale Embilipitiya,29 Jun  9:28 am,"Embilipitiya, Ratnapura","12,500",Embilipitiya Nagarayata winadi 15n lagawiya haki niskalanka parisarayaka pihiti akkara 15ka idamen kotasak wikinimata ,"Agricultural, Residential",15.0 acres,
27,Land With House For Sale In Embilipitiya,19 Jun 11:24 am,"Embilipitiya, Ratnapura","8,800,000","පර්ච් 18.5   කාමර 05 ක් නානා කාමරයක් ගරාජයක් සහිත නිවස සමග ඉඩම පිරිසිදු සින්නක්කර ඹප්පු සහිතයි,   රෝහල පොළීසිය , ජාතික පාසල හා ප්‍රාදේශීය ලේකම් කාර්යාලයට ඉතා ආසන්නව පිහිටා ඇත. රජයේ කාර්යාල  හා පුහුණු මධ්‍යස්ථාන පිහිටා ඇති නිසල සුරක්ෂිත පරිසරය.","යෝධගම ,  ගම් උදාව , ඇඹිළිපිටිය.",Residential,18.5 perches
