,0,1,2,3,4,5,6,7
10,Land with house for sale in Boralla,14 Jul 11:57 am,"Colombo 8, Colombo","110,000,000",5 bedrooms    3 bathrooms    2 units/sections with separate entrances    Garage parking for 2 + 2 extra parking spaces    Two floors    Balcony terrace    Convenient location    Maids quarters    Quiet residential area    13.15 perches    15 foot access road,"Bawa Place, Cotta Road, Borella",Residential,13.15 perches
11,Commercial Land for Sale in Colombo - 08,13 Jul  7:23 pm,"Colombo 8, Colombo","15,000,000",46 Perches of Rectangular Commercial Land in Colombo - 08Facing cotta road,Colombo - 08,"Commercial, Residential, Other",46.0 perches
12,10 P Land with house- Colombo 08,13 Jul  2:21 pm,"Colombo 8, Colombo","7,000,000",THIS PROPERTY SELL BY LAND VALUE ONLY,KURUPPU ROAD COLOMBO 08,"Commercial, Residential",10.0 perches
13,Borella Commercial Land for Quick Sale,11 Jul 10:15 pm,"Colombo 8, Colombo","140,000,000",BORELLA LAND FOR QUICK SALE,"Borella,Kuruppu Road.","Commercial, Other",23.87 perches
14,Land for Sale in Colombo - 08,10 Jul  7:59 pm,"Colombo 8, Colombo","9,000,000","Located down Shady Grove avenue off Castle street in Borella , Colombo ","Shady Grove Avenue, Colombo - 08","Commercial, Residential, Other",8.0 perches
15,Land for Sale in Colombo 08 [ls32], 8 Jul  1:50 pm,"Colombo 8, Colombo","8,500,000","Highlights- Land extent: 49.82 Perches.- Property is located on Chandralekha Mawatha, off Cotta Road, Colombo 08.- Approx. 100 meters from Cotta Road. - Approx. 1.5 km from Colombo 07 [Ward Place]. ","Chandralekha Mawatha, Cotta Road, Colombo 8","Commercial, Residential",49.82 perches
16,Borella Colombo 8 - Commercial Land | for Sale CC526, 8 Jul 11:39 am,"Colombo 8, Colombo","450,000,000",27.5 perch commercial propertyVery close to Borella junction and Maradana road.,Commercial,27.5 perches,
17,13.5 P LAND FOR SALE IN COL08, 4 Jul 10:40 am,"Colombo 8, Colombo","8,800,000",Rs 8800000.00 LAKHSPER PERCHNegotiable,BAWA PLACE COLOMBO 08,"Commercial, Residential",13.5 perches
18,Colombo 8 Land | for Sale - LL680, 4 Jul  8:17 am,"Colombo 8, Colombo","8,000,000","15 perch land for sale in Chandralekha Mawatha, Cotta Road, Colombo 08.",Residential,15.0 perches,
19,10 P & Property Sale at Colombo 08, 3 Jul  2:29 pm,"Colombo 8, Colombo","1,950,000",Rs 1950000.00 LAKHSPER PERCHNegotiable,GORAKAPITIYA ROAD ROAD SERPERNTINE ROAD COLOMBO 08,"Commercial, Residential",10.0 perches
20,11.1 P Bare Land Sale Gothami Rd Colombo 08, 3 Jul  1:07 pm,"Colombo 8, Colombo","5,500,000",Rs 5500000.00 Lakhs per perchNegotiable,GOTHAMI ROAD COLOMBO 08,"Commercial, Residential",11.1 perches
21,"11.1P Bare Land for Sale on Gothami Road, Borella",12 Jul 10:10 pm,"Colombo 8, Colombo","55,500,000",•Our Reference No. SL 9216	(Please quote this reference number when inquiring.)	,"Gothami Road, Borella",Residential,11.1 perches
22,Land for Sale Near Borella Junction, 7 Jul  6:01 pm,"Colombo 8, Colombo","35,000,000","In the heart of Borella the best commercial area you can find, A 3 perch land with a shop for sale facing the Baseline Road, ",Baseline Road,Commercial,3.0 perches
23,Land for Sale in Colombo 08 [LS12],30 Jun 10:51 pm,"Colombo 8, Colombo","8,500,000","Property located on Bawa Place, Borella, Colombo 08. Easily accessible to Cotta Road. ","Bawa Place, Borella, Colombo 8",Residential,13.15 perches
24,Land for Sale in Borella - Cotta Road,16 Jul  9:40 pm,"Colombo 8, Colombo","7,000,000",Land is situated in Cotta Road- Not facing cotta road but in the 2nd private lane- 30 feet private road- few meters from Cotta roadad- Suitable for Commercial and Residential- Land is opposite to Abdullah Building-Oppsite to Bus stopNegotiable for Genuine BuyersGenuine Buyers Only,"151, cotta road , borella","Commercial, Residential, Other",6.0 perches
25,බැල්ලපිටිය හන්දියට සමීපයෙන් ඉඩමක්,22 Jun  7:24 pm,"Colombo 8, Colombo","125,000","හොරණ මතුගම බස් පාරට මීටර් 500යි,හොරණ ප්‍රබුද්දගම බස් පාරට මීටර් 300යි හොරණ නගරයටම කිමී 2.5යි ආයොජනයටත් පදිංචියටත් හොදම ඉඩමක්. ණල ජලය, විදුලිය හා අඩි 30 තාර යෙදු පාරවල් හා කොන්ක්‍රීට් යෙදු කාණු පද්දතිය.තවත් බිම්කොටස් කිහිපයක් පමණයි දැන්ම අමතන්න.",හොරණ බැල්ලපිටිය,"Agricultural, Commercial",10.0 perches
26,Land for Sale in Colombo 08,26 Jun 10:35 am,"Colombo 8, Colombo","9,000,000","Located down Shady Grove avenue off Castle street in Borella , Colombo ","Shady Grove Avenue, Colombo - 08","Commercial, Residential, Other",14.0 perches
27,8.4 P Bare Land Sale at Colombo 8,21 Jun  9:12 pm,"Colombo 8, Colombo","5,500,000",Rs 5500000.00 LAKHSPER PERCH,serpentine road Colombo 8,"Commercial, Residential",8.4 perches
28,Residential Land Plots for Sale in Colombo 8,10 Jun  6:30 pm,"Colombo 8, Colombo","8,000,000","Residential Land Plots for SALE in Baudhaloka Mawatha, Colombo 8.* Two 7.5 Perch Plots .* 15 Feet Road Width .","Baudhaloka Mawatha, Colombo 8",Residential,15.0 perches
29,15 P Bare Land Sale At Colombo 08,21 Jun  1:00 pm,"Colombo 8, Colombo","9,000,000",Rs 9000000.00 LAKHS  Per PerchNegotiable,Budaloka Mawatha Col 08,"Commercial, Residential",15.0 perches
30,Two Land Blocks for Sale in Borella,25 Jun  9:51 am,"Colombo 8, Colombo","8,000,000","7.5 Perches each Prime Residential Land Blocks for Sale at Borella, Colombo 08. very respectable and safe residential area near Devi Balika vidyalaya.",Borella,"Commercial, Residential, Other",7.5 perches
31,08 P Bare Land for Sale in Col 8,17 Jun  8:58 am,"Colombo 8, Colombo","5,000,000",Rs 5000000.00 LAKHSPER PERCHNegotiable,GOTHAMI ROAD COL 08,"Commercial, Residential",8.0 perches
32,15 P & Property Sale Col 08,16 Jun 12:58 pm,"Colombo 8, Colombo","8,500,000",Rs 8.5 MILLION  ( 85 LAKHS ) PER PERCH Negotiable,FACING RUHUNUKALA MAWATHA COTTA ROAD COLOMBO 08 / NEAR COTTA ROAD,"Commercial, Residential",15.0 perches
33,Land for sale in Colombo 08 (Kotta rd. Borella),13 Jun  9:10 pm,"Colombo 8, Colombo","11,000,000",High demanding area for residencies and Commercial Purposes.,"Commercial, Residential",19.5 perches,
34,Land for Sale - Horana,12 Jun  3:43 pm,"Colombo 8, Colombo","360,000","පානදුර හිරන ප්‍රධාන බස් මාර්ගයෙන් අගනා නේවාසික බිම් කොටස් කිහිපයක් විකිනිමට,පහසු ගෙවීම් ක්‍රම සමගින්",hirana,"Commercial, Residential",10.0 perches
35,6 P Commercial Land for Sale in Baseline Road Col 8,10 Jul 12:10 pm,"Colombo 8, Colombo","4,500,000","6p superb land at Borella, Colombo 08Facing 22 ft wide roadIdeal for commercial or residential purpose, (UC Zone : COMMERCIAL)Rs. 4.5 Mn PP","Mount Pleasant Road, Dematagoda, Colombo 08","Commercial, Residential",6.0 perches
36,6.75P Land for Sale in Borella Colombo - 8,16 Jun 10:21 am,"Colombo 8, Colombo","4,600,000","කොළඹ බොරැල්ලත්   ,රාජගිරියත් අතර ප්‍රධාන පාරේ සිට මීටර් 200ක් පමණ ඇති ,දේවි බාලිකා , D S ,ජනාධිපති හා  ගේට්වේ ජාත්‍යන්තර  පාසල් ද , කාසල් ,ගෝල්ඩන් කී ආයුර්වේද ,ඩර්ඩන්ස්  රෝහල් ද ,රජයේ හා පුද්ගලික ආයතන ද ,සුපිරි වෙළෙඳ සැල් ද , දුම්රියපොළ ද ,170,174,175,176,177,190 ඇතුලුව  බස් මාර්ග විශාල ප්‍රමාණයකට ද  ඉතාමත් ආසන්නයේ ඇති  රොඩ්නි පෙදෙසේ RIT අලස් මාවතේ අඩි 20 පාරේ අඩි 10 පාර මීටර් 10ක් පමණ  ඉඩමට පමනක්  ඇති ,නිදහස් නිස්කලංක උසස්  නේවාසික පරිසරයක පිහිටි පර්චස් 6.75ක වටිනා ඉඩම පර්චසය ලක්ෂ 46 ගනනේ විකිනීමට බලාපොරොත්තු වේ .කරුණාකර තැරව්කරුවන් අමතන්න එපා .ඉඩම පරීක්ෂා කර මිල සාකච්ඡා කරන්න .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .ඉඩම පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න .ස්තූතියි .....","RODNY PLACE ,R I T ALAS ROAD   COLOMBO -","Residential, Other",6.75 perches
37,Residential Land Plots for Sale in Colombo 8,10 Jun  6:30 pm,"Colombo 8, Colombo","8,000,000","Residential Land Plots for SALE in Baudhaloka Mawatha, Colombo 8.* Two 7.5 Perch Plots .* 15 Feet Road Width .","Baudhaloka Mawatha, Colombo 8",Residential,15.0 perches
38,Valuable Land For Sale Borella,10 Jul 11:21 am,"Colombo 8, Colombo","8,000,000","Can be arrange 7.5 Perch, Per perch 8M15 Perch, Perch Price 7.7M6 Rooms2 Bath Room","Cotta Road, Borella","Commercial, Residential, Other",15.0 perches
39,Land for Sale Colombo 8,19 Jul  2:27 pm,"Colombo 8, Colombo","4,500,000",Surround wall20ft Road access 300m to main road800m to Borella junction 1km to rajagiriya junction 1km to Ridgeway hospital 900m Golden key Hospital,Boralla,"Commercial, Residential",6.0 perches
40,Land For Sale in Borella,10 Jul 11:21 am,"Colombo 8, Colombo","8,000,000","Can be arrange 7.5 Perch, Per perch 8M15 Perch, Perch Price 7.7M6 Rooms2 Bath Room","Cotta Road, Borella","Commercial, Residential, Other",15.0 perches
41,13 P Land for Sale Facing Cotta Road,25 Jun  9:23 pm,"Colombo 8, Colombo","8,500,000","13 perches land for sale in cotta road colombo 8.facing cotta road,100 meters to borella junction,8.5 million per perch,",cotta road colombo 8,"Commercial, Other",13.0 perches
42,Land for sale in Borella,29 May  1:20 pm,"Colombo 8, Colombo","8,000,000","Situated 150 metres away from Cotta Road, Borella, in a very residential area. 15 perch bare land. Rectangular shaped plot. Property has a road frontage close to 65ft. Roadway is 20ft wide. Ideal to construct a new house. Price Rs. 8Mn per perch. Negotiable.",Residential,15.0 perches,
43,Land for Sale in Borella,29 May 11:34 am,"Colombo 8, Colombo","7,500,000","About 600m to Borella - Rajagiriya main road. Facing to 20 feet wide road access. Ideal location for residential, office and restaurant. Calm and quiet residential area. good neighborhood. There is an bit of old house too. BERYL will provide you personalized, trust worthy service at all the time.",Borella,Residential,26.0 perches
44,23p Superb Land for Sale at Col 08,10 Jul 12:11 pm,"Colombo 8, Colombo","7,500,000",23p superb land facing two access roadsfacing 30 ft wide access road and 20 ft by roadHigh residential area300 meters to Cotta Road,"Fair Field Garden, Colombo 08","Commercial, Residential",23.0 perches
45,Land for Sale - Borella,24 Jun 11:00 pm,"Colombo 8, Colombo","4,400,000","11p superb land block is available for sale at Gothami Road, Colombo 08.Facing wide roadHigh residential area500 meters to Cotta RoadVery close to Leading super markets, reputed National & International schools, Hospitals and reputed retail and wholesale outlets",Gothami Road,Residential,11.0 perches
