,0,1,2,3,4,5,6,7
78,Land for Sale in Maharagama,23 Jun 10:10 am,"Maharagama, Colombo","895,000",මහරගම පිලියන්දල බස් පාරට නුදුරින් බොකුන්දර බස් පාරට මුහුනලා මහරගම පිලියන්දල බස් පාරට නුදුරින් බොකුන්දර බස් පාරට මුහුනලා නේවාසික සහ ව්‍යාපාරික බිම් කොටස් කිහිපයක් විකිණීමට .ඔබේ  අවශ්‍යතාවය මත බිම් කොටසක් වෙන් කරවා ගන්න.පර්චස් 6 සිට බිම් කොටස් වෙන් කරවා ගත හැක.සියලු පහසුකම් සහිතයි.බැංකු ණය සමග ගෙවීමේ ක්‍රම රැසක්.නේවාසික සහ ව්‍යාපාරික බිම් කොටස් කිහිපයක් විකිණීමට .ඔබේ  අවශ්‍යතාවය මත බිම් කොටසක් වෙන් කරවා ගන්න.පර්චස් 6 සිට බිම් කොටස් වෙන් කරවා ගත හැක.සියලු පහසුකම් සහිතයි.බැංකු ණය සමග ගෙවීමේ ක්‍රම රැසක්.,"erewwala, pannipitiya","Commercial, Residential",9.8 perches
79,15.75P Land with House For Sale in Maharagama (Sale Value),23 Jun  8:09 am,"Maharagama, Colombo","11,500,000","Rs 11,500,000/NegotiableOld Single Story House For Sale  Maharagama (Sale in Land Value)( Arawwala Road,Pannipitiya )","Arawwala Road,Pannipitiya",Residential,15.75 perches
80,Land for Sale - Maharagama,23 Jun  7:21 am,"Maharagama, Colombo","8,750,000",Super Land for sale in Egodawaththa maharagamaHighly residetial area40.Piliyandala maharagama bus road3.2 km maharagama Town 4.km piliyandala TownLand facing 20 roadPer perch 875000 // Total price 8750000 Negotiable,Piliyandala Road Maharagama,Residential,10.0 perches
81,Land For Sale - Boralesgamuwa,23 Jun  7:16 am,"Maharagama, Colombo","8,910,000",Super land for sale in madiyenahimi mawatha boralesgamuwaHighly residential area900.mt garage junction boralesgamuwa2.km maharagama town2.3 km boralesgamuwa townLand facing 20.feet roadPer perch 890000 // Total price 890000 Negotiable,Madiyenahimi Mawatha Boralesgamuwa,Residential,9.9 perches
82,12 Perch Land in Maharagama Egodawattha,21 Jun 12:15 pm,"Maharagama, Colombo","675,000",12 perch LAND in MAHARAGAMA Egodawattha20 ft wide road EntersBoundary surrounded by Wall and Gate400 meter from main road 296 Kottawa Piliyandala700 meter from main road Maharagama Piliyandala4 Kms Maharagama TwonOne perch Rs 675000/-Total price Rs 8.1 Million,Egodawatha Mihidupura Maharagama,"Commercial, Residential",12.0 perches
83,Land for Sale in Maharagama Town,12 Jul  3:48 pm,"Maharagama, Colombo","2,700,000",Great opportunity to BUY a LAND in the HEART of MAHARAGAMA Commercial City.,"116/1C, Dehiwala Road, Maharagama.","Commercial, Residential",16.0 perches
84,Land For Sale In Maharagama,18 Jul  2:00 am,"Maharagama, Colombo","610,000",maharagama Piliyandala Bus Margaye Egodawatte Dewala Paren Siyalu Pahasukam Sahitha Agana Bim Kotasak,dewala para,Residential,10.9 perches
85,Land For Sale In Pamunuwa - Pubudu Mawatha,21 Jun 11:35 pm,"Maharagama, Colombo","1,550,000","1.1 Km to Jayawardhanapura  Hospital,  200m From Main Road, 750m to Children's Park, 5Km to Parliment, 2.4Km  to Maharagama (Clock Tower)","Pubudu Mawatha, Pamunuwa, Maharagama.",Residential,9.0 perches
86,Super Land for Sale Maharagama,21 Jun  9:07 am,"Maharagama, Colombo","14,375,000",11.5.perches land square land 300m.to main Maharagama piliyandala rd 700m to maharagama town 20ft private rd facing superb land high land highly residential area very close to maharagama boralasgamuwa piliyandala town clear deed almost partly complete house price 1250000.per perch no brokers genuine buyers well come after.appointments,Maharagama Neelammahara rd,Residential,11.5 perches
87,Land For Sale Maharagama,20 Jun 10:40 am,"Maharagama, Colombo","16,200,000",Super Land For Sale In Erawwala Maharagamahighly residential area erawwala,Erawwala Maharagama,Residential,20.0 perches
88,Land For Sale - Maharagama,20 Jun  9:27 am,"Maharagama, Colombo","4,650,000",Super land for sale in erawwala maharagama20.mt 341/2 bokundara maharagama bus road700.mt Erawwala junction2.7 km maharagama town1.3 km 120 Horana Colombo bus road bokundara junctionGood residential areaPer Perch 775000 // Total Price 465000 Negotiable,Erawwala Maharagama,Residential,6.0 perches
89,Luxury Land Plots for Sale in Maharagama, 1 Jul  7:23 am,"Maharagama, Colombo","925,000",Good peacefull luxury land plots for livingLand in maharagama with urban amenities.Bank loan and easy payments available. Bus road is door step. School. Super market. Bank. Hospital. Economical center and more facilities availableJust 1.5km from maharagama townLimited land plots,Bokundara Road. Maharagama,"Commercial, Residential",8.3 perches
90,Land For Sale in Pannipitiya,19 Jun 10:34 pm,"Maharagama, Colombo","1,025,000",Fully gated community with cctv and securityPvt road accessFacing bus road1.8km from maharagama town. School hospital super market bank economical center and more facilities available,Erewwala. Pannipitiya,Residential,8.6 perches
91,Land || in Maharagama, 8 Jul  9:25 am,"Maharagama, Colombo","1,050,000",16 perchesSituated in residential area20 feet road200m to high level roadClear deeds,Maharagama,Residential,16.0 perches
92,Land and Old House Maharagama,19 Jun  3:18 pm,"Maharagama, Colombo","1,020,000","Maharagama , neelammahara road  Land to maharagama town  1km..","Agricultural, Commercial, Residential, Other",13.0 perches,
93,Land for Sale in Nawinna,30 Jun  9:41 am,"Maharagama, Colombo","2,500,000",Land for Sale in Nawinna================,"Sri dewananda Road, Nawinna","Commercial, Residential",19.0 perches
94,17.5 P & Property Sale Maharagama,18 Jun 12:03 pm,"Maharagama, Colombo","3,900,000","Rs 3,900,000 LAKHS per perchNegotiable",FACING PAMUNUWA ROAD PAMUNUWA JUNCTION MAHARAGAMA,"Commercial, Residential",17.5 perches
95,6 Perches Bare Land Available SEB & SWB Arrauwala,17 Jun  5:33 pm,"Maharagama, Colombo","3,600,000","6 perches bare land with electricity and water available. 10 mins drive to maharagama, 5 mins drive to 120 bus route . Good residencial area , owner migrating. Price negotiotable .","Weli Para , Maharagama Piliyandala Road, Arrauwala",Residential,6.0 perches
96,14.85 P Land Sale at Wategedara Mahragama,17 Jun 12:41 pm,"Maharagama, Colombo","1,350,000",Rs 1350000.00 LAKHS per perchNegotiable,WATEGEDRA ROAD MAHARAGAMA,"Commercial, Residential",14.85 perches
