,0,1,2,3,4,5,6,7
17,Land for Sale in Thihariya,22 Jul 11:23 am,"Nittambuwa, Gampaha","900,000","15 perch land for immediate sale in thihariya 50 meters to colombo-kandy main road, walking distance  Very close to thihariya town 900,000 per perchHighly residential and commercial areaClear road access three phase electricity, water line Fully Boundary Wall DoneClear Deeds","Rupasingha Garden, Thihariya","Commercial, Residential",15.0 perches
18,Land For Sale In Gampaha Town,22 Jul  8:02 am,"Gampaha, Gampaha","11,000,000",අස්ගිරිය ගම්පහ ඇණිකට් පාරේ කෙටවල විල ආසන්නව පිහිටි ඉතා ඉහල වෙළද වටිනාකමකින් යුක්ත ඉඩම ඉතාමත් ඉක්මණින් විකිනීමට ඇත.,"Asgiriya, Gampaha","Agricultural, Commercial, Residential, Other",31.0 perches
19,Land For Sale In Kalagedihena,22 Jul 11:05 am,"Nittambuwa, Gampaha","375,000",• A square shaped land of 40 perches.• Facing to the Kalagedihena - Veyangoda road.• Including coconut plants.• Clear plans and legal documents with the approval of       pradeshiya sabha. • 1 km away from Colombo - Kandy main road.• Easy access for the veyangoda town and railway station and magalegoda railway station.,Kalagedihena - Veyangoda Road,Residential,40.0 perches
20,Land for Sale in Ragama,19 Jul 12:38 pm,"Ragama, Gampaha","800,000","LAND FOR SALE IN RAGAMA SITUATED IN THE SARASAWI MAWATHA BEHIND THE   RAGAMA GENERAL HOSPITAL ( BOUNDARY OF THE HOSPITAL )VERY CLOSE TO PRIVATE HOSPITALS (BROWNS / LEESONS) ,SUPER MARKETS , BANK,RAILALWAY STATION AND etc.NEAR THE  RAGAMA MEDICAL COLLEGE VERY GOOD  FOR DOCTORS OR COMMERCIAL PROPOSE ELECTRICITY , WATER AVAILABLE 800 000/=  PER PERCHEPRICE CAN BE NEGOTIABLE AFTER INSPECTION CALL FOR MORE INFORMATION ---------------------------රාගම නගරයේ පර්චස් 18 ක අගනා ඉඩමක් විකිණීමට රාගම ප්‍රධාන රෝහල පිටුපස , රෝහලට මායිම්ව සරසවි මාවතේ ඉඩම පිහිටා ඇත.බ්‍රවුන්ස් , ලීසන්ස් වැනි පුද්ගලික රෝහල්  ,  සුපර්මාර්කට් , දුම්රිය ස්ථාන වලට ඉතාමත් ආසන්නව හා රාගම නේවාසික වෛද්‍ය විද්‍යාලය ආසල පිහිටා ඇතවෛද්‍යවරයකුට මෙන්ම ව්‍යපාර ස්ථානයක් සඳහා ද සුදුසුයි ජල විදුලි පහසුකම් සහිතයි පර්චසයක් 800 000/=මිල ගණන් සාකච්ඡා කරගත හැක වැඩි විස්තර සඳහා අමතන්න",NEAR THE RAGAMA HOSPITAL - RAGAMA,"Commercial, Residential",18.0 perches
21,Land for Sale Delgoda, 9 Jun 10:02 am,"Delgoda, Gampaha","230,000","දෙල්ගොඩ නගරයේ නව නුවර පාරට ඇවිදින දුරින් ,අඩි 20 ප්‍රවේශ මාර්ගයකට මුහුණලා ,අගනා බිම් කොටසක් විකිණීමට.කඩුවෙල-ගම්පහ, වැලිවේරිය - පිටකොටුව , පානදුර - මහනුවර  ප්‍රධාන බස් මාර්ගයන්ට ඇවිදින දුරින් . සියලු පහසුකම් සහිතයි . බැංකු ණය පහසුකම් ලබාගත හැක.",Residential,10.0 perches,
22,Land for Sale in vebada Road sadaham mw kadawatha,22 Jul 12:31 am,"Kadawatha, Gampaha","5,000,000","Highly residence area kadawatha Kandy bus route 1km Perch 11.4Total Lan value 50 lak close by kadawatha highway entrance , banks super market, Keels Super clear documentsimmediate sale . Call Seen for appointment only genuine buyer's No BROKES DREAM HOMES REAL ESTATE","vebada Road sadaham mw,Kirillawala, kadawatha",Residential,11.4 perches
23,Land for Sale in gonahena Junction kadawatha,22 Jul 12:20 am,"Kadawatha, Gampaha","1,175,000","Highly residence area kadawatha Kandy bus route  150 meters Perch 10Per Perch 11.75 lak Verry close by kadawatha highway , banks super market,Keels clear documentsimmediate sale . Call Seen for appointment only genuine buyer's No BROKES DREAM HOMES REAL ESTATE","gonahena Junction, bankuwatta Road kadawatha",Residential,10.0 perches
24,Land for sale Jaela,21 Jul 11:31 pm,"Ja-Ela, Gampaha","3,250,000",Suitable for a business or residentialPerches 10 Near to avariyawatta RoadCalm and quiet placeAn opportunity not to be missed3.25million,"Avariyawatta Road, Batagama, Jaela","Commercial, Residential",10.0 perches
25,Land for sale Jaela,21 Jul 11:30 pm,"Ja-Ela, Gampaha","4,400,000",200m for Jaela Town200m for Colombo - Negombo road200m for highway entrance200m for Railway stationClear deeds with Bank loan facilitiesAn opportunity not to be missed4.4 million per perch,"St. Mary's Road, Jaela","Commercial, Residential",8.0 perches
26,Valuable Land for Sale in Wattala,21 Jul 10:24 pm,"Wattala, Gampaha","26,000,000",Valuable land for sale in Wattala Avriwatta20 Perch land and Square block20 feet wide excess RoadHundred metres to main roadHundred metres to at Atami International SchoolHigh residential areaPrice per perch 1.3 million negotiable,Residential,20.0 perches,
