,0,1,2,3,4,5,6,7
131,Factory for Rent in Sapugaskanda, 7 Jun 11:47 am,"Gampaha, Gampaha","1,575,000","35000 sq ft FACTORY AND warehouse available for rent in sapugaskanda100 KVA TRANSFORMER40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Factory / Workshop,"35,000 sqft",
132,Ware House for Rent in Sapugaskanda, 7 Jun 11:36 am,"Gampaha, Gampaha","1,170,000","26000 sq ft warehouse available for rent in sapugaskanda1 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"26,000 sqft",
133,Ware House Rent in Sapugaskanda, 7 Jun 11:34 am,"Gampaha, Gampaha","1,710,000","38000 sq ft warehouse available for rent in sapugaskanda40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"38,000 sqft",
134,Ware House Rent in Sapugaskanda, 7 Jun 11:31 am,"Gampaha, Gampaha","3,150,000","70000 sq ft warehouse available for rent in sapugaskanda4 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"70,000 sqft",
135,Ware House for Rent in Kelaniya, 7 Jun 11:28 am,"Kelaniya, Gampaha","1,935,000","43000 sq ft warehouse available for rent in KELANIYA40 feet container accessAmple parking CCTVoffice lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"43,000 sqft",
136,Ware House Rent in Wattala, 7 Jun 11:26 am,"Wattala, Gampaha","945,000","21000 sq ft warehouse available for rent in WATTALA1 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"21,000 sqft",
137,"Super AC Office at Mabola, Wattala",17 Jul  9:56 pm,"Wattala, Gampaha","65,000",SHOWROOM AND OFFICE SPACE AVAILABLE FOR RENT.,Office,"1,200 sqft",
138,Warehouse Space For Rent Pethiyagoda,20 Jul 11:07 am,"Gampaha, Gampaha","2,000,000","Pethiyagoda 40,500 sqft Warehouse•	6.5km to port gate•	40 feet container access facing Biyagama main road•	Guaranteed flood free•	Office toilets and worker toilets•	Security rooms and quarters •	CCTV•	Ample parking•	Work gangs•	Office Spaces",Warehouse / Storage,Pethiyagoda,"40,000 sqft"
139,Ware House Rent in Jaela, 7 Jun 11:23 am,"Ja-Ela, Gampaha","4,050,000","90000 sq ft warehouse available for rent in JAELA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"90,000 sqft",
140,Ware House Rent in Ekala, 7 Jun 11:21 am,"Gampaha, Gampaha","900,000","20000 sq ft warehouse available for rent in EKALA1 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"20,000 sqft",
141,Ware House Rent in Wattala, 7 Jun 10:16 am,"Wattala, Gampaha","3,825,000","85000 sq ft warehouse available for rent in WATTALA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"85,000 sqft",
142,Ware House Rent in Ekala, 7 Jun 10:14 am,"Gampaha, Gampaha","1,350,000","30000 sq ft warehouse available for rent in EKALA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"30,000 sqft",
143,Ware House Rent in Kelaniya, 7 Jun 10:12 am,"Kelaniya, Gampaha","3,150,000","70000 sq ft warehouse available for rent in KELANIYA3 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"70,000 sqft",
144,Ware House for Rent in Kelaniya, 7 Jun 10:07 am,"Kelaniya, Gampaha","1,800,000","40000 sq ft warehouse available for rent in KELANIYA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"40,000 sqft",
145,Ware House For Rent in Kandana, 7 Jun 10:03 am,"Kandana, Gampaha","225,000","5000 sq ft warehouse available for rent in KANDANA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"5,000 sqft",
146,Ware House Rent in Kandana, 7 Jun 10:00 am,"Kandana, Gampaha","360,000","8000 sq ft warehouse available for rent in KANDANA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"8,000 sqft",
147,Ware House Rent in Kandana, 7 Jun  9:55 am,"Kandana, Gampaha","800,000","20000 sq ft warehouse available for rent in KANDANA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 40. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"20,000 sqft",
148,Ware House Rent in Peliyagoda, 7 Jun  9:46 am,"Gampaha, Gampaha","450,000","10000 sq ft warehouse available for rent in PELIYAGODA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"10,000 sqft",
149,Yard for Rent in Gampaha, 7 Jun  9:34 am,"Gampaha, Gampaha","75,000","ගම්පහ උඩුගම්පළ 244 බස් මාර්ගයට 01 km දුරින් ව්‍යයපරයකට සුදුසු  අගනා  වට තාප්ප , පළල්  ගේට්ටු , 03 pesh විදුලිය ,ජලය , දුරකථන පහසුම් , පුළුල් මං මාවත් ,  මුළු ඉඩමේම පොලවට කොන්ක්‍රීට් දමා ඇති  , 20ft Container ඇතුලත් කිරීමේ හැකියාවද ,  සියලුම පහසුකම්  සමග  වර්ග  අඩි 8500 පමණ ආවරණය සහිත යාර්ඩ් එකක්  දිගුකාලීන බදු  දිමට ඇත. ",Factory / Workshop,"Gampaha , Udugampola","8,500 sqft"
150,Ware House Rent in Kiribathgoda, 7 Jun  9:32 am,"Kiribathgoda, Gampaha","2,700,000","60000 sq ft warehouse available for rent in KIRIBATHGODA40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"60,000 sqft",
151,Ware House for Rent in Sapugaskanda, 7 Jun  9:21 am,"Kelaniya, Gampaha","675,000","15000 sq ft warehouse available for rent in sapugaskanda01 loading bays40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"15,000 sqft",
152,Ware House Rent in Sapugaskanda, 7 Jun  9:18 am,"Kelaniya, Gampaha","3,825,000","85000 sq ft warehouse available for rent in sapugaskanda6 loading bayscctv40 feet container accessAmple parking office lunch rooms rest roomsWash roomsWaterElectricityRoof height 30 feetConcrete floorFire extinctionsAll facilitiesRs. 45. per sq ftIf you’re interested, please give a call prior to your visit.",Warehouse / Storage,"85,000 sqft",
153,Building for Rent in Kelaniya, 6 Jun 10:31 pm,"Kelaniya, Gampaha","75,000",1000 sqft & 1300 sqft separate building for rent or lease in Kelaniya bulugaha juntion. With all facilities. Bathroom. Water. Electricity.  Under ground car parking. Ideal for showroom or business office place. Face to Colombo Kandy main road.,Building,"1,000 sqft",
154,Negombo Building for Lease, 6 Jun  4:39 pm,"Negombo, Gampaha","300,000",Negombo Building For LeaseNear the Negombo Main Bus Stand22 Perches Land3 Storied Building with roof topCar ParkPrice can be negotiated☎ Call For More Details...,Building,Negombo,"3,000 sqft"
