,0,1,2,3,4,5,6,7,8,9
28,House for Rent - Boralesgamuwa,16 Jul  5:31 pm,"Boralesgamuwa, Colombo","32,000",2 bed rooms. (1 bed room with A/C )modern kitchen dining living area.parking.seperate entrance.face to 345 bus road.walking distance to 120 bus road. ( 600m ).5 minites to boralesgamuwa maharagama.pet not allow.,Katuwawala Road,2,1,"1,500.0 sqft",8.0 perches
29,Upper House for Rent Boralesgamuwa, 2 Jul  7:07 pm,"Boralesgamuwa, Colombo","40,000",දෙමහල් නිවසක උඩුමහල මස 6 අතිකාරම් මුදලක් අවශ්‍ය වහන නැවැත්වීමේ පහසුකම් ඇත ජාල විදුලි වෙන වෙනම ඇත,"No 581, Lake Road  ,Boralasgamuwa",3,1,"1,800.0 sqft",20.0 perches
30,Ground floor of an upstair house for rent - Boralesgamuwa,17 Jul  4:37 pm,"Boralesgamuwa, Colombo","55,000","3 bed rooms, 2 bathrooms, pantry and spacious living.200 metres to Boralesgamuwa junctionOnly 100 metres to Commercial bank and walking distance to leading supermarkets.","School Lane, Boralesgawa",3,2,"1,500.0 sqft",11.0 perches
31,House for Rent in - Boralesgamuwa, 4 Jul  6:08 pm,"Boralesgamuwa, Colombo","25,000",1km in Werahera Junction,"107/1,gangarama road,werahera,boralesgamuwa",2,1,900.0 sqft,10.0 perches
32,House for Rent in - Boralasgamuwa, 3 Jul 11:48 am,"Boralesgamuwa, Colombo","65,000","වාහන පාර්කින්(වාහන තුනක්) ඇත.රිමොඩ් ගේට්,කැමරා සිස්ටම් ඇත,AC room එකක් ඇත.","no90A kahatagahawaththa road gangaramaroad, boralasgamuwa",4,3,"1,600.0 sqft",12.12 perches
33,Upper House for Rent Boralesgamuwa, 2 Jul  7:07 pm,"Boralesgamuwa, Colombo","40,000",දෙමහල් නිවසක උඩුමහල මස 6 අතිකාරම් මුදලක් අවශ්‍ය වහන නැවැත්වීමේ පහසුකම් ඇත ජාල විදුලි වෙන වෙනම ඇත,"No 581, Lake Road  ,Boralasgamuwa",3,1,"1,800.0 sqft",20.0 perches
34,First-Floor for Rent in - Boralesgamuwa,12 Jul 10:02 am,"Boralesgamuwa, Colombo","35,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Boralesgamuwa,2,1,900.0 sqft,10.0 perches
35,Separate House for Rent at - Raththanapitiya,12 Jul 10:02 am,"Boralesgamuwa, Colombo","75,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Raththanapitiya,4,4,"3,000.0 sqft",20.0 perches
36,First-Floor for Rent in - Boralesgamuwa,12 Jul 10:05 am,"Boralesgamuwa, Colombo","45,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges,Boralesgamuwa,3,1,"1,000.0 sqft",10.0 perches
37,House for Rent in Boralesgamuwa,16 Jul 12:15 pm,"Boralesgamuwa, Colombo","45,000",House with large living Area 3 bed rooms 2 bath roomsservant's toilet pantry areaseparate Kitchen 800 m from 120 bus route along Katuwawla  road5 minutes  to Boralesgamuwa town10 minutes to Maharagama  townAmple parking space.,Galwala Road Katuwawala Boralesgamuwa,3,2,"2,500.0 sqft",10.0 perches
38,නිවසක් කුලියට බොරලැස්ගමුව,29 Jun 11:12 am,"Boralesgamuwa, Colombo","26,000",නිදන කාමර දෙකකින් සමන්විත නිවස. තනි ඉඩමේ තනි නිවස.වේරහැර හන්දියට 1.5kmගාලු පාරට 2.5km,"නො 560,ගංගාරාම පාර,වේරහැර,බොරලැස්ගමුව.",2,1,"1,100.0 sqft",8.0 perches
39,Small Annex for Rent Boralesgamuwa,29 Jun  4:04 pm,"Boralesgamuwa, Colombo","17,000",small annex rent for a couple/ one or two ladies.small kitchen and attach bathroom and one room.separate entrance walking distance 120 bus rout.near Jayawardenapura  university.,G H perera mawatha boralesgamuwa,1,1,200.0 sqft,10.0 perches
