,0,1,2,3,4,5,6,7,8,9
14,Panadura Luxury House for Sale,17 Jul  3:31 pm,"Moratuwa, Colombo","16,700,000",Property details,2,2,"1,500.0 sqft",15.0 perches,
15,Luxury House for Sale in Moratuwa,17 Jul  8:23 am,"Moratuwa, Colombo","70,000,000",Attached pictures for more details,"65/15,river side garden ,koralawella,moratuwa.",3,2,"2,500.0 sqft",36.0 perches
16,House for sale in Moratuwa.,15 Jul 11:19 am,"Moratuwa, Colombo","5,800,000","# Living,Dining,Two bedrooms,Kitchen and Bathroom.# Parking spaces.# Close proximity to Ratmalana Economic centre,Ratmalana and Angulana Railway stations.# 1.5 km to Galle road.# Contact and visit for inspection.# For immediate sale..","Jayawardana mw,Angulana,Moratuwa.",2,1,"1,200.0 sqft",9.5 perches
17,Land with Old House for Sale Moratuwa,14 Jul  1:30 pm,"Moratuwa, Colombo","25,000,000",GOOD RESIDENTIAL LOCATION,CLOSE TO GERMAN TEC,3,3,"1,300.0 sqft",20.0 perches
18,House for Sale in - Moratuwa,14 Jul 11:08 am,"Moratuwa, Colombo","15,000,000",2 Story Modern House.Near to Galle Road.Call for More Information,4,3,"1,500.0 sqft",6.5 perches,
19,3 Storey House for Sale in - Rawathawatta,13 Jul  3:13 pm,"Moratuwa, Colombo","34,500,000",Above listed house is in a residential area which is 400m away from the Gall road. ,"Rawathawatta, Moratuwa",5,5,"5,000.0 sqft",8.0 perches
20,සොයිසාපුර මහල නිවාසයක් විකිණීමට,14 Jul  8:14 am,"Moratuwa, Colombo","4,700,000","ගාලු පාරට ආසන්නයේ සොයිසාපුර මහල් නිවාස සංකීර්ණයේ තුන්වන මහලේ සාලය ,නිදන කාමර 02, නානකාමරය ,මුලුතැන්ගෙය සහිත නිවස හදිසි මුදල් අවශ්‍යතාවක් මත වහාම විකිණීමට ඇත.",2,1,"1,385.0 sqft",5.0 perches,
21,House for Sale in Moratuwa,15 Jul 10:21 am,"Moratuwa, Colombo","13,000,000",House from egodauyana moratuwa200 meters to new galle road2 km to panadura townParking spaces available for three wheels can be used as two separate houses,Egodauyana moratuwa,4,2,"1,796.66 sqft",15.7 perches
22,Katubedda House | for Sale - HH712-A,10 Jul 10:41 am,"Moratuwa, Colombo","163,400,000",Uncompleted large mansion close to Galle road on Piliyandala Road.,6,5,"12,000.0 sqft",43.0 perches,
23,"Newly Built Beautiful House for Sale in Moratuwa Uyana Road, Moratuwa.",10 Jul  3:42 pm,"Moratuwa, Colombo","18,000,000","Newly built Beautiful House with Annex for Sale in Moratuwa. built on 12 Perches Land area. consist 3 bedrooms, 2 bathrooms, Kitchen, Large Living Area and Dinning Area, Large Garden and Parking Spaces (6 Vehicles), Fully Tiled and ceiling, boundary wall and gate. The House located at Moratuwa, Uyana Road  in a Highly Residential area and Very Calm and Best Residential area.",Moratuwa Uyana Road,3,2,"3,000.0 sqft",12.0 perches
24,House for Sale Moratuwa,10 Jul  9:13 am,"Moratuwa, Colombo","12,500,000",House for sale 3 bedrooms 1 bathrooms sqft 1200 facing de mel mawatha price 125 lakh immediately sale please no brokers,de mel road moratuwa,3,1,"1,200.0 sqft",6.0 perches
25,House for Sale in Moratuwa,18 Jul  9:26 pm,"Moratuwa, Colombo","22,000,000","Opposite the Prince of Wales collage Completed houseFully tiled Vehicle garage  Electricity / Water separately02 kitchen separately02 floors available 05 minutes to galle road  ( 100m to galle road )10 minutes to railway station, super market,all banks First lane,Rawathawatta,Moratuwa.Call for more details",5,2,"1,200.0 sqft",6.0 perches,
26,Villa Type House For Sale - Moratuwa, 9 Jul 12:33 pm,"Moratuwa, Colombo","42,000,000",Villa Type House For Sale In Moratuwa,Moratuwa-Indibeddha,4,3,"4,000.0 sqft",40.0 perches
27,Newly Built House for Sale in Moratuwa,10 Jul  4:20 pm,"Moratuwa, Colombo","18,000,000","Newly built Beautiful House with Annex for Sale in Moratuwa. built on 12 Perches Land area. consist 3 bedrooms, 2 bathrooms, Kitchen, Large Living Area and Dinning Area, Large Garden and Parking Spaces (6 Vehicles), Fully Tiled and ceiling, boundary wall and gate. The House located at Moratuwa, Uyana Road  in a Highly Residential area and Very Calm and Best Residential area.",Moratu Uyana,3,2,"3,000.0 sqft",12.0 perches
28,House for sale in Lakshapathiya Moratuwa, 8 Jul 11:24 am,"Moratuwa, Colombo","20,000,000","Price 20 million Located in Lakshapathiya Moratuwa9.4 PerchesBimsaviya CertificateResidential location2 storied, fully tiled5 Bedrooms2 BathroomsParking for 2 vehiclesSmall garden10 feet roadwayCCTV surveillance3 phase electricity1 km to Galle Road1 km to Angulana Railway Station",5,2,"2,120.0 sqft",9.4 perches,
29,Modern Luxury House for Immediate Sale - Moratuwa,18 Jul  4:27 pm,"Moratuwa, Colombo","32,500,000",A Modern Luxury House for Immediate Sale.PriceCall for More Details,St Peter'Road.Moratuwa,3,4,"2,970.0 sqft",13.2 perches
30,New House for Sale - Moratuwa,29 Jun 10:24 pm,"Moratuwa, Colombo","13,500,000","New house for saleFully tile for houseFinishing roofWall around the garden and gateNear moratuwa camups, German tec and KUD university House giving for highest-DemandCan park 3 vehicle easy","Rahula road, katubedda, Moratuwa",3,1,"1,500.0 sqft",11.0 perches
31,House for Sale in Moratuwa, 7 Jul 11:08 pm,"Moratuwa, Colombo","33,200,000",LAND DETAILSOnce in a life time opportunity to own an Ultra – Luxury 03 bed room Villa facing Bolgoda Lake which offers you a comfort and ultra - luxury living away from the urban hassle experiencing a magnificent lake front breeze.,BOLGODA,3,3,"2,172.0 sqft",10.0 perches
32,House Fro Sale in - Moratuwa, 7 Jul  1:07 pm,"Moratuwa, Colombo","28,000,000","Remote Roller Door, 1 Garage, Orchid Hut, Well Maintained Garden","Horethuduwa, Moratuwa",6,2,"4,500.0 sqft",14.0 perches
33,House For Sale In Moratuwa, 5 Jul  6:59 pm,"Moratuwa, Colombo","21,500,000","Two Stories House In Garden City Katubedda Moratuwa For Sale. 100M To Galle Road,5 Bed Rooms, 3 Bath Rooms, Pantry, Fully Tiled House.","237/15, Garden City, Katubedda,Moratuwa.",5,3,"2,500.0 sqft",9.0 perches
34,House With Land For Sale In Moratuwa,12 Jul  2:42 pm,"Moratuwa, Colombo","14,000,000","A land of 10.6 perches approx. 500m to Galle Road,  with a parapet wall around and a fully completed timber roofed luxury house containing,* 3 Bed rooms with ceiling fans  ( one with A/C )* 1 Bathroom with hot water Geezer* 2 Hall areas - Living area with wall cabinet and dining area * 1 pantry and 1 kitchen - both included cupboards and other equipments* 1 beer/leisure area ( contained cupboards )* lampshades with chandeliers* Telephone Connections with WIFI and PEO TV",Gorakana,3,1,"1,600.0 sqft",10.6 perches
