,0,1,2,3,4,5,6,7,8,9
13,දෙමහල් නිවස - අංගොඩ, 3 Aug  4:03 pm,"Angoda, Colombo","6,500,000","නිස්කලංක පරිසරය , වාහන නවතා තැබීමට පහසුකම් , ජලය , විදුලියකොළඹට කිලෝ.මී  7මාළෙඹි  බත්තරමුල්ල කඩුවෙළ ආසන්නව","172/2B Maligagodalla Road , Mulleriyawa New Town Secant Lane",4,2,"1,200.0 sqft",5.5 perches
14,House For Sale In Hibutana, 3 Aug  5:23 am,"Angoda, Colombo","12,500,000",House For Sale In Hibutana=======================,1,1,"1,300.0 sqft",6.0 perches,
15,Two Story Luxury House Available for Sale in Kotikawatta, 2 Aug  4:50 pm,"Angoda, Colombo","26,500,000","Two Storied Luxury  House available for Sale in Kotikawatta with separate entrance. Just 400 meters away from Kotikawatta junction. built on 12.5 Perches Land area with Right round Boundary wall. Very convenient location close to Angoda Town. This house consists with 4 bedrooms (2 bedrooms A/C), 2 attached bathrooms, 01 common bathroom, terrazzo floor, kitchen and pantry cupboards, 02 gates. jack wood window and doors. easy access to Rajagiriya and Angoda Towns.",Kotikawatta,4,3,"2,800.0 sqft",12.5 perches
16,House for Sale Angoda, 2 Aug  1:32 pm,"Angoda, Colombo","6,100,000",143 බස් පාරේ සිට මීටර් 200 අඩි 12 පාර ජිවත් වීමට අනගි පරිසරයක් වැඩි විස්තර සදහා අමතන්නනිවස බැලිමෙන් පසු මිල ගනන් කතා කර ගත හැක,178 kelanimulla angoda,3,2,924.0 sqft,12.5 perches
17,Thalahena 2 Storied House for Sale, 8 Aug 11:19 am,"Angoda, Colombo","15,000,000","2 storied 2 units house for immediate sale in Thalahena. - (2.4km to Thalahena Junction, Battaramulla and 2 Km to Angoda Junction) ",4,2,"2,500.0 sqft",6.5 perches,
18,Old House with 8.5P Land for Sale in IDH Junction,10 Aug 10:23 pm,"Angoda, Colombo","22,000,000","රාජගිරියට  කිලෝමීටර් 3 .5ක් ද , දෙමටගොඩට කිලෝමීටර් 4ක් ද ,කොටිකාවත්ත  හන්දියට කිලෝමීටරයක්  පමණ ද  වන IDH හන්දියේම   කොටිකාවත්ත පාරේ  සම්පත් බැංකුව  ආසන්නයේ  ප්‍රධාන පාරට මුහුනත ඇති පර්චස්  8.5ක පමණ ඉඩමේ පැරණි නිවස  සමඟ ඉඩමේ මිලට පමනක්  ලක්ෂ 220 කට විකිනීමට ඇත .ව්‍යාපාරික වටපිටාවක පිහිටි  බැවින්  ඕනෑම ව්‍යාපාරික කටයුත්තක් සදහා ඉතාමත් සුදුසු ස්ථානයකි .මහල්  කිහිපයක ගොඩනැගිල්ලක්  ඉදිකිරීමට ඉතා  වටිනා ස්ථානයකි .ඉඩම පරීක්ෂා කර මිල සාකච්ඡා කරන්න .සත්‍ය ගැනුම්කරුවන්ට පමණයි .කරුණාකර තැරව්කරුවන් අමතන්න එපා .",KOTIKAWATTA  ROAD IDH JUNCTION .,4,2,"1,500.0 sqft",8.5 perches
19,House for Sale - Angoda, 1 Aug  4:08 pm,"Angoda, Colombo","6,000,000",ජලය විදුලියනිස්කලංක පරිසරය වාහන නවතා තැබීමෙි පහසුකම්තාප්පය සහිත අදින   ගේට්ටුවආසන්නතම  කඩුවෙල අධිවෙිගී මාර්ගයට ආසන්නව,26/G NP Perera Mawatha Angoda,3,2,800.0 sqft,8.5 perches
20,House for Sale - Angoda, 1 Aug  2:46 pm,"Angoda, Colombo","15,000,000",I.D.H බටලන්දහේන පාරේ මිටර් 100 ඇතුළත පර්චස් 8 ක නිවසක් ව්කිණිමට ඇත ඉතා හොඳ වැදගත් නිස්කලංක පරිසරය A/C ROOM 1අඩ් 10 පාරම්ල සාකච්ඡා කරගත හැක,I.D.H බටලන්දහේන,3,1,"2,000.0 sqft",8.0 perches
21,House For Sale In Himbutana, 8 Aug 12:08 pm,"Angoda, Colombo","4,950,000",2 beds2 baths3 floors,2,2,"1,100.0 sqft",3.0 perches,
22,House for Sale in Hibutana,30 Jul  3:23 pm,"Angoda, Colombo","13,500,000",REFERENCE NO - #HRO.A.H.S.U,"Hibutana, Salmal Uyana",3,3,"1,600.0 sqft",14.5 perches
23,මුල්ලෙරියාවෙන් අගනාම නිවසක් විකිණීමට ඇත,29 Jul  3:11 pm,"Angoda, Colombo","9,900,000",පර්චස් 14 ක ඉඩමක පිහිටි නිවාස 2ක් සහ කඩ කාමරයක් ඉක්මණින් විකිණීමට.,"මුල්ලේරියාව,රණබිම",5,3,"1,600.0 sqft",14.0 perches
24,2 Story House for Sale in Kotikawaththa,29 Jul  8:52 am,"Angoda, Colombo","28,500,000",700 meters from Kotikawaththa Town,"50/15,Kudabuthgamuwa, Angoda",6,3,"4,200.0 sqft",20.0 perches
25,House For Sale - Angoda,28 Jul  7:56 pm,"Angoda, Colombo","7,000,000",ප්‍රධාන පාරේ සිට මීටර් 50ක දුරක් පමනි.නිවස අංග සම්පූර්ණ කර ඇත.164 බස් මාර්ගයට ආසන්නවමුල්ලේරියාව රොහලට 200mමුල්ලේරියාව කාගීල්ස් ෆුඩ්සිටි 250mඅවිස්සාවෙල්ල - කෙළඹ පාරට 500mකොස්වත්ත - බත්තරමුල්ලට 2km,"Himbutana Road, Bankuhandiya",2,1,850.0 sqft,4.5 perches
26,Two-Story House Sale in Angoda, 7 Aug  2:34 pm,"Angoda, Colombo","16,000,000",DescriptionTwo Story House For Sale In kotikawatta6 Perches Landscaped garden area.,3,2,"1,700.0 sqft",6.0 perches,
27,House For Sale Mulleriyawa,26 Jul 11:22 am,"Angoda, Colombo","4,600,000",වාහන දෙකක් නවතා තැබිය හැක.උඩු මහල අඩක් නිමකර ඇත.පිවිසීමට පුලුල් මාර්ග කිහිපයක්ම ඇත.අංගොඩ හංදියට 300mයිඅවිස්සවේල්ල - කොළඹ පාරට 300m.මිල ගණන් සාකච්ඡා කරගත හැක...,"499/2C Siriparakum Mawatha, Mulleriyawa",2,1,"1,150.0 sqft",6.0 perches
28,House for Sale in - Kotikawatta, 9 Jul  4:40 pm,"Angoda, Colombo","11,000,000","New single Story House at weeramal mw, Kotikawatta,Landscaped garden area with 6 perches1100 Sw.FT20 Ft Road3 Bed rooms (1 Attached Bath Room & AC)Living, Dining, Pantry AreaOver water tank with pipe born water02 Vehicle can be park2 Bath roomsLiving, Dining, Pantry AreaOver water tank with pipe born water02 Vehicle can be parkRoller Gate (three singha) ","Weeramal Mw,3rd lane, Kotikawatta",3,2,"1,100.0 sqft",6.0 perches
29,මුල්ලෙරියාවෙන් දෙමහල් නිවසක්, 8 Aug 12:46 pm,"Angoda, Colombo","8,300,000",කඩුවෙල -පිටකොටුව 143 බස් මාර්ගයේ ටයර් කඩේ හංදියේ රණබිම මාවතේ මීටර් 250ක් පවතින දුරින් මෙම නිවස පිහිටා ඇත.,"Ranabima Mawatha,North Mulleriyawa.",3,1,"1,500.0 sqft",10.0 perches
30,House For Sale Angoda,23 Jul  8:04 pm,"Angoda, Colombo","16,000,000",නිස්කලංක පරිසරය ජලය විදුලියවාහන නවතාලීමෙි පහසුකම්ෙගාතටුව  කලපලුවාව ආසන්නව පිහිටා ඇත,652/6 Halgahadeniya Angoda,4,2,"2,300.0 sqft",6.0 perches
31,House for Sale - Angoda,22 Jul  2:05 pm,"Angoda, Colombo","15,000,000",තාප්ප දමා ගේට්ටු සවි කොට ඇත.සිවිලිං දමා ඇත.වාහනයක් නැවතීම සදහා ඉඩ ඇත.පිටතින් ඇනෙත්ස් 2ක් ඇත.,"273/4G Himbutana Lane, Angoda",5,1,"10,000.0 sqft",10.0 perches
32,A House for Sale Angoda,18 Jul  1:29 pm,"Angoda, Colombo","8,000,000","A house in Delgahawatta, Angoda for immediate sale. 	1 Km to Gothatuwa Junction.	Only 5 minutes to 175 bus routes and 15 minutes drive to Rajagiriya.	Calm area to live	Fully tiled.","Delgahawatta, Angoda",1,1,800.0 sqft,7.5 perches
33,මුල්ලෙරියාවෙන් අනගි ඉඩමක් සහ නිවසක්,17 Jul  2:57 pm,"Angoda, Colombo","7,900,000",143 අවිස්සාවේල්ල පාරේ මුල්ලේරියාව නීලමල්ලිකාරම මාවතේ  සිට 200m පමණ දුරකින් මෙම ඉඩම සහ නිවස  පිහිට ඇත.,"622 ,නීලමල්ලිකාරාමය පාර , මුල්ලේරියාව",2,1,"1,400.0 sqft",15.0 perches
34,අනර්ඝ ඉඩමක් සමග නිවසක් කොටිකාවත්තෙන්,16 Jul  8:55 pm,"Angoda, Colombo","16,000,000",175 බස් මාර්ගයට මුහුණලා ඇත.,"Kohilawatta Road, Kotikawatta",3,1,"1,400.0 sqft",11.0 perches
35,3 Story House for Sale - Angoda,11 Jul  8:13 pm,"Angoda, Colombo","25,000,000","3 Story house for Sale in Angoda.fully tiled floor, Seven large bed rooms, two living room, dinning room, kitchen , two balconies, three bathroom, Roof top Terrace vehicle ample parking space and calm surrounding area.Contact for More Details",7,3,"3,500.0 sqft",9.0 perches,
