,0,1,2,3,4,5,6,7
15,Land for sale at Mahakanda,15 Jul  7:55 am,"Peradeniya, Kandy","190,000","Tranquil environment Overlooking Mahaweli river and panoramic viewEasy road access to land (two roads from above and below property lines)Water and electricity availableIdeal for residence or vacation home / holiday bungalow / company bungalow / villaSuitable for professionals –  university lecturers and staff, and expatriatesNear Mahakanda townVery close to Peradeniya University (5 minutes)5 km to Peradeniya junction10 km to Kandy town","Mahakanda Estate, Mahakanda",Residential,40.0 perches
16,Land in Kiribathkubura Kandy,11 Jul  9:24 am,"Peradeniya, Kandy","6,300,000",ElectricityWatherNeyar the main roadClear documents315000pch,"Agricultural, Commercial, Residential",20.0 perches,
17,Land for Sale in Kandy - Peradeniya, 9 Jul  2:30 pm,"Peradeniya, Kandy","250,000","Peradeniya , Panideniya Two roads beside of the land6 kelemeter to KandyAll facilities available Clear deeds10 sqft road to the land",Residential,14.0 perches,
18,Land Next To Peradeniya Univercity, 8 Jul  1:27 pm,"Peradeniya, Kandy","500,000",•Very calm environment •Walking distance to UNIVERCITY OF PERADENIYA •100m to FOOD CITY•1km to PERADENIYA HOSPITAL AND BOTANICAL GARDENS •3km to ASIRI HOSPITAL AND   KINGSWOOD COLLEGE•6km to KANDY TOWN,Next To Peradeniya Univercity,"Commercial, Residential",10.5 perches
19,"Land for Sale in Doluwa , Lot 17",15 Jul 11:23 am,"Peradeniya, Kandy","1,575,750","•	මහනුයර අවටින් ඉඩමක් හොයන ඔබට සියළුම පහසුකම් සපිරි බිම් කොටස් පර්චසය රැ 40,000/- සිට පේරාදණිය දොළුව විකුණන ඉඩමට එන්න. තෙකලා විදුලිය , පානිය දැනටමත් සපයා ඇත. ","Peradeniya, Doluwa",Residential,28.65 perches
20,Residential Land for Sale in - Peradeniya, 3 Jul  7:06 pm,"Peradeniya, Kandy","475,000",Residential land for sale in Peradeniya.,Peradeniya,Residential,40.0 perches
21,Land for sale in Deveni Rajasinghe Mawatha kandy,29 Jun  1:08 pm,"Peradeniya, Kandy","500,000","33.2 perches land for sale at Deveni Rajasinghe Mawatha, proximity to all amenities. Residential and tranquil location overlooking Mahaweli River with range of mountains, 5.1 km from Kandy city center, 1.7km from Gatambe junction,700m to Earl's Regent hotel and 2.1km to Kingswood College, Electricity, water and road to property. Negotiable. Extent price negotiable.","Residential, Other",33.2 perches,
22,"Land for sale - Mahakanda , Peradeniya (Sarasavigama Road)",28 Jun  3:26 pm,"Peradeniya, Kandy","125,000","A valuable land with a very reasonable price for sale immediately.22 perches (125000/- per perch - negotiable).Property situated at Peradeniya – Mahakanda Sarasavigama road, with breath taking views of hill side (Sri Padha / Ambuluwawa..).Clear deeds.15 minutes’ drive to Peradeniya town from the land (Via University of Peradeniya).This is ideal for residential purpose, for a holiday home or any tourism related business. Pipe born water and Electricity available.Owner is an Engineer, Selling due to migration.Please contact the owner for more details",Peradeniya – Mahakanda Sarasavigama road,"Commercial, Residential",22.0 perches
23,1.25 Acres Land for Sale in Peradeniya,28 Jun  1:16 pm,"Peradeniya, Kandy","11,000,000",•Our Reference No. SL 9422	(Please quote this reference number when inquiring.)	,Peradeiya,Commercial,1.25 acres
24,Land for Sale in Peradeniya - Eriyagama, 2 Jul  9:55 am,"Peradeniya, Kandy","2,250,000",කොළඹ - නුවර ප්‍රධාන මාර්ගයට ආසන්නවපේරාදෙණිය - ඊරියගමින්සියළු පහසුකම් සහිත අනඟි පර්.10 ක ඉඩමවිකිණීමට..,Eriyagama,Residential,10.0 perches
25,Land for Sale in Peradeniya,29 Jun  8:45 pm,"Peradeniya, Kandy","250,000",Land for Sale in Sarasavigama,Residential,15.0 perches,
26,Land for Sale in Peradeniya/Mampitiya, 2 Jul  3:13 pm,"Peradeniya, Kandy","1,800,000","Best whearther you expect from kandy.close to peradeniya campus ,railway station, Hospital and many more facilities in kandy. Ideal for a  newly married couple to bulit their sweat home.Asking 165.000 per perch",Mampitiya Estate Elugala,Residential,10.5 perches
27,Land With Great View - Nillambe,24 Jun 10:33 am,"Peradeniya, Kandy","65,000","#Land situated 15 Km away from University of Peradeniya on Galaha-Deltota road.# Amazing panoramic view extending upto Adamspeak, Ambuluwawa and many more. # Ideal climate and weather changes like in Nuwaraeliya# surrounded by hotels and holiday homes and suitable for such projects# All the fascilities available with two byroad access from above and below the land. # Clear documents# Good investment and selling due to money urgent","Galaha Road, Nillambe","Commercial, Residential",48.0 perches
28,Vijayapura Galaha Peradeniya,19 Jun 11:58 am,"Peradeniya, Kandy","175,000","“Vijayapura Galaha” is a premium land development presented to you by Vishwalands©. With close proximity to Kandy town and out suburbs such as Peradeniya and Gampola, This development is close enough to enjoy the benefits of city with access to all required amenities without losing its natural surroundings. ","Residential, Other",20.0 perches,
29,Land for sale Peradeniya,22 Jun  8:44 pm,"Peradeniya, Kandy","250,000","250000/= per perch,1km from Colombo-Kandy Highway(A1)","266 C1,Edanduwawa,peradeniya",Other,8.14 perches
30,Land for Sale in Peradeniya|Mahakanda,21 Jun  5:25 pm,"Peradeniya, Kandy","250,000","පේරාදෙණිය  නගරයේ සිට 5 km මහකන්ද නගරයට 50m ආසන්නව පර් 10 ඉඩම විකිනීමට . ඉඩමටම මාර්ග පහසුකම් ඇත.නල ජලය , විදුලි පහසුකම් ඇත .නිස්කලංක පරිසරයක් හා දර්ශනීය වටපිටාවක පිහිටා ඇත .",Residential,10.0 perches,
31,Vijayapura Galaha Peradeniya,19 Jun 11:58 am,"Peradeniya, Kandy","175,000","“Vijayapura Galaha” is a premium land development presented to you by Vishwalands©. With close proximity to Kandy town and out suburbs such as Peradeniya and Gampola, This development is close enough to enjoy the benefits of city with access to all required amenities without losing its natural surroundings. ","Residential, Other",20.0 perches,
32,Land in Kandy - Angunawala Peradeniya, 2 Jul  9:55 am,"Peradeniya, Kandy","80,000","වින්දනීය සොඳුරු පරිසරයකින්පේරාදෙණිය නගරයට ආසන්නයෙන්ම ගම්පල පේරාදෙණිය පාරේ _____අගුනාවල _____උසස් නේවාසික පරිසරයෙන් ආයෝජයටත් පදිංචියටත් සුපිරි බිම්කොටසක්...පර්චසයක් රු.80,000/= යි..","Angunawala,Peradeniya","Commercial, Residential",60.0 perches
33,"17 Perches Land for sale near by the University of Peradeniya, Kandy.",12 Jun  4:22 pm,"Peradeniya, Kandy","1,500,000","17 perch wonderful plot for immediate sale located in upper Hanthana , Peradeniya road Kandy. This is a solid property for any investor who wants to put up a House, Hotel, Restaurant or Transit hotel project. It's Large square shaped plot - and recently cleared off the shrubs and jungle. Direct access from the upper Hanthana Main Road to the land as you reach the top an amazing view of the Hanthana mountain range & the ""Amaya"" hotel.  The land is deal for a Hotel project, or a Holiday home.Don't want to sell but due to money need the owner decided to sell it.WATER, ELECTRICITY , TELEPHONE and just 05 minutes drive from the University of Peradeniya & 01 Km to the Galaha Junction.The price can be negociated.","Upper Hanthana, Peradeniya, Kandy, Srilanka.","Agricultural, Commercial, Residential, Other",17.0 perches
34,Land for Sale in - Kiribathkumbura, 8 Jul 12:27 pm,"Peradeniya, Kandy","250,000","කිරිබත්කුඹුර නගරයේ සිට (කොළඹ - මහනුවර ප්‍රධාන මාර්ගයේ) වතුරකුඹුර මාර්ගයේ කිලෝමීටර් 2ක්  දුරින් පර්චස් 22 ඉඩම විකිනීමට ඇත.වතුරකුඹුර මාර්ගයට මීටර් 300යි.පර්චසය 250,000 / =කුඹුරු යායකට මුහුණලා පිහිටි නිස්කලංක පරිසරයකි.නිරවුල් ඔප්පු සහිතයි.වැඩි විස්තර සදහා විමසන්න.Viber/ WhatsApp",Residential,22.0 perches,
35,"Valuable Land for Sale in Peradeniya Road, Nuwara Eliya.",23 Jul 10:05 am,"Peradeniya, Kandy","850,000","54 Perches Land for Sale at Nuwara Eliya, facing Peradeniya – Nuwara Eliya Road. Panoramic view of beautiful mountain ranges.",Peradeniya Road,"Commercial, Residential",54.0 perches
