,0,1,2,3,4,5,6,7,8,9
18,House for sale Tangalle. (Rathmalwala),25 Jun  4:25 pm,"Tangalla, Hambantota","1,300,000","අැඔිලිපිටිය මිද්දෙණිය ප්‍රධාන පාරේ(කදූරුගස්අාර හරහා) ඉතා වටිනා නිවසක් විකිණිමට තිබේ.පර්චස් 35 ක නිරවුල් බලපත්‍ර සහිත මෙම නිවසපදිංචියට වඩාත් සුදුසු වේ.ව්‍යාපාරයකට සුදුසු ස්ථානයකි.නළ ජලය,විදුලිය,පුලුල් මාර්ග පහසුකම් සහිතයි.නිවස ,නිදන කාමර 03,කෑම කාමර 01,සාලය,කුස්සිය,පිටතින් නානකාමර, ටොයිලට් තිබේ.ඉක්මණින් විකිණිමට,මිළ ගණන් සාකච්ජා කර ගත හැක,අමතන්න.","කැන්දකැටිය ,රත්මල්වල, තංගල්ල",3,1,"2,500.0 sqft",35.0 perches
19,House with Land in Tangalle,26 Jun  4:37 pm,"Tangalla, Hambantota","4,800,000","Tangalle town akata 3.8km.tissa matara pradhana parata 800m.nala jalaya, widuliya sahita pirisidu oppu. Nidahas parisaraya","marakolliya, tangalle",3,1,"1,200.0 sqft",80.0 perches
20,House with Land in Tissamaharama,24 Jun 10:26 am,"Tissamaharama, Hambantota","1,650,000","Town ekata 500 m wada nima nou niwasa ha land eka  nala jalaya ha jala viduliya lagamaIkmanin vikinimata Hospital ,school  asnnayema.","lunugamwehera, nawanagaraya",3,2,"1,500.0 sqft",20.0 perches
21,House for Sale Beliatta,22 Jun  2:15 pm,"Beliatta, Hambantota","3,200,000",middeniya hungama dosr parata (adi100) muhunala ethi parchas 22 idama samaga niwasa vikineemata etha swarna bumi oppu.,8,1,"1,500.0 sqft",22.0 perches,
22,House For Sale Hambantota,22 Jun 12:46 pm,"Hambantota, Hambantota","6,000,000","House for sale in hambantota • 15.0 perchers •Carpark • 1 km to hambantota town bustand Price: 6,000,000 lksUrgently sale......","135/31b Hijramavatha, Indiwinna Old Thangalla Road Hambantota",3,1,"1,023.0 sqft",15.0 perches
23,House for Sale in Beliatta, 4 Jul 10:41 pm,"Beliatta, Hambantota","2,700,000",*තංගල්ල බෙලිඅත්ත ප්‍රධාන මාර්ගයේ සිට 400 මීටර් ඇතුලට කපුදුවආරවත්ත අතුරු මාර්ගයේ පිහිටා ඇත.*ජල විදුලි පහසුකම් සහිතය* නිරවුල් ඔප්පු සහිතය* බෙලිඅත්ත නගරයට 1 1/2 කි. මී* දුම්රිය ස්ටේෂන් එකට දුර 1 කි.මි* පුවක්දණ්ඩාව පාසල ආසන්නව ඇත.,"no 208/C/1 Kapuduwarawaththa, sitinamaluwa, Beliatta",2,1,"2,000.0 sqft",26.0 perches
24,Newly Renovated House for Sale in Beliatta,14 Jun 10:51 pm,"Beliatta, Hambantota","6,900,000",Newly renovated house for sale in Beliatta due to owners shifting to Colombo. 1 Km to Beliatta town and upcoming highway entrance. Railway station on vicinity.,Beliatta,3,2,"1,800.0 sqft",20.0 perches
25,House for sale in Ranna(rekawa rd),14 Jun  7:57 pm,"Tangalla, Hambantota","10,500,000",1km to ranna town1km to ranna school2km to rekawa beach,"Rekawa rd,Kahandawa,ranna",5,2,"3,500.0 sqft",40.0 perches
26,House with Valuable Land for Sale in - Polommaruwa,12 Jun 12:46 pm,"Tangalla, Hambantota","15,000,000",Two Storied House with Valuable Land for Sale in - Polommaruwa500 m to Beliatta- Tangalle main road and to the Leeds International school.5 minutes ride to Tangalle town.Close to Ruhunu Vijayaba College and Beliatta Railway station.very  nice and calm place .Clear Title,Polommaruwa,6,2,"2,575.0 sqft",1.0 acres
27,House with Land for Sale - Beliatta,10 Jun  8:11 am,"Beliatta, Hambantota","6,000,000",Niwasa samaga idama.pol idama.Agana idamaki.Beliatta matara dumriya margaya asala.Mila ganan katha karahaka.,"beliatta,dedduwawala.",3,1,"1,200.0 sqft",280.0 perches
28,House for Sale In - Tissamaharama,31 May  2:56 pm,"Tissamaharama, Hambantota","7,000,000",Good House for Immidiatly SaleCall for More Details,Wickrama.Kasingama.Tissa,4,3,"1,200.0 sqft",20.0 perches
29,House with Land for Sale Ambalantota,30 Jun  8:19 am,"Ambalantota, Hambantota","6,500,000",ඉක්මනින්ම මෙම නිවස විකිණීමට අවශ්‍ය  ඇත .අම්බලන්තොට නගරයට කිලෝමීටර් 2 හම්බන්තොට නගරයට  කිලෝමීටර් 9හම්බන්තොට වරාය ට  කිලෝමීටර් 3ෂන්ගිල්ලා හොටෙල් කිලෝමීටර් 1.5වියපරික ස්ථානයක් සදහා  උවද සුදුසු ය.,4,1,"2,200.0 sqft",65.0 perches,
30,House for Sale in Tangalle,24 May  3:07 pm,"Tangalla, Hambantota","18,000,000",Bedrooms - 4Bathrooms - 2400m to Tangalle - Matara HighwayLocated in Tangalle townVehicle parking space - 3 VehiclesGardenContact: T. H. Thilakapala - 0710961504,"No. 22/7A, 1st Lane, Samuel Mw, Tangalle",2,2,"1,344.0 sqft",30.0 perches
31,House for Sale - Hambantota,25 May  2:20 pm,"Hambantota, Hambantota","6,500,000","සින්නක්කර ඔප්පු, කඩ කාමර 01,කාමර 03",3,1,"1,200.0 sqft",20.0 perches,
