,0,1,2,3,4,5,6,7
17,Wellawatha 7 Perches Land for Sale, 7 Jul  3:43 pm,"Colombo 6, Colombo","68,000,000","Wellawatha 40th lane next to Rajasinghe road, 7.2 perches land with the house. Expected total of 68 mn. negotiable",40th Lane Wellawatha,Residential,7.2 perches
18,40 P Commercial / Residential at Col 06, 7 Jul  3:14 pm,"Colombo 6, Colombo","180,000,000","Rs 180,000,000",NANDAMITHRA PLACE BALAPOKUNA ROAD COLOMBO 06,"Commercial, Residential",40.0 perches
19,30 P Commercial/ Residential Land Col 06, 7 Jul  3:14 pm,"Colombo 6, Colombo","135,000,000","Rs 135,000,000",NANDAMITHARA MAWATHA BALAPOKUNA ROAD COL 06,"Commercial, Residential",30.0 perches
20,Bare Land for Sale in - Wellawatte, 7 Jul  9:00 am,"Colombo 6, Colombo","12,000,000",Rectangular Bare Land for Sale in Prime Spot.200m from Gale Road100m from Marine Drive and BeachIdeal for Residential or Commercial Land is Facing the Road ,"Commercial, Residential",12.25 perches,
21,18P Land Property Sale at Colombo 06, 5 Jul 11:55 am,"Colombo 6, Colombo","8,500,000",8500000.00 LAKHS PER PERCHNegotiable,HAMPDON LANE COLOMBO 06,"Commercial, Residential",18.0 perches
22,10P Land with 02 Story House Sale at Jayasinghe Road Col 06, 5 Jul 11:21 am,"Colombo 6, Colombo","4,200,000",Rs 4200000.00 LAKHSPER PERCHNegotiable,JAYASINGHE ROAD  COL 06,"Commercial, Residential",10.0 perches
23,Land Facing Station Road in Wellawatte [LS16], 4 Jul 11:53 am,"Colombo 6, Colombo","12,000,000","Highlights- Land extent: c. 23 Perches- Property is located on Station Road, Wellawatte, Colombo 06.- Station Road is approx. 20-25 feet wide.- The property is partly facing Station Road [Ref. Illustration]. - Old houses [25+ Years] currently reside on the property. Selling for land value.","Station Road, Wellawatte, Colombo 6","Commercial, Residential",23.0 perches
24,24.5P Commercial Land for Sale in Colombo 6,12 Jul  4:00 pm,"Colombo 6, Colombo","269,500,000",•Our Reference No. SL 9208(Please quote this reference number when inquiring.)	,Colombo 6,Commercial,24.5 perches
25,Colombo 6 | Commercial Land for sale - C0556, 2 Jul  7:10 pm,"Colombo 6, Colombo","10,000,000",Havelock road frontage commercial land with small office ideal for vehicle showroom.,Commercial,25.0 perches,
26,Commercial Land for sale Colombo 6 - CC552, 1 Jul  8:23 pm,"Colombo 6, Colombo","13,000,000","26 perch land for sale at Vaverset Place, Off Marine drive, Wellawatta, Colombo 6.",Commercial,26.0 perches,
27,Land for Sale in Colombo 06 [LS18],30 Jun 10:57 pm,"Colombo 6, Colombo","8,000,000","Highlights- Land Extent: 13.40 perches.- Bare Land.- Located off Ramakrishna Road, Colombo 06. [Ramakrishna Road is c. 20 feet wide]- Approx. 50 meters away from Marine Drive.- Approx. 450 meters away from Galle Road.","Ramakrishna Road, Colombo 6","Commercial, Residential",13.4 perches
28,Valuable land plot in central location for sale Colombo 06,26 Jun 10:23 pm,"Colombo 6, Colombo","9,300,000","Land for sale in Stratford place in Col - 06Highly residential place 17 perch squred plot Close access to Wellawatte, Sarankara Road, Kirulopane",Stratford place,Residential,17.0 perches
29,Marine Drive Com Land | for Sale - MCP622,26 Jun 10:09 am,"Colombo 6, Colombo","20,000,000",This Land is located in Marine drive facing.,Commercial,77.5 perches,
30,Commercial Land for Sale in Co 06,25 Jun  9:29 am,"Colombo 6, Colombo","10,000,000",BEST COMMERCIAL LAND FOR SALE IN CO 06( havlock Road Facing nearly high level main Road wellawatta ),Havlock Road facing nearest high level road wellawatta,Commercial,9.7 perches
31,Land for sale - Maththegoda,30 Jun  9:41 am,"Colombo 6, Colombo","800,000",Land for sale - maththegoda=====================,Residential,13.9 perches,
32,16.5 P Land with Property Sale Col 06,24 Jun 11:04 am,"Colombo 6, Colombo","7,500,000",Rs 7500000.00  LAKHSPER PERCHNegotiable,FACING STRATFORD AVENUE COLOMBO 06,"Commercial, Residential",16.5 perches
33,Land with House for Sale in Colombo 06 [LS31],18 Jun 11:15 pm,"Colombo 6, Colombo","114,000,000","Highlights- Land extent: 11.96 Perches- Property is located facing Havelock Drive off Havelock Road, Colombo 06.- Approx. 100 meters from Havelock Road. - Approx. 1 km from Galle Road via W A. Silva Mawatha. - The property is accessible via a 20 foot wide access road [Havelock Drive].","Havelock Drive, Havelock Road, Colombo 6",Residential,11.96 perches
34,Land for Sale Colombo 06,18 Jun  2:41 pm,"Colombo 6, Colombo","5,000,000",Bare land for sale in kirulapana 20 feet road access.50 meteres to high-level Road.good for commercial or residential use.aquare land.close to kirulapana and nugegoda.price can be negotiable.genuine buyers only.call more information.,"kirulapana,colombo 06","Commercial, Residential",19.0 perches
35,Land for Sale in Wellawatta - Colombo 6,16 Jun  8:50 am,"Colombo 6, Colombo","6,500,000",LAND FOR SALE IN WELLAWATHTHA,wellawaththa fernando road,Residential,7.3 perches
36,Land for Sale in Wellawatte,28 Jun  2:52 pm,"Colombo 6, Colombo","12,500,000",Suitable for build apartments,marine drive facing wellawatha,"Commercial, Residential, Other",6.0 perches
37,Land for Sale with Building - Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","26,000,000",Suitable for business place,W.A Silva mawatha wellawatha,"Commercial, Residential, Other",1.5 perches
38,Land for Sale Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","11,000,000",Colombo 6 Wellawatta 25 perches 40 feet road 10.1 million per perch,Colombo 6 Wellawatta,"Commercial, Residential",25.0 perches
39,22.5 P Property Sale - Colombo 06,14 Jun  9:51 am,"Colombo 6, Colombo","5,600,000",Rs 5600000.00 LakhsPer Perch Negotiable,10 METERS TO HIGH LEVEL ROAD / NEAR SEBEL AVENUE  COL 06,"Commercial, Residential",22.5 perches
40,Land for Sale in Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","8,500,000",Colombo 6 Wellwatta 6.5 perches 8.5  Million per perch,Colombo 6 Wellwatta,"Commercial, Residential",6.5 perches
41,Land For Sale - Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","9,500,000",Wellwatta 6 perches bare land 9.5 million per perch,Wellwatta Colombo 6,Residential,6.0 perches
42,22 Purches Land for Sale Wellawattha,19 Jul  2:45 pm,"Colombo 6, Colombo","8,800,000",Property details ,wellawattha,Other,22.0 perches
43,7.59 P Land & Property Sale Col 06, 7 Jun 11:52 am,"Colombo 6, Colombo","3,300,000","7.59 P Land for sale with Old House at Mahinda Place,Kirulapone Colombo 06",Facing 20 Feet Road Kirulapana Colombo 06,"Commercial, Residential",7.59 perches
44,10 P & Property Sale at Col 06, 6 Jun 10:20 pm,"Colombo 6, Colombo","4,200,000",Rs 4200000.00 LAKHSPER PERCHNegotiable,FACING JAYASINGHE ROAD COLOMBO 06,"Commercial, Residential",10.0 perches
45,Land for Immediate Sale in Malabe, 6 Jun  6:40 pm,"Colombo 6, Colombo","3,400,000",* 11 feet wide access* Close to Battaramulla town & Malabe junction.* 8.5 perch at Rs 400000 lacks per perch* Total price  Rs 3500000 * Please call for more information .,"Agricultural, Commercial, Residential, Other",8.5 perches,
46,Land for Sale - Wellawatta,19 Jul  2:45 pm,"Colombo 6, Colombo","8,800,000",Property details ,wellawattha,"Commercial, Residential, Other",23.0 perches
47,Commercial Property Land for Sale - Colombo 06, 3 Jun  8:15 am,"Colombo 6, Colombo","14,000,000",📵  REQUESTING PLEASE....🙏DON'T ENTERED ANY OTHER BROKERS AND AGENTS.,WA Silva mawatta main Road facing wellawatta,"Commercial, Residential, Other",53.0 perches
48,Land for Sale in Colombo 06,25 Jun 12:55 pm,"Colombo 6, Colombo","10,000,000",BEST MULTI PURPOSE OR COMMERCIAL LAND FOR SALE IN CO 06( havlock Road nearly high level main Road wellawatta ),HAVLOCK ROAD NEARLY HIGH LEVEL ROAD CO 06,"Commercial, Residential",9.7 perches
49,Commercial Land with House for Sale in Colombo - 06,11 Jul 10:56 pm,"Colombo 6, Colombo","85,000,000",Facing Stratford Road (Kirulapone) with about 75 feet road frontage,"Stafford Avenue, Colombo - 06","Agricultural, Commercial, Residential, Other",16.7 perches
50,10.2 P Land for Sale - Colombo 6, 3 Jun 12:52 pm,"Colombo 6, Colombo","74,000,000",Pamankada LaneWellawatteColombo 6Road adjoining Masterpieces,Pamankada Lane,Residential,10.2 perches
51,40P COMERCIAL/RESIDENTIAL LAND AT COL 06, 1 Jun 11:38 am,"Colombo 6, Colombo","180,000,000","Rs 180,000,000",COLOMBO 06,"Commercial, Residential",40.0 perches
52,30P land for sale in Colombo 06, 1 Jun 11:38 am,"Colombo 6, Colombo","4,500,000",Rs 4500000.00 LAKHSPER PERCH,NANDAMITHARA MAWATHA BALAPOKUNA ROAD COL 06,"Commercial, Residential",30.0 perches
53,Land for Sale Kirulapone,28 Jun  2:52 pm,"Colombo 6, Colombo","3,500,000",Kirulapobe Poorwarama road 10 perches bare land 3.5 million per perch,Kirulapobe Poorwarama road,Residential,10.0 perches
54,Land For Sale Kirulapone,28 Jun  2:52 pm,"Colombo 6, Colombo","8,500,000",Kirulapone Base line road  road facing 7 perches 2 story building only land value 8.5 Million per perch,Kirulapone Base line road,"Commercial, Residential",7.0 perches
55,Land for Sale with Old House in Colombo 6,29 May 10:10 pm,"Colombo 6, Colombo","48,000,000","Land for sale Colombo 6 with Old housein WA Silva Mawatha Wellawatte, (Colombo 6) 6.5 Perch Land for sale with old housetotal  selling price48 million",W.A Silva Mawatha Colombo 6,Residential,6.5 perches
56,Land for Sale at Colombo 06,29 May 11:12 am,"Colombo 6, Colombo","9,000,000",වැල්ලවත්ත පොලිසිය අසල හාමස්  අවෙනියූ  හි පිහිටි පර්චෙස්  23.3 ක ඉඩම වැඩිම ඉල්ලුමට විකිණීමට ඇත . පර්චසය රුපියල් මිලියන 9   යි,"Harmes Avenue,Wellawaththa",Commercial,23.3 perches
57,10 P BARE LAND SALE COL 06,29 May  9:59 am,"Colombo 6, Colombo","4,000,000",Rs 4000000.00 LAKHS per perch,FACING MUGALAN ROAD BALAPOKUNA ROAD COLOMBO 06,"Commercial, Residential",10.0 perches
58,Land for Sale - Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","65,000,000",Pamangada  7 perches with 4 bedrooms 65 million,Colombo 6,Residential,7.0 perches
59,Land for sale in Colombo 6,28 May  7:50 pm,"Colombo 6, Colombo","7,300,000","Situated 50 metres away from Havelock Road, Pamankada, in a residential area. 15 perch land with an old house. Rectangular plot. Property has a frontage close to 60ft, and roadway is 30ft wide. Ideal to construct an apartment complex or build a new house. Rs. 7.3Mn per perch. Negotiable.",Residential,15.0 perches,
60,09 P GOOD LAND SALE AT COLOMBO 06,28 May 11:20 am,"Colombo 6, Colombo","2,950,000",09 PERCHES GOOD BARE LAND SALE AT COLOMBO 06,OFF BALAPOKUNA ROAD/ PURANA VIHARA ROAD ( 150 METERS TO  BARNARD JUNCTION ),"Commercial, Residential",9.0 perches
61,Land for Sale Colombo 06,28 Jun  2:52 pm,"Colombo 6, Colombo","5,700,000",Colombo 6 wellawatta Pamankada 14 perches with old house 5.7 Million per perch,Colombo 6 wellawatta Pamankada,Residential,14.0 perches
62,Land for sale Colombo 6,28 Jun  2:52 pm,"Colombo 6, Colombo","9,000,000",Colombo 6 Wellwatta 25 perches 9 Million Per Perch,Colombo 6 Wellwatta,Residential,25.0 perches
63,18.75P Land for Sale in Colombo 6,12 Jul  1:59 pm,"Colombo 6, Colombo","114,000,000",•Our Reference No. SL 8800(Please quote this reference number when inquiring.)	,"Balahenmulla Road, Colombo 6",Residential,18.75 perches
64,Prime Land for Sale - Colombo 6,24 May 11:26 am,"Colombo 6, Colombo","9,000,000","Situated 50 metres from Galle Road, in a residential area. Land extent is 40 perches. Has an old house. Square shaped plot. Property has a good road frontage of 65 feet. Access road is 20 feet wide. Ideal to construct an apartment complex. Price Rs. 9Mn per perch. Negotiable.",Residential,40.0 perches,
65,LAND WITH OLD HOUSE,28 Jun  2:51 pm,"Colombo 6, Colombo","7,500,000",immediate sale 10 perches land with old house for 7.5 million per perch,RAJASINGHE ROAD WELLAWATHA,Residential,10.0 perches
66,Land with Old House - Col 6,28 Jun  2:51 pm,"Colombo 6, Colombo","6,000,000",2 storeyed old house in pamankada including 14 perch.6 million per perch,pamankada,Residential,14.0 perches
67,Land with Old House for Sale - Wellawatta,28 Jun  2:51 pm,"Colombo 6, Colombo","9,000,000",old house with land 9 million per perch,fussels lane wellawatha,Residential,13.0 perches
68,Land with Building for Sale - Colombo 6,28 Jun  2:51 pm,"Colombo 6, Colombo","75,000,000",75 million. 2 storeyed building with 5 perches land.,pamankada junction,"Commercial, Residential, Other",5.0 perches
